atom34 > not atom34.
atom10 > not atom10 :- not atom34.
not atom10 > atom10 :- atom34.
atom20 > not atom20 :- not atom34, atom10.
atom17 > not atom17 :- not atom1, atom10.
atom17 > not atom17 :- atom1, atom10.
not atom25 > atom25 :- not atom1, atom10.
not atom25 > atom25 :- atom1, atom10.
atom29 > not atom29 :- not atom1, atom10.
atom29 > not atom29 :- atom1, atom10.
atom18 > not atom18 :- not atom2, atom10.
not atom18 > atom18 :- atom2, atom10.
not atom40 > atom40 :- not atom1, atom10.
atom40 > not atom40 :- atom1, atom10.
not atom36 > atom36 :- not atom2, atom10.
atom36 > not atom36 :- atom2, atom10.
atom38 > not atom38 :- not atom3, atom10.
not atom38 > atom38 :- atom3, atom10.
atom11 > not atom11 :- not atom1, atom10.
atom11 > not atom11 :- atom1, atom10.
atom6 > not atom6 :- not atom1, atom10.
not atom6 > atom6 :- atom1, atom10.
not atom19 > atom19 :- not atom1, atom10.
not atom19 > atom19 :- atom1, atom10.
not atom26 > atom26 :- not atom1, atom10.
atom26 > not atom26 :- atom1, atom10.
atom30 > not atom30 :- not atom1, atom10.
not atom30 > atom30 :- atom1, atom10.
atom4 > not atom4 :- not atom10.
atom6 > not atom6 :- not atom34, not atom10.
atom6 > not atom6 :- atom34, not atom10.
not atom7 > atom7 :- not atom10.
not atom27 > atom27 :- not atom4, not atom10.
not atom27 > atom27 :- atom4, not atom10.
atom17 > not atom17 :- not atom6, not atom10.
atom17 > not atom17 :- atom6, not atom10.
atom35 > not atom35 :- not atom7, not atom10.
atom35 > not atom35 :- atom7, not atom10.
atom19 > not atom19 :- not atom7, not atom10.
atom19 > not atom19 :- atom7, not atom10.
not atom30 > atom30 :- not atom6, not atom10.
not atom30 > atom30 :- atom6, not atom10.
atom18 > not atom18 :- not atom4, not atom10.
atom18 > not atom18 :- atom4, not atom10.
atom24 > not atom24 :- not atom4, not atom10.
atom24 > not atom24 :- atom4, not atom10.
atom16 > not atom16 :- not atom4, not atom10.
atom16 > not atom16 :- atom4, not atom10.
not atom12 > atom12 :- not atom18, not atom10.
not atom12 > atom12 :- atom18, not atom10.
atom2 > not atom2 :- not atom6, not atom10.
not atom2 > atom2 :- atom6, not atom10.
not atom29 > atom29 :- not atom2, not atom10.
atom29 > not atom29 :- atom2, not atom10.
not atom21 > atom21 :- not atom2, not atom10.
atom21 > not atom21 :- atom2, not atom10.
not atom9 > atom9 :- not atom7, not atom10.
not atom9 > atom9 :- atom7, not atom10.
not atom14 > atom14 :- not atom6, not atom10.
not atom14 > atom14 :- atom6, not atom10.
not atom25 > atom25 :- not atom6, not atom10.
not atom25 > atom25 :- atom6, not atom10.
not atom22 > atom22 :- not atom4, not atom10.
not atom22 > atom22 :- atom4, not atom10.
not atom3 > atom3 :- not atom2, not atom10.
atom3 > not atom3 :- atom2, not atom10.
atom8 > not atom8 :- not atom2, not atom10.
atom8 > not atom8 :- atom2, not atom10.
not atom26 > atom26 :- not atom2, not atom10.
not atom26 > atom26 :- atom2, not atom10.
not atom1 > atom1 :- not atom7, not atom10.
not atom1 > atom1 :- atom7, not atom10.
atom39 > not atom39 :- not atom1, not atom10.
atom39 > not atom39 :- atom1, not atom10.
not atom5 > atom5 :- not atom3, not atom10.
atom5 > not atom5 :- atom3, not atom10.
not atom28 > atom28 :- not atom1, not atom10.
atom28 > not atom28 :- atom1, not atom10.
not atom31 > atom31 :- not atom1, not atom10.
atom31 > not atom31 :- atom1, not atom10.
not atom13 > atom13 :- not atom3, not atom10.
atom13 > not atom13 :- atom3, not atom10.
not atom32 > atom32 :- not atom2, not atom10.
not atom32 > atom32 :- atom2, not atom10.
not atom37 > atom37 :- not atom2, not atom10.
atom37 > not atom37 :- atom2, not atom10.
atom20 > not atom20 :- not atom1, not atom10.
not atom20 > atom20 :- atom1, not atom10.
not atom23 > atom23 :- not atom1, not atom10.
not atom23 > atom23 :- atom1, not atom10.
atom15 > not atom15 :- not atom8, not atom10.
not atom15 > atom15 :- atom8, not atom10.
not atom33 > atom33 :- not atom5, not atom10.
not atom33 > atom33 :- atom5, not atom10.
atom40 > not atom40 :- not atom1, not atom10.
not atom40 > atom40 :- atom1, not atom10.
atom38 > not atom38 :- not atom1, not atom10.
not atom38 > atom38 :- atom1, not atom10.
atom36 > not atom36 :- not atom2, not atom10.
atom36 > not atom36 :- atom2, not atom10.
atom11 > not atom11 :- not atom1, not atom10.
not atom11 > atom11 :- atom1, not atom10.
atom40 > not atom40.
atom20 > not atom20.
not atom28 > atom28 :- not atom40.
not atom28 > atom28 :- atom40.
not atom21 > atom21.
not atom26 > atom26 :- not atom20.
not atom26 > atom26 :- atom20.
not atom5 > atom5 :- not atom20.
not atom5 > atom5 :- atom20.
atom4 > not atom4 :- not atom20.
not atom4 > atom4 :- atom20.
atom27 > not atom27 :- not atom4.
atom27 > not atom27 :- atom4.
atom34 > not atom34 :- not atom20.
not atom34 > atom34 :- atom20.
atom18 > not atom18 :- not atom4.
not atom18 > atom18 :- atom4.
not atom30 > atom30 :- not atom5.
atom30 > not atom30 :- atom5.
not atom33 > atom33 :- not atom5.
atom33 > not atom33 :- atom5.
not atom15 > atom15 :- not atom5.
atom15 > not atom15 :- atom5.
not atom29 > atom29 :- not atom5.
atom29 > not atom29 :- atom5.
not atom6 > atom6 :- not atom18.
not atom6 > atom6 :- atom18.
not atom3 > atom3 :- not atom4.
not atom3 > atom3 :- atom4.
atom16 > not atom16 :- not atom4.
not atom16 > atom16 :- atom4.
atom22 > not atom22 :- not atom4.
atom22 > not atom22 :- atom4.
atom14 > not atom14 :- not atom3.
not atom14 > atom14 :- atom3.
atom35 > not atom35 :- not atom3.
atom35 > not atom35 :- atom3.
atom7 > not atom7 :- not atom4.
atom7 > not atom7 :- atom4.
not atom25 > atom25 :- not atom3.
not atom25 > atom25 :- atom3.
not atom2 > atom2 :- not atom3.
not atom2 > atom2 :- atom3.
not atom36 > atom36 :- not atom2.
atom36 > not atom36 :- atom2.
not atom17 > atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom9 > not atom9 :- not atom4.
atom9 > not atom9 :- atom4.
atom12 > not atom12 :- not atom4.
not atom12 > atom12 :- atom4.
not atom23 > atom23 :- not atom7.
not atom23 > atom23 :- atom7.
not atom11 > atom11 :- not atom2.
not atom11 > atom11 :- atom2.
not atom13 > atom13 :- not atom6.
atom13 > not atom13 :- atom6.
atom24 > not atom24 :- not atom2.
atom24 > not atom24 :- atom2.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
atom39 > not atom39 :- not atom3.
atom39 > not atom39 :- atom3.
atom8 > not atom8 :- not atom2.
not atom8 > atom8 :- atom2.
atom38 > not atom38 :- not atom7.
not atom38 > atom38 :- atom7.
atom1 > not atom1 :- not atom7.
atom1 > not atom1 :- atom7.
not atom10 > atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom37 > atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom32 > atom32 :- not atom3.
not atom32 > atom32 :- atom3.
not atom19 > atom19 :- not atom2.
atom19 > not atom19 :- atom2.
