atom55 > not atom55.
atom81 > not atom81.
not atom31 > atom31.
not atom87 > atom87 :- not atom31.
not atom87 > atom87 :- atom31.
not atom61 > atom61 :- not atom55, atom87.
atom84 > not atom84 :- atom9, atom87.
not atom54 > atom54 :- not atom3, atom87.
atom54 > not atom54 :- atom3, atom87.
atom60 > not atom60 :- not atom3, atom87.
atom60 > not atom60 :- atom3, atom87.
not atom29 > atom29 :- not atom5, atom87.
not atom29 > atom29 :- atom5, atom87.
not atom6 > atom6 :- not atom9, atom87.
atom6 > not atom6 :- atom9, atom87.
not atom94 > atom94 :- not atom5, atom87.
not atom94 > atom94 :- atom5, atom87.
not atom36 > atom36 :- not atom3, atom87.
atom36 > not atom36 :- atom3, atom87.
not atom40 > atom40 :- not atom13, atom87.
not atom40 > atom40 :- atom13, atom87.
atom42 > not atom42 :- not atom5, atom87.
atom42 > not atom42 :- atom5, atom87.
atom68 > not atom68 :- not atom3, atom87.
not atom68 > atom68 :- atom3, atom87.
not atom90 > atom90 :- not atom3, atom87.
not atom90 > atom90 :- atom3, atom87.
atom28 > not atom28 :- not atom3, atom87.
atom28 > not atom28 :- atom3, atom87.
not atom14 > atom14 :- not atom6, atom87.
not atom14 > atom14 :- atom6, atom87.
atom8 > not atom8 :- not atom5, atom87.
atom8 > not atom8 :- atom5, atom87.
not atom83 > atom83 :- not atom5, atom87.
atom83 > not atom83 :- atom5, atom87.
not atom15 > atom15 :- not atom6, atom87.
not atom15 > atom15 :- atom6, atom87.
atom7 > not atom7 :- not atom3, atom87.
not atom7 > atom7 :- atom3, atom87.
not atom52 > atom52 :- not atom9, atom87.
atom52 > not atom52 :- atom9, atom87.
atom1 > not atom1 :- not atom5, atom87.
not atom1 > atom1 :- atom5, atom87.
atom67 > not atom67 :- not atom1, atom87.
atom67 > not atom67 :- atom1, atom87.
atom12 > not atom12 :- not atom8, atom87.
not atom12 > atom12 :- atom8, atom87.
atom2 > not atom2 :- not atom3, atom87.
not atom2 > atom2 :- atom3, atom87.
not atom78 > atom78 :- not atom1, atom87.
not atom78 > atom78 :- atom1, atom87.
atom18 > not atom18 :- not atom6, atom87.
atom18 > not atom18 :- atom6, atom87.
not atom45 > atom45 :- not atom1, atom87.
atom45 > not atom45 :- atom1, atom87.
not atom4 > atom4 :- not atom1, atom87.
atom4 > not atom4 :- atom1, atom87.
not atom70 > atom70 :- not atom1, atom87.
not atom70 > atom70 :- atom1, atom87.
atom64 > not atom64 :- not atom5, atom87.
atom64 > not atom64 :- atom5, atom87.
atom76 > not atom76 :- not atom1, atom87.
not atom76 > atom76 :- atom1, atom87.
atom99 > not atom99 :- not atom5, atom87.
not atom99 > atom99 :- atom5, atom87.
atom11 > not atom11 :- not atom1, atom87.
not atom11 > atom11 :- atom1, atom87.
atom100 > not atom100 :- not atom55, not atom87.
atom100 > not atom100 :- atom55, not atom87.
not atom6 > atom6 :- not atom31, not atom87.
not atom6 > atom6 :- atom31, not atom87.
atom56 > not atom56 :- not atom6, not atom87.
not atom56 > atom56 :- atom6, not atom87.
not atom84 > atom84 :- not atom31, not atom87.
not atom84 > atom84 :- atom31, not atom87.
not atom70 > atom70 :- not atom55, not atom87.
atom70 > not atom70 :- atom55, not atom87.
atom2 > not atom2 :- not atom6, not atom87.
atom2 > not atom2 :- atom6, not atom87.
atom13 > not atom13 :- not atom84, not atom87.
not atom13 > atom13 :- atom84, not atom87.
atom3 > not atom3 :- not atom2, not atom87.
atom3 > not atom3 :- atom2, not atom87.
atom78 > not atom78 :- not atom2, not atom87.
atom78 > not atom78 :- atom2, not atom87.
not atom29 > atom29 :- not atom2, not atom87.
not atom29 > atom29 :- atom2, not atom87.
not atom92 > atom92 :- not atom13, not atom87.
atom92 > not atom92 :- atom13, not atom87.
not atom15 > atom15 :- not atom2, not atom87.
atom15 > not atom15 :- atom2, not atom87.
not atom88 > atom88 :- not atom2, not atom87.
atom88 > not atom88 :- atom2, not atom87.
atom27 > not atom27 :- not atom2, not atom87.
atom27 > not atom27 :- atom2, not atom87.
atom76 > not atom76 :- not atom2, not atom87.
not atom76 > atom76 :- atom2, not atom87.
not atom49 > atom49 :- not atom3, not atom87.
not atom49 > atom49 :- atom3, not atom87.
atom43 > not atom43 :- not atom2, not atom87.
atom43 > not atom43 :- atom2, not atom87.
atom71 > not atom71 :- not atom2, not atom87.
atom71 > not atom71 :- atom2, not atom87.
atom74 > not atom74 :- not atom27, not atom87.
not atom74 > atom74 :- atom27, not atom87.
not atom19 > atom19 :- not atom2, not atom87.
atom19 > not atom19 :- atom2, not atom87.
not atom65 > atom65 :- not atom2, not atom87.
not atom65 > atom65 :- atom2, not atom87.
atom33 > not atom33 :- not atom2, not atom87.
atom33 > not atom33 :- atom2, not atom87.
atom96 > not atom96 :- not atom2, not atom87.
atom96 > not atom96 :- atom2, not atom87.
atom47 > not atom47 :- not atom27, not atom87.
not atom47 > atom47 :- atom27, not atom87.
not atom54 > atom54 :- not atom2, not atom87.
atom54 > not atom54 :- atom2, not atom87.
atom52 > not atom52 :- not atom3, not atom87.
not atom52 > atom52 :- atom3, not atom87.
not atom32 > atom32 :- not atom6, not atom87.
atom32 > not atom32 :- atom6, not atom87.
not atom21 > atom21 :- not atom2, not atom87.
not atom21 > atom21 :- atom2, not atom87.
not atom64 > atom64 :- not atom3, not atom87.
atom64 > not atom64 :- atom3, not atom87.
not atom34 > atom34 :- not atom2, not atom87.
not atom34 > atom34 :- atom2, not atom87.
not atom42 > atom42 :- not atom2, not atom87.
atom42 > not atom42 :- atom2, not atom87.
not atom48 > atom48 :- not atom19, not atom87.
atom48 > not atom48 :- atom19, not atom87.
not atom69 > atom69 :- not atom13, not atom87.
not atom69 > atom69 :- atom13, not atom87.
not atom59 > atom59 :- not atom2, not atom87.
atom59 > not atom59 :- atom2, not atom87.
atom68 > not atom68 :- not atom6, not atom87.
not atom68 > atom68 :- atom6, not atom87.
not atom22 > atom22 :- not atom13, not atom87.
not atom22 > atom22 :- atom13, not atom87.
not atom1 > atom1 :- not atom2, not atom87.
atom1 > not atom1 :- atom2, not atom87.
not atom24 > atom24 :- not atom15, not atom87.
not atom24 > atom24 :- atom15, not atom87.
not atom16 > atom16 :- not atom6, not atom87.
atom16 > not atom16 :- atom6, not atom87.
not atom99 > atom99 :- not atom1, not atom87.
atom99 > not atom99 :- atom1, not atom87.
atom14 > not atom14 :- not atom1, not atom87.
not atom14 > atom14 :- atom1, not atom87.
not atom73 > atom73 :- not atom1, not atom87.
not atom73 > atom73 :- atom1, not atom87.
atom18 > not atom18 :- not atom3, not atom87.
not atom18 > atom18 :- atom3, not atom87.
not atom23 > atom23 :- not atom6, not atom87.
not atom23 > atom23 :- atom6, not atom87.
atom85 > not atom85 :- not atom1, not atom87.
not atom85 > atom85 :- atom1, not atom87.
atom26 > not atom26 :- not atom1, not atom87.
atom26 > not atom26 :- atom1, not atom87.
atom79 > not atom79 :- not atom2, not atom87.
not atom79 > atom79 :- atom2, not atom87.
not atom36 > atom36 :- not atom1, not atom87.
atom36 > not atom36 :- atom1, not atom87.
not atom63 > atom63 :- not atom1, not atom87.
atom63 > not atom63 :- atom1, not atom87.
not atom17 > atom17 :- not atom3, not atom87.
not atom17 > atom17 :- atom3, not atom87.
not atom44 > atom44 :- not atom3, not atom87.
not atom44 > atom44 :- atom3, not atom87.
not atom39 > atom39 :- not atom2, not atom87.
atom39 > not atom39 :- atom2, not atom87.
not atom77 > atom77 :- not atom1, not atom87.
atom77 > not atom77 :- atom1, not atom87.
atom97 > not atom97 :- not atom3, not atom87.
not atom97 > atom97 :- atom3, not atom87.
not atom5 > atom5 :- not atom3, not atom87.
not atom5 > atom5 :- atom3, not atom87.
not atom93 > atom93 :- not atom1, not atom87.
atom93 > not atom93 :- atom1, not atom87.
atom80 > not atom80 :- not atom2, not atom87.
atom80 > not atom80 :- atom2, not atom87.
atom58 > not atom58 :- not atom3, not atom87.
atom58 > not atom58 :- atom3, not atom87.
atom51 > not atom51 :- not atom13, not atom87.
not atom51 > atom51 :- atom13, not atom87.
atom41 > not atom41 :- not atom1, not atom87.
not atom41 > atom41 :- atom1, not atom87.
atom57 > not atom57 :- not atom1, not atom87.
atom57 > not atom57 :- atom1, not atom87.
atom67 > not atom67 :- not atom1, not atom87.
atom67 > not atom67 :- atom1, not atom87.
not atom12 > atom12 :- not atom2, not atom87.
atom12 > not atom12 :- atom2, not atom87.
not atom25 > atom25 :- not atom1, not atom87.
not atom25 > atom25 :- atom1, not atom87.
atom28 > not atom28 :- not atom2, not atom87.
not atom28 > atom28 :- atom2, not atom87.
atom98 > not atom98 :- not atom1, not atom87.
not atom98 > atom98 :- atom1, not atom87.
not atom66 > atom66 :- not atom1, not atom87.
not atom66 > atom66 :- atom1, not atom87.
atom37 > not atom37 :- not atom1, not atom87.
atom37 > not atom37 :- atom1, not atom87.
not atom8 > atom8 :- not atom2, not atom87.
not atom8 > atom8 :- atom2, not atom87.
not atom83 > atom83 :- not atom2, not atom87.
atom83 > not atom83 :- atom2, not atom87.
not atom86 > atom86 :- not atom3, not atom87.
atom86 > not atom86 :- atom3, not atom87.
atom38 > not atom38 :- not atom2, not atom87.
not atom38 > atom38 :- atom2, not atom87.
atom35 > not atom35 :- not atom1, not atom87.
atom35 > not atom35 :- atom1, not atom87.
atom62 > not atom62 :- not atom5, not atom87.
atom62 > not atom62 :- atom5, not atom87.
atom53 > not atom53 :- not atom1, not atom87.
not atom53 > atom53 :- atom1, not atom87.
not atom7 > atom7 :- not atom3, not atom87.
not atom7 > atom7 :- atom3, not atom87.
atom40 > not atom40 :- not atom2, not atom87.
not atom40 > atom40 :- atom2, not atom87.
atom60 > not atom60 :- not atom1, not atom87.
atom60 > not atom60 :- atom1, not atom87.
atom4 > not atom4 :- not atom2, not atom87.
atom4 > not atom4 :- atom2, not atom87.
not atom30 > atom30 :- not atom4, not atom87.
not atom30 > atom30 :- atom4, not atom87.
not atom82 > atom82 :- not atom1, not atom87.
atom82 > not atom82 :- atom1, not atom87.
atom9 > not atom9 :- not atom2, not atom87.
atom9 > not atom9 :- atom2, not atom87.
not atom89 > atom89 :- not atom1, not atom87.
atom89 > not atom89 :- atom1, not atom87.
not atom20 > atom20 :- not atom2, not atom87.
not atom20 > atom20 :- atom2, not atom87.
not atom10 > atom10 :- not atom1, not atom87.
atom10 > not atom10 :- atom1, not atom87.
atom11 > not atom11 :- not atom1, not atom87.
not atom11 > atom11 :- atom1, not atom87.
atom72 > not atom72 :- not atom3, not atom87.
not atom72 > atom72 :- atom3, not atom87.
atom90 > not atom90 :- not atom1, not atom87.
not atom90 > atom90 :- atom1, not atom87.
atom46 > not atom46 :- not atom5, not atom87.
not atom46 > atom46 :- atom5, not atom87.
atom45 > not atom45 :- not atom1, not atom87.
atom45 > not atom45 :- atom1, not atom87.
not atom75 > atom75 :- not atom4, not atom87.
not atom75 > atom75 :- atom4, not atom87.
atom61 > not atom61 :- not atom1, not atom87.
not atom61 > atom61 :- atom1, not atom87.
atom91 > not atom91 :- not atom3, not atom87.
not atom91 > atom91 :- atom3, not atom87.
not atom94 > atom94 :- not atom1, not atom87.
atom94 > not atom94 :- atom1, not atom87.
atom95 > not atom95 :- not atom1, not atom87.
not atom95 > atom95 :- atom1, not atom87.
not atom50 > atom50 :- not atom1, not atom87.
not atom50 > atom50 :- atom1, not atom87.
not atom32 > atom32.
not atom35 > atom35 :- not atom32.
not atom35 > atom35 :- atom32.
not atom36 > atom36.
not atom9 > atom9 :- not atom32.
atom9 > not atom9 :- atom32.
atom85 > not atom85 :- not atom32.
not atom85 > atom85 :- atom32.
atom99 > not atom99 :- not atom9.
not atom99 > atom99 :- atom9.
not atom39 > atom39 :- not atom99.
not atom39 > atom39 :- atom99.
atom87 > not atom87 :- not atom36.
atom87 > not atom87 :- atom36.
atom67 > not atom67 :- not atom32.
not atom67 > atom67 :- atom32.
not atom88 > atom88 :- not atom9.
not atom88 > atom88 :- atom9.
not atom46 > atom46 :- not atom9.
not atom46 > atom46 :- atom9.
not atom100 > atom100 :- not atom32.
atom100 > not atom100 :- atom32.
atom74 > not atom74 :- not atom9.
atom74 > not atom74 :- atom9.
atom98 > not atom98 :- not atom35.
atom98 > not atom98 :- atom35.
not atom89 > atom89 :- not atom9.
not atom89 > atom89 :- atom9.
not atom96 > atom96 :- not atom9.
not atom96 > atom96 :- atom9.
atom58 > not atom58 :- not atom9.
not atom58 > atom58 :- atom9.
atom26 > not atom26 :- not atom35.
atom26 > not atom26 :- atom35.
not atom54 > atom54 :- not atom26.
atom54 > not atom54 :- atom26.
atom90 > not atom90 :- not atom26.
atom90 > not atom90 :- atom26.
not atom81 > atom81 :- not atom9.
not atom81 > atom81 :- atom9.
atom48 > not atom48 :- not atom32.
not atom48 > atom48 :- atom32.
atom6 > not atom6 :- not atom9.
not atom6 > atom6 :- atom9.
not atom3 > atom3 :- not atom6.
atom3 > not atom3 :- atom6.
atom43 > not atom43 :- not atom32.
atom43 > not atom43 :- atom32.
atom27 > not atom27 :- not atom6.
not atom27 > atom27 :- atom6.
atom59 > not atom59 :- not atom6.
atom59 > not atom59 :- atom6.
atom44 > not atom44 :- not atom6.
not atom44 > atom44 :- atom6.
atom52 > not atom52 :- not atom32.
atom52 > not atom52 :- atom32.
atom60 > not atom60 :- not atom6.
atom60 > not atom60 :- atom6.
not atom97 > atom97 :- not atom3.
atom97 > not atom97 :- atom3.
atom71 > not atom71 :- not atom9.
not atom71 > atom71 :- atom9.
atom45 > not atom45 :- not atom6.
not atom45 > atom45 :- atom6.
atom22 > not atom22 :- not atom3.
atom22 > not atom22 :- atom3.
not atom68 > atom68 :- not atom3.
atom68 > not atom68 :- atom3.
atom38 > not atom38 :- not atom6.
atom38 > not atom38 :- atom6.
atom66 > not atom66 :- not atom22.
not atom66 > atom66 :- atom22.
not atom69 > atom69 :- not atom3.
atom69 > not atom69 :- atom3.
atom80 > not atom80 :- not atom9.
atom80 > not atom80 :- atom9.
not atom82 > atom82 :- not atom3.
atom82 > not atom82 :- atom3.
atom92 > not atom92 :- not atom3.
atom92 > not atom92 :- atom3.
not atom30 > atom30 :- not atom3.
atom30 > not atom30 :- atom3.
atom76 > not atom76 :- not atom3.
atom76 > not atom76 :- atom3.
not atom23 > atom23 :- not atom3.
atom23 > not atom23 :- atom3.
atom1 > not atom1 :- not atom3.
atom1 > not atom1 :- atom3.
not atom70 > atom70 :- not atom1.
not atom70 > atom70 :- atom1.
atom73 > not atom73 :- not atom3.
atom73 > not atom73 :- atom3.
atom51 > not atom51 :- not atom22.
atom51 > not atom51 :- atom22.
not atom55 > atom55 :- not atom3.
atom55 > not atom55 :- atom3.
atom2 > not atom2 :- not atom6.
not atom2 > atom2 :- atom6.
atom93 > not atom93 :- not atom1.
atom93 > not atom93 :- atom1.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom95 > not atom95 :- not atom2.
not atom95 > atom95 :- atom2.
not atom13 > atom13 :- not atom3.
not atom13 > atom13 :- atom3.
not atom78 > atom78 :- not atom3.
not atom78 > atom78 :- atom3.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom11 > atom11 :- not atom3.
not atom11 > atom11 :- atom3.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom19 > atom19 :- not atom3.
atom19 > not atom19 :- atom3.
not atom20 > atom20 :- not atom6.
atom20 > not atom20 :- atom6.
not atom75 > atom75 :- not atom1.
not atom75 > atom75 :- atom1.
not atom40 > atom40 :- not atom2.
atom40 > not atom40 :- atom2.
atom62 > not atom62 :- not atom2.
atom62 > not atom62 :- atom2.
not atom16 > atom16 :- not atom1.
not atom16 > atom16 :- atom1.
not atom77 > atom77 :- not atom3.
atom77 > not atom77 :- atom3.
atom28 > not atom28 :- not atom9.
not atom28 > atom28 :- atom9.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom4 > atom4 :- not atom8.
not atom4 > atom4 :- atom8.
atom29 > not atom29 :- not atom3.
atom29 > not atom29 :- atom3.
atom63 > not atom63 :- not atom2.
not atom63 > atom63 :- atom2.
not atom61 > atom61 :- not atom1.
not atom61 > atom61 :- atom1.
not atom7 > atom7 :- not atom3.
not atom7 > atom7 :- atom3.
atom21 > not atom21 :- not atom2.
not atom21 > atom21 :- atom2.
not atom64 > atom64 :- not atom1.
not atom64 > atom64 :- atom1.
atom79 > not atom79 :- not atom4.
not atom79 > atom79 :- atom4.
not atom33 > atom33 :- not atom2.
atom33 > not atom33 :- atom2.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
not atom42 > atom42 :- not atom1.
not atom42 > atom42 :- atom1.
atom15 > not atom15 :- not atom2.
atom15 > not atom15 :- atom2.
atom83 > not atom83 :- not atom1.
not atom83 > atom83 :- atom1.
atom65 > not atom65 :- not atom1.
not atom65 > atom65 :- atom1.
atom94 > not atom94 :- not atom1.
not atom94 > atom94 :- atom1.
atom53 > not atom53 :- not atom1.
atom53 > not atom53 :- atom1.
not atom49 > atom49 :- not atom2.
not atom49 > atom49 :- atom2.
atom56 > not atom56 :- not atom1.
atom56 > not atom56 :- atom1.
atom31 > not atom31 :- not atom4.
not atom31 > atom31 :- atom4.
not atom84 > atom84 :- not atom1.
not atom84 > atom84 :- atom1.
not atom91 > atom91 :- not atom2.
atom91 > not atom91 :- atom2.
atom41 > not atom41 :- not atom1.
not atom41 > atom41 :- atom1.
atom86 > not atom86 :- not atom2.
atom86 > not atom86 :- atom2.
atom10 > not atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom72 > not atom72 :- not atom4.
not atom72 > atom72 :- atom4.
not atom34 > atom34 :- not atom1.
not atom34 > atom34 :- atom1.
not atom12 > atom12 :- not atom2.
atom12 > not atom12 :- atom2.
not atom14 > atom14 :- not atom1.
not atom14 > atom14 :- atom1.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
not atom5 > atom5 :- not atom8.
not atom5 > atom5 :- atom8.
atom17 > not atom17 :- not atom4.
atom17 > not atom17 :- atom4.
not atom24 > atom24 :- not atom2.
atom24 > not atom24 :- atom2.
