not atom20 > atom20.
not atom50 > atom50 :- not atom20.
atom50 > not atom50 :- atom20.
atom86 > not atom86 :- not atom20.
not atom86 > atom86 :- atom20.
atom11 > not atom11.
atom10 > not atom10 :- atom11.
atom25 > not atom25 :- not atom10, atom11.
atom96 > not atom96 :- atom20, atom11.
atom90 > not atom90 :- not atom2, atom11.
not atom90 > atom90 :- atom2, atom11.
atom4 > not atom4 :- not atom2, atom11.
atom4 > not atom4 :- atom2, atom11.
not atom21 > atom21 :- not atom2, atom11.
not atom21 > atom21 :- atom2, atom11.
not atom28 > atom28 :- not atom2, atom11.
atom28 > not atom28 :- atom2, atom11.
atom71 > not atom71 :- not atom2, atom11.
atom71 > not atom71 :- atom2, atom11.
atom56 > not atom56 :- not atom2, atom11.
not atom56 > atom56 :- atom2, atom11.
not atom6 > atom6 :- not atom4, atom11.
not atom6 > atom6 :- atom4, atom11.
not atom26 > atom26 :- not atom2, atom11.
atom26 > not atom26 :- atom2, atom11.
not atom44 > atom44 :- not atom2, atom11.
atom44 > not atom44 :- atom2, atom11.
not atom27 > atom27 :- not atom10, atom11.
not atom27 > atom27 :- atom10, atom11.
atom54 > not atom54 :- not atom4, atom11.
atom54 > not atom54 :- atom4, atom11.
not atom13 > atom13 :- not atom2, atom11.
atom13 > not atom13 :- atom2, atom11.
not atom73 > atom73 :- not atom6, atom11.
atom73 > not atom73 :- atom6, atom11.
atom33 > not atom33 :- not atom2, atom11.
not atom33 > atom33 :- atom2, atom11.
not atom35 > atom35 :- not atom12, atom11.
not atom35 > atom35 :- atom12, atom11.
atom1 > not atom1 :- not atom13, atom11.
atom1 > not atom1 :- atom13, atom11.
atom34 > not atom34 :- not atom1, atom11.
not atom34 > atom34 :- atom1, atom11.
atom99 > not atom99 :- not atom4, atom11.
atom99 > not atom99 :- atom4, atom11.
atom69 > not atom69 :- not atom1, atom11.
not atom69 > atom69 :- atom1, atom11.
not atom70 > atom70 :- not atom6, atom11.
not atom70 > atom70 :- atom6, atom11.
not atom16 > atom16 :- not atom12, atom11.
not atom16 > atom16 :- atom12, atom11.
not atom17 > atom17 :- not atom2, atom11.
atom17 > not atom17 :- atom2, atom11.
not atom64 > atom64 :- not atom10, atom11.
atom64 > not atom64 :- atom10, atom11.
atom74 > not atom74 :- not atom10, atom11.
atom74 > not atom74 :- atom10, atom11.
not atom5 > atom5 :- not atom1, atom11.
not atom5 > atom5 :- atom1, atom11.
not atom9 > atom9 :- not atom1, atom11.
atom9 > not atom9 :- atom1, atom11.
not atom68 > atom68 :- not atom5, atom11.
not atom68 > atom68 :- atom5, atom11.
not atom19 > atom19 :- not atom1, atom11.
atom19 > not atom19 :- atom1, atom11.
atom91 > not atom91 :- not atom1, atom11.
atom91 > not atom91 :- atom1, atom11.
not atom80 > atom80 :- not atom1, atom11.
not atom80 > atom80 :- atom1, atom11.
not atom15 > atom15 :- not atom1, atom11.
atom15 > not atom15 :- atom1, atom11.
atom95 > not atom95 :- not atom1, atom11.
not atom95 > atom95 :- atom1, atom11.
not atom39 > atom39 :- not atom1, atom11.
not atom39 > atom39 :- atom1, atom11.
not atom97 > atom97 :- not atom2, atom11.
not atom97 > atom97 :- atom2, atom11.
not atom76 > atom76 :- not atom2, atom11.
atom76 > not atom76 :- atom2, atom11.
not atom49 > atom49 :- not atom1, atom11.
atom49 > not atom49 :- atom1, atom11.
atom7 > not atom7 :- not atom1, atom11.
not atom7 > atom7 :- atom1, atom11.
not atom94 > atom94 :- not atom1, atom11.
atom94 > not atom94 :- atom1, atom11.
not atom29 > atom29 :- not atom1, atom11.
not atom29 > atom29 :- atom1, atom11.
atom14 > not atom14 :- not atom2, atom11.
atom14 > not atom14 :- atom2, atom11.
not atom87 > atom87 :- not atom1, atom11.
atom87 > not atom87 :- atom1, atom11.
not atom42 > atom42 :- not atom1, atom11.
not atom42 > atom42 :- atom1, atom11.
not atom75 > atom75 :- not atom1, atom11.
not atom75 > atom75 :- atom1, atom11.
atom93 > not atom93 :- not atom1, atom11.
not atom93 > atom93 :- atom1, atom11.
atom98 > not atom98 :- not atom2, atom11.
not atom98 > atom98 :- atom2, atom11.
atom18 > not atom18 :- not atom6, atom11.
not atom18 > atom18 :- atom6, atom11.
atom55 > not atom55 :- not atom1, atom11.
not atom55 > atom55 :- atom1, atom11.
atom58 > not atom58 :- not atom2, atom11.
not atom58 > atom58 :- atom2, atom11.
atom77 > not atom77 :- not atom1, atom11.
atom77 > not atom77 :- atom1, atom11.
atom22 > not atom22 :- not atom4, atom11.
not atom22 > atom22 :- atom4, atom11.
not atom85 > atom85 :- not atom1, atom11.
not atom85 > atom85 :- atom1, atom11.
not atom30 > atom30 :- not atom1, atom11.
not atom30 > atom30 :- atom1, atom11.
not atom3 > atom3 :- not atom2, atom11.
not atom3 > atom3 :- atom2, atom11.
atom38 > not atom38 :- not atom2, atom11.
atom38 > not atom38 :- atom2, atom11.
not atom65 > atom65 :- not atom3, atom11.
atom65 > not atom65 :- atom3, atom11.
atom100 > not atom100 :- not atom1, atom11.
atom100 > not atom100 :- atom1, atom11.
atom41 > not atom41 :- not atom2, atom11.
not atom41 > atom41 :- atom2, atom11.
not atom40 > atom40 :- not atom1, atom11.
not atom40 > atom40 :- atom1, atom11.
atom81 > not atom81 :- not atom1, atom11.
atom81 > not atom81 :- atom1, atom11.
atom8 > not atom8 :- not atom1, atom11.
atom8 > not atom8 :- atom1, atom11.
atom61 > not atom61 :- not atom1, atom11.
not atom61 > atom61 :- atom1, atom11.
not atom24 > atom24 :- not atom1, atom11.
atom24 > not atom24 :- atom1, atom11.
not atom31 > atom31 :- not atom1, atom11.
not atom31 > atom31 :- atom1, atom11.
atom52 > not atom52 :- not atom1, atom11.
atom52 > not atom52 :- atom1, atom11.
not atom21 > atom21 :- not atom20, not atom11.
atom21 > not atom21 :- atom20, not atom11.
atom15 > not atom15 :- not atom20, not atom11.
atom15 > not atom15 :- atom20, not atom11.
not atom16 > atom16 :- not atom15, not atom11.
atom16 > not atom16 :- atom15, not atom11.
atom73 > not atom73 :- not atom16, not atom11.
not atom73 > atom73 :- atom16, not atom11.
not atom70 > atom70 :- not atom15, not atom11.
atom70 > not atom70 :- atom15, not atom11.
not atom46 > atom46 :- not atom15, not atom11.
atom46 > not atom46 :- atom15, not atom11.
atom29 > not atom29 :- not atom16, not atom11.
not atom29 > atom29 :- atom16, not atom11.
atom35 > not atom35 :- not atom15, not atom11.
not atom35 > atom35 :- atom15, not atom11.
atom77 > not atom77 :- not atom16, not atom11.
not atom77 > atom77 :- atom16, not atom11.
not atom97 > atom97 :- not atom15, not atom11.
atom97 > not atom97 :- atom15, not atom11.
atom25 > not atom25 :- not atom16, not atom11.
not atom25 > atom25 :- atom16, not atom11.
not atom87 > atom87 :- not atom16, not atom11.
not atom87 > atom87 :- atom16, not atom11.
not atom43 > atom43 :- not atom16, not atom11.
atom43 > not atom43 :- atom16, not atom11.
not atom72 > atom72 :- not atom15, not atom11.
atom72 > not atom72 :- atom15, not atom11.
atom94 > not atom94 :- not atom15, not atom11.
atom94 > not atom94 :- atom15, not atom11.
atom17 > not atom17 :- not atom25, not atom11.
not atom17 > atom17 :- atom25, not atom11.
not atom69 > atom69 :- not atom15, not atom11.
atom69 > not atom69 :- atom15, not atom11.
not atom40 > atom40 :- not atom15, not atom11.
atom40 > not atom40 :- atom15, not atom11.
not atom82 > atom82 :- not atom16, not atom11.
not atom82 > atom82 :- atom16, not atom11.
atom66 > not atom66 :- not atom20, not atom11.
atom66 > not atom66 :- atom20, not atom11.
not atom95 > atom95 :- not atom15, not atom11.
atom95 > not atom95 :- atom15, not atom11.
atom8 > not atom8 :- not atom20, not atom11.
atom8 > not atom8 :- atom20, not atom11.
not atom1 > atom1 :- not atom8, not atom11.
not atom1 > atom1 :- atom8, not atom11.
atom64 > not atom64 :- not atom15, not atom11.
not atom64 > atom64 :- atom15, not atom11.
not atom3 > atom3 :- not atom15, not atom11.
not atom3 > atom3 :- atom15, not atom11.
not atom37 > atom37 :- not atom1, not atom11.
atom37 > not atom37 :- atom1, not atom11.
atom62 > not atom62 :- not atom3, not atom11.
not atom62 > atom62 :- atom3, not atom11.
not atom65 > atom65 :- not atom1, not atom11.
atom65 > not atom65 :- atom1, not atom11.
atom88 > not atom88 :- not atom1, not atom11.
not atom88 > atom88 :- atom1, not atom11.
not atom45 > atom45 :- not atom8, not atom11.
atom45 > not atom45 :- atom8, not atom11.
atom28 > not atom28 :- not atom1, not atom11.
atom28 > not atom28 :- atom1, not atom11.
not atom68 > atom68 :- not atom8, not atom11.
atom68 > not atom68 :- atom8, not atom11.
not atom49 > atom49 :- not atom16, not atom11.
not atom49 > atom49 :- atom16, not atom11.
atom74 > not atom74 :- not atom3, not atom11.
atom74 > not atom74 :- atom3, not atom11.
atom23 > not atom23 :- not atom3, not atom11.
atom23 > not atom23 :- atom3, not atom11.
atom34 > not atom34 :- not atom3, not atom11.
atom34 > not atom34 :- atom3, not atom11.
not atom51 > atom51 :- not atom1, not atom11.
atom51 > not atom51 :- atom1, not atom11.
atom39 > not atom39 :- not atom1, not atom11.
atom39 > not atom39 :- atom1, not atom11.
atom57 > not atom57 :- not atom1, not atom11.
atom57 > not atom57 :- atom1, not atom11.
not atom90 > atom90 :- not atom15, not atom11.
not atom90 > atom90 :- atom15, not atom11.
atom56 > not atom56 :- not atom8, not atom11.
not atom56 > atom56 :- atom8, not atom11.
atom47 > not atom47 :- not atom1, not atom11.
not atom47 > atom47 :- atom1, not atom11.
not atom38 > atom38 :- not atom1, not atom11.
not atom38 > atom38 :- atom1, not atom11.
atom12 > not atom12 :- not atom15, not atom11.
not atom12 > atom12 :- atom15, not atom11.
atom63 > not atom63 :- not atom8, not atom11.
atom63 > not atom63 :- atom8, not atom11.
atom60 > not atom60 :- not atom3, not atom11.
not atom60 > atom60 :- atom3, not atom11.
not atom53 > atom53 :- not atom1, not atom11.
atom53 > not atom53 :- atom1, not atom11.
not atom4 > atom4 :- not atom1, not atom11.
not atom4 > atom4 :- atom1, not atom11.
not atom48 > atom48 :- not atom4, not atom11.
not atom48 > atom48 :- atom4, not atom11.
not atom6 > atom6 :- not atom4, not atom11.
not atom6 > atom6 :- atom4, not atom11.
atom96 > not atom96 :- not atom4, not atom11.
not atom96 > atom96 :- atom4, not atom11.
atom30 > not atom30 :- not atom1, not atom11.
atom30 > not atom30 :- atom1, not atom11.
atom81 > not atom81 :- not atom1, not atom11.
atom81 > not atom81 :- atom1, not atom11.
atom59 > not atom59 :- not atom1, not atom11.
not atom59 > atom59 :- atom1, not atom11.
not atom22 > atom22 :- not atom1, not atom11.
atom22 > not atom22 :- atom1, not atom11.
not atom98 > atom98 :- not atom4, not atom11.
atom98 > not atom98 :- atom4, not atom11.
not atom13 > atom13 :- not atom3, not atom11.
atom13 > not atom13 :- atom3, not atom11.
not atom75 > atom75 :- not atom1, not atom11.
not atom75 > atom75 :- atom1, not atom11.
atom83 > not atom83 :- not atom8, not atom11.
not atom83 > atom83 :- atom8, not atom11.
atom93 > not atom93 :- not atom1, not atom11.
not atom93 > atom93 :- atom1, not atom11.
not atom9 > atom9 :- not atom1, not atom11.
atom9 > not atom9 :- atom1, not atom11.
not atom5 > atom5 :- not atom1, not atom11.
not atom5 > atom5 :- atom1, not atom11.
not atom33 > atom33 :- not atom6, not atom11.
not atom33 > atom33 :- atom6, not atom11.
atom78 > not atom78 :- not atom1, not atom11.
atom78 > not atom78 :- atom1, not atom11.
atom10 > not atom10 :- not atom4, not atom11.
atom10 > not atom10 :- atom4, not atom11.
not atom36 > atom36 :- not atom9, not atom11.
atom36 > not atom36 :- atom9, not atom11.
atom18 > not atom18 :- not atom1, not atom11.
not atom18 > atom18 :- atom1, not atom11.
atom42 > not atom42 :- not atom3, not atom11.
atom42 > not atom42 :- atom3, not atom11.
atom41 > not atom41 :- not atom4, not atom11.
atom41 > not atom41 :- atom4, not atom11.
atom89 > not atom89 :- not atom5, not atom11.
not atom89 > atom89 :- atom5, not atom11.
atom19 > not atom19 :- not atom3, not atom11.
not atom19 > atom19 :- atom3, not atom11.
not atom44 > atom44 :- not atom1, not atom11.
not atom44 > atom44 :- atom1, not atom11.
not atom14 > atom14 :- not atom1, not atom11.
not atom14 > atom14 :- atom1, not atom11.
not atom2 > atom2 :- not atom4, not atom11.
atom2 > not atom2 :- atom4, not atom11.
not atom7 > atom7 :- not atom1, not atom11.
atom7 > not atom7 :- atom1, not atom11.
atom26 > not atom26 :- not atom2, not atom11.
atom26 > not atom26 :- atom2, not atom11.
atom61 > not atom61 :- not atom2, not atom11.
not atom61 > atom61 :- atom2, not atom11.
atom79 > not atom79 :- not atom2, not atom11.
atom79 > not atom79 :- atom2, not atom11.
atom58 > not atom58 :- not atom1, not atom11.
not atom58 > atom58 :- atom1, not atom11.
atom54 > not atom54 :- not atom1, not atom11.
not atom54 > atom54 :- atom1, not atom11.
not atom27 > atom27 :- not atom1, not atom11.
not atom27 > atom27 :- atom1, not atom11.
not atom80 > atom80 :- not atom2, not atom11.
atom80 > not atom80 :- atom2, not atom11.
not atom31 > atom31 :- not atom2, not atom11.
atom31 > not atom31 :- atom2, not atom11.
atom99 > not atom99 :- not atom2, not atom11.
not atom99 > atom99 :- atom2, not atom11.
atom84 > not atom84 :- not atom2, not atom11.
atom84 > not atom84 :- atom2, not atom11.
not atom92 > atom92 :- not atom1, not atom11.
atom92 > not atom92 :- atom1, not atom11.
not atom71 > atom71 :- not atom2, not atom11.
not atom71 > atom71 :- atom2, not atom11.
atom76 > not atom76 :- not atom1, not atom11.
not atom76 > atom76 :- atom1, not atom11.
atom55 > not atom55 :- not atom1, not atom11.
not atom55 > atom55 :- atom1, not atom11.
atom91 > not atom91 :- not atom1, not atom11.
atom91 > not atom91 :- atom1, not atom11.
atom52 > not atom52 :- not atom3, not atom11.
atom52 > not atom52 :- atom3, not atom11.
not atom85 > atom85 :- not atom2, not atom11.
atom85 > not atom85 :- atom2, not atom11.
atom67 > not atom67 :- not atom3, not atom11.
atom67 > not atom67 :- atom3, not atom11.
not atom100 > atom100 :- not atom1, not atom11.
atom100 > not atom100 :- atom1, not atom11.
not atom32 > atom32 :- not atom1, not atom11.
not atom32 > atom32 :- atom1, not atom11.
atom24 > not atom24 :- not atom1, not atom11.
atom24 > not atom24 :- atom1, not atom11.
not atom19 > atom19.
atom98 > not atom98 :- not atom19.
atom98 > not atom98 :- atom19.
not atom64 > atom64 :- not atom98.
not atom64 > atom64 :- atom98.
atom77 > not atom77 :- not atom19.
atom77 > not atom77 :- atom19.
not atom82 > atom82 :- not atom64.
not atom82 > atom82 :- atom64.
atom18 > not atom18 :- not atom77.
not atom18 > atom18 :- atom77.
not atom88 > atom88 :- not atom19.
atom88 > not atom88 :- atom19.
not atom54 > atom54 :- not atom19.
not atom54 > atom54 :- atom19.
not atom6 > atom6 :- not atom18.
atom6 > not atom6 :- atom18.
atom35 > not atom35 :- not atom18.
atom35 > not atom35 :- atom18.
atom63 > not atom63 :- not atom19.
atom63 > not atom63 :- atom19.
atom16 > not atom16 :- not atom6.
atom16 > not atom16 :- atom6.
atom20 > not atom20 :- not atom18.
atom20 > not atom20 :- atom18.
atom46 > not atom46 :- not atom6.
not atom46 > atom46 :- atom6.
atom53 > not atom53 :- not atom6.
atom53 > not atom53 :- atom6.
not atom2 > atom2 :- not atom6.
atom2 > not atom2 :- atom6.
not atom9 > atom9 :- not atom2.
atom9 > not atom9 :- atom2.
not atom61 > atom61 :- not atom2.
not atom61 > atom61 :- atom2.
not atom79 > atom79 :- not atom16.
atom79 > not atom79 :- atom16.
atom78 > not atom78 :- not atom2.
atom78 > not atom78 :- atom2.
atom15 > not atom15 :- not atom6.
not atom15 > atom15 :- atom6.
not atom56 > atom56 :- not atom16.
not atom56 > atom56 :- atom16.
atom25 > not atom25 :- not atom9.
not atom25 > atom25 :- atom9.
atom40 > not atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom48 > not atom48 :- not atom2.
not atom48 > atom48 :- atom2.
atom31 > not atom31 :- not atom15.
atom31 > not atom31 :- atom15.
not atom96 > atom96 :- not atom2.
not atom96 > atom96 :- atom2.
not atom38 > atom38 :- not atom6.
not atom38 > atom38 :- atom6.
atom30 > not atom30 :- not atom9.
not atom30 > atom30 :- atom9.
not atom83 > atom83 :- not atom2.
atom83 > not atom83 :- atom2.
atom84 > not atom84 :- not atom2.
not atom84 > atom84 :- atom2.
atom23 > not atom23 :- not atom2.
not atom23 > atom23 :- atom2.
atom13 > not atom13 :- not atom6.
not atom13 > atom13 :- atom6.
not atom34 > atom34 :- not atom9.
atom34 > not atom34 :- atom9.
not atom85 > atom85 :- not atom13.
atom85 > not atom85 :- atom13.
not atom76 > atom76 :- not atom2.
not atom76 > atom76 :- atom2.
atom95 > not atom95 :- not atom2.
not atom95 > atom95 :- atom2.
not atom7 > atom7 :- not atom2.
not atom7 > atom7 :- atom2.
atom52 > not atom52 :- not atom6.
not atom52 > atom52 :- atom6.
atom87 > not atom87 :- not atom9.
not atom87 > atom87 :- atom9.
not atom93 > atom93 :- not atom7.
atom93 > not atom93 :- atom7.
not atom22 > atom22 :- not atom7.
atom22 > not atom22 :- atom7.
atom90 > not atom90 :- not atom15.
not atom90 > atom90 :- atom15.
not atom45 > atom45 :- not atom6.
not atom45 > atom45 :- atom6.
not atom51 > atom51 :- not atom6.
atom51 > not atom51 :- atom6.
not atom99 > atom99 :- not atom7.
not atom99 > atom99 :- atom7.
not atom17 > atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom47 > not atom47 :- not atom2.
not atom47 > atom47 :- atom2.
not atom67 > atom67 :- not atom9.
not atom67 > atom67 :- atom9.
atom92 > not atom92 :- not atom2.
not atom92 > atom92 :- atom2.
not atom62 > atom62 :- not atom6.
atom62 > not atom62 :- atom6.
atom44 > not atom44 :- not atom6.
not atom44 > atom44 :- atom6.
atom42 > not atom42 :- not atom2.
not atom42 > atom42 :- atom2.
not atom3 > atom3 :- not atom2.
not atom3 > atom3 :- atom2.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
not atom94 > atom94 :- not atom2.
not atom94 > atom94 :- atom2.
atom68 > not atom68 :- not atom2.
not atom68 > atom68 :- atom2.
not atom32 > atom32 :- not atom2.
not atom32 > atom32 :- atom2.
atom57 > not atom57 :- not atom6.
not atom57 > atom57 :- atom6.
atom33 > not atom33 :- not atom3.
atom33 > not atom33 :- atom3.
not atom8 > atom8 :- not atom13.
atom8 > not atom8 :- atom13.
atom69 > not atom69 :- not atom2.
not atom69 > atom69 :- atom2.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
atom41 > not atom41 :- not atom3.
atom41 > not atom41 :- atom3.
atom59 > not atom59 :- not atom3.
not atom59 > atom59 :- atom3.
atom55 > not atom55 :- not atom2.
atom55 > not atom55 :- atom2.
not atom37 > atom37 :- not atom3.
atom37 > not atom37 :- atom3.
not atom75 > atom75 :- not atom2.
not atom75 > atom75 :- atom2.
atom24 > not atom24 :- not atom2.
atom24 > not atom24 :- atom2.
not atom97 > atom97 :- not atom8.
atom97 > not atom97 :- atom8.
not atom71 > atom71 :- not atom2.
atom71 > not atom71 :- atom2.
atom89 > not atom89 :- not atom7.
atom89 > not atom89 :- atom7.
atom81 > not atom81 :- not atom2.
not atom81 > atom81 :- atom2.
not atom26 > atom26 :- not atom2.
not atom26 > atom26 :- atom2.
atom49 > not atom49 :- not atom6.
atom49 > not atom49 :- atom6.
not atom80 > atom80 :- not atom6.
atom80 > not atom80 :- atom6.
atom60 > not atom60 :- not atom9.
atom60 > not atom60 :- atom9.
atom50 > not atom50 :- not atom6.
atom50 > not atom50 :- atom6.
atom58 > not atom58 :- not atom2.
atom58 > not atom58 :- atom2.
not atom70 > atom70 :- not atom2.
atom70 > not atom70 :- atom2.
not atom39 > atom39 :- not atom2.
not atom39 > atom39 :- atom2.
not atom36 > atom36 :- not atom2.
atom36 > not atom36 :- atom2.
atom100 > not atom100 :- not atom2.
atom100 > not atom100 :- atom2.
not atom10 > atom10 :- not atom3.
not atom10 > atom10 :- atom3.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom65 > not atom65 :- not atom2.
not atom65 > atom65 :- atom2.
not atom66 > atom66 :- not atom2.
not atom66 > atom66 :- atom2.
not atom4 > atom4 :- not atom1.
atom4 > not atom4 :- atom1.
atom73 > not atom73 :- not atom2.
atom73 > not atom73 :- atom2.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
not atom29 > atom29 :- not atom1.
not atom29 > atom29 :- atom1.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
not atom5 > atom5 :- not atom1.
atom5 > not atom5 :- atom1.
atom74 > not atom74 :- not atom1.
not atom74 > atom74 :- atom1.
not atom86 > atom86 :- not atom1.
not atom86 > atom86 :- atom1.
atom91 > not atom91 :- not atom1.
atom91 > not atom91 :- atom1.
not atom28 > atom28 :- not atom3.
atom28 > not atom28 :- atom3.
not atom72 > atom72 :- not atom3.
atom72 > not atom72 :- atom3.
atom14 > not atom14 :- not atom1.
not atom14 > atom14 :- atom1.
