atom33 > not atom33.
not atom75 > atom75 :- not atom33.
not atom75 > atom75 :- atom33.
atom88 > not atom88 :- not atom33.
atom88 > not atom88 :- atom33.
not atom65 > atom65 :- not atom75, not atom88.
atom49 > not atom49 :- not atom2, atom88.
atom49 > not atom49 :- atom2, atom88.
atom16 > not atom16 :- not atom1, atom88.
atom16 > not atom16 :- atom1, atom88.
atom31 > not atom31 :- not atom2, atom88.
not atom31 > atom31 :- atom2, atom88.
not atom90 > atom90 :- not atom11, atom88.
atom90 > not atom90 :- atom11, atom88.
atom6 > not atom6 :- not atom1, atom88.
not atom6 > atom6 :- atom1, atom88.
not atom82 > atom82 :- not atom2, atom88.
atom82 > not atom82 :- atom2, atom88.
not atom57 > atom57 :- not atom1, atom88.
atom57 > not atom57 :- atom1, atom88.
not atom62 > atom62 :- not atom1, atom88.
not atom62 > atom62 :- atom1, atom88.
atom12 > not atom12 :- not atom6, atom88.
not atom12 > atom12 :- atom6, atom88.
not atom69 > atom69 :- not atom2, atom88.
atom69 > not atom69 :- atom2, atom88.
atom34 > not atom34 :- not atom2, atom88.
atom34 > not atom34 :- atom2, atom88.
atom52 > not atom52 :- not atom1, atom88.
not atom52 > atom52 :- atom1, atom88.
not atom44 > atom44 :- not atom1, atom88.
atom44 > not atom44 :- atom1, atom88.
not atom4 > atom4 :- not atom1, atom88.
not atom4 > atom4 :- atom1, atom88.
not atom74 > atom74 :- not atom1, atom88.
atom74 > not atom74 :- atom1, atom88.
atom65 > not atom65 :- not atom1, atom88.
atom65 > not atom65 :- atom1, atom88.
atom35 > not atom35 :- not atom1, atom88.
not atom35 > atom35 :- atom1, atom88.
atom58 > not atom58 :- not atom1, atom88.
atom58 > not atom58 :- atom1, atom88.
atom20 > not atom20 :- not atom2, atom88.
not atom20 > atom20 :- atom2, atom88.
not atom63 > atom63.
not atom22 > atom22 :- not atom63.
not atom22 > atom22 :- atom63.
not atom82 > atom82.
not atom41 > atom41 :- not atom22.
atom41 > not atom41 :- atom22.
atom3 > not atom3 :- not atom22.
atom3 > not atom3 :- atom22.
not atom45 > atom45 :- not atom3.
atom45 > not atom45 :- atom3.
not atom59 > atom59 :- not atom41.
atom59 > not atom59 :- atom41.
atom46 > not atom46 :- not atom41.
not atom46 > atom46 :- atom41.
not atom57 > atom57 :- not atom22.
atom57 > not atom57 :- atom22.
atom66 > not atom66 :- not atom41.
not atom66 > atom66 :- atom41.
atom71 > not atom71 :- not atom3.
atom71 > not atom71 :- atom3.
not atom64 > atom64 :- not atom22.
atom64 > not atom64 :- atom22.
atom60 > not atom60 :- not atom22.
atom60 > not atom60 :- atom22.
not atom47 > atom47 :- not atom3.
atom47 > not atom47 :- atom3.
not atom74 > atom74 :- not atom3.
not atom74 > atom74 :- atom3.
not atom33 > atom33 :- not atom22.
not atom33 > atom33 :- atom22.
not atom21 > atom21 :- not atom3.
not atom21 > atom21 :- atom3.
not atom50 > atom50 :- not atom21.
atom50 > not atom50 :- atom21.
atom53 > not atom53 :- not atom21.
atom53 > not atom53 :- atom21.
not atom43 > atom43 :- not atom22.
atom43 > not atom43 :- atom22.
atom68 > not atom68 :- not atom3.
not atom68 > atom68 :- atom3.
atom48 > not atom48 :- not atom22.
atom48 > not atom48 :- atom22.
not atom80 > atom80 :- not atom3.
not atom80 > atom80 :- atom3.
not atom73 > atom73 :- not atom3.
not atom73 > atom73 :- atom3.
atom16 > not atom16 :- not atom41.
atom16 > not atom16 :- atom41.
atom42 > not atom42 :- not atom41.
not atom42 > atom42 :- atom41.
atom75 > not atom75 :- not atom3.
not atom75 > atom75 :- atom3.
atom51 > not atom51 :- not atom3.
atom51 > not atom51 :- atom3.
atom28 > not atom28 :- not atom16.
atom28 > not atom28 :- atom16.
atom84 > not atom84 :- not atom16.
not atom84 > atom84 :- atom16.
atom11 > not atom11 :- not atom16.
not atom11 > atom11 :- atom16.
atom88 > not atom88 :- not atom16.
atom88 > not atom88 :- atom16.
not atom39 > atom39 :- not atom11.
not atom39 > atom39 :- atom11.
atom65 > not atom65 :- not atom11.
atom65 > not atom65 :- atom11.
not atom37 > atom37 :- not atom3.
atom37 > not atom37 :- atom3.
not atom72 > atom72 :- not atom3.
not atom72 > atom72 :- atom3.
not atom34 > atom34 :- not atom3.
not atom34 > atom34 :- atom3.
not atom89 > atom89 :- not atom3.
not atom89 > atom89 :- atom3.
not atom31 > atom31 :- not atom11.
atom31 > not atom31 :- atom11.
not atom81 > atom81 :- not atom16.
not atom81 > atom81 :- atom16.
atom26 > not atom26 :- not atom3.
not atom26 > atom26 :- atom3.
atom4 > not atom4 :- not atom3.
not atom4 > atom4 :- atom3.
atom79 > not atom79 :- not atom4.
atom79 > not atom79 :- atom4.
not atom58 > atom58 :- not atom3.
atom58 > not atom58 :- atom3.
atom15 > not atom15 :- not atom4.
atom15 > not atom15 :- atom4.
not atom90 > atom90 :- not atom4.
not atom90 > atom90 :- atom4.
not atom85 > atom85 :- not atom4.
not atom85 > atom85 :- atom4.
not atom40 > atom40 :- not atom4.
atom40 > not atom40 :- atom4.
atom2 > not atom2 :- not atom3.
atom2 > not atom2 :- atom3.
not atom36 > atom36 :- not atom3.
not atom36 > atom36 :- atom3.
atom49 > not atom49 :- not atom2.
not atom49 > atom49 :- atom2.
not atom18 > atom18 :- not atom4.
not atom18 > atom18 :- atom4.
not atom67 > atom67 :- not atom3.
atom67 > not atom67 :- atom3.
atom69 > not atom69 :- not atom2.
atom69 > not atom69 :- atom2.
not atom83 > atom83 :- not atom3.
not atom83 > atom83 :- atom3.
atom55 > not atom55 :- not atom2.
atom55 > not atom55 :- atom2.
not atom54 > atom54 :- not atom2.
atom54 > not atom54 :- atom2.
atom17 > not atom17 :- not atom3.
atom17 > not atom17 :- atom3.
atom6 > not atom6 :- not atom2.
atom6 > not atom6 :- atom2.
atom38 > not atom38 :- not atom2.
not atom38 > atom38 :- atom2.
atom23 > not atom23 :- not atom3.
atom23 > not atom23 :- atom3.
not atom5 > atom5 :- not atom3.
not atom5 > atom5 :- atom3.
atom61 > not atom61 :- not atom3.
atom61 > not atom61 :- atom3.
atom86 > not atom86 :- not atom3.
not atom86 > atom86 :- atom3.
not atom78 > atom78 :- not atom3.
atom78 > not atom78 :- atom3.
not atom77 > atom77 :- not atom4.
atom77 > not atom77 :- atom4.
atom14 > not atom14 :- not atom4.
not atom14 > atom14 :- atom4.
atom9 > not atom9 :- not atom2.
not atom9 > atom9 :- atom2.
atom52 > not atom52 :- not atom2.
atom52 > not atom52 :- atom2.
atom24 > not atom24 :- not atom3.
not atom24 > atom24 :- atom3.
not atom70 > atom70 :- not atom2.
atom70 > not atom70 :- atom2.
not atom76 > atom76 :- not atom5.
atom76 > not atom76 :- atom5.
not atom29 > atom29 :- not atom2.
atom29 > not atom29 :- atom2.
atom13 > not atom13 :- not atom2.
not atom13 > atom13 :- atom2.
not atom35 > atom35 :- not atom2.
atom35 > not atom35 :- atom2.
atom30 > not atom30 :- not atom2.
not atom30 > atom30 :- atom2.
not atom32 > atom32 :- not atom2.
atom32 > not atom32 :- atom2.
not atom8 > atom8 :- not atom5.
atom8 > not atom8 :- atom5.
atom10 > not atom10 :- not atom5.
not atom10 > atom10 :- atom5.
atom87 > not atom87 :- not atom5.
not atom87 > atom87 :- atom5.
not atom1 > atom1 :- not atom2.
atom1 > not atom1 :- atom2.
atom27 > not atom27 :- not atom1.
atom27 > not atom27 :- atom1.
atom12 > not atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom62 > not atom62 :- not atom1.
atom62 > not atom62 :- atom1.
atom25 > not atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom7 > atom7 :- not atom4.
atom7 > not atom7 :- atom4.
not atom20 > atom20 :- not atom1.
not atom20 > atom20 :- atom1.
atom44 > not atom44 :- not atom1.
atom44 > not atom44 :- atom1.
atom56 > not atom56 :- not atom2.
not atom56 > atom56 :- atom2.
atom19 > not atom19 :- not atom2.
atom19 > not atom19 :- atom2.
