not atom12 > atom12.
not atom39 > atom39.
not atom2 > atom2 :- not atom12.
atom2 > not atom2 :- atom12.
atom76 > not atom76.
atom61 > not atom61 :- not atom12, atom76.
not atom52 > atom52 :- atom1, atom76.
atom84 > not atom84 :- not atom1, atom76.
atom84 > not atom84 :- atom1, atom76.
atom71 > not atom71 :- not atom2, atom76.
atom71 > not atom71 :- atom2, atom76.
not atom81 > atom81 :- not atom4, atom76.
not atom81 > atom81 :- atom4, atom76.
not atom49 > atom49 :- not atom2, atom76.
atom49 > not atom49 :- atom2, atom76.
atom62 > not atom62 :- not atom7, atom76.
not atom62 > atom62 :- atom7, atom76.
not atom40 > atom40 :- not atom1, atom76.
atom40 > not atom40 :- atom1, atom76.
atom88 > not atom88 :- not atom2, atom76.
atom88 > not atom88 :- atom2, atom76.
not atom26 > atom26 :- not atom1, atom76.
atom26 > not atom26 :- atom1, atom76.
not atom5 > atom5 :- not atom2, atom76.
atom5 > not atom5 :- atom2, atom76.
not atom23 > atom23 :- not atom2, atom76.
not atom23 > atom23 :- atom2, atom76.
atom78 > not atom78 :- not atom2, atom76.
not atom78 > atom78 :- atom2, atom76.
not atom86 > atom86 :- not atom5, atom76.
atom86 > not atom86 :- atom5, atom76.
atom20 > not atom20 :- not atom2, atom76.
not atom20 > atom20 :- atom2, atom76.
not atom53 > atom53 :- not atom2, atom76.
atom53 > not atom53 :- atom2, atom76.
not atom3 > atom3 :- not atom5, atom76.
atom3 > not atom3 :- atom5, atom76.
atom21 > not atom21 :- not atom1, atom76.
atom21 > not atom21 :- atom1, atom76.
not atom83 > atom83 :- not atom1, atom76.
atom83 > not atom83 :- atom1, atom76.
atom14 > not atom14 :- not atom1, atom76.
not atom14 > atom14 :- atom1, atom76.
atom8 > not atom8 :- not atom1, atom76.
atom8 > not atom8 :- atom1, atom76.
not atom33 > atom33 :- not atom4, atom76.
not atom33 > atom33 :- atom4, atom76.
not atom44 > atom44 :- not atom1, atom76.
atom44 > not atom44 :- atom1, atom76.
not atom90 > atom90 :- not atom2, atom76.
atom90 > not atom90 :- atom2, atom76.
atom82 > not atom82 :- not atom2, atom76.
atom82 > not atom82 :- atom2, atom76.
not atom79 > atom79 :- not atom2, atom76.
not atom79 > atom79 :- atom2, atom76.
atom38 > not atom38 :- not atom2, atom76.
atom38 > not atom38 :- atom2, atom76.
not atom16 > atom16 :- not atom1, atom76.
atom16 > not atom16 :- atom1, atom76.
atom77 > not atom77 :- not atom4, atom76.
atom77 > not atom77 :- atom4, atom76.
atom75 > not atom75 :- not atom1, atom76.
not atom75 > atom75 :- atom1, atom76.
atom72 > not atom72 :- not atom1, atom76.
not atom72 > atom72 :- atom1, atom76.
not atom29 > atom29 :- not atom1, atom76.
atom29 > not atom29 :- atom1, atom76.
atom47 > not atom47 :- not atom1, atom76.
not atom47 > atom47 :- atom1, atom76.
not atom55 > atom55 :- not atom1, atom76.
atom55 > not atom55 :- atom1, atom76.
atom43 > not atom43 :- not atom1, atom76.
atom43 > not atom43 :- atom1, atom76.
not atom32 > atom32 :- not atom3, atom76.
not atom32 > atom32 :- atom3, atom76.
atom57 > not atom57 :- not atom1, atom76.
not atom57 > atom57 :- atom1, atom76.
not atom41 > atom41 :- not atom1, atom76.
not atom41 > atom41 :- atom1, atom76.
atom25 > not atom25 :- not atom1, atom76.
atom25 > not atom25 :- atom1, atom76.
not atom31 > atom31 :- not atom1, atom76.
not atom31 > atom31 :- atom1, atom76.
atom60 > not atom60 :- not atom1, atom76.
atom60 > not atom60 :- atom1, atom76.
atom64 > not atom64 :- not atom1, atom76.
not atom64 > atom64 :- atom1, atom76.
not atom67 > atom67 :- not atom1, atom76.
atom67 > not atom67 :- atom1, atom76.
atom35 > not atom35 :- not atom76.
not atom59 > atom59 :- not atom12, not atom76.
atom59 > not atom59 :- atom12, not atom76.
not atom46 > atom46 :- not atom35, not atom76.
not atom46 > atom46 :- atom35, not atom76.
atom43 > not atom43 :- not atom2, not atom76.
not atom43 > atom43 :- atom2, not atom76.
not atom72 > atom72 :- not atom2, not atom76.
atom72 > not atom72 :- atom2, not atom76.
not atom16 > atom16 :- not atom12, not atom76.
not atom16 > atom16 :- atom12, not atom76.
not atom40 > atom40 :- not atom35, not atom76.
not atom40 > atom40 :- atom35, not atom76.
atom17 > not atom17 :- not atom43, not atom76.
not atom17 > atom17 :- atom43, not atom76.
atom89 > not atom89 :- not atom2, not atom76.
atom89 > not atom89 :- atom2, not atom76.
not atom42 > atom42 :- not atom2, not atom76.
atom42 > not atom42 :- atom2, not atom76.
atom49 > not atom49 :- not atom2, not atom76.
atom49 > not atom49 :- atom2, not atom76.
not atom13 > atom13 :- not atom2, not atom76.
not atom13 > atom13 :- atom2, not atom76.
not atom22 > atom22 :- not atom12, not atom76.
not atom22 > atom22 :- atom12, not atom76.
not atom26 > atom26 :- not atom2, not atom76.
atom26 > not atom26 :- atom2, not atom76.
not atom19 > atom19 :- not atom12, not atom76.
not atom19 > atom19 :- atom12, not atom76.
atom53 > not atom53 :- not atom12, not atom76.
atom53 > not atom53 :- atom12, not atom76.
not atom33 > atom33 :- not atom2, not atom76.
not atom33 > atom33 :- atom2, not atom76.
atom88 > not atom88 :- not atom12, not atom76.
not atom88 > atom88 :- atom12, not atom76.
not atom7 > atom7 :- not atom12, not atom76.
atom7 > not atom7 :- atom12, not atom76.
atom81 > not atom81 :- not atom7, not atom76.
atom81 > not atom81 :- atom7, not atom76.
atom69 > not atom69 :- not atom2, not atom76.
not atom69 > atom69 :- atom2, not atom76.
not atom87 > atom87 :- not atom2, not atom76.
not atom87 > atom87 :- atom2, not atom76.
not atom4 > atom4 :- not atom2, not atom76.
not atom4 > atom4 :- atom2, not atom76.
not atom47 > atom47 :- not atom2, not atom76.
atom47 > not atom47 :- atom2, not atom76.
not atom71 > atom71 :- not atom4, not atom76.
not atom71 > atom71 :- atom4, not atom76.
not atom48 > atom48 :- not atom2, not atom76.
atom48 > not atom48 :- atom2, not atom76.
atom29 > not atom29 :- not atom4, not atom76.
not atom29 > atom29 :- atom4, not atom76.
not atom9 > atom9 :- not atom2, not atom76.
atom9 > not atom9 :- atom2, not atom76.
atom30 > not atom30 :- not atom9, not atom76.
not atom30 > atom30 :- atom9, not atom76.
atom80 > not atom80 :- not atom2, not atom76.
not atom80 > atom80 :- atom2, not atom76.
atom75 > not atom75 :- not atom2, not atom76.
not atom75 > atom75 :- atom2, not atom76.
not atom8 > atom8 :- not atom2, not atom76.
atom8 > not atom8 :- atom2, not atom76.
not atom1 > atom1 :- not atom2, not atom76.
atom1 > not atom1 :- atom2, not atom76.
not atom31 > atom31 :- not atom4, not atom76.
not atom31 > atom31 :- atom4, not atom76.
not atom84 > atom84 :- not atom1, not atom76.
atom84 > not atom84 :- atom1, not atom76.
not atom70 > atom70 :- not atom2, not atom76.
not atom70 > atom70 :- atom2, not atom76.
atom73 > not atom73 :- not atom2, not atom76.
atom73 > not atom73 :- atom2, not atom76.
not atom44 > atom44 :- not atom8, not atom76.
not atom44 > atom44 :- atom8, not atom76.
not atom37 > atom37 :- not atom1, not atom76.
atom37 > not atom37 :- atom1, not atom76.
not atom82 > atom82 :- not atom1, not atom76.
atom82 > not atom82 :- atom1, not atom76.
atom18 > not atom18 :- not atom1, not atom76.
atom18 > not atom18 :- atom1, not atom76.
not atom64 > atom64 :- not atom4, not atom76.
atom64 > not atom64 :- atom4, not atom76.
atom50 > not atom50 :- not atom1, not atom76.
not atom50 > atom50 :- atom1, not atom76.
atom11 > not atom11 :- not atom1, not atom76.
not atom11 > atom11 :- atom1, not atom76.
atom62 > not atom62 :- not atom2, not atom76.
not atom62 > atom62 :- atom2, not atom76.
not atom58 > atom58 :- not atom1, not atom76.
atom58 > not atom58 :- atom1, not atom76.
not atom83 > atom83 :- not atom7, not atom76.
atom83 > not atom83 :- atom7, not atom76.
atom79 > not atom79 :- not atom1, not atom76.
atom79 > not atom79 :- atom1, not atom76.
atom36 > not atom36 :- not atom2, not atom76.
not atom36 > atom36 :- atom2, not atom76.
not atom77 > atom77 :- not atom2, not atom76.
atom77 > not atom77 :- atom2, not atom76.
not atom56 > atom56 :- not atom1, not atom76.
atom56 > not atom56 :- atom1, not atom76.
not atom45 > atom45 :- not atom1, not atom76.
not atom45 > atom45 :- atom1, not atom76.
not atom41 > atom41 :- not atom2, not atom76.
not atom41 > atom41 :- atom2, not atom76.
not atom5 > atom5 :- not atom1, not atom76.
not atom5 > atom5 :- atom1, not atom76.
atom27 > not atom27 :- not atom1, not atom76.
not atom27 > atom27 :- atom1, not atom76.
not atom78 > atom78 :- not atom1, not atom76.
atom78 > not atom78 :- atom1, not atom76.
not atom20 > atom20 :- not atom4, not atom76.
atom20 > not atom20 :- atom4, not atom76.
not atom24 > atom24 :- not atom1, not atom76.
not atom24 > atom24 :- atom1, not atom76.
not atom28 > atom28 :- not atom1, not atom76.
atom28 > not atom28 :- atom1, not atom76.
atom55 > not atom55 :- not atom1, not atom76.
not atom55 > atom55 :- atom1, not atom76.
not atom10 > atom10 :- not atom2, not atom76.
not atom10 > atom10 :- atom2, not atom76.
atom57 > not atom57 :- not atom1, not atom76.
not atom57 > atom57 :- atom1, not atom76.
not atom67 > atom67 :- not atom1, not atom76.
atom67 > not atom67 :- atom1, not atom76.
not atom74 > atom74 :- not atom2, not atom76.
not atom74 > atom74 :- atom2, not atom76.
not atom65 > atom65 :- not atom2, not atom76.
atom65 > not atom65 :- atom2, not atom76.
not atom60 > atom60 :- not atom4, not atom76.
atom60 > not atom60 :- atom4, not atom76.
atom23 > not atom23 :- not atom2, not atom76.
not atom23 > atom23 :- atom2, not atom76.
not atom6 > atom6 :- not atom5, not atom76.
atom6 > not atom6 :- atom5, not atom76.
not atom61 > atom61 :- not atom1, not atom76.
not atom61 > atom61 :- atom1, not atom76.
not atom32 > atom32 :- not atom1, not atom76.
not atom32 > atom32 :- atom1, not atom76.
not atom54 > atom54 :- not atom7, not atom76.
not atom54 > atom54 :- atom7, not atom76.
not atom15 > atom15 :- not atom4, not atom76.
atom15 > not atom15 :- atom4, not atom76.
not atom3 > atom3 :- not atom1, not atom76.
atom3 > not atom3 :- atom1, not atom76.
not atom52 > atom52 :- not atom1, not atom76.
not atom52 > atom52 :- atom1, not atom76.
atom68 > not atom68 :- not atom1, not atom76.
not atom68 > atom68 :- atom1, not atom76.
atom86 > not atom86 :- not atom1, not atom76.
atom86 > not atom86 :- atom1, not atom76.
atom25 > not atom25 :- not atom1, not atom76.
atom25 > not atom25 :- atom1, not atom76.
atom63 > not atom63 :- not atom4, not atom76.
not atom63 > atom63 :- atom4, not atom76.
not atom51 > atom51 :- not atom1, not atom76.
atom51 > not atom51 :- atom1, not atom76.
atom66 > not atom66 :- not atom2, not atom76.
atom66 > not atom66 :- atom2, not atom76.
not atom21 > atom21 :- not atom1, not atom76.
not atom21 > atom21 :- atom1, not atom76.
atom90 > not atom90 :- not atom1, not atom76.
atom90 > not atom90 :- atom1, not atom76.
not atom38 > atom38 :- not atom2, not atom76.
not atom38 > atom38 :- atom2, not atom76.
atom85 > not atom85 :- not atom1, not atom76.
atom85 > not atom85 :- atom1, not atom76.
not atom14 > atom14 :- not atom4, not atom76.
not atom14 > atom14 :- atom4, not atom76.
atom34 > not atom34 :- not atom1, not atom76.
atom34 > not atom34 :- atom1, not atom76.
atom38 > not atom38.
atom73 > not atom73 :- not atom38.
not atom73 > atom73 :- atom38.
atom40 > not atom40 :- not atom38.
atom40 > not atom40 :- atom38.
atom39 > not atom39 :- not atom38.
atom39 > not atom39 :- atom38.
not atom54 > atom54 :- not atom39.
atom54 > not atom54 :- atom39.
atom76 > not atom76 :- not atom38.
atom76 > not atom76 :- atom38.
not atom71 > atom71 :- not atom38.
not atom71 > atom71 :- atom38.
not atom28 > atom28 :- not atom38.
not atom28 > atom28 :- atom38.
not atom48 > atom48 :- not atom28.
not atom48 > atom48 :- atom28.
atom16 > not atom16 :- not atom28.
atom16 > not atom16 :- atom28.
not atom58 > atom58 :- not atom28.
atom58 > not atom58 :- atom28.
atom27 > not atom27 :- not atom38.
not atom27 > atom27 :- atom38.
atom29 > not atom29 :- not atom27.
not atom29 > atom29 :- atom27.
not atom18 > atom18 :- not atom27.
not atom18 > atom18 :- atom27.
not atom7 > atom7 :- not atom18.
not atom7 > atom7 :- atom18.
not atom5 > atom5 :- not atom27.
not atom5 > atom5 :- atom27.
atom21 > not atom21 :- not atom7.
not atom21 > atom21 :- atom7.
atom74 > not atom74 :- not atom7.
not atom74 > atom74 :- atom7.
not atom13 > atom13 :- not atom5.
not atom13 > atom13 :- atom5.
atom8 > not atom8 :- not atom5.
atom8 > not atom8 :- atom5.
atom65 > not atom65 :- not atom5.
not atom65 > atom65 :- atom5.
not atom62 > atom62 :- not atom5.
atom62 > not atom62 :- atom5.
not atom15 > atom15 :- not atom13.
not atom15 > atom15 :- atom13.
atom49 > not atom49 :- not atom7.
atom49 > not atom49 :- atom7.
atom45 > not atom45 :- not atom8.
atom45 > not atom45 :- atom8.
not atom61 > atom61 :- not atom7.
not atom61 > atom61 :- atom7.
not atom19 > atom19 :- not atom8.
atom19 > not atom19 :- atom8.
atom44 > not atom44 :- not atom7.
not atom44 > atom44 :- atom7.
not atom2 > atom2 :- not atom5.
atom2 > not atom2 :- atom5.
atom12 > not atom12 :- not atom2.
atom12 > not atom12 :- atom2.
not atom82 > atom82 :- not atom2.
atom82 > not atom82 :- atom2.
atom9 > not atom9 :- not atom2.
not atom9 > atom9 :- atom2.
atom36 > not atom36 :- not atom2.
atom36 > not atom36 :- atom2.
not atom59 > atom59 :- not atom2.
atom59 > not atom59 :- atom2.
not atom67 > atom67 :- not atom5.
atom67 > not atom67 :- atom5.
not atom43 > atom43 :- not atom5.
atom43 > not atom43 :- atom5.
not atom69 > atom69 :- not atom2.
not atom69 > atom69 :- atom2.
atom17 > not atom17 :- not atom2.
atom17 > not atom17 :- atom2.
not atom1 > atom1 :- not atom7.
atom1 > not atom1 :- atom7.
atom32 > not atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom42 > atom42 :- not atom1.
not atom42 > atom42 :- atom1.
not atom6 > atom6 :- not atom2.
atom6 > not atom6 :- atom2.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
atom87 > not atom87 :- not atom6.
not atom87 > atom87 :- atom6.
atom77 > not atom77 :- not atom2.
atom77 > not atom77 :- atom2.
not atom20 > atom20 :- not atom1.
atom20 > not atom20 :- atom1.
atom26 > not atom26 :- not atom1.
atom26 > not atom26 :- atom1.
not atom41 > atom41 :- not atom2.
atom41 > not atom41 :- atom2.
atom25 > not atom25 :- not atom1.
atom25 > not atom25 :- atom1.
atom66 > not atom66 :- not atom2.
atom66 > not atom66 :- atom2.
atom51 > not atom51 :- not atom2.
not atom51 > atom51 :- atom2.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom23 > atom23 :- not atom2.
not atom23 > atom23 :- atom2.
atom34 > not atom34 :- not atom1.
atom34 > not atom34 :- atom1.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom86 > atom86 :- not atom1.
not atom86 > atom86 :- atom1.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
not atom89 > atom89 :- not atom6.
not atom89 > atom89 :- atom6.
atom11 > not atom11 :- not atom2.
atom11 > not atom11 :- atom2.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
atom84 > not atom84 :- not atom1.
atom84 > not atom84 :- atom1.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom60 > atom60 :- not atom1.
not atom60 > atom60 :- atom1.
not atom80 > atom80 :- not atom1.
not atom80 > atom80 :- atom1.
not atom70 > atom70 :- not atom2.
atom70 > not atom70 :- atom2.
atom81 > not atom81 :- not atom2.
atom81 > not atom81 :- atom2.
not atom57 > atom57 :- not atom5.
not atom57 > atom57 :- atom5.
not atom83 > atom83 :- not atom1.
atom83 > not atom83 :- atom1.
atom3 > not atom3 :- not atom9.
atom3 > not atom3 :- atom9.
atom56 > not atom56 :- not atom2.
atom56 > not atom56 :- atom2.
atom4 > not atom4 :- not atom6.
not atom4 > atom4 :- atom6.
atom88 > not atom88 :- not atom1.
not atom88 > atom88 :- atom1.
atom72 > not atom72 :- not atom2.
atom72 > not atom72 :- atom2.
not atom53 > atom53 :- not atom5.
not atom53 > atom53 :- atom5.
not atom68 > atom68 :- not atom1.
atom68 > not atom68 :- atom1.
not atom64 > atom64 :- not atom3.
atom64 > not atom64 :- atom3.
atom75 > not atom75 :- not atom3.
atom75 > not atom75 :- atom3.
not atom63 > atom63 :- not atom2.
not atom63 > atom63 :- atom2.
atom47 > not atom47 :- not atom1.
atom47 > not atom47 :- atom1.
not atom78 > atom78 :- not atom1.
atom78 > not atom78 :- atom1.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom55 > not atom55 :- not atom2.
not atom55 > atom55 :- atom2.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
atom14 > not atom14 :- not atom1.
atom14 > not atom14 :- atom1.
atom22 > not atom22 :- not atom3.
atom22 > not atom22 :- atom3.
not atom90 > atom90 :- not atom2.
not atom90 > atom90 :- atom2.
not atom85 > atom85 :- not atom1.
atom85 > not atom85 :- atom1.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
atom46 > not atom46 :- not atom1.
not atom46 > atom46 :- atom1.
not atom35 > atom35 :- not atom6.
not atom35 > atom35 :- atom6.
