not atom3 > atom3.
not atom45 > atom45 :- not atom3.
not atom45 > atom45 :- atom3.
not atom35 > atom35 :- not atom45.
atom10 > not atom10 :- not atom3, not atom45.
atom2 > not atom2 :- atom10, not atom45.
atom23 > not atom23 :- not atom2, not atom45.
not atom23 > atom23 :- atom2, not atom45.
not atom16 > atom16 :- not atom6, not atom45.
atom16 > not atom16 :- atom6, not atom45.
atom43 > not atom43 :- not atom6, not atom45.
atom43 > not atom43 :- atom6, not atom45.
not atom5 > atom5 :- not atom1, not atom45.
not atom5 > atom5 :- atom1, not atom45.
atom9 > not atom9 :- not atom1, not atom45.
not atom9 > atom9 :- atom1, not atom45.
not atom48 > atom48 :- not atom2, not atom45.
atom48 > not atom48 :- atom2, not atom45.
atom44 > not atom44 :- not atom1, not atom45.
atom44 > not atom44 :- atom1, not atom45.
atom28 > not atom28 :- not atom2, not atom45.
not atom28 > atom28 :- atom2, not atom45.
not atom18 > atom18 :- not atom1, not atom45.
not atom18 > atom18 :- atom1, not atom45.
not atom8 > atom8 :- not atom1, not atom45.
not atom8 > atom8 :- atom1, not atom45.
atom7 > not atom7 :- not atom1, not atom45.
atom7 > not atom7 :- atom1, not atom45.
atom39 > not atom39 :- not atom3, not atom45.
not atom39 > atom39 :- atom3, not atom45.
not atom4 > atom4 :- atom45.
atom17 > not atom17 :- not atom3, atom45.
not atom17 > atom17 :- atom3, atom45.
not atom31 > atom31 :- atom45.
not atom46 > atom46 :- not atom17, atom45.
atom46 > not atom46 :- atom17, atom45.
atom25 > not atom25 :- atom45.
atom7 > not atom7 :- not atom17, atom45.
atom7 > not atom7 :- atom17, atom45.
not atom30 > atom30 :- not atom31, atom45.
atom30 > not atom30 :- atom31, atom45.
not atom16 > atom16 :- not atom3, atom45.
not atom16 > atom16 :- atom3, atom45.
atom5 > not atom5 :- not atom3, atom45.
atom5 > not atom5 :- atom3, atom45.
atom12 > not atom12 :- not atom4, atom45.
atom12 > not atom12 :- atom4, atom45.
not atom43 > atom43 :- not atom12, atom45.
not atom43 > atom43 :- atom12, atom45.
atom37 > not atom37 :- not atom4, atom45.
not atom37 > atom37 :- atom4, atom45.
atom27 > not atom27 :- not atom3, atom45.
not atom27 > atom27 :- atom3, atom45.
atom32 > not atom32 :- not atom3, atom45.
not atom32 > atom32 :- atom3, atom45.
atom44 > not atom44 :- not atom5, atom45.
atom44 > not atom44 :- atom5, atom45.
atom22 > not atom22 :- not atom3, atom45.
atom22 > not atom22 :- atom3, atom45.
atom2 > not atom2 :- not atom3, atom45.
not atom2 > atom2 :- atom3, atom45.
atom42 > not atom42 :- not atom2, atom45.
not atom42 > atom42 :- atom2, atom45.
not atom11 > atom11 :- not atom2, atom45.
atom11 > not atom11 :- atom2, atom45.
not atom10 > atom10 :- not atom4, atom45.
not atom10 > atom10 :- atom4, atom45.
not atom18 > atom18 :- not atom2, atom45.
not atom18 > atom18 :- atom2, atom45.
atom14 > not atom14 :- not atom2, atom45.
not atom14 > atom14 :- atom2, atom45.
atom28 > not atom28 :- not atom2, atom45.
atom28 > not atom28 :- atom2, atom45.
not atom26 > atom26 :- not atom2, atom45.
not atom26 > atom26 :- atom2, atom45.
atom49 > not atom49 :- not atom2, atom45.
atom49 > not atom49 :- atom2, atom45.
not atom21 > atom21 :- not atom2, atom45.
atom21 > not atom21 :- atom2, atom45.
not atom8 > atom8 :- not atom2, atom45.
atom8 > not atom8 :- atom2, atom45.
atom47 > not atom47 :- not atom3, atom45.
atom47 > not atom47 :- atom3, atom45.
atom13 > not atom13 :- not atom3, atom45.
not atom13 > atom13 :- atom3, atom45.
atom9 > not atom9 :- not atom5, atom45.
atom9 > not atom9 :- atom5, atom45.
not atom33 > atom33 :- not atom5, atom45.
atom33 > not atom33 :- atom5, atom45.
atom39 > not atom39 :- not atom3, atom45.
not atom39 > atom39 :- atom3, atom45.
atom6 > not atom6 :- not atom2, atom45.
not atom6 > atom6 :- atom2, atom45.
not atom1 > atom1 :- not atom2, atom45.
not atom1 > atom1 :- atom2, atom45.
atom50 > not atom50 :- not atom2, atom45.
atom50 > not atom50 :- atom2, atom45.
not atom15 > atom15 :- not atom1, atom45.
atom15 > not atom15 :- atom1, atom45.
not atom24 > atom24 :- not atom1, atom45.
not atom24 > atom24 :- atom1, atom45.
not atom36 > atom36 :- not atom1, atom45.
not atom36 > atom36 :- atom1, atom45.
atom23 > not atom23 :- not atom2, atom45.
not atom23 > atom23 :- atom2, atom45.
atom35 > not atom35 :- not atom2, atom45.
not atom35 > atom35 :- atom2, atom45.
not atom19 > atom19 :- not atom1, atom45.
not atom19 > atom19 :- atom1, atom45.
not atom40 > atom40 :- not atom2, atom45.
atom40 > not atom40 :- atom2, atom45.
not atom48 > atom48 :- not atom2, atom45.
atom48 > not atom48 :- atom2, atom45.
atom34 > not atom34 :- not atom1, atom45.
atom34 > not atom34 :- atom1, atom45.
not atom20 > atom20 :- not atom1, atom45.
not atom20 > atom20 :- atom1, atom45.
atom38 > not atom38 :- not atom1, atom45.
atom38 > not atom38 :- atom1, atom45.
atom29 > not atom29 :- not atom1, atom45.
not atom29 > atom29 :- atom1, atom45.
atom41 > not atom41 :- not atom1, atom45.
atom41 > not atom41 :- atom1, atom45.
atom43 > not atom43.
not atom17 > atom17 :- not atom43.
not atom17 > atom17 :- atom43.
not atom27 > atom27 :- not atom17.
not atom27 > atom27 :- atom17.
not atom36 > atom36 :- not atom17.
not atom36 > atom36 :- atom17.
atom48 > not atom48 :- not atom17.
not atom48 > atom48 :- atom17.
not atom13 > atom13 :- not atom27.
atom13 > not atom13 :- atom27.
not atom46 > atom46 :- not atom27.
atom46 > not atom46 :- atom27.
atom28 > not atom28 :- not atom13.
not atom28 > atom28 :- atom13.
not atom44 > atom44 :- not atom13.
atom44 > not atom44 :- atom13.
atom26 > not atom26 :- not atom13.
not atom26 > atom26 :- atom13.
atom14 > not atom14 :- not atom28.
atom14 > not atom14 :- atom28.
atom5 > not atom5 :- not atom27.
atom5 > not atom5 :- atom27.
atom34 > not atom34 :- not atom17.
atom34 > not atom34 :- atom17.
not atom45 > atom45 :- not atom5.
atom45 > not atom45 :- atom5.
not atom31 > atom31 :- not atom14.
atom31 > not atom31 :- atom14.
atom6 > not atom6 :- not atom5.
not atom6 > atom6 :- atom5.
not atom3 > atom3 :- not atom13.
not atom3 > atom3 :- atom13.
atom22 > not atom22 :- not atom5.
atom22 > not atom22 :- atom5.
not atom35 > atom35 :- not atom3.
atom35 > not atom35 :- atom3.
atom41 > not atom41 :- not atom6.
atom41 > not atom41 :- atom6.
not atom12 > atom12 :- not atom3.
atom12 > not atom12 :- atom3.
atom25 > not atom25 :- not atom3.
atom25 > not atom25 :- atom3.
not atom50 > atom50 :- not atom3.
atom50 > not atom50 :- atom3.
not atom9 > atom9 :- not atom5.
atom9 > not atom9 :- atom5.
atom47 > not atom47 :- not atom12.
atom47 > not atom47 :- atom12.
atom4 > not atom4 :- not atom3.
not atom4 > atom4 :- atom3.
not atom37 > atom37 :- not atom3.
atom37 > not atom37 :- atom3.
atom8 > not atom8 :- not atom3.
atom8 > not atom8 :- atom3.
not atom15 > atom15 :- not atom4.
atom15 > not atom15 :- atom4.
not atom29 > atom29 :- not atom3.
not atom29 > atom29 :- atom3.
atom42 > not atom42 :- not atom3.
atom42 > not atom42 :- atom3.
not atom10 > atom10 :- not atom3.
not atom10 > atom10 :- atom3.
not atom21 > atom21 :- not atom3.
not atom21 > atom21 :- atom3.
atom2 > not atom2 :- not atom3.
not atom2 > atom2 :- atom3.
not atom18 > atom18 :- not atom2.
not atom18 > atom18 :- atom2.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom16 > not atom16 :- not atom5.
not atom16 > atom16 :- atom5.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
not atom49 > atom49 :- not atom1.
not atom49 > atom49 :- atom1.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom7 > not atom7 :- not atom4.
atom7 > not atom7 :- atom4.
atom32 > not atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom11 > not atom11 :- not atom3.
atom11 > not atom11 :- atom3.
atom30 > not atom30 :- not atom5.
atom30 > not atom30 :- atom5.
not atom40 > atom40 :- not atom1.
not atom40 > atom40 :- atom1.
not atom23 > atom23 :- not atom1.
atom23 > not atom23 :- atom1.
atom20 > not atom20 :- not atom3.
not atom20 > atom20 :- atom3.
not atom38 > atom38 :- not atom4.
not atom38 > atom38 :- atom4.
not atom19 > atom19 :- not atom3.
not atom19 > atom19 :- atom3.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
