atom90 > not atom90.
atom51 > not atom51 :- not atom90.
not atom51 > atom51 :- atom90.
atom22 > not atom22 :- not atom90, not atom51.
atom81 > not atom81 :- atom6, not atom51.
atom74 > not atom74 :- not atom4, not atom51.
atom74 > not atom74 :- atom4, not atom51.
not atom26 > atom26 :- not atom4, not atom51.
atom26 > not atom26 :- atom4, not atom51.
not atom57 > atom57 :- not atom6, not atom51.
atom57 > not atom57 :- atom6, not atom51.
atom23 > not atom23 :- not atom5, not atom51.
not atom23 > atom23 :- atom5, not atom51.
not atom79 > atom79 :- not atom2, not atom51.
not atom79 > atom79 :- atom2, not atom51.
not atom62 > atom62 :- not atom2, not atom51.
not atom62 > atom62 :- atom2, not atom51.
not atom77 > atom77 :- not atom2, not atom51.
atom77 > not atom77 :- atom2, not atom51.
not atom88 > atom88 :- not atom2, not atom51.
atom88 > not atom88 :- atom2, not atom51.
not atom60 > atom60 :- not atom7, not atom51.
atom60 > not atom60 :- atom7, not atom51.
not atom84 > atom84 :- not atom2, not atom51.
atom84 > not atom84 :- atom2, not atom51.
not atom32 > atom32 :- not atom5, not atom51.
atom32 > not atom32 :- atom5, not atom51.
not atom31 > atom31 :- not atom4, not atom51.
not atom31 > atom31 :- atom4, not atom51.
atom89 > not atom89 :- not atom4, not atom51.
not atom89 > atom89 :- atom4, not atom51.
not atom63 > atom63 :- not atom7, not atom51.
not atom63 > atom63 :- atom7, not atom51.
not atom76 > atom76 :- not atom2, not atom51.
not atom76 > atom76 :- atom2, not atom51.
atom58 > not atom58 :- not atom4, not atom51.
not atom58 > atom58 :- atom4, not atom51.
not atom64 > atom64 :- not atom2, not atom51.
atom64 > not atom64 :- atom2, not atom51.
atom78 > not atom78 :- not atom4, not atom51.
not atom78 > atom78 :- atom4, not atom51.
not atom45 > atom45 :- not atom5, not atom51.
not atom45 > atom45 :- atom5, not atom51.
not atom21 > atom21 :- not atom5, not atom51.
not atom21 > atom21 :- atom5, not atom51.
not atom3 > atom3 :- not atom4, not atom51.
atom3 > not atom3 :- atom4, not atom51.
atom54 > not atom54 :- not atom3, not atom51.
not atom54 > atom54 :- atom3, not atom51.
not atom42 > atom42 :- not atom2, not atom51.
atom42 > not atom42 :- atom2, not atom51.
not atom18 > atom18 :- not atom2, not atom51.
not atom18 > atom18 :- atom2, not atom51.
atom1 > not atom1 :- not atom2, not atom51.
not atom1 > atom1 :- atom2, not atom51.
not atom65 > atom65 :- not atom1, not atom51.
not atom65 > atom65 :- atom1, not atom51.
not atom19 > atom19 :- not atom1, not atom51.
atom19 > not atom19 :- atom1, not atom51.
atom61 > not atom61 :- not atom6, not atom51.
atom61 > not atom61 :- atom6, not atom51.
not atom13 > atom13 :- not atom90, atom51.
atom13 > not atom13 :- atom90, atom51.
not atom67 > atom67 :- not atom13, atom51.
not atom67 > atom67 :- atom13, atom51.
not atom49 > atom49 :- not atom13, atom51.
not atom49 > atom49 :- atom13, atom51.
not atom34 > atom34 :- atom51.
not atom8 > atom8 :- not atom13, atom51.
not atom8 > atom8 :- atom13, atom51.
not atom18 > atom18 :- not atom34, atom51.
atom18 > not atom18 :- atom34, atom51.
atom2 > not atom2 :- not atom90, atom51.
not atom2 > atom2 :- atom90, atom51.
atom66 > not atom66 :- not atom13, atom51.
not atom66 > atom66 :- atom13, atom51.
atom33 > not atom33 :- not atom8, atom51.
atom33 > not atom33 :- atom8, atom51.
not atom15 > atom15 :- not atom2, atom51.
not atom15 > atom15 :- atom2, atom51.
not atom24 > atom24 :- not atom2, atom51.
not atom24 > atom24 :- atom2, atom51.
atom68 > not atom68 :- not atom15, atom51.
atom68 > not atom68 :- atom15, atom51.
atom23 > not atom23 :- not atom2, atom51.
not atom23 > atom23 :- atom2, atom51.
atom48 > not atom48 :- not atom8, atom51.
atom48 > not atom48 :- atom8, atom51.
atom4 > not atom4 :- not atom2, atom51.
atom4 > not atom4 :- atom2, atom51.
not atom32 > atom32 :- not atom8, atom51.
not atom32 > atom32 :- atom8, atom51.
atom3 > not atom3 :- not atom8, atom51.
not atom3 > atom3 :- atom8, atom51.
atom61 > not atom61 :- not atom2, atom51.
atom61 > not atom61 :- atom2, atom51.
not atom7 > atom7 :- not atom4, atom51.
atom7 > not atom7 :- atom4, atom51.
atom76 > not atom76 :- not atom2, atom51.
not atom76 > atom76 :- atom2, atom51.
not atom35 > atom35 :- not atom3, atom51.
atom35 > not atom35 :- atom3, atom51.
atom70 > not atom70 :- not atom2, atom51.
atom70 > not atom70 :- atom2, atom51.
not atom80 > atom80 :- not atom2, atom51.
atom80 > not atom80 :- atom2, atom51.
not atom28 > atom28 :- not atom3, atom51.
atom28 > not atom28 :- atom3, atom51.
atom75 > not atom75 :- not atom2, atom51.
atom75 > not atom75 :- atom2, atom51.
atom85 > not atom85 :- not atom2, atom51.
atom85 > not atom85 :- atom2, atom51.
atom45 > not atom45 :- not atom4, atom51.
not atom45 > atom45 :- atom4, atom51.
atom50 > not atom50 :- not atom2, atom51.
not atom50 > atom50 :- atom2, atom51.
not atom5 > atom5 :- not atom2, atom51.
atom5 > not atom5 :- atom2, atom51.
atom21 > not atom21 :- not atom2, atom51.
atom21 > not atom21 :- atom2, atom51.
not atom31 > atom31 :- not atom4, atom51.
atom31 > not atom31 :- atom4, atom51.
atom52 > not atom52 :- not atom2, atom51.
atom52 > not atom52 :- atom2, atom51.
atom73 > not atom73 :- not atom7, atom51.
atom73 > not atom73 :- atom7, atom51.
not atom25 > atom25 :- not atom13, atom51.
atom25 > not atom25 :- atom13, atom51.
atom38 > not atom38 :- not atom2, atom51.
atom38 > not atom38 :- atom2, atom51.
not atom84 > atom84 :- not atom4, atom51.
not atom84 > atom84 :- atom4, atom51.
atom71 > not atom71 :- not atom3, atom51.
atom71 > not atom71 :- atom3, atom51.
not atom87 > atom87 :- not atom2, atom51.
not atom87 > atom87 :- atom2, atom51.
not atom44 > atom44 :- not atom2, atom51.
not atom44 > atom44 :- atom2, atom51.
not atom81 > atom81 :- not atom2, atom51.
atom81 > not atom81 :- atom2, atom51.
not atom12 > atom12 :- not atom4, atom51.
not atom12 > atom12 :- atom4, atom51.
atom54 > not atom54 :- not atom3, atom51.
not atom54 > atom54 :- atom3, atom51.
not atom41 > atom41 :- not atom3, atom51.
atom41 > not atom41 :- atom3, atom51.
not atom27 > atom27 :- not atom2, atom51.
atom27 > not atom27 :- atom2, atom51.
atom47 > not atom47 :- not atom7, atom51.
atom47 > not atom47 :- atom7, atom51.
not atom82 > atom82 :- not atom4, atom51.
not atom82 > atom82 :- atom4, atom51.
not atom59 > atom59 :- not atom2, atom51.
atom59 > not atom59 :- atom2, atom51.
atom88 > not atom88 :- not atom2, atom51.
not atom88 > atom88 :- atom2, atom51.
not atom1 > atom1 :- not atom2, atom51.
atom1 > not atom1 :- atom2, atom51.
not atom17 > atom17 :- not atom1, atom51.
atom17 > not atom17 :- atom1, atom51.
atom56 > not atom56 :- not atom3, atom51.
not atom56 > atom56 :- atom3, atom51.
not atom64 > atom64 :- not atom2, atom51.
atom64 > not atom64 :- atom2, atom51.
not atom83 > atom83 :- not atom1, atom51.
atom83 > not atom83 :- atom1, atom51.
not atom57 > atom57 :- not atom1, atom51.
not atom57 > atom57 :- atom1, atom51.
not atom16 > atom16 :- not atom1, atom51.
not atom16 > atom16 :- atom1, atom51.
not atom89 > atom89 :- not atom1, atom51.
not atom89 > atom89 :- atom1, atom51.
not atom22 > atom22 :- not atom1, atom51.
atom22 > not atom22 :- atom1, atom51.
atom60 > not atom60 :- not atom2, atom51.
atom60 > not atom60 :- atom2, atom51.
atom42 > not atom42 :- not atom2, atom51.
not atom42 > atom42 :- atom2, atom51.
atom29 > not atom29 :- not atom1, atom51.
not atom29 > atom29 :- atom1, atom51.
atom78 > not atom78 :- not atom3, atom51.
atom78 > not atom78 :- atom3, atom51.
not atom30 > atom30 :- not atom2, atom51.
not atom30 > atom30 :- atom2, atom51.
atom19 > not atom19 :- not atom3, atom51.
not atom19 > atom19 :- atom3, atom51.
atom39 > not atom39 :- not atom2, atom51.
atom39 > not atom39 :- atom2, atom51.
not atom63 > atom63 :- not atom2, atom51.
not atom63 > atom63 :- atom2, atom51.
atom46 > not atom46 :- not atom2, atom51.
atom46 > not atom46 :- atom2, atom51.
not atom6 > atom6 :- not atom1, atom51.
not atom6 > atom6 :- atom1, atom51.
atom53 > not atom53 :- not atom2, atom51.
not atom53 > atom53 :- atom2, atom51.
atom10 > not atom10 :- not atom3, atom51.
atom10 > not atom10 :- atom3, atom51.
not atom65 > atom65 :- not atom1, atom51.
not atom65 > atom65 :- atom1, atom51.
not atom69 > atom69 :- not atom1, atom51.
not atom69 > atom69 :- atom1, atom51.
atom55 > not atom55 :- not atom1, atom51.
not atom55 > atom55 :- atom1, atom51.
not atom43 > atom43 :- not atom2, atom51.
atom43 > not atom43 :- atom2, atom51.
not atom20 > atom20 :- not atom1, atom51.
not atom20 > atom20 :- atom1, atom51.
not atom26 > atom26 :- not atom1, atom51.
not atom26 > atom26 :- atom1, atom51.
not atom72 > atom72 :- not atom1, atom51.
atom72 > not atom72 :- atom1, atom51.
atom37 > not atom37 :- not atom2, atom51.
atom37 > not atom37 :- atom2, atom51.
not atom77 > atom77 :- not atom3, atom51.
atom77 > not atom77 :- atom3, atom51.
atom79 > not atom79 :- not atom3, atom51.
not atom79 > atom79 :- atom3, atom51.
not atom62 > atom62 :- not atom6, atom51.
atom62 > not atom62 :- atom6, atom51.
atom14 > not atom14 :- not atom4, atom51.
not atom14 > atom14 :- atom4, atom51.
not atom36 > atom36 :- not atom1, atom51.
not atom36 > atom36 :- atom1, atom51.
atom74 > not atom74 :- not atom3, atom51.
atom74 > not atom74 :- atom3, atom51.
atom9 > not atom9 :- not atom1, atom51.
not atom9 > atom9 :- atom1, atom51.
not atom58 > atom58 :- not atom1, atom51.
not atom58 > atom58 :- atom1, atom51.
not atom86 > atom86 :- not atom1, atom51.
not atom86 > atom86 :- atom1, atom51.
not atom11 > atom11 :- not atom2, atom51.
not atom11 > atom11 :- atom2, atom51.
not atom40 > atom40 :- not atom4, atom51.
not atom40 > atom40 :- atom4, atom51.
atom85 > not atom85.
not atom44 > atom44 :- not atom85.
not atom44 > atom44 :- atom85.
atom51 > not atom51.
atom32 > not atom32 :- not atom44.
not atom32 > atom32 :- atom44.
not atom74 > atom74.
atom5 > not atom5 :- not atom44.
not atom5 > atom5 :- atom44.
atom11 > not atom11 :- not atom5.
not atom11 > atom11 :- atom5.
atom28 > not atom28 :- not atom11.
atom28 > not atom28 :- atom11.
not atom17 > atom17 :- not atom5.
not atom17 > atom17 :- atom5.
atom58 > not atom58 :- not atom11.
not atom58 > atom58 :- atom11.
not atom2 > atom2 :- not atom17.
atom2 > not atom2 :- atom17.
atom33 > not atom33 :- not atom5.
atom33 > not atom33 :- atom5.
atom83 > not atom83 :- not atom2.
not atom83 > atom83 :- atom2.
not atom35 > atom35 :- not atom17.
atom35 > not atom35 :- atom17.
not atom72 > atom72 :- not atom5.
not atom72 > atom72 :- atom5.
not atom16 > atom16 :- not atom5.
atom16 > not atom16 :- atom5.
not atom63 > atom63 :- not atom2.
atom63 > not atom63 :- atom2.
not atom6 > atom6 :- not atom16.
atom6 > not atom6 :- atom16.
not atom4 > atom4 :- not atom2.
atom4 > not atom4 :- atom2.
not atom76 > atom76 :- not atom2.
atom76 > not atom76 :- atom2.
not atom1 > atom1 :- not atom2.
not atom1 > atom1 :- atom2.
atom53 > not atom53 :- not atom1.
atom53 > not atom53 :- atom1.
not atom71 > atom71 :- not atom1.
not atom71 > atom71 :- atom1.
not atom41 > atom41 :- not atom1.
not atom41 > atom41 :- atom1.
not atom89 > atom89 :- not atom2.
atom89 > not atom89 :- atom2.
atom8 > not atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom29 > atom29 :- not atom2.
not atom29 > atom29 :- atom2.
atom80 > not atom80 :- not atom4.
atom80 > not atom80 :- atom4.
atom86 > not atom86 :- not atom2.
atom86 > not atom86 :- atom2.
atom48 > not atom48 :- not atom1.
not atom48 > atom48 :- atom1.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom69 > atom69 :- not atom1.
atom69 > not atom69 :- atom1.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
not atom13 > atom13 :- not atom2.
atom13 > not atom13 :- atom2.
atom67 > not atom67 :- not atom4.
atom67 > not atom67 :- atom4.
not atom30 > atom30 :- not atom1.
atom30 > not atom30 :- atom1.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
not atom56 > atom56 :- not atom2.
not atom56 > atom56 :- atom2.
atom77 > not atom77 :- not atom1.
atom77 > not atom77 :- atom1.
atom65 > not atom65 :- not atom2.
not atom65 > atom65 :- atom2.
not atom7 > atom7 :- not atom1.
atom7 > not atom7 :- atom1.
atom68 > not atom68 :- not atom1.
atom68 > not atom68 :- atom1.
atom47 > not atom47 :- not atom2.
atom47 > not atom47 :- atom2.
not atom81 > atom81 :- not atom1.
not atom81 > atom81 :- atom1.
atom66 > not atom66 :- not atom1.
not atom66 > atom66 :- atom1.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom50 > atom50 :- not atom2.
atom50 > not atom50 :- atom2.
atom36 > not atom36 :- not atom4.
not atom36 > atom36 :- atom4.
atom15 > not atom15 :- not atom1.
not atom15 > atom15 :- atom1.
atom25 > not atom25 :- not atom5.
not atom25 > atom25 :- atom5.
atom31 > not atom31 :- not atom4.
atom31 > not atom31 :- atom4.
atom59 > not atom59 :- not atom1.
atom59 > not atom59 :- atom1.
not atom90 > atom90 :- not atom6.
not atom90 > atom90 :- atom6.
not atom43 > atom43 :- not atom2.
atom43 > not atom43 :- atom2.
not atom27 > atom27 :- not atom5.
atom27 > not atom27 :- atom5.
atom20 > not atom20 :- not atom4.
atom20 > not atom20 :- atom4.
atom70 > not atom70 :- not atom2.
atom70 > not atom70 :- atom2.
atom60 > not atom60 :- not atom1.
not atom60 > atom60 :- atom1.
not atom49 > atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom55 > not atom55 :- not atom1.
not atom55 > atom55 :- atom1.
atom42 > not atom42 :- not atom1.
not atom42 > atom42 :- atom1.
not atom73 > atom73 :- not atom1.
not atom73 > atom73 :- atom1.
atom34 > not atom34 :- not atom2.
atom34 > not atom34 :- atom2.
not atom23 > atom23 :- not atom1.
not atom23 > atom23 :- atom1.
atom64 > not atom64 :- not atom2.
atom64 > not atom64 :- atom2.
atom84 > not atom84 :- not atom4.
atom84 > not atom84 :- atom4.
atom14 > not atom14 :- not atom1.
not atom14 > atom14 :- atom1.
atom37 > not atom37 :- not atom1.
not atom37 > atom37 :- atom1.
atom19 > not atom19 :- not atom1.
atom19 > not atom19 :- atom1.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom82 > atom82 :- not atom5.
not atom82 > atom82 :- atom5.
not atom54 > atom54 :- not atom2.
atom54 > not atom54 :- atom2.
atom78 > not atom78 :- not atom8.
not atom78 > atom78 :- atom8.
atom62 > not atom62 :- not atom2.
not atom62 > atom62 :- atom2.
atom61 > not atom61 :- not atom2.
atom61 > not atom61 :- atom2.
atom75 > not atom75 :- not atom2.
atom75 > not atom75 :- atom2.
atom45 > not atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom88 > atom88 :- not atom1.
atom88 > not atom88 :- atom1.
not atom52 > atom52 :- not atom5.
not atom52 > atom52 :- atom5.
not atom40 > atom40 :- not atom2.
atom40 > not atom40 :- atom2.
atom26 > not atom26 :- not atom1.
not atom26 > atom26 :- atom1.
atom12 > not atom12 :- not atom2.
atom12 > not atom12 :- atom2.
atom57 > not atom57 :- not atom4.
not atom57 > atom57 :- atom4.
atom46 > not atom46 :- not atom2.
not atom46 > atom46 :- atom2.
not atom9 > atom9 :- not atom2.
not atom9 > atom9 :- atom2.
not atom87 > atom87 :- not atom1.
atom87 > not atom87 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom39 > atom39 :- not atom1.
not atom39 > atom39 :- atom1.
not atom3 > atom3 :- not atom2.
atom3 > not atom3 :- atom2.
