atom34 > not atom34.
atom43 > not atom43 :- not atom34.
not atom8 > atom8 :- not atom34.
not atom29 > atom29 :- not atom34.
atom46 > not atom46 :- not atom8, not atom34.
atom43 > not atom43 :- not atom2, atom34.
atom43 > not atom43 :- atom2, atom34.
atom30 > not atom30 :- not atom1, atom34.
atom30 > not atom30 :- atom1, atom34.
not atom10 > atom10 :- not atom1, atom34.
not atom10 > atom10 :- atom1, atom34.
atom41 > not atom41 :- not atom1, atom34.
atom41 > not atom41 :- atom1, atom34.
not atom45 > atom45 :- not atom1, atom34.
not atom45 > atom45 :- atom1, atom34.
not atom1 > atom1.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom27 > not atom27 :- not atom22.
atom27 > not atom27 :- atom22.
not atom50 > atom50 :- not atom27.
not atom50 > atom50 :- atom27.
atom8 > not atom8 :- not atom27.
atom8 > not atom8 :- atom27.
atom5 > not atom5 :- not atom8.
not atom5 > atom5 :- atom8.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
atom28 > not atom28 :- not atom8.
not atom28 > atom28 :- atom8.
atom25 > not atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom2 > atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom18 > not atom18 :- not atom25.
not atom18 > atom18 :- atom25.
atom19 > not atom19 :- not atom25.
atom19 > not atom19 :- atom25.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
atom23 > not atom23 :- not atom13.
not atom23 > atom23 :- atom13.
not atom31 > atom31 :- not atom1.
atom31 > not atom31 :- atom1.
atom41 > not atom41 :- not atom2.
not atom41 > atom41 :- atom2.
atom9 > not atom9 :- not atom2.
atom9 > not atom9 :- atom2.
atom15 > not atom15 :- not atom5.
not atom15 > atom15 :- atom5.
not atom6 > atom6 :- not atom2.
atom6 > not atom6 :- atom2.
atom20 > not atom20 :- not atom6.
not atom20 > atom20 :- atom6.
not atom29 > atom29 :- not atom2.
atom29 > not atom29 :- atom2.
not atom46 > atom46 :- not atom6.
not atom46 > atom46 :- atom6.
not atom3 > atom3 :- not atom6.
not atom3 > atom3 :- atom6.
not atom48 > atom48 :- not atom5.
atom48 > not atom48 :- atom5.
not atom30 > atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom14 > not atom14 :- not atom3.
not atom14 > atom14 :- atom3.
atom39 > not atom39 :- not atom2.
atom39 > not atom39 :- atom2.
not atom24 > atom24 :- not atom1.
not atom24 > atom24 :- atom1.
not atom40 > atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom34 > not atom34 :- not atom1.
atom34 > not atom34 :- atom1.
not atom12 > atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom35 > atom35 :- not atom5.
atom35 > not atom35 :- atom5.
not atom43 > atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom44 > atom44 :- not atom1.
not atom44 > atom44 :- atom1.
atom45 > not atom45 :- not atom2.
atom45 > not atom45 :- atom2.
not atom4 > atom4 :- not atom2.
atom4 > not atom4 :- atom2.
not atom42 > atom42 :- not atom1.
not atom42 > atom42 :- atom1.
not atom38 > atom38 :- not atom1.
not atom38 > atom38 :- atom1.
atom16 > not atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom36 > not atom36 :- not atom2.
not atom36 > atom36 :- atom2.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
atom37 > not atom37 :- not atom2.
not atom37 > atom37 :- atom2.
not atom26 > atom26 :- not atom2.
not atom26 > atom26 :- atom2.
atom17 > not atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom7 > atom7 :- not atom1.
not atom7 > atom7 :- atom1.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom10 > not atom10 :- not atom2.
not atom10 > atom10 :- atom2.
