not atom29 > atom29.
not atom60 > atom60.
not atom3 > atom3 :- not atom29.
atom3 > not atom3 :- atom29.
atom41 > not atom41 :- not atom29, not atom3.
atom39 > not atom39 :- not atom23, not atom3.
not atom39 > atom39 :- atom23, not atom3.
atom51 > not atom51 :- not atom4, not atom3.
not atom51 > atom51 :- atom4, not atom3.
atom16 > not atom16 :- not atom9, not atom3.
not atom16 > atom16 :- atom9, not atom3.
atom50 > not atom50 :- not atom9, not atom3.
not atom50 > atom50 :- atom9, not atom3.
not atom5 > atom5 :- not atom11, not atom3.
atom5 > not atom5 :- atom11, not atom3.
not atom12 > atom12 :- not atom5, not atom3.
atom12 > not atom12 :- atom5, not atom3.
not atom45 > atom45 :- not atom11, not atom3.
atom45 > not atom45 :- atom11, not atom3.
not atom1 > atom1 :- not atom8, not atom3.
atom1 > not atom1 :- atom8, not atom3.
atom54 > not atom54 :- not atom1, not atom3.
atom54 > not atom54 :- atom1, not atom3.
not atom46 > atom46 :- not atom1, not atom3.
not atom46 > atom46 :- atom1, not atom3.
atom13 > not atom13 :- not atom1, not atom3.
not atom13 > atom13 :- atom1, not atom3.
not atom18 > atom18 :- not atom1, not atom3.
not atom18 > atom18 :- atom1, not atom3.
atom19 > not atom19 :- not atom5, not atom3.
not atom19 > atom19 :- atom5, not atom3.
not atom7 > atom7 :- not atom4, not atom3.
not atom7 > atom7 :- atom4, not atom3.
not atom17 > atom17 :- not atom9, not atom3.
atom17 > not atom17 :- atom9, not atom3.
atom26 > not atom26 :- not atom1, not atom3.
atom26 > not atom26 :- atom1, not atom3.
atom27 > not atom27 :- not atom1, not atom3.
not atom27 > atom27 :- atom1, not atom3.
not atom32 > atom32 :- not atom9, not atom3.
not atom32 > atom32 :- atom9, not atom3.
not atom21 > atom21 :- not atom1, not atom3.
not atom21 > atom21 :- atom1, not atom3.
not atom52 > atom52 :- not atom7, not atom3.
not atom52 > atom52 :- atom7, not atom3.
atom53 > not atom53 :- not atom5, not atom3.
atom53 > not atom53 :- atom5, not atom3.
not atom57 > atom57 :- not atom4, not atom3.
atom57 > not atom57 :- atom4, not atom3.
not atom38 > atom38 :- not atom1, not atom3.
not atom38 > atom38 :- atom1, not atom3.
not atom10 > atom10 :- not atom4, not atom3.
not atom10 > atom10 :- atom4, not atom3.
atom48 > not atom48 :- not atom1, not atom3.
atom48 > not atom48 :- atom1, not atom3.
atom43 > not atom43 :- not atom5, not atom3.
atom43 > not atom43 :- atom5, not atom3.
atom42 > not atom42 :- not atom1, not atom3.
atom42 > not atom42 :- atom1, not atom3.
not atom47 > atom47 :- not atom4, not atom3.
not atom47 > atom47 :- atom4, not atom3.
atom2 > not atom2 :- not atom1, not atom3.
atom2 > not atom2 :- atom1, not atom3.
atom59 > not atom59 :- not atom1, not atom3.
atom59 > not atom59 :- atom1, not atom3.
atom55 > not atom55 :- not atom7, not atom3.
atom55 > not atom55 :- atom7, not atom3.
atom6 > not atom6 :- not atom1, not atom3.
not atom6 > atom6 :- atom1, not atom3.
atom28 > not atom28 :- not atom2, not atom3.
not atom28 > atom28 :- atom2, not atom3.
atom32 > not atom32 :- not atom29, atom3.
not atom32 > atom32 :- atom29, atom3.
atom7 > not atom7 :- not atom29, atom3.
not atom7 > atom7 :- atom29, atom3.
not atom12 > atom12 :- not atom29, atom3.
atom12 > not atom12 :- atom29, atom3.
not atom37 > atom37 :- not atom12, atom3.
atom37 > not atom37 :- atom12, atom3.
atom15 > not atom15 :- not atom7, atom3.
atom15 > not atom15 :- atom7, atom3.
not atom56 > atom56 :- not atom7, atom3.
not atom56 > atom56 :- atom7, atom3.
not atom47 > atom47 :- not atom7, atom3.
atom47 > not atom47 :- atom7, atom3.
atom23 > not atom23 :- not atom37, atom3.
atom23 > not atom23 :- atom37, atom3.
not atom51 > atom51 :- not atom15, atom3.
atom51 > not atom51 :- atom15, atom3.
atom45 > not atom45 :- not atom12, atom3.
atom45 > not atom45 :- atom12, atom3.
not atom43 > atom43 :- not atom7, atom3.
not atom43 > atom43 :- atom7, atom3.
not atom49 > atom49 :- not atom37, atom3.
not atom49 > atom49 :- atom37, atom3.
atom35 > not atom35 :- not atom7, atom3.
not atom35 > atom35 :- atom7, atom3.
not atom17 > atom17 :- not atom15, atom3.
not atom17 > atom17 :- atom15, atom3.
atom52 > not atom52 :- not atom15, atom3.
not atom52 > atom52 :- atom15, atom3.
atom16 > not atom16 :- not atom12, atom3.
not atom16 > atom16 :- atom12, atom3.
not atom40 > atom40 :- not atom7, atom3.
not atom40 > atom40 :- atom7, atom3.
not atom58 > atom58 :- not atom7, atom3.
not atom58 > atom58 :- atom7, atom3.
not atom31 > atom31 :- not atom12, atom3.
atom31 > not atom31 :- atom12, atom3.
not atom22 > atom22 :- not atom7, atom3.
not atom22 > atom22 :- atom7, atom3.
atom57 > not atom57 :- not atom7, atom3.
atom57 > not atom57 :- atom7, atom3.
atom34 > not atom34 :- not atom7, atom3.
not atom34 > atom34 :- atom7, atom3.
not atom27 > atom27 :- not atom7, atom3.
atom27 > not atom27 :- atom7, atom3.
not atom36 > atom36 :- not atom12, atom3.
atom36 > not atom36 :- atom12, atom3.
not atom42 > atom42 :- not atom7, atom3.
not atom42 > atom42 :- atom7, atom3.
not atom39 > atom39 :- not atom15, atom3.
not atom39 > atom39 :- atom15, atom3.
not atom2 > atom2 :- not atom7, atom3.
not atom2 > atom2 :- atom7, atom3.
not atom59 > atom59 :- not atom22, atom3.
not atom59 > atom59 :- atom22, atom3.
not atom6 > atom6 :- not atom7, atom3.
not atom6 > atom6 :- atom7, atom3.
not atom4 > atom4 :- not atom12, atom3.
not atom4 > atom4 :- atom12, atom3.
atom20 > not atom20 :- not atom2, atom3.
not atom20 > atom20 :- atom2, atom3.
not atom18 > atom18 :- not atom6, atom3.
atom18 > not atom18 :- atom6, atom3.
not atom41 > atom41 :- not atom2, atom3.
atom41 > not atom41 :- atom2, atom3.
atom14 > not atom14 :- not atom4, atom3.
not atom14 > atom14 :- atom4, atom3.
atom5 > not atom5 :- not atom4, atom3.
atom5 > not atom5 :- atom4, atom3.
not atom33 > atom33 :- not atom4, atom3.
not atom33 > atom33 :- atom4, atom3.
not atom13 > atom13 :- not atom2, atom3.
atom13 > not atom13 :- atom2, atom3.
atom21 > not atom21 :- not atom2, atom3.
not atom21 > atom21 :- atom2, atom3.
atom30 > not atom30 :- not atom2, atom3.
not atom30 > atom30 :- atom2, atom3.
atom46 > not atom46 :- not atom2, atom3.
atom46 > not atom46 :- atom2, atom3.
not atom28 > atom28 :- not atom4, atom3.
atom28 > not atom28 :- atom4, atom3.
atom54 > not atom54 :- not atom5, atom3.
atom54 > not atom54 :- atom5, atom3.
not atom9 > atom9 :- not atom2, atom3.
atom9 > not atom9 :- atom2, atom3.
not atom50 > atom50 :- not atom2, atom3.
atom50 > not atom50 :- atom2, atom3.
not atom25 > atom25 :- not atom2, atom3.
not atom25 > atom25 :- atom2, atom3.
not atom48 > atom48 :- not atom2, atom3.
not atom48 > atom48 :- atom2, atom3.
atom10 > not atom10 :- not atom2, atom3.
atom10 > not atom10 :- atom2, atom3.
atom8 > not atom8 :- not atom2, atom3.
not atom8 > atom8 :- atom2, atom3.
not atom44 > atom44 :- not atom2, atom3.
atom44 > not atom44 :- atom2, atom3.
atom55 > not atom55 :- not atom2, atom3.
not atom55 > atom55 :- atom2, atom3.
atom26 > not atom26 :- not atom9, atom3.
not atom26 > atom26 :- atom9, atom3.
atom19 > not atom19 :- not atom4, atom3.
atom19 > not atom19 :- atom4, atom3.
atom11 > not atom11 :- not atom2, atom3.
atom11 > not atom11 :- atom2, atom3.
not atom24 > atom24 :- not atom2, atom3.
not atom24 > atom24 :- atom2, atom3.
not atom53 > atom53 :- not atom2, atom3.
atom53 > not atom53 :- atom2, atom3.
not atom1 > atom1 :- not atom4, atom3.
atom1 > not atom1 :- atom4, atom3.
not atom38 > atom38 :- not atom5, atom3.
atom38 > not atom38 :- atom5, atom3.
atom55 > not atom55.
not atom54 > atom54.
not atom21 > atom21.
atom56 > not atom56.
atom18 > not atom18 :- not atom21.
atom18 > not atom18 :- atom21.
not atom23 > atom23 :- not atom55.
not atom23 > atom23 :- atom55.
not atom19 > atom19 :- not atom54.
atom19 > not atom19 :- atom54.
not atom11 > atom11 :- not atom18.
not atom11 > atom11 :- atom18.
atom44 > not atom44 :- not atom11.
not atom44 > atom44 :- atom11.
atom51 > not atom51 :- not atom19.
atom51 > not atom51 :- atom19.
not atom39 > atom39 :- not atom19.
atom39 > not atom39 :- atom19.
not atom37 > atom37 :- not atom11.
atom37 > not atom37 :- atom11.
not atom20 > atom20 :- not atom39.
atom20 > not atom20 :- atom39.
not atom5 > atom5 :- not atom11.
not atom5 > atom5 :- atom11.
not atom40 > atom40 :- not atom5.
atom40 > not atom40 :- atom5.
not atom43 > atom43 :- not atom18.
atom43 > not atom43 :- atom18.
atom27 > not atom27 :- not atom18.
not atom27 > atom27 :- atom18.
not atom15 > atom15 :- not atom18.
not atom15 > atom15 :- atom18.
not atom53 > atom53 :- not atom15.
atom53 > not atom53 :- atom15.
not atom49 > atom49 :- not atom5.
not atom49 > atom49 :- atom5.
atom4 > not atom4 :- not atom5.
not atom4 > atom4 :- atom5.
atom32 > not atom32 :- not atom4.
not atom32 > atom32 :- atom4.
atom59 > not atom59 :- not atom4.
atom59 > not atom59 :- atom4.
not atom41 > atom41 :- not atom15.
not atom41 > atom41 :- atom15.
atom34 > not atom34 :- not atom4.
atom34 > not atom34 :- atom4.
atom28 > not atom28 :- not atom5.
not atom28 > atom28 :- atom5.
not atom13 > atom13 :- not atom4.
atom13 > not atom13 :- atom4.
atom58 > not atom58 :- not atom4.
not atom58 > atom58 :- atom4.
not atom7 > atom7 :- not atom11.
not atom7 > atom7 :- atom11.
atom48 > not atom48 :- not atom4.
atom48 > not atom48 :- atom4.
atom22 > not atom22 :- not atom4.
not atom22 > atom22 :- atom4.
not atom35 > atom35 :- not atom7.
not atom35 > atom35 :- atom7.
atom8 > not atom8 :- not atom4.
not atom8 > atom8 :- atom4.
atom60 > not atom60 :- not atom7.
atom60 > not atom60 :- atom7.
atom1 > not atom1 :- not atom4.
atom1 > not atom1 :- atom4.
atom29 > not atom29 :- not atom5.
atom29 > not atom29 :- atom5.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom31 > atom31 :- not atom5.
not atom31 > atom31 :- atom5.
atom36 > not atom36 :- not atom5.
atom36 > not atom36 :- atom5.
not atom57 > atom57 :- not atom1.
not atom57 > atom57 :- atom1.
not atom47 > atom47 :- not atom4.
atom47 > not atom47 :- atom4.
not atom12 > atom12 :- not atom13.
not atom12 > atom12 :- atom13.
not atom14 > atom14 :- not atom5.
not atom14 > atom14 :- atom5.
atom3 > not atom3 :- not atom4.
not atom3 > atom3 :- atom4.
atom24 > not atom24 :- not atom3.
atom24 > not atom24 :- atom3.
atom16 > not atom16 :- not atom3.
not atom16 > atom16 :- atom3.
not atom50 > atom50 :- not atom1.
not atom50 > atom50 :- atom1.
atom25 > not atom25 :- not atom3.
not atom25 > atom25 :- atom3.
atom6 > not atom6 :- not atom1.
atom6 > not atom6 :- atom1.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom45 > atom45 :- not atom4.
not atom45 > atom45 :- atom4.
atom10 > not atom10 :- not atom4.
not atom10 > atom10 :- atom4.
not atom17 > atom17 :- not atom6.
not atom17 > atom17 :- atom6.
not atom2 > atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom52 > not atom52 :- not atom3.
atom52 > not atom52 :- atom3.
not atom42 > atom42 :- not atom2.
not atom42 > atom42 :- atom2.
atom33 > not atom33 :- not atom2.
atom33 > not atom33 :- atom2.
atom9 > not atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom46 > atom46 :- not atom1.
atom46 > not atom46 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
