atom36 > not atom36.
not atom37 > atom37 :- not atom36.
not atom37 > atom37 :- atom36.
atom40 > not atom40 :- not atom37.
not atom40 > atom40 :- atom37.
atom42 > not atom42 :- not atom36.
not atom42 > atom42 :- atom36.
atom46 > not atom46 :- not atom36, not atom42.
not atom50 > atom50 :- not atom1, atom42.
atom50 > not atom50 :- atom1, atom42.
atom41 > not atom41 :- not atom1, atom42.
not atom41 > atom41 :- atom1, atom42.
not atom4 > atom4 :- not atom3, atom42.
atom4 > not atom4 :- atom3, atom42.
atom49 > not atom49 :- not atom1, atom42.
atom49 > not atom49 :- atom1, atom42.
atom28 > not atom28 :- not atom1, atom42.
atom28 > not atom28 :- atom1, atom42.
atom19 > not atom19 :- not atom1, atom42.
atom19 > not atom19 :- atom1, atom42.
not atom35 > atom35 :- not atom4, atom42.
not atom35 > atom35 :- atom4, atom42.
not atom5 > atom5 :- not atom1, atom42.
not atom5 > atom5 :- atom1, atom42.
not atom30 > atom30 :- not atom4, atom42.
not atom30 > atom30 :- atom4, atom42.
atom8 > not atom8 :- not atom1, atom42.
not atom8 > atom8 :- atom1, atom42.
atom7 > not atom7 :- not atom1, atom42.
not atom7 > atom7 :- atom1, atom42.
not atom45 > atom45 :- not atom2, atom42.
atom45 > not atom45 :- atom2, atom42.
not atom23 > atom23 :- not atom1, atom42.
atom23 > not atom23 :- atom1, atom42.
not atom22 > atom22 :- not atom3, atom42.
not atom22 > atom22 :- atom3, atom42.
not atom29 > atom29 :- not atom2, atom42.
atom29 > not atom29 :- atom2, atom42.
atom10 > not atom10 :- not atom4, atom42.
atom10 > not atom10 :- atom4, atom42.
atom26 > not atom26 :- not atom1, atom42.
not atom26 > atom26 :- atom1, atom42.
not atom47 > atom47 :- not atom1, atom42.
not atom47 > atom47 :- atom1, atom42.
atom11 > not atom11.
not atom29 > atom29.
not atom22 > atom22.
atom10 > not atom10 :- not atom11.
not atom10 > atom10 :- atom11.
not atom13 > atom13 :- not atom10.
atom13 > not atom13 :- atom10.
not atom40 > atom40 :- not atom10.
not atom40 > atom40 :- atom10.
atom19 > not atom19 :- not atom10.
atom19 > not atom19 :- atom10.
not atom14 > atom14 :- not atom11.
not atom14 > atom14 :- atom11.
not atom39 > atom39 :- not atom11.
atom39 > not atom39 :- atom11.
atom24 > not atom24 :- not atom14.
not atom24 > atom24 :- atom14.
not atom15 > atom15 :- not atom10.
atom15 > not atom15 :- atom10.
not atom4 > atom4 :- not atom10.
atom4 > not atom4 :- atom10.
atom23 > not atom23 :- not atom4.
atom23 > not atom23 :- atom4.
atom43 > not atom43 :- not atom14.
not atom43 > atom43 :- atom14.
atom21 > not atom21 :- not atom11.
not atom21 > atom21 :- atom11.
not atom46 > atom46 :- not atom4.
atom46 > not atom46 :- atom4.
not atom42 > atom42 :- not atom4.
not atom42 > atom42 :- atom4.
atom20 > not atom20 :- not atom10.
not atom20 > atom20 :- atom10.
not atom28 > atom28 :- not atom13.
not atom28 > atom28 :- atom13.
atom33 > not atom33 :- not atom10.
not atom33 > atom33 :- atom10.
not atom47 > atom47 :- not atom4.
not atom47 > atom47 :- atom4.
not atom38 > atom38 :- not atom10.
atom38 > not atom38 :- atom10.
not atom8 > atom8 :- not atom4.
atom8 > not atom8 :- atom4.
atom5 > not atom5 :- not atom8.
atom5 > not atom5 :- atom8.
not atom35 > atom35 :- not atom5.
atom35 > not atom35 :- atom5.
not atom50 > atom50 :- not atom4.
not atom50 > atom50 :- atom4.
atom44 > not atom44 :- not atom4.
not atom44 > atom44 :- atom4.
not atom37 > atom37 :- not atom8.
atom37 > not atom37 :- atom8.
not atom36 > atom36 :- not atom4.
not atom36 > atom36 :- atom4.
atom49 > not atom49 :- not atom5.
atom49 > not atom49 :- atom5.
not atom48 > atom48 :- not atom4.
atom48 > not atom48 :- atom4.
not atom12 > atom12 :- not atom5.
not atom12 > atom12 :- atom5.
atom9 > not atom9 :- not atom5.
not atom9 > atom9 :- atom5.
atom7 > not atom7 :- not atom4.
atom7 > not atom7 :- atom4.
not atom3 > atom3 :- not atom4.
atom3 > not atom3 :- atom4.
atom27 > not atom27 :- not atom4.
not atom27 > atom27 :- atom4.
not atom1 > atom1 :- not atom4.
atom1 > not atom1 :- atom4.
not atom6 > atom6 :- not atom3.
atom6 > not atom6 :- atom3.
atom26 > not atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom18 > atom18 :- not atom4.
not atom18 > atom18 :- atom4.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
not atom41 > atom41 :- not atom3.
not atom41 > atom41 :- atom3.
atom34 > not atom34 :- not atom1.
not atom34 > atom34 :- atom1.
not atom25 > atom25 :- not atom4.
atom25 > not atom25 :- atom4.
atom30 > not atom30 :- not atom1.
atom30 > not atom30 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom45 > atom45 :- not atom1.
not atom45 > atom45 :- atom1.
atom17 > not atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
