not atom8 > atom8.
atom25 > not atom25 :- not atom8.
not atom38 > atom38 :- not atom25, not atom8.
atom23 > not atom23 :- not atom5.
atom23 > not atom23 :- atom5.
not atom19 > atom19 :- not atom11.
atom19 > not atom19 :- atom11.
atom40 > not atom40 :- not atom19.
atom40 > not atom40 :- atom19.
atom18 > not atom18.
not atom32 > atom32 :- not atom11.
atom32 > not atom32 :- atom11.
not atom20 > atom20 :- not atom19.
atom20 > not atom20 :- atom19.
not atom35 > atom35 :- not atom18.
not atom35 > atom35 :- atom18.
not atom7 > atom7 :- not atom5.
atom7 > not atom7 :- atom5.
not atom39 > atom39 :- not atom5.
not atom39 > atom39 :- atom5.
atom16 > not atom16 :- not atom7.
not atom16 > atom16 :- atom7.
atom33 > not atom33 :- not atom11.
not atom33 > atom33 :- atom11.
atom15 > not atom15 :- not atom5.
atom15 > not atom15 :- atom5.
atom27 > not atom27 :- not atom5.
not atom27 > atom27 :- atom5.
atom17 > not atom17 :- not atom5.
atom17 > not atom17 :- atom5.
not atom29 > atom29 :- not atom5.
not atom29 > atom29 :- atom5.
atom24 > not atom24 :- not atom5.
not atom24 > atom24 :- atom5.
atom37 > not atom37 :- not atom5.
atom37 > not atom37 :- atom5.
atom13 > not atom13 :- not atom7.
not atom13 > atom13 :- atom7.
atom21 > not atom21 :- not atom5.
not atom21 > atom21 :- atom5.
atom1 > not atom1 :- not atom5.
not atom1 > atom1 :- atom5.
not atom3 > atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom14 > not atom14 :- not atom13.
not atom14 > atom14 :- atom13.
not atom25 > atom25 :- not atom5.
not atom25 > atom25 :- atom5.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom6 > not atom6 :- not atom3.
atom6 > not atom6 :- atom3.
not atom26 > atom26 :- not atom5.
not atom26 > atom26 :- atom5.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom9 > not atom9 :- not atom1.
not atom9 > atom9 :- atom1.
not atom36 > atom36 :- not atom3.
not atom36 > atom36 :- atom3.
atom4 > not atom4 :- not atom1.
not atom4 > atom4 :- atom1.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
not atom12 > atom12 :- not atom3.
not atom12 > atom12 :- atom3.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom8 > not atom8 :- not atom3.
not atom8 > atom8 :- atom3.
not atom2 > atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom30 > not atom30 :- not atom2.
atom30 > not atom30 :- atom2.
atom34 > not atom34 :- not atom1.
atom34 > not atom34 :- atom1.
