atom62 > not atom62.
not atom54 > atom54 :- not atom62.
atom50 > not atom50 :- not atom54, not atom62.
atom32 > not atom32 :- not atom5, not atom62.
atom32 > not atom32 :- atom5, not atom62.
not atom45 > atom45 :- not atom2, not atom62.
atom45 > not atom45 :- atom2, not atom62.
atom73 > not atom73 :- not atom2, not atom62.
atom73 > not atom73 :- atom2, not atom62.
atom55 > not atom55 :- not atom2, not atom62.
atom55 > not atom55 :- atom2, not atom62.
not atom52 > atom52 :- not atom6, not atom62.
not atom52 > atom52 :- atom6, not atom62.
not atom13 > atom13 :- not atom2, not atom62.
not atom13 > atom13 :- atom2, not atom62.
not atom29 > atom29 :- not atom2, not atom62.
atom29 > not atom29 :- atom2, not atom62.
atom74 > not atom74 :- not atom6, not atom62.
atom74 > not atom74 :- atom6, not atom62.
not atom84 > atom84 :- not atom2, not atom62.
not atom84 > atom84 :- atom2, not atom62.
not atom22 > atom22 :- not atom4, not atom62.
atom22 > not atom22 :- atom4, not atom62.
atom43 > not atom43 :- not atom2, not atom62.
atom43 > not atom43 :- atom2, not atom62.
not atom82 > atom82 :- not atom5, not atom62.
atom82 > not atom82 :- atom5, not atom62.
not atom3 > atom3 :- not atom6, not atom62.
atom3 > not atom3 :- atom6, not atom62.
atom38 > not atom38 :- not atom4, not atom62.
not atom38 > atom38 :- atom4, not atom62.
atom72 > not atom72 :- not atom3, not atom62.
atom72 > not atom72 :- atom3, not atom62.
not atom58 > atom58 :- not atom3, not atom62.
not atom58 > atom58 :- atom3, not atom62.
not atom59 > atom59 :- not atom13, not atom62.
atom59 > not atom59 :- atom13, not atom62.
atom49 > not atom49 :- not atom2, not atom62.
atom49 > not atom49 :- atom2, not atom62.
atom64 > not atom64 :- not atom3, not atom62.
atom64 > not atom64 :- atom3, not atom62.
not atom1 > atom1 :- not atom2, not atom62.
atom1 > not atom1 :- atom2, not atom62.
atom85 > not atom85 :- not atom3, not atom62.
not atom85 > atom85 :- atom3, not atom62.
atom88 > not atom88 :- atom62.
atom59 > not atom59 :- not atom88, atom62.
not atom59 > atom59 :- atom88, atom62.
atom66 > not atom66 :- not atom59, atom62.
atom66 > not atom66 :- atom59, atom62.
not atom79 > atom79 :- not atom59, atom62.
atom79 > not atom79 :- atom59, atom62.
not atom15 > atom15 :- atom62.
atom10 > not atom10 :- not atom66, atom62.
not atom10 > atom10 :- atom66, atom62.
atom38 > not atom38 :- not atom10, atom62.
not atom38 > atom38 :- atom10, atom62.
not atom40 > atom40 :- not atom66, atom62.
atom40 > not atom40 :- atom66, atom62.
atom7 > not atom7 :- not atom15, atom62.
atom7 > not atom7 :- atom15, atom62.
atom1 > not atom1 :- not atom7, atom62.
atom1 > not atom1 :- atom7, atom62.
atom6 > not atom6 :- not atom1, atom62.
atom6 > not atom6 :- atom1, atom62.
not atom71 > atom71 :- not atom6, atom62.
atom71 > not atom71 :- atom6, atom62.
atom63 > not atom63 :- not atom1, atom62.
not atom63 > atom63 :- atom1, atom62.
atom74 > not atom74 :- not atom7, atom62.
atom74 > not atom74 :- atom7, atom62.
not atom24 > atom24 :- not atom10, atom62.
atom24 > not atom24 :- atom10, atom62.
atom82 > not atom82 :- not atom1, atom62.
atom82 > not atom82 :- atom1, atom62.
atom56 > not atom56 :- not atom7, atom62.
atom56 > not atom56 :- atom7, atom62.
not atom76 > atom76 :- not atom6, atom62.
not atom76 > atom76 :- atom6, atom62.
atom89 > not atom89 :- not atom6, atom62.
atom89 > not atom89 :- atom6, atom62.
atom68 > not atom68 :- not atom1, atom62.
not atom68 > atom68 :- atom1, atom62.
not atom22 > atom22 :- not atom6, atom62.
atom22 > not atom22 :- atom6, atom62.
atom31 > not atom31 :- not atom6, atom62.
not atom31 > atom31 :- atom6, atom62.
not atom18 > atom18 :- not atom1, atom62.
not atom18 > atom18 :- atom1, atom62.
atom30 > not atom30 :- not atom6, atom62.
not atom30 > atom30 :- atom6, atom62.
not atom4 > atom4 :- not atom1, atom62.
not atom4 > atom4 :- atom1, atom62.
atom11 > not atom11 :- not atom18, atom62.
atom11 > not atom11 :- atom18, atom62.
not atom27 > atom27 :- not atom10, atom62.
not atom27 > atom27 :- atom10, atom62.
not atom23 > atom23 :- not atom1, atom62.
not atom23 > atom23 :- atom1, atom62.
atom65 > not atom65 :- not atom4, atom62.
not atom65 > atom65 :- atom4, atom62.
not atom41 > atom41 :- not atom1, atom62.
atom41 > not atom41 :- atom1, atom62.
atom77 > not atom77 :- not atom1, atom62.
atom77 > not atom77 :- atom1, atom62.
atom45 > not atom45 :- not atom1, atom62.
atom45 > not atom45 :- atom1, atom62.
atom50 > not atom50 :- not atom7, atom62.
atom50 > not atom50 :- atom7, atom62.
not atom84 > atom84 :- not atom1, atom62.
atom84 > not atom84 :- atom1, atom62.
not atom16 > atom16 :- not atom7, atom62.
atom16 > not atom16 :- atom7, atom62.
not atom25 > atom25 :- not atom4, atom62.
atom25 > not atom25 :- atom4, atom62.
atom49 > not atom49 :- not atom1, atom62.
atom49 > not atom49 :- atom1, atom62.
atom43 > not atom43 :- not atom1, atom62.
not atom43 > atom43 :- atom1, atom62.
not atom8 > atom8 :- not atom4, atom62.
not atom8 > atom8 :- atom4, atom62.
not atom58 > atom58 :- not atom4, atom62.
not atom58 > atom58 :- atom4, atom62.
not atom55 > atom55 :- not atom1, atom62.
atom55 > not atom55 :- atom1, atom62.
not atom12 > atom12 :- not atom4, atom62.
not atom12 > atom12 :- atom4, atom62.
atom51 > not atom51 :- not atom1, atom62.
atom51 > not atom51 :- atom1, atom62.
atom21 > not atom21 :- not atom4, atom62.
not atom21 > atom21 :- atom4, atom62.
not atom39 > atom39 :- not atom6, atom62.
atom39 > not atom39 :- atom6, atom62.
not atom34 > atom34 :- not atom1, atom62.
atom34 > not atom34 :- atom1, atom62.
atom37 > not atom37 :- not atom1, atom62.
atom37 > not atom37 :- atom1, atom62.
not atom48 > atom48 :- not atom1, atom62.
not atom48 > atom48 :- atom1, atom62.
not atom29 > atom29 :- not atom1, atom62.
atom29 > not atom29 :- atom1, atom62.
atom83 > not atom83 :- not atom1, atom62.
not atom83 > atom83 :- atom1, atom62.
atom73 > not atom73 :- not atom7, atom62.
atom73 > not atom73 :- atom7, atom62.
atom9 > not atom9 :- not atom6, atom62.
atom9 > not atom9 :- atom6, atom62.
not atom35 > atom35 :- not atom1, atom62.
atom35 > not atom35 :- atom1, atom62.
atom19 > not atom19 :- not atom4, atom62.
not atom19 > atom19 :- atom4, atom62.
not atom78 > atom78 :- not atom1, atom62.
atom78 > not atom78 :- atom1, atom62.
atom20 > not atom20 :- not atom1, atom62.
not atom20 > atom20 :- atom1, atom62.
atom81 > not atom81 :- not atom1, atom62.
not atom81 > atom81 :- atom1, atom62.
atom75 > not atom75 :- not atom1, atom62.
atom75 > not atom75 :- atom1, atom62.
atom5 > not atom5 :- not atom8, atom62.
atom5 > not atom5 :- atom8, atom62.
not atom57 > atom57 :- not atom1, atom62.
not atom57 > atom57 :- atom1, atom62.
atom90 > not atom90 :- not atom1, atom62.
atom90 > not atom90 :- atom1, atom62.
atom33 > not atom33 :- not atom5, atom62.
not atom33 > atom33 :- atom5, atom62.
not atom36 > atom36 :- not atom4, atom62.
not atom36 > atom36 :- atom4, atom62.
atom61 > not atom61 :- not atom6, atom62.
atom61 > not atom61 :- atom6, atom62.
atom72 > not atom72 :- not atom1, atom62.
not atom72 > atom72 :- atom1, atom62.
not atom54 > atom54 :- not atom6, atom62.
not atom54 > atom54 :- atom6, atom62.
atom13 > not atom13 :- not atom1, atom62.
atom13 > not atom13 :- atom1, atom62.
not atom87 > atom87 :- not atom5, atom62.
atom87 > not atom87 :- atom5, atom62.
not atom2 > atom2 :- not atom1, atom62.
not atom2 > atom2 :- atom1, atom62.
atom26 > not atom26 :- not atom4, atom62.
not atom26 > atom26 :- atom4, atom62.
not atom3 > atom3 :- not atom7, atom62.
atom3 > not atom3 :- atom7, atom62.
not atom80 > atom80 :- not atom3, atom62.
atom80 > not atom80 :- atom3, atom62.
atom32 > not atom32 :- not atom1, atom62.
atom32 > not atom32 :- atom1, atom62.
not atom47 > atom47 :- not atom2, atom62.
not atom47 > atom47 :- atom2, atom62.
not atom44 > atom44 :- not atom4, atom62.
not atom44 > atom44 :- atom4, atom62.
atom28 > not atom28 :- not atom1, atom62.
atom28 > not atom28 :- atom1, atom62.
atom64 > not atom64 :- not atom1, atom62.
atom64 > not atom64 :- atom1, atom62.
not atom67 > atom67 :- not atom2, atom62.
not atom67 > atom67 :- atom2, atom62.
not atom14 > atom14 :- not atom1, atom62.
not atom14 > atom14 :- atom1, atom62.
not atom42 > atom42 :- not atom3, atom62.
not atom42 > atom42 :- atom3, atom62.
not atom60 > atom60 :- not atom2, atom62.
atom60 > not atom60 :- atom2, atom62.
atom86 > not atom86 :- not atom1, atom62.
atom86 > not atom86 :- atom1, atom62.
atom52 > not atom52 :- not atom1, atom62.
atom52 > not atom52 :- atom1, atom62.
atom69 > not atom69 :- not atom1, atom62.
atom69 > not atom69 :- atom1, atom62.
not atom46 > atom46 :- not atom1, atom62.
not atom46 > atom46 :- atom1, atom62.
not atom17 > atom17 :- not atom1, atom62.
atom17 > not atom17 :- atom1, atom62.
atom70 > not atom70 :- not atom2, atom62.
atom70 > not atom70 :- atom2, atom62.
atom53 > not atom53 :- not atom2, atom62.
atom53 > not atom53 :- atom2, atom62.
not atom85 > atom85 :- not atom4, atom62.
atom85 > not atom85 :- atom4, atom62.
atom10 > not atom10.
atom50 > not atom50.
atom12 > not atom12 :- not atom50.
atom12 > not atom12 :- atom50.
atom68 > not atom68 :- not atom10.
atom68 > not atom68 :- atom10.
atom53 > not atom53 :- not atom10.
atom53 > not atom53 :- atom10.
not atom15 > atom15 :- not atom10.
atom15 > not atom15 :- atom10.
atom5 > not atom5 :- not atom10.
atom5 > not atom5 :- atom10.
atom11 > not atom11 :- not atom15.
not atom11 > atom11 :- atom15.
not atom73 > atom73 :- not atom10.
atom73 > not atom73 :- atom10.
not atom17 > atom17 :- not atom15.
not atom17 > atom17 :- atom15.
not atom74 > atom74 :- not atom5.
atom74 > not atom74 :- atom5.
atom7 > not atom7 :- not atom15.
atom7 > not atom7 :- atom15.
atom84 > not atom84 :- not atom10.
not atom84 > atom84 :- atom10.
atom49 > not atom49 :- not atom5.
atom49 > not atom49 :- atom5.
atom81 > not atom81 :- not atom11.
atom81 > not atom81 :- atom11.
atom37 > not atom37 :- not atom17.
not atom37 > atom37 :- atom17.
not atom40 > atom40 :- not atom7.
atom40 > not atom40 :- atom7.
atom86 > not atom86 :- not atom7.
not atom86 > atom86 :- atom7.
not atom78 > atom78 :- not atom7.
atom78 > not atom78 :- atom7.
not atom90 > atom90 :- not atom7.
not atom90 > atom90 :- atom7.
not atom36 > atom36 :- not atom5.
not atom36 > atom36 :- atom5.
atom20 > not atom20 :- not atom5.
not atom20 > atom20 :- atom5.
not atom14 > atom14 :- not atom5.
atom14 > not atom14 :- atom5.
not atom67 > atom67 :- not atom11.
not atom67 > atom67 :- atom11.
atom6 > not atom6 :- not atom5.
not atom6 > atom6 :- atom5.
not atom69 > atom69 :- not atom5.
not atom69 > atom69 :- atom5.
atom66 > not atom66 :- not atom7.
not atom66 > atom66 :- atom7.
atom25 > not atom25 :- not atom6.
atom25 > not atom25 :- atom6.
atom8 > not atom8 :- not atom6.
atom8 > not atom8 :- atom6.
atom88 > not atom88 :- not atom12.
atom88 > not atom88 :- atom12.
not atom51 > atom51 :- not atom6.
atom51 > not atom51 :- atom6.
atom19 > not atom19 :- not atom5.
not atom19 > atom19 :- atom5.
not atom34 > atom34 :- not atom5.
atom34 > not atom34 :- atom5.
atom63 > not atom63 :- not atom8.
not atom63 > atom63 :- atom8.
not atom43 > atom43 :- not atom6.
not atom43 > atom43 :- atom6.
not atom26 > atom26 :- not atom5.
atom26 > not atom26 :- atom5.
atom60 > not atom60 :- not atom6.
not atom60 > atom60 :- atom6.
atom31 > not atom31 :- not atom6.
atom31 > not atom31 :- atom6.
atom58 > not atom58 :- not atom5.
atom58 > not atom58 :- atom5.
atom24 > not atom24 :- not atom5.
atom24 > not atom24 :- atom5.
atom76 > not atom76 :- not atom5.
atom76 > not atom76 :- atom5.
not atom39 > atom39 :- not atom6.
not atom39 > atom39 :- atom6.
atom61 > not atom61 :- not atom5.
atom61 > not atom61 :- atom5.
atom29 > not atom29 :- not atom6.
atom29 > not atom29 :- atom6.
atom33 > not atom33 :- not atom6.
not atom33 > atom33 :- atom6.
atom44 > not atom44 :- not atom5.
not atom44 > atom44 :- atom5.
not atom30 > atom30 :- not atom5.
not atom30 > atom30 :- atom5.
not atom75 > atom75 :- not atom6.
not atom75 > atom75 :- atom6.
not atom83 > atom83 :- not atom6.
not atom83 > atom83 :- atom6.
not atom23 > atom23 :- not atom5.
not atom23 > atom23 :- atom5.
atom41 > not atom41 :- not atom6.
atom41 > not atom41 :- atom6.
atom16 > not atom16 :- not atom5.
atom16 > not atom16 :- atom5.
not atom85 > atom85 :- not atom5.
not atom85 > atom85 :- atom5.
not atom89 > atom89 :- not atom11.
atom89 > not atom89 :- atom11.
not atom59 > atom59 :- not atom6.
not atom59 > atom59 :- atom6.
atom80 > not atom80 :- not atom5.
atom80 > not atom80 :- atom5.
atom71 > not atom71 :- not atom6.
atom71 > not atom71 :- atom6.
not atom54 > atom54 :- not atom5.
atom54 > not atom54 :- atom5.
atom42 > not atom42 :- not atom5.
atom42 > not atom42 :- atom5.
atom21 > not atom21 :- not atom5.
not atom21 > atom21 :- atom5.
not atom79 > atom79 :- not atom5.
atom79 > not atom79 :- atom5.
atom13 > not atom13 :- not atom5.
not atom13 > atom13 :- atom5.
atom38 > not atom38 :- not atom7.
not atom38 > atom38 :- atom7.
atom46 > not atom46 :- not atom6.
not atom46 > atom46 :- atom6.
not atom47 > atom47 :- not atom5.
not atom47 > atom47 :- atom5.
not atom55 > atom55 :- not atom7.
not atom55 > atom55 :- atom7.
atom3 > not atom3 :- not atom5.
atom3 > not atom3 :- atom5.
atom18 > not atom18 :- not atom3.
not atom18 > atom18 :- atom3.
not atom32 > atom32 :- not atom6.
atom32 > not atom32 :- atom6.
not atom1 > atom1 :- not atom3.
not atom1 > atom1 :- atom3.
atom87 > not atom87 :- not atom1.
atom87 > not atom87 :- atom1.
not atom57 > atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom4 > atom4 :- not atom3.
atom4 > not atom4 :- atom3.
not atom72 > atom72 :- not atom1.
atom72 > not atom72 :- atom1.
atom65 > not atom65 :- not atom4.
atom65 > not atom65 :- atom4.
not atom27 > atom27 :- not atom5.
not atom27 > atom27 :- atom5.
not atom77 > atom77 :- not atom1.
atom77 > not atom77 :- atom1.
not atom82 > atom82 :- not atom5.
not atom82 > atom82 :- atom5.
not atom64 > atom64 :- not atom1.
not atom64 > atom64 :- atom1.
not atom70 > atom70 :- not atom1.
not atom70 > atom70 :- atom1.
not atom22 > atom22 :- not atom8.
not atom22 > atom22 :- atom8.
atom45 > not atom45 :- not atom1.
not atom45 > atom45 :- atom1.
atom35 > not atom35 :- not atom1.
atom35 > not atom35 :- atom1.
atom62 > not atom62 :- not atom4.
atom62 > not atom62 :- atom4.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
atom56 > not atom56 :- not atom4.
atom56 > not atom56 :- atom4.
not atom9 > atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
not atom2 > atom2 :- not atom3.
not atom2 > atom2 :- atom3.
atom48 > not atom48 :- not atom1.
not atom48 > atom48 :- atom1.
