not atom2 > atom2.
atom14 > not atom14 :- atom2.
not atom40 > atom40 :- not atom14, atom2.
atom25 > not atom25 :- atom1, atom2.
atom3 > not atom3 :- not atom1, atom2.
atom3 > not atom3 :- atom1, atom2.
atom16 > not atom16 :- not atom5, atom2.
atom16 > not atom16 :- atom5, atom2.
atom48 > not atom48 :- not atom7, atom2.
atom48 > not atom48 :- atom7, atom2.
atom8 > not atom8 :- not atom1, atom2.
atom8 > not atom8 :- atom1, atom2.
atom4 > not atom4 :- not atom1, atom2.
atom4 > not atom4 :- atom1, atom2.
not atom12 > atom12 :- not atom1, atom2.
not atom12 > atom12 :- atom1, atom2.
atom23 > not atom23 :- not atom1, atom2.
not atom23 > atom23 :- atom1, atom2.
atom24 > not atom24 :- not atom6, atom2.
not atom24 > atom24 :- atom6, atom2.
atom34 > not atom34 :- not atom1, atom2.
atom34 > not atom34 :- atom1, atom2.
atom69 > not atom69 :- not atom2.
not atom18 > atom18 :- not atom2.
not atom52 > atom52 :- not atom2.
atom36 > not atom36 :- not atom52, not atom2.
not atom36 > atom36 :- atom52, not atom2.
atom26 > not atom26 :- not atom18, not atom2.
atom26 > not atom26 :- atom18, not atom2.
not atom13 > atom13 :- not atom52, not atom2.
atom13 > not atom13 :- atom52, not atom2.
atom6 > not atom6 :- not atom13, not atom2.
atom6 > not atom6 :- atom13, not atom2.
atom53 > not atom53 :- not atom6, not atom2.
atom53 > not atom53 :- atom6, not atom2.
not atom10 > atom10 :- not atom6, not atom2.
atom10 > not atom10 :- atom6, not atom2.
not atom57 > atom57 :- not atom6, not atom2.
not atom57 > atom57 :- atom6, not atom2.
atom9 > not atom9 :- not atom13, not atom2.
not atom9 > atom9 :- atom13, not atom2.
atom7 > not atom7 :- not atom13, not atom2.
atom7 > not atom7 :- atom13, not atom2.
atom16 > not atom16 :- not atom6, not atom2.
not atom16 > atom16 :- atom6, not atom2.
atom44 > not atom44 :- not atom6, not atom2.
atom44 > not atom44 :- atom6, not atom2.
not atom50 > atom50 :- not atom9, not atom2.
atom50 > not atom50 :- atom9, not atom2.
not atom42 > atom42 :- not atom6, not atom2.
not atom42 > atom42 :- atom6, not atom2.
not atom61 > atom61 :- not atom6, not atom2.
atom61 > not atom61 :- atom6, not atom2.
not atom38 > atom38 :- not atom13, not atom2.
not atom38 > atom38 :- atom13, not atom2.
not atom46 > atom46 :- not atom6, not atom2.
atom46 > not atom46 :- atom6, not atom2.
atom5 > not atom5 :- not atom6, not atom2.
not atom5 > atom5 :- atom6, not atom2.
atom15 > not atom15 :- not atom5, not atom2.
atom15 > not atom15 :- atom5, not atom2.
atom68 > not atom68 :- not atom6, not atom2.
not atom68 > atom68 :- atom6, not atom2.
not atom39 > atom39 :- not atom6, not atom2.
not atom39 > atom39 :- atom6, not atom2.
atom43 > not atom43 :- not atom5, not atom2.
not atom43 > atom43 :- atom5, not atom2.
atom59 > not atom59 :- not atom5, not atom2.
atom59 > not atom59 :- atom5, not atom2.
atom20 > not atom20 :- not atom5, not atom2.
not atom20 > atom20 :- atom5, not atom2.
not atom56 > atom56 :- not atom7, not atom2.
not atom56 > atom56 :- atom7, not atom2.
atom64 > not atom64 :- not atom5, not atom2.
atom64 > not atom64 :- atom5, not atom2.
atom28 > not atom28 :- not atom5, not atom2.
atom28 > not atom28 :- atom5, not atom2.
not atom14 > atom14 :- not atom5, not atom2.
atom14 > not atom14 :- atom5, not atom2.
atom30 > not atom30 :- not atom5, not atom2.
not atom30 > atom30 :- atom5, not atom2.
not atom58 > atom58 :- not atom5, not atom2.
not atom58 > atom58 :- atom5, not atom2.
atom1 > not atom1 :- not atom5, not atom2.
atom1 > not atom1 :- atom5, not atom2.
atom17 > not atom17 :- not atom5, not atom2.
not atom17 > atom17 :- atom5, not atom2.
not atom33 > atom33 :- not atom5, not atom2.
not atom33 > atom33 :- atom5, not atom2.
not atom23 > atom23 :- not atom7, not atom2.
atom23 > not atom23 :- atom7, not atom2.
atom70 > not atom70 :- not atom5, not atom2.
not atom70 > atom70 :- atom5, not atom2.
atom4 > not atom4 :- not atom1, not atom2.
not atom4 > atom4 :- atom1, not atom2.
not atom34 > atom34 :- not atom5, not atom2.
atom34 > not atom34 :- atom5, not atom2.
atom62 > not atom62 :- not atom1, not atom2.
atom62 > not atom62 :- atom1, not atom2.
atom21 > not atom21 :- not atom5, not atom2.
atom21 > not atom21 :- atom5, not atom2.
not atom40 > atom40 :- not atom1, not atom2.
not atom40 > atom40 :- atom1, not atom2.
not atom47 > atom47 :- not atom1, not atom2.
atom47 > not atom47 :- atom1, not atom2.
not atom37 > atom37 :- not atom4, not atom2.
not atom37 > atom37 :- atom4, not atom2.
atom8 > not atom8 :- not atom5, not atom2.
atom8 > not atom8 :- atom5, not atom2.
not atom66 > atom66 :- not atom1, not atom2.
atom66 > not atom66 :- atom1, not atom2.
atom51 > not atom51 :- not atom1, not atom2.
not atom51 > atom51 :- atom1, not atom2.
atom48 > not atom48 :- not atom1, not atom2.
not atom48 > atom48 :- atom1, not atom2.
not atom22 > atom22 :- not atom1, not atom2.
atom22 > not atom22 :- atom1, not atom2.
not atom19 > atom19 :- not atom4, not atom2.
atom19 > not atom19 :- atom4, not atom2.
not atom11 > atom11 :- not atom1, not atom2.
not atom11 > atom11 :- atom1, not atom2.
not atom29 > atom29 :- not atom5, not atom2.
not atom29 > atom29 :- atom5, not atom2.
not atom41 > atom41 :- not atom1, not atom2.
atom41 > not atom41 :- atom1, not atom2.
atom27 > not atom27 :- not atom5, not atom2.
atom27 > not atom27 :- atom5, not atom2.
atom45 > not atom45 :- not atom4, not atom2.
not atom45 > atom45 :- atom4, not atom2.
not atom63 > atom63 :- not atom1, not atom2.
atom63 > not atom63 :- atom1, not atom2.
atom65 > not atom65 :- not atom1, not atom2.
not atom65 > atom65 :- atom1, not atom2.
not atom24 > atom24 :- not atom4, not atom2.
atom24 > not atom24 :- atom4, not atom2.
atom54 > not atom54 :- not atom4, not atom2.
atom54 > not atom54 :- atom4, not atom2.
atom32 > not atom32 :- not atom8, not atom2.
atom32 > not atom32 :- atom8, not atom2.
atom60 > not atom60 :- not atom1, not atom2.
atom60 > not atom60 :- atom1, not atom2.
atom55 > not atom55 :- not atom5, not atom2.
atom55 > not atom55 :- atom5, not atom2.
not atom12 > atom12 :- not atom1, not atom2.
atom12 > not atom12 :- atom1, not atom2.
atom3 > not atom3 :- not atom4, not atom2.
not atom3 > atom3 :- atom4, not atom2.
atom35 > not atom35 :- not atom1, not atom2.
not atom35 > atom35 :- atom1, not atom2.
atom49 > not atom49 :- not atom3, not atom2.
atom49 > not atom49 :- atom3, not atom2.
atom67 > not atom67 :- not atom3, not atom2.
atom67 > not atom67 :- atom3, not atom2.
atom25 > not atom25 :- not atom3, not atom2.
not atom25 > atom25 :- atom3, not atom2.
not atom31 > atom31 :- not atom1, not atom2.
atom31 > not atom31 :- atom1, not atom2.
not atom14 > atom14.
not atom33 > atom33 :- not atom14.
atom33 > not atom33 :- atom14.
atom62 > not atom62 :- not atom14.
atom62 > not atom62 :- atom14.
atom2 > not atom2 :- not atom14.
atom2 > not atom2 :- atom14.
atom39 > not atom39 :- not atom33.
atom39 > not atom39 :- atom33.
atom7 > not atom7 :- not atom39.
atom7 > not atom7 :- atom39.
not atom5 > atom5 :- not atom33.
atom5 > not atom5 :- atom33.
not atom40 > atom40 :- not atom2.
atom40 > not atom40 :- atom2.
not atom6 > atom6 :- not atom2.
not atom6 > atom6 :- atom2.
atom9 > not atom9 :- not atom2.
not atom9 > atom9 :- atom2.
not atom53 > atom53 :- not atom2.
atom53 > not atom53 :- atom2.
not atom1 > atom1 :- not atom2.
not atom1 > atom1 :- atom2.
not atom56 > atom56 :- not atom9.
not atom56 > atom56 :- atom9.
not atom55 > atom55 :- not atom2.
atom55 > not atom55 :- atom2.
atom26 > not atom26 :- not atom2.
atom26 > not atom26 :- atom2.
atom58 > not atom58 :- not atom2.
atom58 > not atom58 :- atom2.
not atom70 > atom70 :- not atom2.
atom70 > not atom70 :- atom2.
not atom41 > atom41 :- not atom2.
atom41 > not atom41 :- atom2.
not atom46 > atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom17 > atom17 :- not atom2.
not atom17 > atom17 :- atom2.
not atom29 > atom29 :- not atom5.
not atom29 > atom29 :- atom5.
not atom38 > atom38 :- not atom1.
not atom38 > atom38 :- atom1.
atom32 > not atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom50 > not atom50 :- not atom5.
not atom50 > atom50 :- atom5.
not atom60 > atom60 :- not atom1.
atom60 > not atom60 :- atom1.
not atom20 > atom20 :- not atom7.
atom20 > not atom20 :- atom7.
not atom49 > atom49 :- not atom1.
not atom49 > atom49 :- atom1.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom57 > atom57 :- not atom7.
atom57 > not atom57 :- atom7.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
not atom36 > atom36 :- not atom5.
atom36 > not atom36 :- atom5.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom19 > not atom19 :- not atom1.
atom19 > not atom19 :- atom1.
not atom28 > atom28 :- not atom2.
not atom28 > atom28 :- atom2.
not atom16 > atom16 :- not atom5.
atom16 > not atom16 :- atom5.
atom51 > not atom51 :- not atom1.
not atom51 > atom51 :- atom1.
atom66 > not atom66 :- not atom1.
not atom66 > atom66 :- atom1.
atom63 > not atom63 :- not atom7.
atom63 > not atom63 :- atom7.
atom34 > not atom34 :- not atom2.
atom34 > not atom34 :- atom2.
not atom59 > atom59 :- not atom5.
atom59 > not atom59 :- atom5.
not atom48 > atom48 :- not atom2.
atom48 > not atom48 :- atom2.
not atom44 > atom44 :- not atom5.
atom44 > not atom44 :- atom5.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
not atom65 > atom65 :- not atom1.
atom65 > not atom65 :- atom1.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom37 > not atom37 :- not atom7.
not atom37 > atom37 :- atom7.
atom61 > not atom61 :- not atom1.
not atom61 > atom61 :- atom1.
not atom31 > atom31 :- not atom9.
not atom31 > atom31 :- atom9.
atom4 > not atom4 :- not atom2.
not atom4 > atom4 :- atom2.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom45 > atom45 :- not atom2.
not atom45 > atom45 :- atom2.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
atom68 > not atom68 :- not atom1.
atom68 > not atom68 :- atom1.
atom30 > not atom30 :- not atom1.
atom30 > not atom30 :- atom1.
not atom67 > atom67 :- not atom2.
atom67 > not atom67 :- atom2.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom64 > not atom64 :- not atom4.
atom64 > not atom64 :- atom4.
not atom24 > atom24 :- not atom2.
not atom24 > atom24 :- atom2.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
atom69 > not atom69 :- not atom1.
atom69 > not atom69 :- atom1.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom3 > not atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom15 > not atom15 :- not atom2.
not atom15 > atom15 :- atom2.
not atom27 > atom27 :- not atom1.
not atom27 > atom27 :- atom1.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
atom23 > not atom23 :- not atom4.
not atom23 > atom23 :- atom4.
