not atom87 > atom87.
atom1 > not atom1 :- not atom87.
atom37 > not atom37 :- not atom1, not atom87.
not atom55 > atom55 :- atom87.
not atom62 > atom62 :- atom87.
atom7 > not atom7 :- not atom55, atom87.
not atom7 > atom7 :- atom55, atom87.
atom37 > not atom37 :- not atom7, atom87.
not atom37 > atom37 :- atom7, atom87.
atom34 > not atom34 :- not atom37, atom87.
atom34 > not atom34 :- atom37, atom87.
atom94 > not atom94 :- not atom55, atom87.
not atom94 > atom94 :- atom55, atom87.
atom67 > not atom67 :- not atom7, atom87.
atom67 > not atom67 :- atom7, atom87.
not atom35 > atom35 :- not atom7, atom87.
not atom35 > atom35 :- atom7, atom87.
not atom83 > atom83 :- not atom35, atom87.
atom83 > not atom83 :- atom35, atom87.
not atom26 > atom26 :- not atom7, atom87.
atom26 > not atom26 :- atom7, atom87.
atom98 > not atom98 :- not atom7, atom87.
not atom98 > atom98 :- atom7, atom87.
not atom30 > atom30 :- not atom7, atom87.
atom30 > not atom30 :- atom7, atom87.
atom17 > not atom17 :- not atom7, atom87.
atom17 > not atom17 :- atom7, atom87.
atom51 > not atom51 :- not atom7, atom87.
not atom51 > atom51 :- atom7, atom87.
atom78 > not atom78 :- not atom17, atom87.
atom78 > not atom78 :- atom17, atom87.
not atom84 > atom84 :- not atom30, atom87.
atom84 > not atom84 :- atom30, atom87.
not atom41 > atom41 :- not atom7, atom87.
atom41 > not atom41 :- atom7, atom87.
not atom9 > atom9 :- not atom7, atom87.
not atom9 > atom9 :- atom7, atom87.
not atom76 > atom76 :- not atom7, atom87.
atom76 > not atom76 :- atom7, atom87.
atom90 > not atom90 :- not atom7, atom87.
not atom90 > atom90 :- atom7, atom87.
not atom80 > atom80 :- not atom9, atom87.
not atom80 > atom80 :- atom9, atom87.
not atom56 > atom56 :- not atom7, atom87.
atom56 > not atom56 :- atom7, atom87.
not atom31 > atom31 :- not atom9, atom87.
atom31 > not atom31 :- atom9, atom87.
atom46 > not atom46 :- not atom9, atom87.
not atom46 > atom46 :- atom9, atom87.
not atom43 > atom43 :- not atom7, atom87.
atom43 > not atom43 :- atom7, atom87.
not atom44 > atom44 :- not atom7, atom87.
atom44 > not atom44 :- atom7, atom87.
not atom89 > atom89 :- not atom7, atom87.
atom89 > not atom89 :- atom7, atom87.
atom57 > not atom57 :- not atom17, atom87.
atom57 > not atom57 :- atom17, atom87.
atom8 > not atom8 :- not atom9, atom87.
not atom8 > atom8 :- atom9, atom87.
atom2 > not atom2 :- not atom8, atom87.
not atom2 > atom2 :- atom8, atom87.
not atom88 > atom88 :- not atom2, atom87.
not atom88 > atom88 :- atom2, atom87.
not atom49 > atom49 :- not atom2, atom87.
not atom49 > atom49 :- atom2, atom87.
atom47 > not atom47 :- not atom2, atom87.
not atom47 > atom47 :- atom2, atom87.
not atom75 > atom75 :- not atom2, atom87.
not atom75 > atom75 :- atom2, atom87.
atom11 > not atom11 :- not atom8, atom87.
not atom11 > atom11 :- atom8, atom87.
not atom92 > atom92 :- not atom11, atom87.
not atom92 > atom92 :- atom11, atom87.
atom73 > not atom73 :- not atom8, atom87.
not atom73 > atom73 :- atom8, atom87.
not atom53 > atom53 :- not atom9, atom87.
atom53 > not atom53 :- atom9, atom87.
not atom12 > atom12 :- not atom2, atom87.
atom12 > not atom12 :- atom2, atom87.
not atom14 > atom14 :- not atom2, atom87.
not atom14 > atom14 :- atom2, atom87.
not atom70 > atom70 :- not atom2, atom87.
atom70 > not atom70 :- atom2, atom87.
atom82 > not atom82 :- not atom2, atom87.
not atom82 > atom82 :- atom2, atom87.
atom60 > not atom60 :- not atom2, atom87.
atom60 > not atom60 :- atom2, atom87.
atom18 > not atom18 :- not atom7, atom87.
atom18 > not atom18 :- atom7, atom87.
not atom20 > atom20 :- not atom7, atom87.
not atom20 > atom20 :- atom7, atom87.
atom19 > not atom19 :- not atom9, atom87.
not atom19 > atom19 :- atom9, atom87.
atom69 > not atom69 :- not atom12, atom87.
atom69 > not atom69 :- atom12, atom87.
atom72 > not atom72 :- not atom11, atom87.
atom72 > not atom72 :- atom11, atom87.
atom95 > not atom95 :- not atom2, atom87.
atom95 > not atom95 :- atom2, atom87.
not atom58 > atom58 :- not atom2, atom87.
atom58 > not atom58 :- atom2, atom87.
not atom91 > atom91 :- not atom7, atom87.
not atom91 > atom91 :- atom7, atom87.
not atom61 > atom61 :- not atom2, atom87.
not atom61 > atom61 :- atom2, atom87.
atom99 > not atom99 :- not atom2, atom87.
atom99 > not atom99 :- atom2, atom87.
atom65 > not atom65 :- not atom12, atom87.
atom65 > not atom65 :- atom12, atom87.
atom33 > not atom33 :- not atom2, atom87.
atom33 > not atom33 :- atom2, atom87.
not atom38 > atom38 :- not atom2, atom87.
atom38 > not atom38 :- atom2, atom87.
atom85 > not atom85 :- not atom2, atom87.
atom85 > not atom85 :- atom2, atom87.
atom1 > not atom1 :- not atom9, atom87.
atom1 > not atom1 :- atom9, atom87.
atom81 > not atom81 :- not atom1, atom87.
atom81 > not atom81 :- atom1, atom87.
atom40 > not atom40 :- not atom1, atom87.
not atom40 > atom40 :- atom1, atom87.
atom64 > not atom64 :- not atom1, atom87.
atom64 > not atom64 :- atom1, atom87.
atom86 > not atom86 :- not atom2, atom87.
not atom86 > atom86 :- atom2, atom87.
atom93 > not atom93 :- not atom1, atom87.
atom93 > not atom93 :- atom1, atom87.
atom22 > not atom22 :- not atom2, atom87.
atom22 > not atom22 :- atom2, atom87.
not atom97 > atom97 :- not atom1, atom87.
atom97 > not atom97 :- atom1, atom87.
not atom28 > atom28 :- not atom1, atom87.
atom28 > not atom28 :- atom1, atom87.
atom10 > not atom10 :- not atom1, atom87.
atom10 > not atom10 :- atom1, atom87.
not atom32 > atom32 :- not atom7, atom87.
atom32 > not atom32 :- atom7, atom87.
atom96 > not atom96 :- not atom2, atom87.
not atom96 > atom96 :- atom2, atom87.
not atom52 > atom52 :- not atom2, atom87.
atom52 > not atom52 :- atom2, atom87.
atom25 > not atom25 :- not atom1, atom87.
not atom25 > atom25 :- atom1, atom87.
not atom50 > atom50 :- not atom2, atom87.
atom50 > not atom50 :- atom2, atom87.
not atom27 > atom27 :- not atom7, atom87.
not atom27 > atom27 :- atom7, atom87.
not atom71 > atom71 :- not atom2, atom87.
atom71 > not atom71 :- atom2, atom87.
not atom24 > atom24 :- not atom9, atom87.
not atom24 > atom24 :- atom9, atom87.
not atom63 > atom63 :- not atom2, atom87.
not atom63 > atom63 :- atom2, atom87.
atom29 > not atom29 :- not atom1, atom87.
atom29 > not atom29 :- atom1, atom87.
not atom3 > atom3 :- not atom1, atom87.
not atom3 > atom3 :- atom1, atom87.
atom21 > not atom21 :- not atom2, atom87.
not atom21 > atom21 :- atom2, atom87.
atom54 > not atom54 :- not atom2, atom87.
atom54 > not atom54 :- atom2, atom87.
not atom5 > atom5 :- not atom1, atom87.
atom5 > not atom5 :- atom1, atom87.
not atom36 > atom36 :- not atom1, atom87.
atom36 > not atom36 :- atom1, atom87.
atom42 > not atom42 :- not atom2, atom87.
not atom42 > atom42 :- atom2, atom87.
not atom23 > atom23 :- not atom1, atom87.
not atom23 > atom23 :- atom1, atom87.
atom4 > not atom4 :- not atom1, atom87.
atom4 > not atom4 :- atom1, atom87.
not atom13 > atom13 :- not atom1, atom87.
atom13 > not atom13 :- atom1, atom87.
atom79 > not atom79 :- not atom3, atom87.
not atom79 > atom79 :- atom3, atom87.
not atom45 > atom45 :- not atom1, atom87.
atom45 > not atom45 :- atom1, atom87.
atom16 > not atom16 :- not atom5, atom87.
not atom16 > atom16 :- atom5, atom87.
not atom66 > atom66 :- not atom4, atom87.
atom66 > not atom66 :- atom4, atom87.
atom100 > not atom100 :- not atom1, atom87.
atom100 > not atom100 :- atom1, atom87.
atom48 > not atom48 :- not atom2, atom87.
not atom48 > atom48 :- atom2, atom87.
atom6 > not atom6 :- not atom1, atom87.
atom6 > not atom6 :- atom1, atom87.
not atom77 > atom77 :- not atom2, atom87.
atom77 > not atom77 :- atom2, atom87.
not atom39 > atom39 :- not atom3, atom87.
atom39 > not atom39 :- atom3, atom87.
not atom68 > atom68 :- not atom3, atom87.
atom68 > not atom68 :- atom3, atom87.
atom15 > not atom15 :- not atom1, atom87.
atom15 > not atom15 :- atom1, atom87.
atom74 > not atom74 :- not atom1, atom87.
not atom74 > atom74 :- atom1, atom87.
not atom15 > atom15.
atom16 > not atom16.
atom62 > not atom62 :- not atom15.
atom62 > not atom62 :- atom15.
not atom48 > atom48 :- not atom62.
atom48 > not atom48 :- atom62.
not atom42 > atom42 :- not atom15.
atom42 > not atom42 :- atom15.
atom49 > not atom49 :- not atom16.
atom49 > not atom49 :- atom16.
not atom99 > atom99 :- not atom15.
not atom99 > atom99 :- atom15.
not atom72 > atom72 :- not atom15.
not atom72 > atom72 :- atom15.
atom51 > not atom51 :- not atom49.
not atom51 > atom51 :- atom49.
atom18 > not atom18 :- not atom15.
atom18 > not atom18 :- atom15.
not atom1 > atom1 :- not atom15.
atom1 > not atom1 :- atom15.
atom60 > not atom60 :- not atom1.
not atom60 > atom60 :- atom1.
not atom36 > atom36 :- not atom15.
not atom36 > atom36 :- atom15.
atom3 > not atom3 :- not atom1.
not atom3 > atom3 :- atom1.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
not atom26 > atom26 :- not atom15.
not atom26 > atom26 :- atom15.
atom11 > not atom11 :- not atom15.
atom11 > not atom11 :- atom15.
atom46 > not atom46 :- not atom36.
not atom46 > atom46 :- atom36.
not atom97 > atom97 :- not atom1.
not atom97 > atom97 :- atom1.
not atom5 > atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom13 > atom13 :- not atom15.
atom13 > not atom13 :- atom15.
atom27 > not atom27 :- not atom1.
not atom27 > atom27 :- atom1.
atom32 > not atom32 :- not atom5.
not atom32 > atom32 :- atom5.
not atom28 > atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom81 > not atom81 :- not atom3.
atom81 > not atom81 :- atom3.
not atom57 > atom57 :- not atom1.
not atom57 > atom57 :- atom1.
atom21 > not atom21 :- not atom5.
not atom21 > atom21 :- atom5.
atom66 > not atom66 :- not atom1.
atom66 > not atom66 :- atom1.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
not atom39 > atom39 :- not atom3.
not atom39 > atom39 :- atom3.
not atom64 > atom64 :- not atom11.
not atom64 > atom64 :- atom11.
atom12 > not atom12 :- not atom3.
not atom12 > atom12 :- atom3.
not atom100 > atom100 :- not atom1.
not atom100 > atom100 :- atom1.
not atom31 > atom31 :- not atom1.
atom31 > not atom31 :- atom1.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
not atom78 > atom78 :- not atom4.
atom78 > not atom78 :- atom4.
atom6 > not atom6 :- not atom3.
atom6 > not atom6 :- atom3.
atom9 > not atom9 :- not atom3.
not atom9 > atom9 :- atom3.
atom29 > not atom29 :- not atom1.
not atom29 > atom29 :- atom1.
atom96 > not atom96 :- not atom1.
not atom96 > atom96 :- atom1.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom8 > not atom8 :- not atom1.
atom8 > not atom8 :- atom1.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
atom98 > not atom98 :- not atom3.
not atom98 > atom98 :- atom3.
not atom69 > atom69 :- not atom1.
atom69 > not atom69 :- atom1.
not atom17 > atom17 :- not atom4.
not atom17 > atom17 :- atom4.
atom88 > not atom88 :- not atom5.
not atom88 > atom88 :- atom5.
atom65 > not atom65 :- not atom1.
not atom65 > atom65 :- atom1.
atom10 > not atom10 :- not atom3.
not atom10 > atom10 :- atom3.
not atom84 > atom84 :- not atom1.
atom84 > not atom84 :- atom1.
atom92 > not atom92 :- not atom1.
atom92 > not atom92 :- atom1.
atom63 > not atom63 :- not atom3.
not atom63 > atom63 :- atom3.
atom55 > not atom55 :- not atom5.
atom55 > not atom55 :- atom5.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom7 > atom7 :- not atom4.
atom7 > not atom7 :- atom4.
not atom79 > atom79 :- not atom6.
atom79 > not atom79 :- atom6.
not atom74 > atom74 :- not atom1.
not atom74 > atom74 :- atom1.
atom91 > not atom91 :- not atom4.
atom91 > not atom91 :- atom4.
not atom70 > atom70 :- not atom3.
not atom70 > atom70 :- atom3.
not atom85 > atom85 :- not atom1.
not atom85 > atom85 :- atom1.
atom44 > not atom44 :- not atom3.
atom44 > not atom44 :- atom3.
not atom45 > atom45 :- not atom7.
not atom45 > atom45 :- atom7.
atom54 > not atom54 :- not atom3.
atom54 > not atom54 :- atom3.
not atom41 > atom41 :- not atom1.
not atom41 > atom41 :- atom1.
not atom20 > atom20 :- not atom3.
atom20 > not atom20 :- atom3.
atom23 > not atom23 :- not atom4.
atom23 > not atom23 :- atom4.
not atom14 > atom14 :- not atom1.
not atom14 > atom14 :- atom1.
atom59 > not atom59 :- not atom5.
atom59 > not atom59 :- atom5.
atom95 > not atom95 :- not atom1.
atom95 > not atom95 :- atom1.
not atom35 > atom35 :- not atom3.
atom35 > not atom35 :- atom3.
atom24 > not atom24 :- not atom5.
atom24 > not atom24 :- atom5.
not atom93 > atom93 :- not atom1.
atom93 > not atom93 :- atom1.
not atom77 > atom77 :- not atom1.
not atom77 > atom77 :- atom1.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom71 > atom71 :- not atom4.
not atom71 > atom71 :- atom4.
atom89 > not atom89 :- not atom3.
atom89 > not atom89 :- atom3.
atom76 > not atom76 :- not atom4.
atom76 > not atom76 :- atom4.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom67 > not atom67 :- not atom1.
not atom67 > atom67 :- atom1.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom82 > atom82 :- not atom1.
atom82 > not atom82 :- atom1.
not atom19 > atom19 :- not atom4.
not atom19 > atom19 :- atom4.
atom83 > not atom83 :- not atom1.
atom83 > not atom83 :- atom1.
not atom58 > atom58 :- not atom3.
atom58 > not atom58 :- atom3.
atom56 > not atom56 :- not atom1.
not atom56 > atom56 :- atom1.
atom75 > not atom75 :- not atom1.
atom75 > not atom75 :- atom1.
not atom73 > atom73 :- not atom5.
atom73 > not atom73 :- atom5.
atom87 > not atom87 :- not atom1.
not atom87 > atom87 :- atom1.
not atom94 > atom94 :- not atom1.
not atom94 > atom94 :- atom1.
not atom2 > atom2 :- not atom1.
atom2 > not atom2 :- atom1.
atom80 > not atom80 :- not atom1.
atom80 > not atom80 :- atom1.
atom30 > not atom30 :- not atom1.
atom30 > not atom30 :- atom1.
not atom68 > atom68 :- not atom1.
atom68 > not atom68 :- atom1.
atom53 > not atom53 :- not atom3.
atom53 > not atom53 :- atom3.
atom33 > not atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
atom90 > not atom90 :- not atom1.
atom90 > not atom90 :- atom1.
not atom61 > atom61 :- not atom1.
atom61 > not atom61 :- atom1.
atom86 > not atom86 :- not atom2.
not atom86 > atom86 :- atom2.
