atom20 > not atom20.
not atom86 > atom86 :- not atom20.
atom86 > not atom86 :- atom20.
atom71 > not atom71 :- not atom20, not atom86.
atom22 > not atom22 :- atom4, not atom86.
not atom25 > atom25 :- not atom4, not atom86.
atom25 > not atom25 :- atom4, not atom86.
atom54 > not atom54 :- not atom5, not atom86.
not atom54 > atom54 :- atom5, not atom86.
not atom74 > atom74 :- not atom3, not atom86.
not atom74 > atom74 :- atom3, not atom86.
not atom9 > atom9 :- not atom16, not atom86.
atom9 > not atom9 :- atom16, not atom86.
not atom55 > atom55 :- not atom5, not atom86.
atom55 > not atom55 :- atom5, not atom86.
atom56 > not atom56 :- not atom1, not atom86.
atom56 > not atom56 :- atom1, not atom86.
not atom46 > atom46 :- not atom1, not atom86.
atom46 > not atom46 :- atom1, not atom86.
atom89 > not atom89 :- not atom1, not atom86.
not atom89 > atom89 :- atom1, not atom86.
not atom26 > atom26 :- not atom1, not atom86.
atom26 > not atom26 :- atom1, not atom86.
atom96 > not atom96 :- not atom3, not atom86.
atom96 > not atom96 :- atom3, not atom86.
not atom47 > atom47 :- not atom3, not atom86.
not atom47 > atom47 :- atom3, not atom86.
not atom17 > atom17 :- not atom1, not atom86.
atom17 > not atom17 :- atom1, not atom86.
atom52 > not atom52 :- not atom1, not atom86.
atom52 > not atom52 :- atom1, not atom86.
not atom49 > atom49 :- not atom3, not atom86.
atom49 > not atom49 :- atom3, not atom86.
atom27 > not atom27 :- not atom1, not atom86.
atom27 > not atom27 :- atom1, not atom86.
atom2 > not atom2 :- not atom4, not atom86.
not atom2 > atom2 :- atom4, not atom86.
atom100 > not atom100 :- not atom1, not atom86.
atom100 > not atom100 :- atom1, not atom86.
atom94 > not atom94 :- not atom4, not atom86.
not atom94 > atom94 :- atom4, not atom86.
atom68 > not atom68 :- not atom6, not atom86.
atom68 > not atom68 :- atom6, not atom86.
not atom43 > atom43 :- not atom1, not atom86.
atom43 > not atom43 :- atom1, not atom86.
atom83 > not atom83 :- not atom1, not atom86.
atom83 > not atom83 :- atom1, not atom86.
atom48 > not atom48 :- not atom1, not atom86.
not atom48 > atom48 :- atom1, not atom86.
atom84 > not atom84 :- not atom2, not atom86.
not atom84 > atom84 :- atom2, not atom86.
atom8 > not atom8 :- not atom1, not atom86.
atom8 > not atom8 :- atom1, not atom86.
not atom34 > atom34 :- not atom3, not atom86.
not atom34 > atom34 :- atom3, not atom86.
atom67 > not atom67 :- not atom1, not atom86.
not atom67 > atom67 :- atom1, not atom86.
atom28 > not atom28 :- not atom1, not atom86.
atom28 > not atom28 :- atom1, not atom86.
not atom12 > atom12 :- not atom1, not atom86.
not atom12 > atom12 :- atom1, not atom86.
not atom21 > atom21 :- not atom1, not atom86.
not atom21 > atom21 :- atom1, not atom86.
not atom59 > atom59 :- not atom2, not atom86.
not atom59 > atom59 :- atom2, not atom86.
not atom7 > atom7 :- not atom1, not atom86.
not atom7 > atom7 :- atom1, not atom86.
atom18 > not atom18 :- not atom3, not atom86.
not atom18 > atom18 :- atom3, not atom86.
atom65 > not atom65 :- not atom1, not atom86.
atom65 > not atom65 :- atom1, not atom86.
not atom53 > atom53 :- not atom1, not atom86.
not atom53 > atom53 :- atom1, not atom86.
not atom57 > atom57 :- not atom3, not atom86.
atom57 > not atom57 :- atom3, not atom86.
atom40 > not atom40 :- not atom1, not atom86.
not atom40 > atom40 :- atom1, not atom86.
atom77 > not atom77 :- not atom2, not atom86.
not atom77 > atom77 :- atom2, not atom86.
not atom11 > atom11 :- not atom1, not atom86.
atom11 > not atom11 :- atom1, not atom86.
not atom30 > atom30 :- not atom1, not atom86.
atom30 > not atom30 :- atom1, not atom86.
atom81 > not atom81 :- not atom20, atom86.
not atom81 > atom81 :- atom20, atom86.
atom31 > not atom31 :- not atom20, atom86.
not atom31 > atom31 :- atom20, atom86.
not atom74 > atom74 :- not atom20, atom86.
not atom74 > atom74 :- atom20, atom86.
not atom25 > atom25 :- not atom31, atom86.
atom25 > not atom25 :- atom31, atom86.
atom5 > not atom5 :- not atom20, atom86.
not atom5 > atom5 :- atom20, atom86.
not atom32 > atom32 :- not atom20, atom86.
atom32 > not atom32 :- atom20, atom86.
atom99 > not atom99 :- not atom31, atom86.
atom99 > not atom99 :- atom31, atom86.
atom24 > not atom24 :- atom86.
atom58 > not atom58 :- not atom31, atom86.
not atom58 > atom58 :- atom31, atom86.
not atom51 > atom51 :- not atom24, atom86.
not atom51 > atom51 :- atom24, atom86.
atom68 > not atom68 :- not atom5, atom86.
atom68 > not atom68 :- atom5, atom86.
not atom80 > atom80 :- not atom24, atom86.
not atom80 > atom80 :- atom24, atom86.
not atom96 > atom96 :- not atom5, atom86.
atom96 > not atom96 :- atom5, atom86.
atom9 > not atom9 :- not atom20, atom86.
atom9 > not atom9 :- atom20, atom86.
not atom2 > atom2 :- not atom24, atom86.
not atom2 > atom2 :- atom24, atom86.
not atom30 > atom30 :- not atom2, atom86.
not atom30 > atom30 :- atom2, atom86.
atom65 > not atom65 :- not atom24, atom86.
atom65 > not atom65 :- atom24, atom86.
not atom22 > atom22 :- not atom9, atom86.
atom22 > not atom22 :- atom9, atom86.
not atom60 > atom60 :- not atom2, atom86.
not atom60 > atom60 :- atom2, atom86.
not atom89 > atom89 :- not atom2, atom86.
not atom89 > atom89 :- atom2, atom86.
not atom37 > atom37 :- not atom2, atom86.
not atom37 > atom37 :- atom2, atom86.
atom14 > not atom14 :- not atom9, atom86.
atom14 > not atom14 :- atom9, atom86.
not atom11 > atom11 :- not atom5, atom86.
not atom11 > atom11 :- atom5, atom86.
atom21 > not atom21 :- not atom2, atom86.
not atom21 > atom21 :- atom2, atom86.
not atom15 > atom15 :- not atom22, atom86.
atom15 > not atom15 :- atom22, atom86.
not atom18 > atom18 :- not atom14, atom86.
not atom18 > atom18 :- atom14, atom86.
not atom7 > atom7 :- not atom5, atom86.
not atom7 > atom7 :- atom5, atom86.
atom70 > not atom70 :- not atom2, atom86.
not atom70 > atom70 :- atom2, atom86.
atom64 > not atom64 :- not atom2, atom86.
atom64 > not atom64 :- atom2, atom86.
atom72 > not atom72 :- not atom7, atom86.
not atom72 > atom72 :- atom7, atom86.
atom49 > not atom49 :- not atom7, atom86.
not atom49 > atom49 :- atom7, atom86.
not atom69 > atom69 :- not atom7, atom86.
not atom69 > atom69 :- atom7, atom86.
not atom6 > atom6 :- not atom5, atom86.
atom6 > not atom6 :- atom5, atom86.
not atom79 > atom79 :- not atom7, atom86.
atom79 > not atom79 :- atom7, atom86.
not atom98 > atom98 :- not atom2, atom86.
not atom98 > atom98 :- atom2, atom86.
not atom85 > atom85 :- not atom15, atom86.
not atom85 > atom85 :- atom15, atom86.
atom57 > not atom57 :- not atom7, atom86.
atom57 > not atom57 :- atom7, atom86.
atom34 > not atom34 :- not atom2, atom86.
atom34 > not atom34 :- atom2, atom86.
not atom26 > atom26 :- not atom5, atom86.
not atom26 > atom26 :- atom5, atom86.
not atom76 > atom76 :- not atom6, atom86.
not atom76 > atom76 :- atom6, atom86.
atom19 > not atom19 :- not atom6, atom86.
not atom19 > atom19 :- atom6, atom86.
atom100 > not atom100 :- not atom5, atom86.
atom100 > not atom100 :- atom5, atom86.
atom53 > not atom53 :- not atom2, atom86.
atom53 > not atom53 :- atom2, atom86.
atom44 > not atom44 :- not atom2, atom86.
not atom44 > atom44 :- atom2, atom86.
not atom36 > atom36 :- not atom2, atom86.
not atom36 > atom36 :- atom2, atom86.
not atom54 > atom54 :- not atom6, atom86.
atom54 > not atom54 :- atom6, atom86.
atom41 > not atom41 :- not atom2, atom86.
not atom41 > atom41 :- atom2, atom86.
atom33 > not atom33 :- not atom2, atom86.
atom33 > not atom33 :- atom2, atom86.
atom17 > not atom17 :- not atom9, atom86.
not atom17 > atom17 :- atom9, atom86.
not atom43 > atom43 :- not atom2, atom86.
not atom43 > atom43 :- atom2, atom86.
not atom1 > atom1 :- not atom2, atom86.
not atom1 > atom1 :- atom2, atom86.
not atom47 > atom47 :- not atom2, atom86.
atom47 > not atom47 :- atom2, atom86.
atom87 > not atom87 :- not atom6, atom86.
not atom87 > atom87 :- atom6, atom86.
not atom40 > atom40 :- not atom2, atom86.
atom40 > not atom40 :- atom2, atom86.
not atom62 > atom62 :- not atom5, atom86.
not atom62 > atom62 :- atom5, atom86.
atom50 > not atom50 :- not atom5, atom86.
not atom50 > atom50 :- atom5, atom86.
not atom63 > atom63 :- not atom11, atom86.
not atom63 > atom63 :- atom11, atom86.
not atom48 > atom48 :- not atom1, atom86.
not atom48 > atom48 :- atom1, atom86.
not atom78 > atom78 :- not atom1, atom86.
not atom78 > atom78 :- atom1, atom86.
not atom67 > atom67 :- not atom2, atom86.
not atom67 > atom67 :- atom2, atom86.
not atom10 > atom10 :- not atom1, atom86.
not atom10 > atom10 :- atom1, atom86.
not atom23 > atom23 :- not atom9, atom86.
atom23 > not atom23 :- atom9, atom86.
not atom73 > atom73 :- not atom2, atom86.
not atom73 > atom73 :- atom2, atom86.
atom75 > not atom75 :- not atom1, atom86.
atom75 > not atom75 :- atom1, atom86.
not atom52 > atom52 :- not atom5, atom86.
not atom52 > atom52 :- atom5, atom86.
not atom28 > atom28 :- not atom7, atom86.
not atom28 > atom28 :- atom7, atom86.
not atom66 > atom66 :- not atom1, atom86.
not atom66 > atom66 :- atom1, atom86.
atom8 > not atom8 :- not atom2, atom86.
atom8 > not atom8 :- atom2, atom86.
not atom92 > atom92 :- not atom2, atom86.
atom92 > not atom92 :- atom2, atom86.
not atom42 > atom42 :- not atom14, atom86.
atom42 > not atom42 :- atom14, atom86.
atom82 > not atom82 :- not atom2, atom86.
atom82 > not atom82 :- atom2, atom86.
not atom93 > atom93 :- not atom2, atom86.
not atom93 > atom93 :- atom2, atom86.
atom91 > not atom91 :- not atom1, atom86.
atom91 > not atom91 :- atom1, atom86.
atom38 > not atom38 :- not atom1, atom86.
not atom38 > atom38 :- atom1, atom86.
atom88 > not atom88 :- not atom5, atom86.
atom88 > not atom88 :- atom5, atom86.
not atom97 > atom97 :- not atom8, atom86.
atom97 > not atom97 :- atom8, atom86.
not atom55 > atom55 :- not atom2, atom86.
not atom55 > atom55 :- atom2, atom86.
atom77 > not atom77 :- not atom6, atom86.
not atom77 > atom77 :- atom6, atom86.
atom16 > not atom16 :- not atom1, atom86.
not atom16 > atom16 :- atom1, atom86.
not atom95 > atom95 :- not atom5, atom86.
not atom95 > atom95 :- atom5, atom86.
atom13 > not atom13 :- not atom1, atom86.
not atom13 > atom13 :- atom1, atom86.
not atom12 > atom12 :- not atom2, atom86.
not atom12 > atom12 :- atom2, atom86.
atom3 > not atom3 :- not atom2, atom86.
not atom3 > atom3 :- atom2, atom86.
not atom46 > atom46 :- not atom1, atom86.
atom46 > not atom46 :- atom1, atom86.
not atom35 > atom35 :- not atom1, atom86.
not atom35 > atom35 :- atom1, atom86.
atom71 > not atom71 :- not atom1, atom86.
not atom71 > atom71 :- atom1, atom86.
atom83 > not atom83 :- not atom1, atom86.
not atom83 > atom83 :- atom1, atom86.
atom29 > not atom29 :- not atom1, atom86.
not atom29 > atom29 :- atom1, atom86.
not atom45 > atom45 :- not atom6, atom86.
atom45 > not atom45 :- atom6, atom86.
atom39 > not atom39 :- not atom1, atom86.
not atom39 > atom39 :- atom1, atom86.
atom56 > not atom56 :- not atom1, atom86.
atom56 > not atom56 :- atom1, atom86.
not atom84 > atom84 :- not atom3, atom86.
not atom84 > atom84 :- atom3, atom86.
not atom94 > atom94 :- not atom1, atom86.
atom94 > not atom94 :- atom1, atom86.
atom59 > not atom59 :- not atom2, atom86.
not atom59 > atom59 :- atom2, atom86.
not atom90 > atom90 :- not atom2, atom86.
atom90 > not atom90 :- atom2, atom86.
atom4 > not atom4 :- not atom1, atom86.
atom4 > not atom4 :- atom1, atom86.
atom27 > not atom27 :- not atom1, atom86.
not atom27 > atom27 :- atom1, atom86.
atom61 > not atom61 :- not atom3, atom86.
not atom61 > atom61 :- atom3, atom86.
not atom15 > atom15.
atom46 > not atom46 :- not atom15.
atom46 > not atom46 :- atom15.
atom71 > not atom71 :- not atom15.
not atom71 > atom71 :- atom15.
not atom50 > atom50 :- not atom15.
atom50 > not atom50 :- atom15.
atom86 > not atom86 :- not atom50.
atom86 > not atom86 :- atom50.
not atom4 > atom4 :- not atom15.
atom4 > not atom4 :- atom15.
atom33 > not atom33 :- not atom4.
atom33 > not atom33 :- atom4.
atom68 > not atom68 :- not atom4.
not atom68 > atom68 :- atom4.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
atom29 > not atom29 :- not atom15.
atom29 > not atom29 :- atom15.
not atom22 > atom22 :- not atom33.
not atom22 > atom22 :- atom33.
atom90 > not atom90 :- not atom4.
not atom90 > atom90 :- atom4.
atom11 > not atom11 :- not atom46.
atom11 > not atom11 :- atom46.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
atom91 > not atom91 :- not atom11.
not atom91 > atom91 :- atom11.
atom78 > not atom78 :- not atom4.
not atom78 > atom78 :- atom4.
not atom87 > atom87 :- not atom4.
not atom87 > atom87 :- atom4.
atom97 > not atom97 :- not atom11.
not atom97 > atom97 :- atom11.
not atom65 > atom65 :- not atom4.
not atom65 > atom65 :- atom4.
atom84 > not atom84 :- not atom4.
atom84 > not atom84 :- atom4.
atom37 > not atom37 :- not atom15.
not atom37 > atom37 :- atom15.
not atom70 > atom70 :- not atom22.
not atom70 > atom70 :- atom22.
atom64 > not atom64 :- not atom11.
atom64 > not atom64 :- atom11.
atom72 > not atom72 :- not atom22.
atom72 > not atom72 :- atom22.
atom16 > not atom16 :- not atom22.
atom16 > not atom16 :- atom22.
not atom2 > atom2 :- not atom4.
not atom2 > atom2 :- atom4.
atom100 > not atom100 :- not atom2.
not atom100 > atom100 :- atom2.
not atom88 > atom88 :- not atom2.
atom88 > not atom88 :- atom2.
not atom49 > atom49 :- not atom2.
atom49 > not atom49 :- atom2.
not atom89 > atom89 :- not atom4.
atom89 > not atom89 :- atom4.
atom35 > not atom35 :- not atom15.
not atom35 > atom35 :- atom15.
atom25 > not atom25 :- not atom2.
not atom25 > atom25 :- atom2.
atom54 > not atom54 :- not atom2.
not atom54 > atom54 :- atom2.
atom19 > not atom19 :- not atom11.
atom19 > not atom19 :- atom11.
atom13 > not atom13 :- not atom4.
atom13 > not atom13 :- atom4.
not atom18 > atom18 :- not atom2.
atom18 > not atom18 :- atom2.
not atom43 > atom43 :- not atom2.
atom43 > not atom43 :- atom2.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
not atom36 > atom36 :- not atom4.
atom36 > not atom36 :- atom4.
not atom94 > atom94 :- not atom4.
atom94 > not atom94 :- atom4.
atom3 > not atom3 :- not atom11.
atom3 > not atom3 :- atom11.
atom24 > not atom24 :- not atom2.
atom24 > not atom24 :- atom2.
not atom23 > atom23 :- not atom2.
atom23 > not atom23 :- atom2.
atom9 > not atom9 :- not atom3.
atom9 > not atom9 :- atom3.
not atom8 > atom8 :- not atom2.
not atom8 > atom8 :- atom2.
atom10 > not atom10 :- not atom2.
atom10 > not atom10 :- atom2.
not atom20 > atom20 :- not atom8.
atom20 > not atom20 :- atom8.
not atom95 > atom95 :- not atom2.
atom95 > not atom95 :- atom2.
atom59 > not atom59 :- not atom8.
not atom59 > atom59 :- atom8.
atom56 > not atom56 :- not atom2.
atom56 > not atom56 :- atom2.
atom83 > not atom83 :- not atom8.
not atom83 > atom83 :- atom8.
atom47 > not atom47 :- not atom10.
atom47 > not atom47 :- atom10.
atom82 > not atom82 :- not atom2.
atom82 > not atom82 :- atom2.
not atom62 > atom62 :- not atom2.
atom62 > not atom62 :- atom2.
atom81 > not atom81 :- not atom3.
not atom81 > atom81 :- atom3.
not atom51 > atom51 :- not atom2.
not atom51 > atom51 :- atom2.
atom7 > not atom7 :- not atom10.
atom7 > not atom7 :- atom10.
not atom76 > atom76 :- not atom3.
not atom76 > atom76 :- atom3.
atom32 > not atom32 :- not atom9.
not atom32 > atom32 :- atom9.
not atom98 > atom98 :- not atom3.
atom98 > not atom98 :- atom3.
atom30 > not atom30 :- not atom2.
atom30 > not atom30 :- atom2.
atom39 > not atom39 :- not atom4.
not atom39 > atom39 :- atom4.
not atom57 > atom57 :- not atom2.
not atom57 > atom57 :- atom2.
atom74 > not atom74 :- not atom3.
not atom74 > atom74 :- atom3.
atom12 > not atom12 :- not atom2.
atom12 > not atom12 :- atom2.
atom85 > not atom85 :- not atom2.
not atom85 > atom85 :- atom2.
not atom6 > atom6 :- not atom2.
atom6 > not atom6 :- atom2.
not atom26 > atom26 :- not atom4.
atom26 > not atom26 :- atom4.
atom96 > not atom96 :- not atom3.
not atom96 > atom96 :- atom3.
atom77 > not atom77 :- not atom3.
atom77 > not atom77 :- atom3.
not atom67 > atom67 :- not atom6.
not atom67 > atom67 :- atom6.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
not atom40 > atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom44 > not atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom53 > atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
not atom93 > atom93 :- not atom4.
atom93 > not atom93 :- atom4.
atom63 > not atom63 :- not atom2.
not atom63 > atom63 :- atom2.
atom28 > not atom28 :- not atom3.
atom28 > not atom28 :- atom3.
not atom66 > atom66 :- not atom2.
atom66 > not atom66 :- atom2.
atom55 > not atom55 :- not atom3.
atom55 > not atom55 :- atom3.
not atom5 > atom5 :- not atom3.
atom5 > not atom5 :- atom3.
atom61 > not atom61 :- not atom1.
atom61 > not atom61 :- atom1.
atom73 > not atom73 :- not atom1.
not atom73 > atom73 :- atom1.
not atom99 > atom99 :- not atom4.
not atom99 > atom99 :- atom4.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom58 > atom58 :- not atom1.
not atom58 > atom58 :- atom1.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
atom17 > not atom17 :- not atom1.
not atom17 > atom17 :- atom1.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
not atom52 > atom52 :- not atom3.
atom52 > not atom52 :- atom3.
atom27 > not atom27 :- not atom2.
not atom27 > atom27 :- atom2.
atom80 > not atom80 :- not atom3.
atom80 > not atom80 :- atom3.
atom60 > not atom60 :- not atom2.
atom60 > not atom60 :- atom2.
atom92 > not atom92 :- not atom3.
atom92 > not atom92 :- atom3.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom41 > atom41 :- not atom3.
not atom41 > atom41 :- atom3.
atom45 > not atom45 :- not atom1.
not atom45 > atom45 :- atom1.
atom69 > not atom69 :- not atom4.
atom69 > not atom69 :- atom4.
not atom14 > atom14 :- not atom1.
atom14 > not atom14 :- atom1.
