not atom45 > atom45.
atom34 > not atom34 :- not atom45.
atom24 > not atom24 :- not atom45.
not atom6 > atom6 :- not atom24, not atom45.
atom27 > not atom27 :- not atom2, not atom45.
not atom27 > atom27 :- atom2, not atom45.
not atom31 > atom31 :- not atom12, not atom45.
not atom31 > atom31 :- atom12, not atom45.
not atom49 > atom49 :- not atom16, not atom45.
not atom49 > atom49 :- atom16, not atom45.
not atom13 > atom13 :- not atom4, not atom45.
not atom13 > atom13 :- atom4, not atom45.
atom36 > not atom36 :- not atom2, not atom45.
not atom36 > atom36 :- atom2, not atom45.
atom20 > not atom20 :- not atom5, not atom45.
atom20 > not atom20 :- atom5, not atom45.
atom43 > not atom43 :- not atom6, not atom45.
not atom43 > atom43 :- atom6, not atom45.
atom3 > not atom3 :- not atom2, not atom45.
not atom3 > atom3 :- atom2, not atom45.
not atom60 > atom60 :- not atom3, not atom45.
not atom60 > atom60 :- atom3, not atom45.
not atom10 > atom10 :- not atom4, not atom45.
atom10 > not atom10 :- atom4, not atom45.
not atom51 > atom51 :- not atom2, not atom45.
atom51 > not atom51 :- atom2, not atom45.
not atom38 > atom38 :- not atom3, not atom45.
atom38 > not atom38 :- atom3, not atom45.
atom30 > not atom30 :- not atom4, not atom45.
not atom30 > atom30 :- atom4, not atom45.
atom52 > not atom52 :- not atom3, not atom45.
atom52 > not atom52 :- atom3, not atom45.
atom7 > not atom7 :- not atom2, not atom45.
atom7 > not atom7 :- atom2, not atom45.
atom57 > not atom57 :- not atom3, not atom45.
atom57 > not atom57 :- atom3, not atom45.
not atom58 > atom58 :- not atom2, not atom45.
not atom58 > atom58 :- atom2, not atom45.
atom33 > not atom33 :- not atom3, not atom45.
not atom33 > atom33 :- atom3, not atom45.
atom14 > not atom14 :- not atom4, not atom45.
not atom14 > atom14 :- atom4, not atom45.
atom1 > not atom1 :- not atom3, not atom45.
atom1 > not atom1 :- atom3, not atom45.
atom9 > not atom9 :- not atom3, not atom45.
atom9 > not atom9 :- atom3, not atom45.
atom28 > not atom28 :- not atom4, not atom45.
not atom28 > atom28 :- atom4, not atom45.
not atom29 > atom29 :- not atom1, not atom45.
atom29 > not atom29 :- atom1, not atom45.
not atom23 > atom23 :- not atom1, not atom45.
atom23 > not atom23 :- atom1, not atom45.
atom48 > not atom48 :- not atom1, not atom45.
atom48 > not atom48 :- atom1, not atom45.
atom56 > not atom56 :- not atom1, not atom45.
atom56 > not atom56 :- atom1, not atom45.
not atom47 > atom47 :- not atom1, not atom45.
not atom47 > atom47 :- atom1, not atom45.
atom18 > not atom18 :- not atom2, not atom45.
atom18 > not atom18 :- atom2, not atom45.
atom8 > not atom8 :- not atom4, not atom45.
atom8 > not atom8 :- atom4, not atom45.
not atom50 > atom50 :- not atom1, not atom45.
atom50 > not atom50 :- atom1, not atom45.
atom42 > not atom42 :- not atom2, not atom45.
atom42 > not atom42 :- atom2, not atom45.
not atom11 > atom11 :- not atom2, not atom45.
not atom11 > atom11 :- atom2, not atom45.
not atom53 > atom53 :- not atom2, not atom45.
atom53 > not atom53 :- atom2, not atom45.
atom13 > not atom13 :- atom45.
not atom60 > atom60 :- not atom13, atom45.
atom60 > not atom60 :- atom13, atom45.
not atom1 > atom1 :- not atom13, atom45.
not atom1 > atom1 :- atom13, atom45.
atom4 > not atom4 :- atom45.
atom41 > not atom41 :- not atom1, atom45.
not atom41 > atom41 :- atom1, atom45.
atom50 > not atom50 :- not atom13, atom45.
not atom50 > atom50 :- atom13, atom45.
atom6 > not atom6 :- not atom1, atom45.
atom6 > not atom6 :- atom1, atom45.
atom39 > not atom39 :- not atom1, atom45.
not atom39 > atom39 :- atom1, atom45.
not atom20 > atom20 :- not atom50, atom45.
not atom20 > atom20 :- atom50, atom45.
atom8 > not atom8 :- not atom4, atom45.
atom8 > not atom8 :- atom4, atom45.
atom53 > not atom53 :- not atom4, atom45.
not atom53 > atom53 :- atom4, atom45.
not atom18 > atom18 :- not atom1, atom45.
atom18 > not atom18 :- atom1, atom45.
atom52 > not atom52 :- not atom1, atom45.
atom52 > not atom52 :- atom1, atom45.
atom35 > not atom35 :- not atom1, atom45.
not atom35 > atom35 :- atom1, atom45.
atom57 > not atom57 :- not atom6, atom45.
atom57 > not atom57 :- atom6, atom45.
not atom15 > atom15 :- not atom6, atom45.
atom15 > not atom15 :- atom6, atom45.
not atom56 > atom56 :- not atom4, atom45.
not atom56 > atom56 :- atom4, atom45.
atom51 > not atom51 :- not atom6, atom45.
atom51 > not atom51 :- atom6, atom45.
atom7 > not atom7 :- not atom1, atom45.
atom7 > not atom7 :- atom1, atom45.
not atom43 > atom43 :- not atom1, atom45.
not atom43 > atom43 :- atom1, atom45.
not atom38 > atom38 :- not atom1, atom45.
atom38 > not atom38 :- atom1, atom45.
atom25 > not atom25 :- not atom6, atom45.
atom25 > not atom25 :- atom6, atom45.
not atom42 > atom42 :- not atom6, atom45.
atom42 > not atom42 :- atom6, atom45.
atom55 > not atom55 :- not atom7, atom45.
not atom55 > atom55 :- atom7, atom45.
atom14 > not atom14 :- not atom4, atom45.
atom14 > not atom14 :- atom4, atom45.
not atom33 > atom33 :- not atom7, atom45.
not atom33 > atom33 :- atom7, atom45.
atom23 > not atom23 :- not atom1, atom45.
not atom23 > atom23 :- atom1, atom45.
not atom44 > atom44 :- not atom4, atom45.
atom44 > not atom44 :- atom4, atom45.
atom48 > not atom48 :- not atom4, atom45.
not atom48 > atom48 :- atom4, atom45.
atom5 > not atom5 :- not atom20, atom45.
not atom5 > atom5 :- atom20, atom45.
atom2 > not atom2 :- not atom4, atom45.
atom2 > not atom2 :- atom4, atom45.
atom58 > not atom58 :- not atom8, atom45.
not atom58 > atom58 :- atom8, atom45.
atom36 > not atom36 :- not atom1, atom45.
atom36 > not atom36 :- atom1, atom45.
atom34 > not atom34 :- not atom1, atom45.
not atom34 > atom34 :- atom1, atom45.
not atom37 > atom37 :- not atom1, atom45.
not atom37 > atom37 :- atom1, atom45.
atom59 > not atom59 :- not atom1, atom45.
atom59 > not atom59 :- atom1, atom45.
not atom12 > atom12 :- not atom2, atom45.
not atom12 > atom12 :- atom2, atom45.
not atom54 > atom54 :- not atom1, atom45.
atom54 > not atom54 :- atom1, atom45.
not atom40 > atom40 :- not atom5, atom45.
atom40 > not atom40 :- atom5, atom45.
not atom9 > atom9 :- not atom4, atom45.
not atom9 > atom9 :- atom4, atom45.
not atom11 > atom11 :- not atom5, atom45.
not atom11 > atom11 :- atom5, atom45.
atom10 > not atom10 :- not atom4, atom45.
atom10 > not atom10 :- atom4, atom45.
atom24 > not atom24 :- not atom2, atom45.
not atom24 > atom24 :- atom2, atom45.
not atom16 > atom16 :- not atom1, atom45.
atom16 > not atom16 :- atom1, atom45.
not atom47 > atom47 :- not atom5, atom45.
not atom47 > atom47 :- atom5, atom45.
not atom27 > atom27 :- not atom2, atom45.
atom27 > not atom27 :- atom2, atom45.
atom46 > not atom46 :- not atom1, atom45.
atom46 > not atom46 :- atom1, atom45.
atom29 > not atom29 :- not atom4, atom45.
not atom29 > atom29 :- atom4, atom45.
not atom22 > atom22 :- not atom1, atom45.
atom22 > not atom22 :- atom1, atom45.
atom26 > not atom26 :- not atom1, atom45.
atom26 > not atom26 :- atom1, atom45.
atom17 > not atom17 :- not atom1, atom45.
not atom17 > atom17 :- atom1, atom45.
atom28 > not atom28 :- not atom4, atom45.
not atom28 > atom28 :- atom4, atom45.
not atom31 > atom31 :- not atom5, atom45.
atom31 > not atom31 :- atom5, atom45.
atom19 > not atom19 :- not atom1, atom45.
atom19 > not atom19 :- atom1, atom45.
atom21 > not atom21 :- not atom1, atom45.
atom21 > not atom21 :- atom1, atom45.
not atom3 > atom3 :- not atom6, atom45.
atom3 > not atom3 :- atom6, atom45.
atom49 > not atom49 :- not atom6, atom45.
atom49 > not atom49 :- atom6, atom45.
atom30 > not atom30 :- not atom1, atom45.
not atom30 > atom30 :- atom1, atom45.
not atom32 > atom32 :- not atom6, atom45.
atom32 > not atom32 :- atom6, atom45.
not atom6 > atom6.
not atom42 > atom42.
not atom47 > atom47 :- not atom42.
atom47 > not atom47 :- atom42.
atom10 > not atom10.
atom48 > not atom48 :- not atom10.
atom48 > not atom48 :- atom10.
atom45 > not atom45 :- not atom6.
not atom45 > atom45 :- atom6.
not atom36 > atom36 :- not atom6.
atom36 > not atom36 :- atom6.
not atom53 > atom53 :- not atom6.
not atom53 > atom53 :- atom6.
atom30 > not atom30 :- not atom10.
not atom30 > atom30 :- atom10.
not atom12 > atom12 :- not atom36.
atom12 > not atom12 :- atom36.
atom58 > not atom58 :- not atom6.
not atom58 > atom58 :- atom6.
atom44 > not atom44 :- not atom10.
not atom44 > atom44 :- atom10.
not atom38 > atom38 :- not atom12.
not atom38 > atom38 :- atom12.
atom46 > not atom46 :- not atom6.
not atom46 > atom46 :- atom6.
not atom60 > atom60 :- not atom6.
atom60 > not atom60 :- atom6.
atom14 > not atom14 :- not atom6.
not atom14 > atom14 :- atom6.
not atom55 > atom55 :- not atom36.
not atom55 > atom55 :- atom36.
not atom57 > atom57 :- not atom30.
atom57 > not atom57 :- atom30.
atom9 > not atom9 :- not atom6.
not atom9 > atom9 :- atom6.
not atom28 > atom28 :- not atom12.
not atom28 > atom28 :- atom12.
not atom29 > atom29 :- not atom10.
atom29 > not atom29 :- atom10.
atom22 > not atom22 :- not atom10.
not atom22 > atom22 :- atom10.
atom23 > not atom23 :- not atom6.
not atom23 > atom23 :- atom6.
not atom24 > atom24 :- not atom12.
not atom24 > atom24 :- atom12.
not atom8 > atom8 :- not atom9.
atom8 > not atom8 :- atom9.
atom2 > not atom2 :- not atom9.
atom2 > not atom2 :- atom9.
not atom51 > atom51 :- not atom12.
atom51 > not atom51 :- atom12.
atom49 > not atom49 :- not atom2.
atom49 > not atom49 :- atom2.
atom31 > not atom31 :- not atom6.
not atom31 > atom31 :- atom6.
atom15 > not atom15 :- not atom2.
atom15 > not atom15 :- atom2.
not atom33 > atom33 :- not atom6.
not atom33 > atom33 :- atom6.
atom17 > not atom17 :- not atom8.
atom17 > not atom17 :- atom8.
atom18 > not atom18 :- not atom8.
not atom18 > atom18 :- atom8.
atom1 > not atom1 :- not atom15.
atom1 > not atom1 :- atom15.
not atom27 > atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom56 > atom56 :- not atom1.
atom56 > not atom56 :- atom1.
atom13 > not atom13 :- not atom1.
not atom13 > atom13 :- atom1.
not atom59 > atom59 :- not atom2.
not atom59 > atom59 :- atom2.
not atom19 > atom19 :- not atom2.
not atom19 > atom19 :- atom2.
not atom40 > atom40 :- not atom9.
atom40 > not atom40 :- atom9.
not atom43 > atom43 :- not atom1.
not atom43 > atom43 :- atom1.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom5 > not atom5 :- not atom1.
not atom5 > atom5 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
atom7 > not atom7 :- not atom1.
not atom7 > atom7 :- atom1.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom3 > not atom3 :- not atom1.
not atom3 > atom3 :- atom1.
atom25 > not atom25 :- not atom5.
atom25 > not atom25 :- atom5.
atom4 > not atom4 :- not atom1.
atom4 > not atom4 :- atom1.
not atom26 > atom26 :- not atom1.
atom26 > not atom26 :- atom1.
not atom37 > atom37 :- not atom1.
atom37 > not atom37 :- atom1.
atom16 > not atom16 :- not atom1.
atom16 > not atom16 :- atom1.
not atom20 > atom20 :- not atom1.
not atom20 > atom20 :- atom1.
not atom34 > atom34 :- not atom2.
atom34 > not atom34 :- atom2.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
atom41 > not atom41 :- not atom3.
atom41 > not atom41 :- atom3.
atom21 > not atom21 :- not atom4.
atom21 > not atom21 :- atom4.
