not atom30 > atom30.
not atom39 > atom39 :- not atom30.
atom26 > not atom26 :- not atom39, not atom30.
not atom42 > atom42 :- atom3, not atom30.
not atom46 > atom46 :- not atom5, not atom30.
not atom46 > atom46 :- atom5, not atom30.
atom38 > not atom38 :- not atom3, not atom30.
not atom38 > atom38 :- atom3, not atom30.
atom1 > not atom1 :- not atom3, not atom30.
atom1 > not atom1 :- atom3, not atom30.
not atom2 > atom2 :- not atom1, not atom30.
atom2 > not atom2 :- atom1, not atom30.
atom56 > not atom56 :- not atom1, not atom30.
not atom56 > atom56 :- atom1, not atom30.
not atom33 > atom33 :- not atom1, not atom30.
atom33 > not atom33 :- atom1, not atom30.
atom29 > not atom29 :- not atom1, not atom30.
not atom29 > atom29 :- atom1, not atom30.
atom11 > not atom11 :- not atom6, not atom30.
not atom11 > atom11 :- atom6, not atom30.
not atom17 > atom17 :- not atom2, not atom30.
not atom17 > atom17 :- atom2, not atom30.
atom50 > not atom50 :- not atom1, not atom30.
not atom50 > atom50 :- atom1, not atom30.
atom53 > not atom53 :- atom30.
not atom42 > atom42 :- atom30.
atom16 > not atom16 :- not atom53, atom30.
atom16 > not atom16 :- atom53, atom30.
atom31 > not atom31 :- not atom42, atom30.
not atom31 > atom31 :- atom42, atom30.
not atom6 > atom6 :- not atom31, atom30.
atom6 > not atom6 :- atom31, atom30.
atom36 > not atom36 :- not atom6, atom30.
atom36 > not atom36 :- atom6, atom30.
atom51 > not atom51 :- not atom16, atom30.
atom51 > not atom51 :- atom16, atom30.
not atom38 > atom38 :- not atom6, atom30.
not atom38 > atom38 :- atom6, atom30.
not atom15 > atom15 :- not atom6, atom30.
not atom15 > atom15 :- atom6, atom30.
not atom59 > atom59 :- not atom6, atom30.
not atom59 > atom59 :- atom6, atom30.
atom48 > not atom48 :- not atom6, atom30.
atom48 > not atom48 :- atom6, atom30.
not atom47 > atom47 :- not atom15, atom30.
not atom47 > atom47 :- atom15, atom30.
atom43 > not atom43 :- not atom16, atom30.
not atom43 > atom43 :- atom16, atom30.
atom55 > not atom55 :- not atom42, atom30.
atom55 > not atom55 :- atom42, atom30.
atom34 > not atom34 :- not atom31, atom30.
not atom34 > atom34 :- atom31, atom30.
not atom50 > atom50 :- not atom6, atom30.
not atom50 > atom50 :- atom6, atom30.
atom4 > not atom4 :- not atom34, atom30.
atom4 > not atom4 :- atom34, atom30.
atom22 > not atom22 :- not atom6, atom30.
not atom22 > atom22 :- atom6, atom30.
not atom11 > atom11 :- not atom31, atom30.
not atom11 > atom11 :- atom31, atom30.
not atom5 > atom5 :- not atom11, atom30.
not atom5 > atom5 :- atom11, atom30.
atom3 > not atom3 :- not atom6, atom30.
not atom3 > atom3 :- atom6, atom30.
not atom29 > atom29 :- not atom3, atom30.
not atom29 > atom29 :- atom3, atom30.
not atom60 > atom60 :- not atom3, atom30.
atom60 > not atom60 :- atom3, atom30.
not atom37 > atom37 :- not atom3, atom30.
atom37 > not atom37 :- atom3, atom30.
atom56 > not atom56 :- not atom11, atom30.
not atom56 > atom56 :- atom11, atom30.
atom8 > not atom8 :- not atom3, atom30.
atom8 > not atom8 :- atom3, atom30.
atom19 > not atom19 :- not atom3, atom30.
atom19 > not atom19 :- atom3, atom30.
atom17 > not atom17 :- not atom4, atom30.
not atom17 > atom17 :- atom4, atom30.
not atom21 > atom21 :- not atom4, atom30.
not atom21 > atom21 :- atom4, atom30.
atom45 > not atom45 :- not atom4, atom30.
atom45 > not atom45 :- atom4, atom30.
atom58 > not atom58 :- not atom3, atom30.
not atom58 > atom58 :- atom3, atom30.
atom13 > not atom13 :- not atom3, atom30.
not atom13 > atom13 :- atom3, atom30.
not atom26 > atom26 :- not atom3, atom30.
not atom26 > atom26 :- atom3, atom30.
atom40 > not atom40 :- not atom4, atom30.
atom40 > not atom40 :- atom4, atom30.
atom1 > not atom1 :- not atom3, atom30.
not atom1 > atom1 :- atom3, atom30.
atom10 > not atom10 :- not atom1, atom30.
atom10 > not atom10 :- atom1, atom30.
atom14 > not atom14 :- not atom4, atom30.
not atom14 > atom14 :- atom4, atom30.
atom27 > not atom27 :- not atom5, atom30.
atom27 > not atom27 :- atom5, atom30.
atom2 > not atom2 :- not atom1, atom30.
not atom2 > atom2 :- atom1, atom30.
not atom44 > atom44 :- not atom1, atom30.
not atom44 > atom44 :- atom1, atom30.
atom54 > not atom54 :- not atom3, atom30.
atom54 > not atom54 :- atom3, atom30.
atom28 > not atom28 :- not atom1, atom30.
atom28 > not atom28 :- atom1, atom30.
not atom9 > atom9 :- not atom1, atom30.
atom9 > not atom9 :- atom1, atom30.
atom25 > not atom25 :- not atom4, atom30.
atom25 > not atom25 :- atom4, atom30.
atom20 > not atom20 :- not atom4, atom30.
not atom20 > atom20 :- atom4, atom30.
atom35 > not atom35 :- not atom1, atom30.
not atom35 > atom35 :- atom1, atom30.
not atom41 > atom41 :- not atom1, atom30.
not atom41 > atom41 :- atom1, atom30.
not atom7 > atom7 :- not atom1, atom30.
not atom7 > atom7 :- atom1, atom30.
atom39 > not atom39 :- not atom1, atom30.
not atom39 > atom39 :- atom1, atom30.
atom18 > not atom18 :- not atom1, atom30.
not atom18 > atom18 :- atom1, atom30.
not atom12 > atom12 :- not atom2, atom30.
not atom12 > atom12 :- atom2, atom30.
atom32 > not atom32 :- not atom1, atom30.
atom32 > not atom32 :- atom1, atom30.
atom46 > not atom46 :- not atom5, atom30.
atom46 > not atom46 :- atom5, atom30.
atom24 > not atom24 :- not atom1, atom30.
atom24 > not atom24 :- atom1, atom30.
not atom33 > atom33 :- not atom1, atom30.
not atom33 > atom33 :- atom1, atom30.
not atom57 > atom57 :- not atom1, atom30.
atom57 > not atom57 :- atom1, atom30.
atom52 > not atom52 :- not atom4, atom30.
atom52 > not atom52 :- atom4, atom30.
not atom49 > atom49 :- not atom1, atom30.
atom49 > not atom49 :- atom1, atom30.
not atom23 > atom23 :- not atom3, atom30.
atom23 > not atom23 :- atom3, atom30.
atom7 > not atom7.
atom59 > not atom59.
not atom16 > atom16 :- not atom7.
atom16 > not atom16 :- atom7.
atom35 > not atom35 :- not atom16.
not atom35 > atom35 :- atom16.
not atom50 > atom50 :- not atom7.
atom50 > not atom50 :- atom7.
atom40 > not atom40 :- not atom35.
atom40 > not atom40 :- atom35.
not atom38 > atom38 :- not atom7.
atom38 > not atom38 :- atom7.
atom29 > not atom29 :- not atom16.
atom29 > not atom29 :- atom16.
atom8 > not atom8 :- not atom35.
not atom8 > atom8 :- atom35.
atom22 > not atom22 :- not atom29.
not atom22 > atom22 :- atom29.
not atom25 > atom25 :- not atom7.
atom25 > not atom25 :- atom7.
atom3 > not atom3 :- not atom7.
atom3 > not atom3 :- atom7.
not atom13 > atom13 :- not atom7.
atom13 > not atom13 :- atom7.
atom47 > not atom47 :- not atom3.
not atom47 > atom47 :- atom3.
atom11 > not atom11 :- not atom7.
atom11 > not atom11 :- atom7.
atom39 > not atom39 :- not atom7.
atom39 > not atom39 :- atom7.
not atom48 > atom48 :- not atom7.
not atom48 > atom48 :- atom7.
atom5 > not atom5 :- not atom7.
atom5 > not atom5 :- atom7.
atom52 > not atom52 :- not atom7.
atom52 > not atom52 :- atom7.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
atom41 > not atom41 :- not atom4.
not atom41 > atom41 :- atom4.
not atom6 > atom6 :- not atom3.
atom6 > not atom6 :- atom3.
atom12 > not atom12 :- not atom3.
not atom12 > atom12 :- atom3.
atom58 > not atom58 :- not atom3.
atom58 > not atom58 :- atom3.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom53 > not atom53 :- not atom3.
atom53 > not atom53 :- atom3.
atom19 > not atom19 :- not atom3.
not atom19 > atom19 :- atom3.
atom21 > not atom21 :- not atom4.
atom21 > not atom21 :- atom4.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
not atom31 > atom31 :- not atom3.
atom31 > not atom31 :- atom3.
atom46 > not atom46 :- not atom4.
atom46 > not atom46 :- atom4.
atom56 > not atom56 :- not atom1.
not atom56 > atom56 :- atom1.
not atom32 > atom32 :- not atom1.
atom32 > not atom32 :- atom1.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom36 > not atom36 :- not atom1.
atom36 > not atom36 :- atom1.
atom37 > not atom37 :- not atom1.
not atom37 > atom37 :- atom1.
atom45 > not atom45 :- not atom1.
not atom45 > atom45 :- atom1.
atom14 > not atom14 :- not atom6.
atom14 > not atom14 :- atom6.
not atom20 > atom20 :- not atom1.
not atom20 > atom20 :- atom1.
not atom57 > atom57 :- not atom6.
not atom57 > atom57 :- atom6.
atom9 > not atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom42 > not atom42 :- not atom4.
not atom42 > atom42 :- atom4.
atom18 > not atom18 :- not atom3.
atom18 > not atom18 :- atom3.
atom15 > not atom15 :- not atom5.
not atom15 > atom15 :- atom5.
not atom28 > atom28 :- not atom1.
atom28 > not atom28 :- atom1.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
atom26 > not atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom34 > atom34 :- not atom1.
atom34 > not atom34 :- atom1.
atom44 > not atom44 :- not atom3.
atom44 > not atom44 :- atom3.
not atom49 > atom49 :- not atom1.
atom49 > not atom49 :- atom1.
not atom54 > atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom60 > atom60 :- not atom2.
atom60 > not atom60 :- atom2.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
not atom17 > atom17 :- not atom3.
not atom17 > atom17 :- atom3.
atom55 > not atom55 :- not atom3.
not atom55 > atom55 :- atom3.
not atom23 > atom23 :- not atom2.
atom23 > not atom23 :- atom2.
atom33 > not atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom51 > not atom51 :- not atom2.
atom51 > not atom51 :- atom2.
not atom30 > atom30 :- not atom2.
atom30 > not atom30 :- atom2.
