atom19 > not atom19.
atom13 > not atom13 :- not atom19.
not atom13 > atom13 :- atom19.
not atom35 > atom35.
not atom51 > atom51 :- not atom19, not atom35.
atom23 > not atom23 :- atom2, not atom35.
atom57 > not atom57 :- not atom7, not atom35.
not atom57 > atom57 :- atom7, not atom35.
atom17 > not atom17 :- not atom2, not atom35.
not atom17 > atom17 :- atom2, not atom35.
atom36 > not atom36 :- not atom8, not atom35.
not atom36 > atom36 :- atom8, not atom35.
not atom34 > atom34 :- not atom2, not atom35.
not atom34 > atom34 :- atom2, not atom35.
not atom4 > atom4 :- not atom5, not atom35.
not atom4 > atom4 :- atom5, not atom35.
not atom76 > atom76 :- not atom2, not atom35.
atom76 > not atom76 :- atom2, not atom35.
atom49 > not atom49 :- not atom8, not atom35.
not atom49 > atom49 :- atom8, not atom35.
atom47 > not atom47 :- not atom2, not atom35.
not atom47 > atom47 :- atom2, not atom35.
not atom80 > atom80 :- not atom2, not atom35.
atom80 > not atom80 :- atom2, not atom35.
atom77 > not atom77 :- not atom2, not atom35.
not atom77 > atom77 :- atom2, not atom35.
not atom54 > atom54 :- not atom5, not atom35.
not atom54 > atom54 :- atom5, not atom35.
atom68 > not atom68 :- not atom2, not atom35.
not atom68 > atom68 :- atom2, not atom35.
atom37 > not atom37 :- not atom4, not atom35.
atom37 > not atom37 :- atom4, not atom35.
not atom55 > atom55 :- not atom4, not atom35.
atom55 > not atom55 :- atom4, not atom35.
not atom72 > atom72 :- not atom2, not atom35.
not atom72 > atom72 :- atom2, not atom35.
not atom45 > atom45 :- not atom5, not atom35.
atom45 > not atom45 :- atom5, not atom35.
not atom3 > atom3 :- not atom2, not atom35.
not atom3 > atom3 :- atom2, not atom35.
not atom52 > atom52 :- not atom2, not atom35.
atom52 > not atom52 :- atom2, not atom35.
not atom29 > atom29 :- not atom4, not atom35.
atom29 > not atom29 :- atom4, not atom35.
atom12 > not atom12 :- not atom4, not atom35.
not atom12 > atom12 :- atom4, not atom35.
not atom26 > atom26 :- not atom2, not atom35.
not atom26 > atom26 :- atom2, not atom35.
atom1 > not atom1 :- not atom7, not atom35.
not atom1 > atom1 :- atom7, not atom35.
not atom43 > atom43 :- not atom1, not atom35.
atom43 > not atom43 :- atom1, not atom35.
atom46 > not atom46 :- not atom1, not atom35.
not atom46 > atom46 :- atom1, not atom35.
not atom6 > atom6 :- not atom4, not atom35.
atom6 > not atom6 :- atom4, not atom35.
atom75 > not atom75 :- not atom1, not atom35.
not atom75 > atom75 :- atom1, not atom35.
atom62 > not atom62 :- not atom1, not atom35.
atom62 > not atom62 :- atom1, not atom35.
not atom31 > atom31 :- not atom1, not atom35.
atom31 > not atom31 :- atom1, not atom35.
atom27 > not atom27 :- not atom1, not atom35.
atom27 > not atom27 :- atom1, not atom35.
atom25 > not atom25 :- not atom3, not atom35.
not atom25 > atom25 :- atom3, not atom35.
atom38 > not atom38 :- not atom4, not atom35.
atom38 > not atom38 :- atom4, not atom35.
atom70 > not atom70 :- not atom3, not atom35.
atom70 > not atom70 :- atom3, not atom35.
atom56 > not atom56 :- not atom4, not atom35.
atom56 > not atom56 :- atom4, not atom35.
atom74 > not atom74 :- not atom1, not atom35.
atom74 > not atom74 :- atom1, not atom35.
atom63 > not atom63 :- not atom2, not atom35.
not atom63 > atom63 :- atom2, not atom35.
not atom71 > atom71 :- not atom3, not atom35.
atom71 > not atom71 :- atom3, not atom35.
not atom20 > atom20 :- not atom2, not atom35.
not atom20 > atom20 :- atom2, not atom35.
not atom48 > atom48 :- not atom3, not atom35.
not atom48 > atom48 :- atom3, not atom35.
atom33 > not atom33 :- not atom2, not atom35.
not atom33 > atom33 :- atom2, not atom35.
atom30 > not atom30 :- not atom3, not atom35.
not atom30 > atom30 :- atom3, not atom35.
not atom44 > atom44 :- not atom1, not atom35.
not atom44 > atom44 :- atom1, not atom35.
atom9 > not atom9 :- not atom13, atom35.
not atom9 > atom9 :- atom13, atom35.
atom78 > not atom78 :- not atom19, atom35.
not atom78 > atom78 :- atom19, atom35.
not atom36 > atom36 :- not atom13, atom35.
not atom36 > atom36 :- atom13, atom35.
not atom62 > atom62 :- not atom19, atom35.
not atom62 > atom62 :- atom19, atom35.
not atom45 > atom45 :- not atom9, atom35.
atom45 > not atom45 :- atom9, atom35.
atom56 > not atom56 :- not atom9, atom35.
not atom56 > atom56 :- atom9, atom35.
not atom14 > atom14 :- not atom9, atom35.
not atom14 > atom14 :- atom9, atom35.
atom77 > not atom77 :- not atom13, atom35.
not atom77 > atom77 :- atom13, atom35.
not atom65 > atom65 :- not atom45, atom35.
not atom65 > atom65 :- atom45, atom35.
atom41 > not atom41 :- not atom9, atom35.
atom41 > not atom41 :- atom9, atom35.
atom71 > not atom71 :- not atom9, atom35.
atom71 > not atom71 :- atom9, atom35.
atom51 > not atom51 :- not atom45, atom35.
not atom51 > atom51 :- atom45, atom35.
atom68 > not atom68 :- not atom9, atom35.
not atom68 > atom68 :- atom9, atom35.
not atom6 > atom6 :- not atom13, atom35.
atom6 > not atom6 :- atom13, atom35.
atom64 > not atom64 :- not atom9, atom35.
atom64 > not atom64 :- atom9, atom35.
atom47 > not atom47 :- not atom13, atom35.
not atom47 > atom47 :- atom13, atom35.
not atom58 > atom58 :- not atom13, atom35.
atom58 > not atom58 :- atom13, atom35.
atom2 > not atom2 :- not atom6, atom35.
not atom2 > atom2 :- atom6, atom35.
atom28 > not atom28 :- not atom2, atom35.
atom28 > not atom28 :- atom2, atom35.
not atom22 > atom22 :- not atom9, atom35.
not atom22 > atom22 :- atom9, atom35.
atom16 > not atom16 :- not atom2, atom35.
atom16 > not atom16 :- atom2, atom35.
not atom50 > atom50 :- not atom2, atom35.
atom50 > not atom50 :- atom2, atom35.
not atom52 > atom52 :- not atom2, atom35.
atom52 > not atom52 :- atom2, atom35.
atom61 > not atom61 :- not atom14, atom35.
atom61 > not atom61 :- atom14, atom35.
not atom40 > atom40 :- not atom13, atom35.
not atom40 > atom40 :- atom13, atom35.
atom25 > not atom25 :- not atom13, atom35.
not atom25 > atom25 :- atom13, atom35.
atom1 > not atom1 :- not atom2, atom35.
atom1 > not atom1 :- atom2, atom35.
not atom69 > atom69 :- not atom2, atom35.
atom69 > not atom69 :- atom2, atom35.
atom3 > not atom3 :- not atom1, atom35.
atom3 > not atom3 :- atom1, atom35.
not atom44 > atom44 :- not atom1, atom35.
atom44 > not atom44 :- atom1, atom35.
atom18 > not atom18 :- not atom3, atom35.
atom18 > not atom18 :- atom3, atom35.
not atom30 > atom30 :- not atom3, atom35.
not atom30 > atom30 :- atom3, atom35.
not atom12 > atom12 :- not atom1, atom35.
not atom12 > atom12 :- atom1, atom35.
not atom67 > atom67 :- not atom1, atom35.
atom67 > not atom67 :- atom1, atom35.
atom39 > not atom39 :- not atom1, atom35.
not atom39 > atom39 :- atom1, atom35.
not atom27 > atom27 :- not atom2, atom35.
atom27 > not atom27 :- atom2, atom35.
atom7 > not atom7 :- not atom1, atom35.
not atom7 > atom7 :- atom1, atom35.
not atom63 > atom63 :- not atom6, atom35.
not atom63 > atom63 :- atom6, atom35.
atom79 > not atom79 :- not atom12, atom35.
not atom79 > atom79 :- atom12, atom35.
atom26 > not atom26 :- not atom1, atom35.
not atom26 > atom26 :- atom1, atom35.
atom17 > not atom17 :- not atom1, atom35.
not atom17 > atom17 :- atom1, atom35.
not atom23 > atom23 :- not atom1, atom35.
not atom23 > atom23 :- atom1, atom35.
not atom34 > atom34 :- not atom1, atom35.
not atom34 > atom34 :- atom1, atom35.
atom21 > not atom21 :- not atom6, atom35.
not atom21 > atom21 :- atom6, atom35.
atom55 > not atom55 :- not atom3, atom35.
not atom55 > atom55 :- atom3, atom35.
atom60 > not atom60 :- not atom1, atom35.
not atom60 > atom60 :- atom1, atom35.
not atom59 > atom59 :- not atom1, atom35.
not atom59 > atom59 :- atom1, atom35.
atom24 > not atom24 :- not atom2, atom35.
atom24 > not atom24 :- atom2, atom35.
not atom42 > atom42 :- not atom12, atom35.
not atom42 > atom42 :- atom12, atom35.
not atom29 > atom29 :- not atom3, atom35.
not atom29 > atom29 :- atom3, atom35.
atom4 > not atom4 :- not atom2, atom35.
not atom4 > atom4 :- atom2, atom35.
atom66 > not atom66 :- not atom4, atom35.
not atom66 > atom66 :- atom4, atom35.
not atom31 > atom31 :- not atom2, atom35.
atom31 > not atom31 :- atom2, atom35.
atom43 > not atom43 :- not atom3, atom35.
not atom43 > atom43 :- atom3, atom35.
not atom76 > atom76 :- not atom1, atom35.
atom76 > not atom76 :- atom1, atom35.
atom37 > not atom37 :- not atom2, atom35.
not atom37 > atom37 :- atom2, atom35.
not atom8 > atom8 :- not atom1, atom35.
not atom8 > atom8 :- atom1, atom35.
not atom38 > atom38 :- not atom2, atom35.
atom38 > not atom38 :- atom2, atom35.
atom20 > not atom20 :- not atom3, atom35.
atom20 > not atom20 :- atom3, atom35.
atom74 > not atom74 :- not atom2, atom35.
not atom74 > atom74 :- atom2, atom35.
atom72 > not atom72 :- not atom2, atom35.
not atom72 > atom72 :- atom2, atom35.
atom53 > not atom53 :- not atom1, atom35.
atom53 > not atom53 :- atom1, atom35.
not atom10 > atom10 :- not atom2, atom35.
atom10 > not atom10 :- atom2, atom35.
not atom70 > atom70 :- not atom2, atom35.
atom70 > not atom70 :- atom2, atom35.
atom57 > not atom57 :- not atom1, atom35.
atom57 > not atom57 :- atom1, atom35.
not atom49 > atom49 :- not atom4, atom35.
not atom49 > atom49 :- atom4, atom35.
atom15 > not atom15 :- not atom3, atom35.
atom15 > not atom15 :- atom3, atom35.
not atom11 > atom11 :- not atom1, atom35.
atom11 > not atom11 :- atom1, atom35.
not atom80 > atom80 :- not atom1, atom35.
atom80 > not atom80 :- atom1, atom35.
atom33 > not atom33 :- not atom3, atom35.
atom33 > not atom33 :- atom3, atom35.
not atom73 > atom73 :- not atom1, atom35.
atom73 > not atom73 :- atom1, atom35.
atom54 > not atom54 :- not atom2, atom35.
atom54 > not atom54 :- atom2, atom35.
not atom48 > atom48 :- not atom1, atom35.
atom48 > not atom48 :- atom1, atom35.
not atom5 > atom5 :- not atom2, atom35.
atom5 > not atom5 :- atom2, atom35.
not atom46 > atom46 :- not atom1, atom35.
not atom46 > atom46 :- atom1, atom35.
atom32 > not atom32 :- not atom3, atom35.
not atom32 > atom32 :- atom3, atom35.
atom75 > not atom75 :- not atom2, atom35.
atom75 > not atom75 :- atom2, atom35.
atom29 > not atom29.
atom20 > not atom20 :- not atom29.
atom20 > not atom20 :- atom29.
atom55 > not atom55 :- not atom29.
not atom55 > atom55 :- atom29.
atom66 > not atom66 :- not atom20.
atom66 > not atom66 :- atom20.
not atom64 > atom64 :- not atom20.
not atom64 > atom64 :- atom20.
atom9 > not atom9 :- not atom20.
atom9 > not atom9 :- atom20.
atom44 > not atom44 :- not atom20.
not atom44 > atom44 :- atom20.
not atom76 > atom76 :- not atom9.
atom76 > not atom76 :- atom9.
not atom61 > atom61 :- not atom9.
not atom61 > atom61 :- atom9.
atom25 > not atom25 :- not atom9.
not atom25 > atom25 :- atom9.
not atom34 > atom34 :- not atom9.
not atom34 > atom34 :- atom9.
not atom40 > atom40 :- not atom20.
not atom40 > atom40 :- atom20.
atom6 > not atom6 :- not atom20.
atom6 > not atom6 :- atom20.
atom58 > not atom58 :- not atom6.
atom58 > not atom58 :- atom6.
not atom32 > atom32 :- not atom6.
atom32 > not atom32 :- atom6.
not atom53 > atom53 :- not atom6.
atom53 > not atom53 :- atom6.
atom69 > not atom69 :- not atom6.
atom69 > not atom69 :- atom6.
not atom78 > atom78 :- not atom6.
atom78 > not atom78 :- atom6.
not atom51 > atom51 :- not atom9.
atom51 > not atom51 :- atom9.
not atom13 > atom13 :- not atom6.
atom13 > not atom13 :- atom6.
not atom26 > atom26 :- not atom6.
not atom26 > atom26 :- atom6.
atom37 > not atom37 :- not atom6.
atom37 > not atom37 :- atom6.
atom54 > not atom54 :- not atom6.
not atom54 > atom54 :- atom6.
not atom23 > atom23 :- not atom9.
not atom23 > atom23 :- atom9.
not atom22 > atom22 :- not atom6.
atom22 > not atom22 :- atom6.
not atom68 > atom68 :- not atom6.
atom68 > not atom68 :- atom6.
atom36 > not atom36 :- not atom13.
atom36 > not atom36 :- atom13.
not atom19 > atom19 :- not atom6.
atom19 > not atom19 :- atom6.
atom62 > not atom62 :- not atom20.
atom62 > not atom62 :- atom20.
atom56 > not atom56 :- not atom6.
atom56 > not atom56 :- atom6.
atom15 > not atom15 :- not atom13.
atom15 > not atom15 :- atom13.
not atom33 > atom33 :- not atom9.
not atom33 > atom33 :- atom9.
not atom72 > atom72 :- not atom6.
not atom72 > atom72 :- atom6.
not atom74 > atom74 :- not atom9.
not atom74 > atom74 :- atom9.
atom46 > not atom46 :- not atom9.
atom46 > not atom46 :- atom9.
atom41 > not atom41 :- not atom13.
atom41 > not atom41 :- atom13.
atom2 > not atom2 :- not atom6.
atom2 > not atom2 :- atom6.
not atom10 > atom10 :- not atom20.
atom10 > not atom10 :- atom20.
atom8 > not atom8 :- not atom13.
not atom8 > atom8 :- atom13.
not atom77 > atom77 :- not atom6.
atom77 > not atom77 :- atom6.
atom45 > not atom45 :- not atom9.
atom45 > not atom45 :- atom9.
not atom75 > atom75 :- not atom2.
atom75 > not atom75 :- atom2.
atom4 > not atom4 :- not atom6.
not atom4 > atom4 :- atom6.
atom47 > not atom47 :- not atom2.
not atom47 > atom47 :- atom2.
atom11 > not atom11 :- not atom2.
not atom11 > atom11 :- atom2.
not atom17 > atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom14 > atom14 :- not atom2.
atom14 > not atom14 :- atom2.
not atom35 > atom35 :- not atom4.
atom35 > not atom35 :- atom4.
not atom5 > atom5 :- not atom2.
not atom5 > atom5 :- atom2.
not atom24 > atom24 :- not atom2.
atom24 > not atom24 :- atom2.
not atom42 > atom42 :- not atom2.
not atom42 > atom42 :- atom2.
not atom28 > atom28 :- not atom4.
not atom28 > atom28 :- atom4.
atom30 > not atom30 :- not atom2.
not atom30 > atom30 :- atom2.
atom12 > not atom12 :- not atom4.
not atom12 > atom12 :- atom4.
atom71 > not atom71 :- not atom2.
atom71 > not atom71 :- atom2.
not atom70 > atom70 :- not atom2.
atom70 > not atom70 :- atom2.
atom79 > not atom79 :- not atom2.
atom79 > not atom79 :- atom2.
not atom50 > atom50 :- not atom4.
atom50 > not atom50 :- atom4.
atom3 > not atom3 :- not atom2.
not atom3 > atom3 :- atom2.
atom48 > not atom48 :- not atom3.
atom48 > not atom48 :- atom3.
atom38 > not atom38 :- not atom3.
not atom38 > atom38 :- atom3.
atom59 > not atom59 :- not atom2.
atom59 > not atom59 :- atom2.
atom49 > not atom49 :- not atom2.
not atom49 > atom49 :- atom2.
not atom73 > atom73 :- not atom6.
not atom73 > atom73 :- atom6.
atom52 > not atom52 :- not atom2.
atom52 > not atom52 :- atom2.
not atom65 > atom65 :- not atom2.
not atom65 > atom65 :- atom2.
not atom1 > atom1 :- not atom5.
atom1 > not atom1 :- atom5.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
not atom57 > atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom63 > atom63 :- not atom1.
atom63 > not atom63 :- atom1.
not atom60 > atom60 :- not atom2.
atom60 > not atom60 :- atom2.
not atom18 > atom18 :- not atom1.
not atom18 > atom18 :- atom1.
atom39 > not atom39 :- not atom2.
not atom39 > atom39 :- atom2.
not atom43 > atom43 :- not atom4.
atom43 > not atom43 :- atom4.
not atom16 > atom16 :- not atom3.
atom16 > not atom16 :- atom3.
not atom7 > atom7 :- not atom1.
atom7 > not atom7 :- atom1.
atom80 > not atom80 :- not atom1.
not atom80 > atom80 :- atom1.
atom67 > not atom67 :- not atom3.
not atom67 > atom67 :- atom3.
atom21 > not atom21 :- not atom3.
atom21 > not atom21 :- atom3.
