not atom43 > atom43.
atom29 > not atom29.
not atom8 > atom8 :- not atom29.
atom8 > not atom8 :- atom29.
atom58 > not atom58 :- not atom8.
not atom58 > atom58 :- atom8.
atom7 > not atom7 :- not atom8, atom58.
not atom1 > atom1 :- atom2, atom58.
atom60 > not atom60 :- not atom2, atom58.
not atom60 > atom60 :- atom2, atom58.
not atom20 > atom20 :- not atom1, atom58.
not atom20 > atom20 :- atom1, atom58.
not atom54 > atom54 :- not atom1, atom58.
not atom54 > atom54 :- atom1, atom58.
atom46 > not atom46 :- not atom1, atom58.
not atom46 > atom46 :- atom1, atom58.
not atom57 > atom57 :- not atom5, atom58.
atom57 > not atom57 :- atom5, atom58.
not atom45 > atom45 :- not atom1, atom58.
not atom45 > atom45 :- atom1, atom58.
not atom34 > atom34 :- not atom8, not atom58.
not atom34 > atom34 :- atom8, not atom58.
atom55 > not atom55 :- not atom29, not atom58.
atom55 > not atom55 :- atom29, not atom58.
not atom16 > atom16 :- not atom8, not atom58.
atom16 > not atom16 :- atom8, not atom58.
not atom68 > atom68 :- not atom43, not atom58.
not atom68 > atom68 :- atom43, not atom58.
atom9 > not atom9 :- not atom8, not atom58.
not atom9 > atom9 :- atom8, not atom58.
not atom60 > atom60 :- not atom8, not atom58.
atom60 > not atom60 :- atom8, not atom58.
not atom30 > atom30 :- not atom8, not atom58.
not atom30 > atom30 :- atom8, not atom58.
not atom66 > atom66 :- not atom8, not atom58.
not atom66 > atom66 :- atom8, not atom58.
not atom25 > atom25 :- not atom8, not atom58.
not atom25 > atom25 :- atom8, not atom58.
not atom33 > atom33 :- not atom9, not atom58.
not atom33 > atom33 :- atom9, not atom58.
not atom56 > atom56 :- not atom8, not atom58.
not atom56 > atom56 :- atom8, not atom58.
not atom14 > atom14 :- not atom8, not atom58.
not atom14 > atom14 :- atom8, not atom58.
not atom4 > atom4 :- not atom25, not atom58.
not atom4 > atom4 :- atom25, not atom58.
not atom28 > atom28 :- not atom4, not atom58.
atom28 > not atom28 :- atom4, not atom58.
not atom67 > atom67 :- not atom4, not atom58.
not atom67 > atom67 :- atom4, not atom58.
atom63 > not atom63 :- not atom8, not atom58.
atom63 > not atom63 :- atom8, not atom58.
not atom7 > atom7 :- not atom16, not atom58.
atom7 > not atom7 :- atom16, not atom58.
not atom18 > atom18 :- not atom4, not atom58.
atom18 > not atom18 :- atom4, not atom58.
not atom42 > atom42 :- not atom7, not atom58.
atom42 > not atom42 :- atom7, not atom58.
atom15 > not atom15 :- not atom25, not atom58.
not atom15 > atom15 :- atom25, not atom58.
atom23 > not atom23 :- not atom7, not atom58.
atom23 > not atom23 :- atom7, not atom58.
not atom59 > atom59 :- not atom4, not atom58.
not atom59 > atom59 :- atom4, not atom58.
atom53 > not atom53 :- not atom4, not atom58.
not atom53 > atom53 :- atom4, not atom58.
atom13 > not atom13 :- not atom4, not atom58.
not atom13 > atom13 :- atom4, not atom58.
atom31 > not atom31 :- not atom4, not atom58.
atom31 > not atom31 :- atom4, not atom58.
not atom46 > atom46 :- not atom4, not atom58.
atom46 > not atom46 :- atom4, not atom58.
not atom6 > atom6 :- not atom7, not atom58.
not atom6 > atom6 :- atom7, not atom58.
atom39 > not atom39 :- not atom6, not atom58.
atom39 > not atom39 :- atom6, not atom58.
atom57 > not atom57 :- not atom4, not atom58.
atom57 > not atom57 :- atom4, not atom58.
atom26 > not atom26 :- not atom7, not atom58.
not atom26 > atom26 :- atom7, not atom58.
atom49 > not atom49 :- not atom7, not atom58.
not atom49 > atom49 :- atom7, not atom58.
not atom38 > atom38 :- not atom4, not atom58.
not atom38 > atom38 :- atom4, not atom58.
not atom24 > atom24 :- not atom8, not atom58.
atom24 > not atom24 :- atom8, not atom58.
not atom51 > atom51 :- not atom4, not atom58.
atom51 > not atom51 :- atom4, not atom58.
not atom41 > atom41 :- not atom4, not atom58.
not atom41 > atom41 :- atom4, not atom58.
atom5 > not atom5 :- not atom4, not atom58.
atom5 > not atom5 :- atom4, not atom58.
atom48 > not atom48 :- not atom4, not atom58.
not atom48 > atom48 :- atom4, not atom58.
atom21 > not atom21 :- not atom4, not atom58.
atom21 > not atom21 :- atom4, not atom58.
not atom62 > atom62 :- not atom6, not atom58.
atom62 > not atom62 :- atom6, not atom58.
not atom1 > atom1 :- not atom6, not atom58.
atom1 > not atom1 :- atom6, not atom58.
not atom32 > atom32 :- not atom4, not atom58.
not atom32 > atom32 :- atom4, not atom58.
not atom27 > atom27 :- not atom1, not atom58.
not atom27 > atom27 :- atom1, not atom58.
atom44 > not atom44 :- not atom1, not atom58.
not atom44 > atom44 :- atom1, not atom58.
atom20 > not atom20 :- not atom4, not atom58.
not atom20 > atom20 :- atom4, not atom58.
not atom10 > atom10 :- not atom7, not atom58.
atom10 > not atom10 :- atom7, not atom58.
not atom11 > atom11 :- not atom8, not atom58.
atom11 > not atom11 :- atom8, not atom58.
not atom65 > atom65 :- not atom1, not atom58.
not atom65 > atom65 :- atom1, not atom58.
atom19 > not atom19 :- not atom1, not atom58.
atom19 > not atom19 :- atom1, not atom58.
atom35 > not atom35 :- not atom4, not atom58.
atom35 > not atom35 :- atom4, not atom58.
not atom40 > atom40 :- not atom9, not atom58.
not atom40 > atom40 :- atom9, not atom58.
not atom17 > atom17 :- not atom4, not atom58.
atom17 > not atom17 :- atom4, not atom58.
not atom50 > atom50 :- not atom6, not atom58.
not atom50 > atom50 :- atom6, not atom58.
atom47 > not atom47 :- not atom4, not atom58.
not atom47 > atom47 :- atom4, not atom58.
not atom61 > atom61 :- not atom1, not atom58.
atom61 > not atom61 :- atom1, not atom58.
not atom3 > atom3 :- not atom4, not atom58.
atom3 > not atom3 :- atom4, not atom58.
not atom69 > atom69 :- not atom1, not atom58.
atom69 > not atom69 :- atom1, not atom58.
atom54 > not atom54 :- not atom6, not atom58.
atom54 > not atom54 :- atom6, not atom58.
atom36 > not atom36 :- not atom3, not atom58.
not atom36 > atom36 :- atom3, not atom58.
not atom70 > atom70 :- not atom1, not atom58.
not atom70 > atom70 :- atom1, not atom58.
not atom64 > atom64 :- not atom5, not atom58.
atom64 > not atom64 :- atom5, not atom58.
atom52 > not atom52 :- not atom3, not atom58.
not atom52 > atom52 :- atom3, not atom58.
atom22 > not atom22 :- not atom6, not atom58.
not atom22 > atom22 :- atom6, not atom58.
not atom45 > atom45 :- not atom1, not atom58.
atom45 > not atom45 :- atom1, not atom58.
not atom37 > atom37 :- not atom1, not atom58.
atom37 > not atom37 :- atom1, not atom58.
atom12 > not atom12 :- not atom1, not atom58.
atom12 > not atom12 :- atom1, not atom58.
atom2 > not atom2 :- not atom3, not atom58.
atom2 > not atom2 :- atom3, not atom58.
not atom39 > atom39.
atom68 > not atom68 :- not atom39.
not atom68 > atom68 :- atom39.
not atom52 > atom52 :- not atom68.
not atom52 > atom52 :- atom68.
not atom24 > atom24 :- not atom52.
atom24 > not atom24 :- atom52.
not atom19 > atom19 :- not atom39.
atom19 > not atom19 :- atom39.
not atom64 > atom64 :- not atom19.
not atom64 > atom64 :- atom19.
atom10 > not atom10 :- not atom24.
not atom10 > atom10 :- atom24.
not atom30 > atom30 :- not atom10.
not atom30 > atom30 :- atom10.
not atom36 > atom36 :- not atom19.
not atom36 > atom36 :- atom19.
not atom61 > atom61 :- not atom30.
atom61 > not atom61 :- atom30.
not atom1 > atom1 :- not atom10.
not atom1 > atom1 :- atom10.
not atom4 > atom4 :- not atom36.
not atom4 > atom4 :- atom36.
atom20 > not atom20 :- not atom36.
not atom20 > atom20 :- atom36.
not atom63 > atom63 :- not atom4.
atom63 > not atom63 :- atom4.
not atom15 > atom15 :- not atom24.
not atom15 > atom15 :- atom24.
not atom29 > atom29 :- not atom10.
not atom29 > atom29 :- atom10.
not atom49 > atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom60 > not atom60 :- not atom20.
atom60 > not atom60 :- atom20.
not atom7 > atom7 :- not atom4.
not atom7 > atom7 :- atom4.
atom69 > not atom69 :- not atom10.
not atom69 > atom69 :- atom10.
not atom12 > atom12 :- not atom10.
atom12 > not atom12 :- atom10.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom55 > not atom55 :- not atom4.
not atom55 > atom55 :- atom4.
atom25 > not atom25 :- not atom7.
not atom25 > atom25 :- atom7.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
not atom57 > atom57 :- not atom1.
not atom57 > atom57 :- atom1.
atom11 > not atom11 :- not atom4.
not atom11 > atom11 :- atom4.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom17 > not atom17 :- not atom1.
atom17 > not atom17 :- atom1.
atom8 > not atom8 :- not atom7.
not atom8 > atom8 :- atom7.
not atom26 > atom26 :- not atom4.
atom26 > not atom26 :- atom4.
not atom70 > atom70 :- not atom1.
not atom70 > atom70 :- atom1.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom5 > not atom5 :- not atom1.
not atom5 > atom5 :- atom1.
atom43 > not atom43 :- not atom4.
not atom43 > atom43 :- atom4.
atom31 > not atom31 :- not atom7.
atom31 > not atom31 :- atom7.
not atom40 > atom40 :- not atom4.
not atom40 > atom40 :- atom4.
not atom41 > atom41 :- not atom4.
atom41 > not atom41 :- atom4.
atom9 > not atom9 :- not atom8.
atom9 > not atom9 :- atom8.
atom58 > not atom58 :- not atom1.
not atom58 > atom58 :- atom1.
atom13 > not atom13 :- not atom1.
atom13 > not atom13 :- atom1.
atom47 > not atom47 :- not atom5.
not atom47 > atom47 :- atom5.
not atom54 > atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom14 > atom14 :- not atom1.
not atom14 > atom14 :- atom1.
atom6 > not atom6 :- not atom1.
atom6 > not atom6 :- atom1.
atom46 > not atom46 :- not atom4.
not atom46 > atom46 :- atom4.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom62 > atom62 :- not atom4.
atom62 > not atom62 :- atom4.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom67 > not atom67 :- not atom4.
atom67 > not atom67 :- atom4.
atom53 > not atom53 :- not atom5.
not atom53 > atom53 :- atom5.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom34 > not atom34 :- not atom1.
atom34 > not atom34 :- atom1.
not atom51 > atom51 :- not atom4.
atom51 > not atom51 :- atom4.
not atom66 > atom66 :- not atom4.
atom66 > not atom66 :- atom4.
not atom45 > atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom27 > not atom27 :- not atom1.
atom27 > not atom27 :- atom1.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
not atom44 > atom44 :- not atom4.
atom44 > not atom44 :- atom4.
not atom59 > atom59 :- not atom1.
atom59 > not atom59 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
atom2 > not atom2 :- not atom4.
not atom2 > atom2 :- atom4.
not atom23 > atom23 :- not atom2.
not atom23 > atom23 :- atom2.
atom56 > not atom56 :- not atom4.
atom56 > not atom56 :- atom4.
not atom65 > atom65 :- not atom1.
not atom65 > atom65 :- atom1.
not atom33 > atom33 :- not atom1.
atom33 > not atom33 :- atom1.
atom42 > not atom42 :- not atom2.
atom42 > not atom42 :- atom2.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
not atom3 > atom3 :- not atom5.
not atom3 > atom3 :- atom5.
