not atom50 > atom50.
not atom49 > atom49.
atom17 > not atom17 :- not atom49.
not atom17 > atom17 :- atom49.
not atom40 > atom40 :- not atom17.
not atom40 > atom40 :- atom17.
not atom6 > atom6 :- not atom17.
not atom6 > atom6 :- atom17.
atom45 > not atom45 :- not atom17, not atom6.
not atom1 > atom1 :- not atom5, atom6.
atom1 > not atom1 :- atom5, atom6.
atom26 > not atom26 :- not atom5, atom6.
not atom26 > atom26 :- atom5, atom6.
not atom37 > atom37 :- not atom5, atom6.
atom37 > not atom37 :- atom5, atom6.
not atom19 > atom19 :- not atom16, atom6.
not atom19 > atom19 :- atom16, atom6.
atom2 > not atom2 :- not atom1, atom6.
not atom2 > atom2 :- atom1, atom6.
not atom31 > atom31 :- not atom2, atom6.
atom31 > not atom31 :- atom2, atom6.
atom24 > not atom24 :- not atom2, atom6.
not atom24 > atom24 :- atom2, atom6.
not atom32 > atom32 :- not atom10, atom6.
atom32 > not atom32 :- atom10, atom6.
atom11 > not atom11 :- not atom1, atom6.
atom11 > not atom11 :- atom1, atom6.
not atom30 > atom30 :- not atom5, atom6.
not atom30 > atom30 :- atom5, atom6.
not atom14 > atom14 :- not atom1, atom6.
not atom14 > atom14 :- atom1, atom6.
atom36 > not atom36 :- not atom2, atom6.
not atom36 > atom36 :- atom2, atom6.
atom9 > not atom9 :- not atom5, atom6.
not atom9 > atom9 :- atom5, atom6.
atom15 > not atom15 :- not atom1, atom6.
atom15 > not atom15 :- atom1, atom6.
atom8 > not atom8 :- not atom2, atom6.
atom8 > not atom8 :- atom2, atom6.
not atom28 > atom28 :- not atom11, atom6.
not atom28 > atom28 :- atom11, atom6.
not atom41 > atom41 :- not atom2, atom6.
not atom41 > atom41 :- atom2, atom6.
not atom29 > atom29 :- not atom5, atom6.
atom29 > not atom29 :- atom5, atom6.
not atom18 > atom18 :- not atom8, atom6.
atom18 > not atom18 :- atom8, atom6.
not atom42 > atom42 :- not atom1, atom6.
not atom42 > atom42 :- atom1, atom6.
atom13 > not atom13 :- not atom1, atom6.
not atom13 > atom13 :- atom1, atom6.
atom7 > not atom7 :- not atom2, atom6.
not atom7 > atom7 :- atom2, atom6.
not atom43 > atom43 :- not atom1, atom6.
not atom43 > atom43 :- atom1, atom6.
not atom34 > atom34 :- not atom9, atom6.
atom34 > not atom34 :- atom9, atom6.
atom12 > not atom12 :- not atom1, atom6.
atom12 > not atom12 :- atom1, atom6.
not atom48 > atom48 :- not atom8, atom6.
not atom48 > atom48 :- atom8, atom6.
not atom4 > atom4 :- not atom9, atom6.
not atom4 > atom4 :- atom9, atom6.
atom3 > not atom3 :- not atom2, atom6.
atom3 > not atom3 :- atom2, atom6.
atom39 > not atom39 :- not atom1, atom6.
atom39 > not atom39 :- atom1, atom6.
atom47 > not atom47 :- not atom1, atom6.
not atom47 > atom47 :- atom1, atom6.
atom35 > not atom35 :- not atom1, atom6.
atom35 > not atom35 :- atom1, atom6.
not atom23 > atom23 :- not atom1, atom6.
not atom23 > atom23 :- atom1, atom6.
not atom27 > atom27 :- not atom1, atom6.
not atom27 > atom27 :- atom1, atom6.
atom20 > not atom20 :- not atom1, atom6.
not atom20 > atom20 :- atom1, atom6.
atom22 > not atom22 :- not atom2, atom6.
atom22 > not atom22 :- atom2, atom6.
not atom17 > atom17.
atom39 > not atom39 :- not atom17.
not atom39 > atom39 :- atom17.
atom25 > not atom25.
atom38 > not atom38 :- not atom25.
not atom38 > atom38 :- atom25.
atom27 > not atom27 :- not atom17.
atom27 > not atom27 :- atom17.
not atom47 > atom47 :- not atom17.
not atom47 > atom47 :- atom17.
atom23 > not atom23 :- not atom25.
atom23 > not atom23 :- atom25.
atom3 > not atom3 :- not atom17.
atom3 > not atom3 :- atom17.
atom18 > not atom18 :- not atom3.
atom18 > not atom18 :- atom3.
not atom2 > atom2 :- not atom23.
atom2 > not atom2 :- atom23.
not atom10 > atom10 :- not atom2.
not atom10 > atom10 :- atom2.
not atom12 > atom12 :- not atom2.
atom12 > not atom12 :- atom2.
atom13 > not atom13 :- not atom12.
atom13 > not atom13 :- atom12.
not atom14 > atom14 :- not atom3.
atom14 > not atom14 :- atom3.
not atom9 > atom9 :- not atom2.
atom9 > not atom9 :- atom2.
not atom50 > atom50 :- not atom2.
not atom50 > atom50 :- atom2.
atom31 > not atom31 :- not atom2.
atom31 > not atom31 :- atom2.
not atom37 > atom37 :- not atom2.
not atom37 > atom37 :- atom2.
not atom5 > atom5 :- not atom3.
atom5 > not atom5 :- atom3.
atom41 > not atom41 :- not atom5.
not atom41 > atom41 :- atom5.
atom49 > not atom49 :- not atom3.
atom49 > not atom49 :- atom3.
not atom36 > atom36 :- not atom2.
atom36 > not atom36 :- atom2.
not atom34 > atom34 :- not atom2.
atom34 > not atom34 :- atom2.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom40 > atom40 :- not atom9.
atom40 > not atom40 :- atom9.
atom29 > not atom29 :- not atom3.
atom29 > not atom29 :- atom3.
not atom26 > atom26 :- not atom2.
not atom26 > atom26 :- atom2.
atom45 > not atom45 :- not atom9.
atom45 > not atom45 :- atom9.
atom32 > not atom32 :- not atom3.
not atom32 > atom32 :- atom3.
not atom20 > atom20 :- not atom9.
atom20 > not atom20 :- atom9.
not atom24 > atom24 :- not atom3.
not atom24 > atom24 :- atom3.
atom7 > not atom7 :- not atom3.
atom7 > not atom7 :- atom3.
not atom28 > atom28 :- not atom3.
not atom28 > atom28 :- atom3.
not atom44 > atom44 :- not atom2.
atom44 > not atom44 :- atom2.
atom6 > not atom6 :- not atom2.
not atom6 > atom6 :- atom2.
not atom1 > atom1 :- not atom2.
atom1 > not atom1 :- atom2.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
atom15 > not atom15 :- not atom2.
atom15 > not atom15 :- atom2.
not atom46 > atom46 :- not atom2.
atom46 > not atom46 :- atom2.
atom30 > not atom30 :- not atom5.
not atom30 > atom30 :- atom5.
atom8 > not atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom16 > not atom16 :- not atom3.
not atom16 > atom16 :- atom3.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
atom4 > not atom4 :- not atom2.
atom4 > not atom4 :- atom2.
atom11 > not atom11 :- not atom1.
not atom11 > atom11 :- atom1.
not atom48 > atom48 :- not atom1.
not atom48 > atom48 :- atom1.
not atom33 > atom33 :- not atom2.
atom33 > not atom33 :- atom2.
atom42 > not atom42 :- not atom2.
atom42 > not atom42 :- atom2.
not atom19 > atom19 :- not atom1.
atom19 > not atom19 :- atom1.
atom43 > not atom43 :- not atom1.
atom43 > not atom43 :- atom1.
