atom49 > not atom49.
atom52 > not atom52.
not atom69 > atom69 :- not atom49, not atom52.
atom27 > not atom27 :- not atom7, not atom52.
not atom27 > atom27 :- atom7, not atom52.
atom68 > not atom68 :- not atom8, not atom52.
not atom68 > atom68 :- atom8, not atom52.
not atom85 > atom85 :- not atom7, not atom52.
atom85 > not atom85 :- atom7, not atom52.
atom77 > not atom77 :- not atom1, not atom52.
not atom77 > atom77 :- atom1, not atom52.
not atom55 > atom55 :- not atom1, not atom52.
not atom55 > atom55 :- atom1, not atom52.
not atom39 > atom39 :- not atom4, not atom52.
not atom39 > atom39 :- atom4, not atom52.
not atom64 > atom64 :- not atom14, not atom52.
atom64 > not atom64 :- atom14, not atom52.
not atom9 > atom9 :- not atom1, not atom52.
atom9 > not atom9 :- atom1, not atom52.
atom21 > not atom21 :- not atom1, not atom52.
atom21 > not atom21 :- atom1, not atom52.
atom41 > not atom41 :- not atom1, not atom52.
not atom41 > atom41 :- atom1, not atom52.
not atom74 > atom74 :- not atom14, not atom52.
not atom74 > atom74 :- atom14, not atom52.
atom13 > not atom13 :- not atom1, not atom52.
not atom13 > atom13 :- atom1, not atom52.
atom18 > not atom18 :- not atom1, not atom52.
not atom18 > atom18 :- atom1, not atom52.
not atom80 > atom80 :- not atom1, not atom52.
not atom80 > atom80 :- atom1, not atom52.
atom87 > not atom87 :- not atom1, not atom52.
not atom87 > atom87 :- atom1, not atom52.
atom6 > not atom6 :- not atom7, not atom52.
not atom6 > atom6 :- atom7, not atom52.
atom65 > not atom65 :- not atom4, not atom52.
atom65 > not atom65 :- atom4, not atom52.
not atom84 > atom84 :- not atom1, not atom52.
atom84 > not atom84 :- atom1, not atom52.
atom17 > not atom17 :- not atom1, not atom52.
atom17 > not atom17 :- atom1, not atom52.
atom5 > not atom5 :- not atom1, not atom52.
not atom5 > atom5 :- atom1, not atom52.
atom10 > not atom10 :- not atom5, not atom52.
not atom10 > atom10 :- atom5, not atom52.
not atom15 > atom15 :- not atom4, not atom52.
atom15 > not atom15 :- atom4, not atom52.
atom60 > not atom60 :- not atom4, not atom52.
atom60 > not atom60 :- atom4, not atom52.
not atom66 > atom66 :- not atom1, not atom52.
atom66 > not atom66 :- atom1, not atom52.
atom63 > not atom63 :- not atom4, not atom52.
atom63 > not atom63 :- atom4, not atom52.
not atom3 > atom3 :- not atom1, not atom52.
not atom3 > atom3 :- atom1, not atom52.
not atom44 > atom44 :- not atom1, not atom52.
atom44 > not atom44 :- atom1, not atom52.
not atom72 > atom72 :- not atom1, not atom52.
not atom72 > atom72 :- atom1, not atom52.
atom2 > not atom2 :- not atom1, not atom52.
atom2 > not atom2 :- atom1, not atom52.
not atom62 > atom62 :- not atom2, not atom52.
not atom62 > atom62 :- atom2, not atom52.
not atom38 > atom38 :- not atom2, not atom52.
atom38 > not atom38 :- atom2, not atom52.
atom16 > not atom16 :- not atom1, not atom52.
not atom16 > atom16 :- atom1, not atom52.
atom12 > not atom12 :- not atom1, not atom52.
not atom12 > atom12 :- atom1, not atom52.
not atom83 > atom83 :- not atom4, not atom52.
atom83 > not atom83 :- atom4, not atom52.
not atom88 > atom88 :- not atom2, not atom52.
atom88 > not atom88 :- atom2, not atom52.
atom22 > not atom22 :- not atom2, not atom52.
not atom22 > atom22 :- atom2, not atom52.
atom47 > not atom47 :- not atom3, not atom52.
atom47 > not atom47 :- atom3, not atom52.
not atom51 > atom51 :- not atom4, not atom52.
atom51 > not atom51 :- atom4, not atom52.
atom54 > not atom54 :- not atom1, not atom52.
not atom54 > atom54 :- atom1, not atom52.
not atom48 > atom48 :- not atom1, not atom52.
not atom48 > atom48 :- atom1, not atom52.
atom30 > not atom30 :- not atom3, not atom52.
atom30 > not atom30 :- atom3, not atom52.
atom31 > not atom31 :- not atom1, not atom52.
atom31 > not atom31 :- atom1, not atom52.
atom59 > not atom59 :- atom52.
atom7 > not atom7 :- not atom49, atom52.
not atom7 > atom7 :- atom49, atom52.
atom43 > not atom43 :- not atom7, atom52.
atom43 > not atom43 :- atom7, atom52.
not atom2 > atom2 :- not atom7, atom52.
not atom2 > atom2 :- atom7, atom52.
not atom33 > atom33 :- not atom43, atom52.
atom33 > not atom33 :- atom43, atom52.
atom61 > not atom61 :- not atom2, atom52.
atom61 > not atom61 :- atom2, atom52.
atom53 > not atom53 :- not atom2, atom52.
not atom53 > atom53 :- atom2, atom52.
not atom1 > atom1 :- not atom2, atom52.
atom1 > not atom1 :- atom2, atom52.
atom51 > not atom51 :- not atom33, atom52.
not atom51 > atom51 :- atom33, atom52.
not atom30 > atom30 :- not atom1, atom52.
atom30 > not atom30 :- atom1, atom52.
atom87 > not atom87 :- not atom30, atom52.
atom87 > not atom87 :- atom30, atom52.
not atom90 > atom90 :- not atom30, atom52.
atom90 > not atom90 :- atom30, atom52.
atom77 > not atom77 :- not atom1, atom52.
not atom77 > atom77 :- atom1, atom52.
not atom66 > atom66 :- not atom2, atom52.
atom66 > not atom66 :- atom2, atom52.
atom11 > not atom11 :- not atom1, atom52.
atom11 > not atom11 :- atom1, atom52.
not atom36 > atom36 :- not atom1, atom52.
atom36 > not atom36 :- atom1, atom52.
atom78 > not atom78 :- not atom7, atom52.
not atom78 > atom78 :- atom7, atom52.
atom64 > not atom64 :- not atom7, atom52.
atom64 > not atom64 :- atom7, atom52.
not atom25 > atom25 :- not atom1, atom52.
atom25 > not atom25 :- atom1, atom52.
atom54 > not atom54 :- not atom1, atom52.
atom54 > not atom54 :- atom1, atom52.
not atom86 > atom86 :- not atom1, atom52.
not atom86 > atom86 :- atom1, atom52.
not atom32 > atom32 :- not atom1, atom52.
atom32 > not atom32 :- atom1, atom52.
atom58 > not atom58 :- not atom32, atom52.
atom58 > not atom58 :- atom32, atom52.
atom41 > not atom41 :- not atom1, atom52.
atom41 > not atom41 :- atom1, atom52.
not atom75 > atom75 :- not atom1, atom52.
not atom75 > atom75 :- atom1, atom52.
atom48 > not atom48 :- not atom1, atom52.
not atom48 > atom48 :- atom1, atom52.
not atom15 > atom15 :- not atom1, atom52.
not atom15 > atom15 :- atom1, atom52.
not atom19 > atom19 :- not atom7, atom52.
not atom19 > atom19 :- atom7, atom52.
atom79 > not atom79 :- not atom2, atom52.
not atom79 > atom79 :- atom2, atom52.
atom40 > not atom40 :- not atom1, atom52.
not atom40 > atom40 :- atom1, atom52.
atom6 > not atom6 :- not atom7, atom52.
atom6 > not atom6 :- atom7, atom52.
not atom76 > atom76 :- not atom6, atom52.
not atom76 > atom76 :- atom6, atom52.
not atom63 > atom63 :- not atom6, atom52.
atom63 > not atom63 :- atom6, atom52.
not atom8 > atom8 :- not atom11, atom52.
atom8 > not atom8 :- atom11, atom52.
atom85 > not atom85 :- not atom1, atom52.
not atom85 > atom85 :- atom1, atom52.
atom12 > not atom12 :- not atom2, atom52.
not atom12 > atom12 :- atom2, atom52.
atom4 > not atom4 :- not atom2, atom52.
not atom4 > atom4 :- atom2, atom52.
not atom35 > atom35 :- not atom1, atom52.
not atom35 > atom35 :- atom1, atom52.
atom18 > not atom18 :- not atom1, atom52.
atom18 > not atom18 :- atom1, atom52.
atom56 > not atom56 :- not atom1, atom52.
not atom56 > atom56 :- atom1, atom52.
not atom10 > atom10 :- not atom1, atom52.
not atom10 > atom10 :- atom1, atom52.
atom9 > not atom9 :- not atom1, atom52.
not atom9 > atom9 :- atom1, atom52.
not atom42 > atom42 :- not atom4, atom52.
atom42 > not atom42 :- atom4, atom52.
not atom70 > atom70 :- not atom1, atom52.
not atom70 > atom70 :- atom1, atom52.
atom13 > not atom13 :- not atom1, atom52.
atom13 > not atom13 :- atom1, atom52.
not atom28 > atom28 :- not atom4, atom52.
atom28 > not atom28 :- atom4, atom52.
atom57 > not atom57 :- not atom1, atom52.
atom57 > not atom57 :- atom1, atom52.
atom50 > not atom50 :- not atom1, atom52.
atom50 > not atom50 :- atom1, atom52.
not atom71 > atom71 :- not atom2, atom52.
not atom71 > atom71 :- atom2, atom52.
atom55 > not atom55 :- not atom7, atom52.
not atom55 > atom55 :- atom7, atom52.
atom89 > not atom89 :- not atom2, atom52.
atom89 > not atom89 :- atom2, atom52.
not atom44 > atom44 :- not atom1, atom52.
not atom44 > atom44 :- atom1, atom52.
atom82 > not atom82 :- not atom1, atom52.
atom82 > not atom82 :- atom1, atom52.
not atom21 > atom21 :- not atom1, atom52.
atom21 > not atom21 :- atom1, atom52.
atom81 > not atom81 :- not atom1, atom52.
atom81 > not atom81 :- atom1, atom52.
not atom47 > atom47 :- not atom4, atom52.
atom47 > not atom47 :- atom4, atom52.
atom14 > not atom14 :- not atom2, atom52.
atom14 > not atom14 :- atom2, atom52.
not atom69 > atom69 :- not atom1, atom52.
atom69 > not atom69 :- atom1, atom52.
not atom38 > atom38 :- not atom6, atom52.
atom38 > not atom38 :- atom6, atom52.
atom24 > not atom24 :- not atom2, atom52.
not atom24 > atom24 :- atom2, atom52.
not atom31 > atom31 :- not atom8, atom52.
atom31 > not atom31 :- atom8, atom52.
not atom20 > atom20 :- not atom1, atom52.
atom20 > not atom20 :- atom1, atom52.
not atom67 > atom67 :- not atom4, atom52.
not atom67 > atom67 :- atom4, atom52.
not atom83 > atom83 :- not atom1, atom52.
atom83 > not atom83 :- atom1, atom52.
not atom73 > atom73 :- not atom2, atom52.
not atom73 > atom73 :- atom2, atom52.
atom62 > not atom62 :- not atom4, atom52.
not atom62 > atom62 :- atom4, atom52.
not atom29 > atom29 :- not atom2, atom52.
not atom29 > atom29 :- atom2, atom52.
not atom3 > atom3 :- not atom6, atom52.
not atom3 > atom3 :- atom6, atom52.
atom88 > not atom88 :- not atom4, atom52.
not atom88 > atom88 :- atom4, atom52.
not atom22 > atom22 :- not atom2, atom52.
not atom22 > atom22 :- atom2, atom52.
atom26 > not atom26 :- not atom3, atom52.
atom26 > not atom26 :- atom3, atom52.
not atom45 > atom45 :- not atom1, atom52.
atom45 > not atom45 :- atom1, atom52.
not atom60 > atom60 :- not atom2, atom52.
not atom60 > atom60 :- atom2, atom52.
not atom16 > atom16 :- not atom4, atom52.
not atom16 > atom16 :- atom4, atom52.
atom74 > not atom74 :- not atom1, atom52.
not atom74 > atom74 :- atom1, atom52.
atom17 > not atom17 :- not atom1, atom52.
not atom17 > atom17 :- atom1, atom52.
atom23 > not atom23 :- not atom1, atom52.
atom23 > not atom23 :- atom1, atom52.
atom80 > not atom80 :- not atom3, atom52.
atom80 > not atom80 :- atom3, atom52.
atom34 > not atom34 :- not atom1, atom52.
atom34 > not atom34 :- atom1, atom52.
not atom5 > atom5 :- not atom2, atom52.
not atom5 > atom5 :- atom2, atom52.
atom39 > not atom39 :- not atom1, atom52.
atom39 > not atom39 :- atom1, atom52.
not atom65 > atom65 :- not atom1, atom52.
not atom65 > atom65 :- atom1, atom52.
atom84 > not atom84 :- not atom1, atom52.
atom84 > not atom84 :- atom1, atom52.
atom46 > not atom46 :- not atom4, atom52.
not atom46 > atom46 :- atom4, atom52.
not atom37 > atom37 :- not atom1, atom52.
atom37 > not atom37 :- atom1, atom52.
atom72 > not atom72 :- not atom1, atom52.
atom72 > not atom72 :- atom1, atom52.
not atom27 > atom27 :- not atom3, atom52.
not atom27 > atom27 :- atom3, atom52.
atom68 > not atom68 :- not atom1, atom52.
atom68 > not atom68 :- atom1, atom52.
atom87 > not atom87.
atom31 > not atom31 :- not atom87.
not atom31 > atom31 :- atom87.
not atom47 > atom47.
not atom62 > atom62 :- not atom31.
not atom62 > atom62 :- atom31.
atom74 > not atom74 :- not atom31.
atom74 > not atom74 :- atom31.
not atom12 > atom12 :- not atom47.
not atom12 > atom12 :- atom47.
not atom44 > atom44 :- not atom62.
not atom44 > atom44 :- atom62.
atom69 > not atom69 :- not atom12.
not atom69 > atom69 :- atom12.
atom8 > not atom8 :- not atom12.
not atom8 > atom8 :- atom12.
not atom6 > atom6 :- not atom8.
not atom6 > atom6 :- atom8.
atom77 > not atom77 :- not atom6.
atom77 > not atom77 :- atom6.
atom67 > not atom67 :- not atom8.
not atom67 > atom67 :- atom8.
not atom48 > atom48 :- not atom6.
atom48 > not atom48 :- atom6.
not atom20 > atom20 :- not atom8.
atom20 > not atom20 :- atom8.
atom24 > not atom24 :- not atom8.
atom24 > not atom24 :- atom8.
not atom59 > atom59 :- not atom6.
not atom59 > atom59 :- atom6.
not atom45 > atom45 :- not atom12.
atom45 > not atom45 :- atom12.
atom76 > not atom76 :- not atom6.
atom76 > not atom76 :- atom6.
atom36 > not atom36 :- not atom8.
atom36 > not atom36 :- atom8.
atom30 > not atom30 :- not atom8.
atom30 > not atom30 :- atom8.
not atom72 > atom72 :- not atom6.
not atom72 > atom72 :- atom6.
not atom54 > atom54 :- not atom6.
not atom54 > atom54 :- atom6.
atom35 > not atom35 :- not atom8.
not atom35 > atom35 :- atom8.
not atom33 > atom33 :- not atom6.
not atom33 > atom33 :- atom6.
atom63 > not atom63 :- not atom6.
atom63 > not atom63 :- atom6.
atom1 > not atom1 :- not atom24.
not atom1 > atom1 :- atom24.
atom78 > not atom78 :- not atom1.
atom78 > not atom78 :- atom1.
not atom9 > atom9 :- not atom8.
not atom9 > atom9 :- atom8.
not atom85 > atom85 :- not atom8.
atom85 > not atom85 :- atom8.
atom75 > not atom75 :- not atom6.
not atom75 > atom75 :- atom6.
not atom60 > atom60 :- not atom1.
atom60 > not atom60 :- atom1.
not atom49 > atom49 :- not atom1.
not atom49 > atom49 :- atom1.
atom2 > not atom2 :- not atom1.
not atom2 > atom2 :- atom1.
not atom37 > atom37 :- not atom12.
not atom37 > atom37 :- atom12.
atom50 > not atom50 :- not atom6.
atom50 > not atom50 :- atom6.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom58 > not atom58 :- not atom2.
not atom58 > atom58 :- atom2.
atom14 > not atom14 :- not atom2.
not atom14 > atom14 :- atom2.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom82 > atom82 :- not atom2.
not atom82 > atom82 :- atom2.
atom56 > not atom56 :- not atom2.
atom56 > not atom56 :- atom2.
atom17 > not atom17 :- not atom2.
not atom17 > atom17 :- atom2.
atom71 > not atom71 :- not atom2.
atom71 > not atom71 :- atom2.
not atom80 > atom80 :- not atom1.
not atom80 > atom80 :- atom1.
atom81 > not atom81 :- not atom2.
atom81 > not atom81 :- atom2.
atom64 > not atom64 :- not atom2.
atom64 > not atom64 :- atom2.
atom46 > not atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
not atom18 > atom18 :- not atom2.
not atom18 > atom18 :- atom2.
not atom26 > atom26 :- not atom2.
not atom26 > atom26 :- atom2.
not atom4 > atom4 :- not atom9.
atom4 > not atom4 :- atom9.
not atom52 > atom52 :- not atom2.
atom52 > not atom52 :- atom2.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
atom23 > not atom23 :- not atom1.
atom23 > not atom23 :- atom1.
not atom86 > atom86 :- not atom2.
not atom86 > atom86 :- atom2.
not atom90 > atom90 :- not atom8.
atom90 > not atom90 :- atom8.
atom79 > not atom79 :- not atom2.
atom79 > not atom79 :- atom2.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom19 > atom19 :- not atom9.
not atom19 > atom19 :- atom9.
not atom3 > atom3 :- not atom2.
atom3 > not atom3 :- atom2.
not atom70 > atom70 :- not atom3.
not atom70 > atom70 :- atom3.
atom84 > not atom84 :- not atom1.
not atom84 > atom84 :- atom1.
not atom5 > atom5 :- not atom2.
not atom5 > atom5 :- atom2.
not atom61 > atom61 :- not atom8.
not atom61 > atom61 :- atom8.
atom83 > not atom83 :- not atom4.
not atom83 > atom83 :- atom4.
not atom25 > atom25 :- not atom3.
not atom25 > atom25 :- atom3.
not atom39 > atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
not atom7 > atom7 :- not atom2.
not atom7 > atom7 :- atom2.
atom38 > not atom38 :- not atom3.
atom38 > not atom38 :- atom3.
not atom53 > atom53 :- not atom1.
atom53 > not atom53 :- atom1.
not atom42 > atom42 :- not atom2.
not atom42 > atom42 :- atom2.
not atom51 > atom51 :- not atom1.
not atom51 > atom51 :- atom1.
atom15 > not atom15 :- not atom1.
atom15 > not atom15 :- atom1.
not atom89 > atom89 :- not atom1.
atom89 > not atom89 :- atom1.
not atom66 > atom66 :- not atom1.
not atom66 > atom66 :- atom1.
not atom13 > atom13 :- not atom1.
atom13 > not atom13 :- atom1.
not atom29 > atom29 :- not atom1.
not atom29 > atom29 :- atom1.
atom68 > not atom68 :- not atom1.
atom68 > not atom68 :- atom1.
atom73 > not atom73 :- not atom3.
not atom73 > atom73 :- atom3.
not atom55 > atom55 :- not atom1.
atom55 > not atom55 :- atom1.
not atom88 > atom88 :- not atom5.
atom88 > not atom88 :- atom5.
atom65 > not atom65 :- not atom2.
not atom65 > atom65 :- atom2.
not atom41 > atom41 :- not atom6.
not atom41 > atom41 :- atom6.
not atom16 > atom16 :- not atom6.
not atom16 > atom16 :- atom6.
atom28 > not atom28 :- not atom3.
atom28 > not atom28 :- atom3.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
not atom57 > atom57 :- not atom2.
not atom57 > atom57 :- atom2.
