atom14 > not atom14.
atom57 > not atom57.
atom25 > not atom25 :- not atom14.
not atom25 > atom25 :- atom14.
atom18 > not atom18 :- not atom25.
atom6 > not atom6 :- not atom14, not atom25.
atom44 > not atom44 :- not atom6, not atom25.
not atom44 > atom44 :- atom6, not atom25.
not atom63 > atom63 :- not atom2, not atom25.
not atom63 > atom63 :- atom2, not atom25.
atom9 > not atom9 :- not atom1, not atom25.
atom9 > not atom9 :- atom1, not atom25.
atom68 > not atom68 :- not atom5, not atom25.
not atom68 > atom68 :- atom5, not atom25.
not atom41 > atom41 :- not atom2, not atom25.
atom41 > not atom41 :- atom2, not atom25.
not atom65 > atom65 :- not atom2, not atom25.
not atom65 > atom65 :- atom2, not atom25.
atom64 > not atom64 :- not atom2, not atom25.
not atom64 > atom64 :- atom2, not atom25.
not atom50 > atom50 :- not atom1, not atom25.
not atom50 > atom50 :- atom1, not atom25.
atom60 > not atom60 :- not atom1, not atom25.
not atom60 > atom60 :- atom1, not atom25.
atom26 > not atom26 :- not atom1, not atom25.
atom26 > not atom26 :- atom1, not atom25.
atom37 > not atom37 :- not atom2, not atom25.
atom37 > not atom37 :- atom2, not atom25.
atom52 > not atom52 :- not atom1, not atom25.
atom52 > not atom52 :- atom1, not atom25.
atom66 > not atom66 :- not atom2, not atom25.
not atom66 > atom66 :- atom2, not atom25.
atom61 > not atom61 :- not atom2, not atom25.
not atom61 > atom61 :- atom2, not atom25.
atom51 > not atom51 :- not atom2, not atom25.
not atom51 > atom51 :- atom2, not atom25.
not atom3 > atom3 :- not atom4, not atom25.
not atom3 > atom3 :- atom4, not atom25.
atom45 > not atom45 :- not atom1, not atom25.
atom45 > not atom45 :- atom1, not atom25.
atom58 > not atom58 :- not atom1, not atom25.
atom58 > not atom58 :- atom1, not atom25.
atom21 > not atom21 :- not atom2, not atom25.
not atom21 > atom21 :- atom2, not atom25.
atom22 > not atom22 :- not atom1, not atom25.
atom22 > not atom22 :- atom1, not atom25.
atom39 > not atom39 :- not atom2, not atom25.
not atom39 > atom39 :- atom2, not atom25.
not atom27 > atom27 :- not atom1, not atom25.
atom27 > not atom27 :- atom1, not atom25.
atom16 > not atom16 :- not atom4, not atom25.
not atom16 > atom16 :- atom4, not atom25.
not atom67 > atom67 :- not atom2, not atom25.
atom67 > not atom67 :- atom2, not atom25.
atom40 > not atom40 :- not atom1, not atom25.
atom40 > not atom40 :- atom1, not atom25.
atom69 > not atom69 :- not atom3, not atom25.
atom69 > not atom69 :- atom3, not atom25.
atom15 > not atom15 :- not atom1, not atom25.
not atom15 > atom15 :- atom1, not atom25.
atom30 > not atom30 :- not atom2, not atom25.
atom30 > not atom30 :- atom2, not atom25.
atom24 > not atom24 :- not atom2, not atom25.
not atom24 > atom24 :- atom2, not atom25.
not atom48 > atom48 :- atom25.
atom52 > not atom52 :- atom25.
not atom38 > atom38 :- not atom48, atom25.
not atom38 > atom38 :- atom48, atom25.
not atom31 > atom31 :- not atom48, atom25.
atom31 > not atom31 :- atom48, atom25.
atom15 > not atom15 :- not atom14, atom25.
not atom15 > atom15 :- atom14, atom25.
not atom69 > atom69 :- not atom14, atom25.
not atom69 > atom69 :- atom14, atom25.
not atom26 > atom26 :- not atom38, atom25.
atom26 > not atom26 :- atom38, atom25.
not atom22 > atom22 :- not atom14, atom25.
atom22 > not atom22 :- atom14, atom25.
atom18 > not atom18 :- not atom15, atom25.
not atom18 > atom18 :- atom15, atom25.
atom34 > not atom34 :- not atom14, atom25.
not atom34 > atom34 :- atom14, atom25.
not atom8 > atom8 :- not atom18, atom25.
not atom8 > atom8 :- atom18, atom25.
not atom33 > atom33 :- not atom14, atom25.
atom33 > not atom33 :- atom14, atom25.
atom41 > not atom41 :- not atom18, atom25.
atom41 > not atom41 :- atom18, atom25.
atom21 > not atom21 :- not atom8, atom25.
atom21 > not atom21 :- atom8, atom25.
atom44 > not atom44 :- not atom15, atom25.
not atom44 > atom44 :- atom15, atom25.
not atom63 > atom63 :- not atom14, atom25.
not atom63 > atom63 :- atom14, atom25.
not atom56 > atom56 :- not atom15, atom25.
atom56 > not atom56 :- atom15, atom25.
atom4 > not atom4 :- not atom14, atom25.
not atom4 > atom4 :- atom14, atom25.
atom7 > not atom7 :- not atom4, atom25.
atom7 > not atom7 :- atom4, atom25.
atom50 > not atom50 :- not atom7, atom25.
atom50 > not atom50 :- atom7, atom25.
atom46 > not atom46 :- not atom4, atom25.
not atom46 > atom46 :- atom4, atom25.
not atom1 > atom1 :- not atom18, atom25.
atom1 > not atom1 :- atom18, atom25.
atom37 > not atom37 :- not atom21, atom25.
not atom37 > atom37 :- atom21, atom25.
not atom11 > atom11 :- not atom1, atom25.
atom11 > not atom11 :- atom1, atom25.
atom42 > not atom42 :- not atom1, atom25.
atom42 > not atom42 :- atom1, atom25.
atom24 > not atom24 :- not atom4, atom25.
not atom24 > atom24 :- atom4, atom25.
not atom70 > atom70 :- not atom4, atom25.
not atom70 > atom70 :- atom4, atom25.
atom51 > not atom51 :- not atom1, atom25.
atom51 > not atom51 :- atom1, atom25.
not atom67 > atom67 :- not atom1, atom25.
atom67 > not atom67 :- atom1, atom25.
not atom60 > atom60 :- not atom4, atom25.
not atom60 > atom60 :- atom4, atom25.
atom32 > not atom32 :- not atom7, atom25.
atom32 > not atom32 :- atom7, atom25.
atom2 > not atom2 :- not atom1, atom25.
atom2 > not atom2 :- atom1, atom25.
not atom58 > atom58 :- not atom8, atom25.
not atom58 > atom58 :- atom8, atom25.
atom49 > not atom49 :- not atom2, atom25.
atom49 > not atom49 :- atom2, atom25.
atom6 > not atom6 :- not atom1, atom25.
not atom6 > atom6 :- atom1, atom25.
not atom17 > atom17 :- not atom1, atom25.
atom17 > not atom17 :- atom1, atom25.
not atom55 > atom55 :- not atom1, atom25.
atom55 > not atom55 :- atom1, atom25.
not atom28 > atom28 :- not atom6, atom25.
not atom28 > atom28 :- atom6, atom25.
not atom53 > atom53 :- not atom6, atom25.
atom53 > not atom53 :- atom6, atom25.
not atom30 > atom30 :- not atom1, atom25.
atom30 > not atom30 :- atom1, atom25.
atom54 > not atom54 :- not atom7, atom25.
atom54 > not atom54 :- atom7, atom25.
not atom39 > atom39 :- not atom1, atom25.
atom39 > not atom39 :- atom1, atom25.
not atom64 > atom64 :- not atom2, atom25.
not atom64 > atom64 :- atom2, atom25.
atom20 > not atom20 :- not atom1, atom25.
not atom20 > atom20 :- atom1, atom25.
not atom19 > atom19 :- not atom1, atom25.
not atom19 > atom19 :- atom1, atom25.
atom62 > not atom62 :- not atom7, atom25.
not atom62 > atom62 :- atom7, atom25.
atom35 > not atom35 :- not atom4, atom25.
atom35 > not atom35 :- atom4, atom25.
not atom23 > atom23 :- not atom4, atom25.
not atom23 > atom23 :- atom4, atom25.
atom36 > not atom36 :- not atom6, atom25.
not atom36 > atom36 :- atom6, atom25.
atom66 > not atom66 :- not atom2, atom25.
atom66 > not atom66 :- atom2, atom25.
atom27 > not atom27 :- not atom4, atom25.
not atom27 > atom27 :- atom4, atom25.
atom10 > not atom10 :- not atom2, atom25.
not atom10 > atom10 :- atom2, atom25.
atom61 > not atom61 :- not atom1, atom25.
atom61 > not atom61 :- atom1, atom25.
atom40 > not atom40 :- not atom2, atom25.
atom40 > not atom40 :- atom2, atom25.
not atom13 > atom13 :- not atom1, atom25.
not atom13 > atom13 :- atom1, atom25.
not atom68 > atom68 :- not atom1, atom25.
atom68 > not atom68 :- atom1, atom25.
atom65 > not atom65 :- not atom4, atom25.
not atom65 > atom65 :- atom4, atom25.
not atom12 > atom12 :- not atom8, atom25.
not atom12 > atom12 :- atom8, atom25.
atom5 > not atom5 :- not atom1, atom25.
atom5 > not atom5 :- atom1, atom25.
not atom9 > atom9 :- not atom1, atom25.
not atom9 > atom9 :- atom1, atom25.
atom16 > not atom16 :- not atom2, atom25.
atom16 > not atom16 :- atom2, atom25.
atom3 > not atom3 :- not atom5, atom25.
not atom3 > atom3 :- atom5, atom25.
atom43 > not atom43 :- not atom1, atom25.
not atom43 > atom43 :- atom1, atom25.
atom59 > not atom59 :- not atom1, atom25.
atom59 > not atom59 :- atom1, atom25.
not atom29 > atom29 :- not atom3, atom25.
atom29 > not atom29 :- atom3, atom25.
atom47 > not atom47 :- not atom1, atom25.
atom47 > not atom47 :- atom1, atom25.
atom45 > not atom45 :- not atom5, atom25.
atom45 > not atom45 :- atom5, atom25.
not atom1 > atom1.
atom62 > not atom62 :- not atom1.
atom62 > not atom62 :- atom1.
not atom51 > atom51.
atom25 > not atom25 :- not atom51.
atom25 > not atom25 :- atom51.
not atom65 > atom65 :- not atom25.
not atom65 > atom65 :- atom25.
not atom14 > atom14 :- not atom1.
atom14 > not atom14 :- atom1.
atom31 > not atom31 :- not atom14.
atom31 > not atom31 :- atom14.
not atom36 > atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom55 > not atom55 :- not atom1.
not atom55 > atom55 :- atom1.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom54 > atom54 :- not atom1.
not atom54 > atom54 :- atom1.
not atom58 > atom58 :- not atom1.
not atom58 > atom58 :- atom1.
atom22 > not atom22 :- not atom14.
not atom22 > atom22 :- atom14.
not atom21 > atom21 :- not atom22.
atom21 > not atom21 :- atom22.
atom18 > not atom18 :- not atom14.
not atom18 > atom18 :- atom14.
atom67 > not atom67 :- not atom14.
atom67 > not atom67 :- atom14.
atom29 > not atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom61 > atom61 :- not atom1.
not atom61 > atom61 :- atom1.
atom68 > not atom68 :- not atom18.
atom68 > not atom68 :- atom18.
not atom69 > atom69 :- not atom14.
atom69 > not atom69 :- atom14.
not atom5 > atom5 :- not atom22.
not atom5 > atom5 :- atom22.
not atom2 > atom2 :- not atom5.
not atom2 > atom2 :- atom5.
not atom48 > atom48 :- not atom1.
atom48 > not atom48 :- atom1.
not atom70 > atom70 :- not atom1.
atom70 > not atom70 :- atom1.
not atom45 > atom45 :- not atom21.
not atom45 > atom45 :- atom21.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
not atom33 > atom33 :- not atom18.
atom33 > not atom33 :- atom18.
atom24 > not atom24 :- not atom1.
not atom24 > atom24 :- atom1.
atom40 > not atom40 :- not atom2.
atom40 > not atom40 :- atom2.
not atom39 > atom39 :- not atom2.
atom39 > not atom39 :- atom2.
atom26 > not atom26 :- not atom14.
not atom26 > atom26 :- atom14.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom44 > not atom44 :- not atom5.
atom44 > not atom44 :- atom5.
atom49 > not atom49 :- not atom1.
not atom49 > atom49 :- atom1.
not atom34 > atom34 :- not atom1.
atom34 > not atom34 :- atom1.
atom17 > not atom17 :- not atom1.
not atom17 > atom17 :- atom1.
atom59 > not atom59 :- not atom1.
not atom59 > atom59 :- atom1.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
not atom4 > atom4 :- not atom1.
atom4 > not atom4 :- atom1.
atom9 > not atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom20 > not atom20 :- not atom1.
not atom20 > atom20 :- atom1.
atom27 > not atom27 :- not atom1.
atom27 > not atom27 :- atom1.
atom53 > not atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
atom56 > not atom56 :- not atom5.
atom56 > not atom56 :- atom5.
atom3 > not atom3 :- not atom1.
not atom3 > atom3 :- atom1.
not atom46 > atom46 :- not atom1.
not atom46 > atom46 :- atom1.
atom6 > not atom6 :- not atom2.
atom6 > not atom6 :- atom2.
atom13 > not atom13 :- not atom2.
not atom13 > atom13 :- atom2.
not atom41 > atom41 :- not atom1.
not atom41 > atom41 :- atom1.
atom64 > not atom64 :- not atom2.
atom64 > not atom64 :- atom2.
atom16 > not atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom23 > not atom23 :- not atom2.
atom23 > not atom23 :- atom2.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom30 > atom30 :- not atom3.
not atom30 > atom30 :- atom3.
not atom50 > atom50 :- not atom3.
atom50 > not atom50 :- atom3.
atom15 > not atom15 :- not atom6.
not atom15 > atom15 :- atom6.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
not atom66 > atom66 :- not atom1.
atom66 > not atom66 :- atom1.
not atom63 > atom63 :- not atom1.
atom63 > not atom63 :- atom1.
not atom32 > atom32 :- not atom6.
not atom32 > atom32 :- atom6.
not atom19 > atom19 :- not atom4.
not atom19 > atom19 :- atom4.
not atom60 > atom60 :- not atom1.
atom60 > not atom60 :- atom1.
atom11 > not atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom12 > not atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom43 > atom43 :- not atom1.
not atom43 > atom43 :- atom1.
