atom12 > not atom12.
not atom38 > atom38.
atom6 > not atom6.
not atom22 > atom22 :- not atom38.
not atom22 > atom22 :- atom38.
atom17 > not atom17 :- atom22.
not atom14 > atom14 :- not atom6, atom22.
atom9 > not atom9 :- atom12, not atom22.
not atom1 > atom1 :- not atom6, not atom22.
not atom1 > atom1 :- atom6, not atom22.
not atom39 > atom39 :- not atom1, not atom22.
atom39 > not atom39 :- atom1, not atom22.
atom2 > not atom2 :- not atom1, not atom22.
not atom2 > atom2 :- atom1, not atom22.
atom40 > not atom40 :- not atom1, not atom22.
not atom40 > atom40 :- atom1, not atom22.
not atom16 > atom16 :- not atom1, not atom22.
atom16 > not atom16 :- atom1, not atom22.
atom14 > not atom14 :- not atom1, not atom22.
not atom14 > atom14 :- atom1, not atom22.
not atom35 > atom35 :- not atom2, not atom22.
atom35 > not atom35 :- atom2, not atom22.
atom31 > not atom31 :- not atom1, not atom22.
atom31 > not atom31 :- atom1, not atom22.
atom13 > not atom13 :- not atom2, not atom22.
atom13 > not atom13 :- atom2, not atom22.
atom17 > not atom17 :- not atom2, not atom22.
not atom17 > atom17 :- atom2, not atom22.
not atom21 > atom21 :- not atom1, not atom22.
atom21 > not atom21 :- atom1, not atom22.
atom28 > not atom28 :- not atom1, not atom22.
atom28 > not atom28 :- atom1, not atom22.
not atom34 > atom34 :- not atom2, not atom22.
atom34 > not atom34 :- atom2, not atom22.
atom18 > not atom18 :- not atom1, not atom22.
not atom18 > atom18 :- atom1, not atom22.
atom36 > not atom36 :- not atom13, not atom22.
not atom36 > atom36 :- atom13, not atom22.
atom19 > not atom19 :- not atom1, not atom22.
not atom19 > atom19 :- atom1, not atom22.
atom32 > not atom32 :- not atom1, not atom22.
not atom32 > atom32 :- atom1, not atom22.
atom23 > not atom23 :- not atom1, not atom22.
atom23 > not atom23 :- atom1, not atom22.
not atom30 > atom30 :- not atom6, not atom22.
atom30 > not atom30 :- atom6, not atom22.
atom33 > not atom33 :- not atom2, not atom22.
not atom33 > atom33 :- atom2, not atom22.
atom29 > not atom29 :- not atom1, not atom22.
atom29 > not atom29 :- atom1, not atom22.
not atom8 > atom8 :- not atom2, not atom22.
atom8 > not atom8 :- atom2, not atom22.
not atom11 > atom11 :- not atom1, not atom22.
not atom11 > atom11 :- atom1, not atom22.
not atom3 > atom3 :- not atom1, not atom22.
not atom3 > atom3 :- atom1, not atom22.
atom7 > not atom7 :- not atom1, not atom22.
atom7 > not atom7 :- atom1, not atom22.
atom25 > not atom25 :- not atom1, not atom22.
not atom25 > atom25 :- atom1, not atom22.
atom37 > not atom37 :- not atom3, not atom22.
atom37 > not atom37 :- atom3, not atom22.
atom24 > not atom24 :- not atom10, not atom22.
not atom24 > atom24 :- atom10, not atom22.
atom26 > not atom26 :- not atom1, not atom22.
atom26 > not atom26 :- atom1, not atom22.
not atom27 > atom27 :- not atom3, not atom22.
not atom27 > atom27 :- atom3, not atom22.
atom15 > not atom15 :- not atom2, not atom22.
atom15 > not atom15 :- atom2, not atom22.
not atom20 > atom20 :- not atom1, not atom22.
atom20 > not atom20 :- atom1, not atom22.
not atom4 > atom4 :- not atom1, not atom22.
atom4 > not atom4 :- atom1, not atom22.
atom5 > not atom5 :- not atom2, not atom22.
not atom5 > atom5 :- atom2, not atom22.
not atom23 > atom23.
atom39 > not atom39 :- not atom23.
atom39 > not atom39 :- atom23.
atom18 > not atom18 :- not atom23.
not atom18 > atom18 :- atom23.
not atom20 > atom20 :- not atom23.
atom20 > not atom20 :- atom23.
not atom38 > atom38 :- not atom18.
not atom38 > atom38 :- atom18.
atom2 > not atom2 :- not atom20.
atom2 > not atom2 :- atom20.
atom8 > not atom8 :- not atom18.
atom8 > not atom8 :- atom18.
not atom31 > atom31 :- not atom23.
atom31 > not atom31 :- atom23.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
atom36 > not atom36 :- not atom18.
atom36 > not atom36 :- atom18.
not atom16 > atom16 :- not atom2.
not atom16 > atom16 :- atom2.
not atom24 > atom24 :- not atom2.
not atom24 > atom24 :- atom2.
not atom10 > atom10 :- not atom8.
atom10 > not atom10 :- atom8.
atom9 > not atom9 :- not atom2.
atom9 > not atom9 :- atom2.
not atom34 > atom34 :- not atom11.
atom34 > not atom34 :- atom11.
not atom33 > atom33 :- not atom2.
atom33 > not atom33 :- atom2.
not atom30 > atom30 :- not atom9.
not atom30 > atom30 :- atom9.
atom14 > not atom14 :- not atom2.
atom14 > not atom14 :- atom2.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom12 > atom12 :- not atom2.
atom12 > not atom12 :- atom2.
atom26 > not atom26 :- not atom2.
not atom26 > atom26 :- atom2.
atom5 > not atom5 :- not atom2.
not atom5 > atom5 :- atom2.
not atom15 > atom15 :- not atom2.
atom15 > not atom15 :- atom2.
not atom29 > atom29 :- not atom5.
not atom29 > atom29 :- atom5.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
atom1 > not atom1 :- not atom5.
not atom1 > atom1 :- atom5.
atom4 > not atom4 :- not atom2.
not atom4 > atom4 :- atom2.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
atom25 > not atom25 :- not atom2.
atom25 > not atom25 :- atom2.
atom32 > not atom32 :- not atom9.
atom32 > not atom32 :- atom9.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
not atom19 > atom19 :- not atom9.
not atom19 > atom19 :- atom9.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
not atom13 > atom13 :- not atom2.
not atom13 > atom13 :- atom2.
atom7 > not atom7 :- not atom1.
not atom7 > atom7 :- atom1.
atom37 > not atom37 :- not atom4.
atom37 > not atom37 :- atom4.
not atom35 > atom35 :- not atom2.
not atom35 > atom35 :- atom2.
not atom17 > atom17 :- not atom4.
not atom17 > atom17 :- atom4.
atom6 > not atom6 :- not atom2.
not atom6 > atom6 :- atom2.
atom3 > not atom3 :- not atom1.
not atom3 > atom3 :- atom1.
