not atom63 > atom63.
atom8 > not atom8 :- not atom63.
atom8 > not atom8 :- atom63.
not atom1 > atom1.
not atom74 > atom74 :- not atom63.
atom74 > not atom74 :- atom63.
atom76 > not atom76 :- not atom1.
not atom76 > atom76 :- atom1.
not atom69 > atom69 :- not atom1, not atom76.
not atom65 > atom65 :- not atom5, not atom76.
not atom65 > atom65 :- atom5, not atom76.
not atom49 > atom49 :- not atom5, not atom76.
not atom49 > atom49 :- atom5, not atom76.
not atom35 > atom35 :- not atom8, not atom76.
atom35 > not atom35 :- atom8, not atom76.
atom85 > not atom85 :- not atom5, not atom76.
atom85 > not atom85 :- atom5, not atom76.
not atom68 > atom68 :- not atom1, not atom76.
not atom68 > atom68 :- atom1, not atom76.
atom16 > not atom16 :- not atom1, not atom76.
not atom16 > atom16 :- atom1, not atom76.
atom3 > not atom3 :- not atom1, not atom76.
not atom3 > atom3 :- atom1, not atom76.
atom23 > not atom23 :- not atom3, not atom76.
atom23 > not atom23 :- atom3, not atom76.
atom32 > not atom32 :- not atom3, not atom76.
not atom32 > atom32 :- atom3, not atom76.
not atom17 > atom17 :- not atom1, not atom76.
atom17 > not atom17 :- atom1, not atom76.
not atom22 > atom22 :- not atom1, not atom76.
not atom22 > atom22 :- atom1, not atom76.
atom39 > not atom39 :- not atom1, not atom76.
atom39 > not atom39 :- atom1, not atom76.
atom58 > not atom58 :- not atom5, not atom76.
not atom58 > atom58 :- atom5, not atom76.
not atom9 > atom9 :- not atom13, not atom76.
atom9 > not atom9 :- atom13, not atom76.
atom51 > not atom51 :- not atom5, not atom76.
atom51 > not atom51 :- atom5, not atom76.
not atom60 > atom60 :- not atom3, not atom76.
not atom60 > atom60 :- atom3, not atom76.
not atom57 > atom57 :- not atom3, not atom76.
not atom57 > atom57 :- atom3, not atom76.
atom25 > not atom25 :- not atom3, not atom76.
not atom25 > atom25 :- atom3, not atom76.
not atom55 > atom55 :- not atom1, not atom76.
atom55 > not atom55 :- atom1, not atom76.
not atom21 > atom21 :- not atom3, not atom76.
not atom21 > atom21 :- atom3, not atom76.
atom80 > not atom80 :- not atom1, not atom76.
atom80 > not atom80 :- atom1, not atom76.
not atom24 > atom24 :- not atom5, not atom76.
not atom24 > atom24 :- atom5, not atom76.
not atom50 > atom50 :- not atom1, not atom76.
atom50 > not atom50 :- atom1, not atom76.
atom30 > not atom30 :- not atom1, not atom76.
atom30 > not atom30 :- atom1, not atom76.
atom37 > not atom37 :- not atom16, not atom76.
not atom37 > atom37 :- atom16, not atom76.
not atom56 > atom56 :- not atom3, not atom76.
not atom56 > atom56 :- atom3, not atom76.
atom70 > not atom70 :- not atom8, not atom76.
atom70 > not atom70 :- atom8, not atom76.
not atom53 > atom53 :- not atom1, not atom76.
not atom53 > atom53 :- atom1, not atom76.
not atom89 > atom89 :- not atom3, not atom76.
atom89 > not atom89 :- atom3, not atom76.
atom6 > not atom6 :- not atom5, not atom76.
not atom6 > atom6 :- atom5, not atom76.
atom59 > not atom59 :- not atom5, not atom76.
not atom59 > atom59 :- atom5, not atom76.
atom26 > not atom26 :- not atom3, not atom76.
not atom26 > atom26 :- atom3, not atom76.
atom10 > not atom10 :- not atom1, not atom76.
atom10 > not atom10 :- atom1, not atom76.
not atom33 > atom33 :- not atom3, not atom76.
not atom33 > atom33 :- atom3, not atom76.
atom64 > not atom64 :- not atom3, not atom76.
not atom64 > atom64 :- atom3, not atom76.
not atom27 > atom27 :- not atom5, not atom76.
atom27 > not atom27 :- atom5, not atom76.
atom48 > not atom48 :- not atom6, not atom76.
not atom48 > atom48 :- atom6, not atom76.
not atom29 > atom29 :- not atom3, not atom76.
atom29 > not atom29 :- atom3, not atom76.
atom28 > not atom28 :- not atom3, not atom76.
not atom28 > atom28 :- atom3, not atom76.
not atom90 > atom90 :- not atom1, not atom76.
atom90 > not atom90 :- atom1, not atom76.
not atom87 > atom87 :- not atom5, not atom76.
not atom87 > atom87 :- atom5, not atom76.
atom4 > not atom4 :- not atom1, not atom76.
atom4 > not atom4 :- atom1, not atom76.
not atom67 > atom67 :- not atom4, not atom76.
atom67 > not atom67 :- atom4, not atom76.
not atom66 > atom66 :- not atom3, not atom76.
not atom66 > atom66 :- atom3, not atom76.
not atom2 > atom2 :- not atom3, not atom76.
atom2 > not atom2 :- atom3, not atom76.
not atom11 > atom11 :- not atom1, not atom76.
not atom11 > atom11 :- atom1, not atom76.
not atom40 > atom40 :- not atom2, not atom76.
atom40 > not atom40 :- atom2, not atom76.
not atom12 > atom12 :- not atom2, not atom76.
not atom12 > atom12 :- atom2, not atom76.
not atom45 > atom45 :- not atom3, not atom76.
atom45 > not atom45 :- atom3, not atom76.
atom7 > not atom7 :- not atom1, not atom76.
not atom7 > atom7 :- atom1, not atom76.
not atom31 > atom31 :- not atom1, not atom76.
not atom31 > atom31 :- atom1, not atom76.
not atom77 > atom77 :- not atom1, not atom76.
not atom77 > atom77 :- atom1, not atom76.
not atom78 > atom78 :- not atom2, not atom76.
not atom78 > atom78 :- atom2, not atom76.
atom14 > not atom14 :- not atom7, not atom76.
not atom14 > atom14 :- atom7, not atom76.
not atom75 > atom75 :- not atom63, atom76.
atom75 > not atom75 :- atom63, atom76.
atom47 > not atom47 :- not atom1, atom76.
atom47 > not atom47 :- atom1, atom76.
atom55 > not atom55 :- not atom1, atom76.
not atom55 > atom55 :- atom1, atom76.
not atom48 > atom48 :- not atom1, atom76.
atom48 > not atom48 :- atom1, atom76.
atom7 > not atom7 :- not atom8, atom76.
not atom7 > atom7 :- atom8, atom76.
atom68 > not atom68 :- not atom1, atom76.
atom68 > not atom68 :- atom1, atom76.
not atom19 > atom19 :- not atom8, atom76.
not atom19 > atom19 :- atom8, atom76.
atom65 > not atom65 :- not atom7, atom76.
atom65 > not atom65 :- atom7, atom76.
not atom61 > atom61 :- not atom7, atom76.
not atom61 > atom61 :- atom7, atom76.
not atom64 > atom64 :- not atom1, atom76.
not atom64 > atom64 :- atom1, atom76.
atom72 > not atom72 :- not atom1, atom76.
not atom72 > atom72 :- atom1, atom76.
atom14 > not atom14 :- not atom1, atom76.
not atom14 > atom14 :- atom1, atom76.
atom25 > not atom25 :- not atom7, atom76.
not atom25 > atom25 :- atom7, atom76.
not atom29 > atom29 :- not atom1, atom76.
atom29 > not atom29 :- atom1, atom76.
not atom42 > atom42 :- not atom1, atom76.
not atom42 > atom42 :- atom1, atom76.
not atom15 > atom15 :- not atom7, atom76.
not atom15 > atom15 :- atom7, atom76.
atom41 > not atom41 :- not atom1, atom76.
atom41 > not atom41 :- atom1, atom76.
not atom57 > atom57 :- not atom1, atom76.
atom57 > not atom57 :- atom1, atom76.
atom45 > not atom45 :- not atom7, atom76.
atom45 > not atom45 :- atom7, atom76.
atom27 > not atom27 :- not atom8, atom76.
not atom27 > atom27 :- atom8, atom76.
not atom39 > atom39 :- not atom8, atom76.
not atom39 > atom39 :- atom8, atom76.
atom6 > not atom6 :- not atom1, atom76.
atom6 > not atom6 :- atom1, atom76.
atom34 > not atom34 :- not atom1, atom76.
atom34 > not atom34 :- atom1, atom76.
atom5 > not atom5 :- not atom1, atom76.
atom5 > not atom5 :- atom1, atom76.
atom86 > not atom86 :- not atom1, atom76.
atom86 > not atom86 :- atom1, atom76.
not atom21 > atom21 :- not atom1, atom76.
atom21 > not atom21 :- atom1, atom76.
not atom52 > atom52 :- not atom1, atom76.
not atom52 > atom52 :- atom1, atom76.
atom26 > not atom26 :- not atom1, atom76.
atom26 > not atom26 :- atom1, atom76.
not atom59 > atom59 :- not atom5, atom76.
atom59 > not atom59 :- atom5, atom76.
not atom17 > atom17 :- not atom1, atom76.
not atom17 > atom17 :- atom1, atom76.
atom16 > not atom16 :- not atom6, atom76.
atom16 > not atom16 :- atom6, atom76.
atom10 > not atom10 :- not atom5, atom76.
not atom10 > atom10 :- atom5, atom76.
not atom31 > atom31 :- not atom1, atom76.
not atom31 > atom31 :- atom1, atom76.
not atom84 > atom84 :- not atom1, atom76.
not atom84 > atom84 :- atom1, atom76.
atom50 > not atom50 :- not atom1, atom76.
not atom50 > atom50 :- atom1, atom76.
not atom37 > atom37 :- not atom5, atom76.
not atom37 > atom37 :- atom5, atom76.
not atom13 > atom13 :- not atom1, atom76.
not atom13 > atom13 :- atom1, atom76.
not atom33 > atom33 :- not atom1, atom76.
atom33 > not atom33 :- atom1, atom76.
atom40 > not atom40 :- not atom5, atom76.
atom40 > not atom40 :- atom5, atom76.
atom70 > not atom70 :- not atom1, atom76.
atom70 > not atom70 :- atom1, atom76.
atom30 > not atom30 :- not atom5, atom76.
not atom30 > atom30 :- atom5, atom76.
atom46 > not atom46 :- not atom1, atom76.
atom46 > not atom46 :- atom1, atom76.
not atom58 > atom58 :- not atom1, atom76.
atom58 > not atom58 :- atom1, atom76.
atom56 > not atom56 :- not atom1, atom76.
not atom56 > atom56 :- atom1, atom76.
atom60 > not atom60 :- not atom8, atom76.
atom60 > not atom60 :- atom8, atom76.
not atom66 > atom66 :- not atom1, atom76.
not atom66 > atom66 :- atom1, atom76.
atom38 > not atom38 :- not atom5, atom76.
atom38 > not atom38 :- atom5, atom76.
atom35 > not atom35 :- not atom5, atom76.
not atom35 > atom35 :- atom5, atom76.
atom89 > not atom89 :- not atom1, atom76.
atom89 > not atom89 :- atom1, atom76.
not atom85 > atom85 :- not atom1, atom76.
atom85 > not atom85 :- atom1, atom76.
atom71 > not atom71 :- not atom5, atom76.
atom71 > not atom71 :- atom5, atom76.
not atom80 > atom80 :- not atom1, atom76.
not atom80 > atom80 :- atom1, atom76.
not atom9 > atom9 :- not atom1, atom76.
not atom9 > atom9 :- atom1, atom76.
not atom67 > atom67 :- not atom1, atom76.
not atom67 > atom67 :- atom1, atom76.
not atom43 > atom43 :- not atom5, atom76.
atom43 > not atom43 :- atom5, atom76.
not atom12 > atom12 :- not atom5, atom76.
not atom12 > atom12 :- atom5, atom76.
not atom11 > atom11 :- not atom5, atom76.
not atom11 > atom11 :- atom5, atom76.
not atom28 > atom28 :- not atom1, atom76.
not atom28 > atom28 :- atom1, atom76.
atom49 > not atom49 :- not atom1, atom76.
not atom49 > atom49 :- atom1, atom76.
not atom54 > atom54 :- not atom6, atom76.
atom54 > not atom54 :- atom6, atom76.
atom82 > not atom82 :- not atom6, atom76.
atom82 > not atom82 :- atom6, atom76.
not atom20 > atom20 :- not atom5, atom76.
not atom20 > atom20 :- atom5, atom76.
not atom3 > atom3 :- not atom1, atom76.
not atom3 > atom3 :- atom1, atom76.
atom4 > not atom4 :- not atom1, atom76.
not atom4 > atom4 :- atom1, atom76.
atom23 > not atom23 :- not atom1, atom76.
atom23 > not atom23 :- atom1, atom76.
not atom83 > atom83 :- not atom1, atom76.
atom83 > not atom83 :- atom1, atom76.
not atom73 > atom73 :- not atom1, atom76.
atom73 > not atom73 :- atom1, atom76.
not atom69 > atom69 :- not atom3, atom76.
atom69 > not atom69 :- atom3, atom76.
not atom18 > atom18 :- not atom4, atom76.
atom18 > not atom18 :- atom4, atom76.
atom81 > not atom81 :- not atom1, atom76.
not atom81 > atom81 :- atom1, atom76.
atom24 > not atom24 :- not atom4, atom76.
atom24 > not atom24 :- atom4, atom76.
not atom87 > atom87 :- not atom1, atom76.
not atom87 > atom87 :- atom1, atom76.
not atom79 > atom79 :- not atom1, atom76.
atom79 > not atom79 :- atom1, atom76.
not atom62 > atom62 :- not atom4, atom76.
atom62 > not atom62 :- atom4, atom76.
not atom2 > atom2 :- not atom1, atom76.
atom2 > not atom2 :- atom1, atom76.
not atom44 > atom44 :- not atom1, atom76.
atom44 > not atom44 :- atom1, atom76.
not atom36 > atom36 :- not atom3, atom76.
atom36 > not atom36 :- atom3, atom76.
not atom78 > atom78 :- not atom1, atom76.
atom78 > not atom78 :- atom1, atom76.
atom22 > not atom22 :- not atom6, atom76.
not atom22 > atom22 :- atom6, atom76.
atom88 > not atom88 :- not atom3, atom76.
atom88 > not atom88 :- atom3, atom76.
atom90 > not atom90 :- not atom1, atom76.
atom90 > not atom90 :- atom1, atom76.
not atom77 > atom77 :- not atom4, atom76.
atom77 > not atom77 :- atom4, atom76.
not atom53 > atom53 :- not atom1, atom76.
atom53 > not atom53 :- atom1, atom76.
not atom32 > atom32 :- not atom2, atom76.
atom32 > not atom32 :- atom2, atom76.
atom51 > not atom51 :- not atom1, atom76.
not atom51 > atom51 :- atom1, atom76.
not atom32 > atom32.
atom3 > not atom3 :- not atom32.
not atom3 > atom3 :- atom32.
not atom22 > atom22 :- not atom32.
atom22 > not atom22 :- atom32.
not atom65 > atom65 :- not atom3.
not atom65 > atom65 :- atom3.
atom66 > not atom66 :- not atom3.
atom66 > not atom66 :- atom3.
atom87 > not atom87 :- not atom22.
not atom87 > atom87 :- atom22.
not atom37 > atom37 :- not atom32.
not atom37 > atom37 :- atom32.
atom47 > not atom47 :- not atom3.
not atom47 > atom47 :- atom3.
atom23 > not atom23 :- not atom3.
not atom23 > atom23 :- atom3.
atom55 > not atom55 :- not atom32.
atom55 > not atom55 :- atom32.
atom84 > not atom84 :- not atom3.
atom84 > not atom84 :- atom3.
atom90 > not atom90 :- not atom37.
atom90 > not atom90 :- atom37.
atom24 > not atom24 :- not atom22.
atom24 > not atom24 :- atom22.
atom36 > not atom36 :- not atom22.
not atom36 > atom36 :- atom22.
atom45 > not atom45 :- not atom3.
atom45 > not atom45 :- atom3.
not atom6 > atom6 :- not atom3.
atom6 > not atom6 :- atom3.
atom38 > not atom38 :- not atom6.
atom38 > not atom38 :- atom6.
not atom85 > atom85 :- not atom24.
not atom85 > atom85 :- atom24.
not atom74 > atom74 :- not atom6.
not atom74 > atom74 :- atom6.
not atom77 > atom77 :- not atom3.
not atom77 > atom77 :- atom3.
atom61 > not atom61 :- not atom6.
not atom61 > atom61 :- atom6.
not atom15 > atom15 :- not atom6.
atom15 > not atom15 :- atom6.
atom41 > not atom41 :- not atom6.
not atom41 > atom41 :- atom6.
atom83 > not atom83 :- not atom3.
atom83 > not atom83 :- atom3.
atom56 > not atom56 :- not atom3.
atom56 > not atom56 :- atom3.
atom12 > not atom12 :- not atom6.
not atom12 > atom12 :- atom6.
not atom88 > atom88 :- not atom6.
atom88 > not atom88 :- atom6.
not atom34 > atom34 :- not atom3.
not atom34 > atom34 :- atom3.
not atom39 > atom39 :- not atom3.
atom39 > not atom39 :- atom3.
not atom53 > atom53 :- not atom3.
atom53 > not atom53 :- atom3.
atom9 > not atom9 :- not atom3.
atom9 > not atom9 :- atom3.
not atom58 > atom58 :- not atom9.
not atom58 > atom58 :- atom9.
atom35 > not atom35 :- not atom6.
atom35 > not atom35 :- atom6.
not atom5 > atom5 :- not atom3.
not atom5 > atom5 :- atom3.
not atom21 > atom21 :- not atom3.
atom21 > not atom21 :- atom3.
atom40 > not atom40 :- not atom9.
not atom40 > atom40 :- atom9.
atom63 > not atom63 :- not atom3.
not atom63 > atom63 :- atom3.
not atom28 > atom28 :- not atom3.
atom28 > not atom28 :- atom3.
atom16 > not atom16 :- not atom5.
not atom16 > atom16 :- atom5.
atom1 > not atom1 :- not atom5.
atom1 > not atom1 :- atom5.
not atom86 > atom86 :- not atom1.
atom86 > not atom86 :- atom1.
atom7 > not atom7 :- not atom3.
not atom7 > atom7 :- atom3.
atom25 > not atom25 :- not atom3.
atom25 > not atom25 :- atom3.
atom48 > not atom48 :- not atom5.
not atom48 > atom48 :- atom5.
not atom19 > atom19 :- not atom6.
atom19 > not atom19 :- atom6.
not atom72 > atom72 :- not atom6.
not atom72 > atom72 :- atom6.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom49 > atom49 :- not atom3.
atom49 > not atom49 :- atom3.
atom70 > not atom70 :- not atom5.
not atom70 > atom70 :- atom5.
atom67 > not atom67 :- not atom1.
atom67 > not atom67 :- atom1.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
atom42 > not atom42 :- not atom3.
not atom42 > atom42 :- atom3.
atom20 > not atom20 :- not atom6.
not atom20 > atom20 :- atom6.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom29 > atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom13 > atom13 :- not atom9.
atom13 > not atom13 :- atom9.
atom27 > not atom27 :- not atom5.
not atom27 > atom27 :- atom5.
atom46 > not atom46 :- not atom5.
not atom46 > atom46 :- atom5.
not atom54 > atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom50 > not atom50 :- not atom1.
not atom50 > atom50 :- atom1.
not atom30 > atom30 :- not atom1.
not atom30 > atom30 :- atom1.
atom11 > not atom11 :- not atom1.
not atom11 > atom11 :- atom1.
atom81 > not atom81 :- not atom3.
not atom81 > atom81 :- atom3.
atom80 > not atom80 :- not atom5.
not atom80 > atom80 :- atom5.
not atom68 > atom68 :- not atom3.
not atom68 > atom68 :- atom3.
atom71 > not atom71 :- not atom1.
atom71 > not atom71 :- atom1.
not atom79 > atom79 :- not atom3.
not atom79 > atom79 :- atom3.
atom76 > not atom76 :- not atom7.
not atom76 > atom76 :- atom7.
not atom8 > atom8 :- not atom1.
atom8 > not atom8 :- atom1.
atom2 > not atom2 :- not atom3.
atom2 > not atom2 :- atom3.
atom60 > not atom60 :- not atom1.
atom60 > not atom60 :- atom1.
atom4 > not atom4 :- not atom1.
not atom4 > atom4 :- atom1.
not atom18 > atom18 :- not atom7.
atom18 > not atom18 :- atom7.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
not atom31 > atom31 :- not atom1.
atom31 > not atom31 :- atom1.
atom82 > not atom82 :- not atom2.
atom82 > not atom82 :- atom2.
not atom17 > atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom26 > atom26 :- not atom3.
atom26 > not atom26 :- atom3.
atom69 > not atom69 :- not atom1.
not atom69 > atom69 :- atom1.
not atom44 > atom44 :- not atom2.
atom44 > not atom44 :- atom2.
atom51 > not atom51 :- not atom1.
not atom51 > atom51 :- atom1.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom64 > atom64 :- not atom1.
atom64 > not atom64 :- atom1.
not atom73 > atom73 :- not atom5.
atom73 > not atom73 :- atom5.
atom59 > not atom59 :- not atom2.
not atom59 > atom59 :- atom2.
not atom89 > atom89 :- not atom3.
atom89 > not atom89 :- atom3.
not atom14 > atom14 :- not atom1.
atom14 > not atom14 :- atom1.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
atom62 > not atom62 :- not atom5.
atom62 > not atom62 :- atom5.
atom78 > not atom78 :- not atom1.
atom78 > not atom78 :- atom1.
