not atom43 > atom43.
atom50 > not atom50 :- not atom43.
not atom50 > atom50 :- atom43.
not atom8 > atom8.
not atom44 > atom44 :- not atom50.
not atom44 > atom44 :- atom50.
not atom15 > atom15 :- not atom43.
atom15 > not atom15 :- atom43.
atom20 > not atom20 :- not atom8.
not atom20 > atom20 :- atom8.
atom17 > not atom17 :- not atom8, atom20.
not atom10 > atom10 :- not atom2.
not atom10 > atom10 :- atom2.
atom40 > not atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom19 > not atom19 :- not atom2.
not atom19 > atom19 :- atom2.
not atom7 > atom7 :- not atom2.
atom7 > not atom7 :- atom2.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
atom55 > not atom55 :- not atom5.
atom55 > not atom55 :- atom5.
atom43 > not atom43 :- not atom5.
atom43 > not atom43 :- atom5.
not atom20 > atom20 :- not atom12.
not atom20 > atom20 :- atom12.
atom39 > not atom39 :- not atom2.
atom39 > not atom39 :- atom2.
atom36 > not atom36 :- not atom2.
atom36 > not atom36 :- atom2.
atom60 > not atom60 :- not atom2.
not atom60 > atom60 :- atom2.
not atom51 > atom51 :- not atom2.
not atom51 > atom51 :- atom2.
atom9 > not atom9 :- not atom2.
atom9 > not atom9 :- atom2.
atom50 > not atom50 :- not atom2.
atom50 > not atom50 :- atom2.
not atom1 > atom1 :- not atom9.
not atom1 > atom1 :- atom9.
not atom58 > atom58 :- not atom1.
not atom58 > atom58 :- atom1.
not atom17 > atom17 :- not atom2.
not atom17 > atom17 :- atom2.
not atom37 > atom37 :- not atom2.
atom37 > not atom37 :- atom2.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
not atom6 > atom6 :- not atom1.
not atom6 > atom6 :- atom1.
not atom45 > atom45 :- not atom2.
atom45 > not atom45 :- atom2.
not atom3 > atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom27 > not atom27 :- not atom3.
not atom27 > atom27 :- atom3.
not atom46 > atom46 :- not atom5.
atom46 > not atom46 :- atom5.
atom11 > not atom11 :- not atom3.
not atom11 > atom11 :- atom3.
atom25 > not atom25 :- not atom2.
atom25 > not atom25 :- atom2.
not atom52 > atom52 :- not atom3.
not atom52 > atom52 :- atom3.
atom56 > not atom56 :- not atom1.
not atom56 > atom56 :- atom1.
not atom28 > atom28 :- not atom1.
not atom28 > atom28 :- atom1.
atom14 > not atom14 :- not atom3.
atom14 > not atom14 :- atom3.
not atom44 > atom44 :- not atom1.
not atom44 > atom44 :- atom1.
atom41 > not atom41 :- not atom3.
atom41 > not atom41 :- atom3.
not atom13 > atom13 :- not atom2.
atom13 > not atom13 :- atom2.
atom18 > not atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom30 > not atom30 :- not atom1.
atom30 > not atom30 :- atom1.
not atom26 > atom26 :- not atom5.
not atom26 > atom26 :- atom5.
not atom4 > atom4 :- not atom2.
atom4 > not atom4 :- atom2.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom47 > not atom47 :- not atom2.
atom47 > not atom47 :- atom2.
atom15 > not atom15 :- not atom2.
atom15 > not atom15 :- atom2.
not atom53 > atom53 :- not atom2.
not atom53 > atom53 :- atom2.
