atom55 > not atom55.
not atom48 > atom48 :- not atom55.
atom48 > not atom48 :- atom55.
not atom23 > atom23 :- not atom48.
atom23 > not atom23 :- atom48.
atom59 > not atom59 :- not atom23.
atom59 > not atom59 :- atom23.
not atom46 > atom46 :- not atom59.
not atom46 > atom46 :- atom59.
atom15 > not atom15 :- not atom46.
atom15 > not atom15 :- atom46.
atom10 > not atom10 :- not atom46, not atom15.
atom33 > not atom33 :- atom8, atom15.
atom32 > not atom32 :- not atom8, atom15.
atom32 > not atom32 :- atom8, atom15.
atom36 > not atom36 :- not atom12, atom15.
not atom36 > atom36 :- atom12, atom15.
atom60 > not atom60 :- not atom11, atom15.
atom60 > not atom60 :- atom11, atom15.
not atom44 > atom44 :- not atom8, atom15.
atom44 > not atom44 :- atom8, atom15.
atom3 > not atom3 :- not atom8, atom15.
not atom3 > atom3 :- atom8, atom15.
atom34 > not atom34 :- not atom3, atom15.
atom34 > not atom34 :- atom3, atom15.
atom52 > not atom52 :- not atom3, atom15.
not atom52 > atom52 :- atom3, atom15.
not atom54 > atom54 :- not atom3, atom15.
not atom54 > atom54 :- atom3, atom15.
not atom43 > atom43 :- not atom10, atom15.
atom43 > not atom43 :- atom10, atom15.
atom24 > not atom24 :- not atom12, atom15.
not atom24 > atom24 :- atom12, atom15.
atom1 > not atom1 :- not atom3, atom15.
not atom1 > atom1 :- atom3, atom15.
not atom18 > atom18 :- not atom1, atom15.
atom18 > not atom18 :- atom1, atom15.
not atom9 > atom9 :- not atom3, atom15.
atom9 > not atom9 :- atom3, atom15.
atom29 > not atom29 :- not atom1, atom15.
atom29 > not atom29 :- atom1, atom15.
atom2 > not atom2 :- not atom3, atom15.
not atom2 > atom2 :- atom3, atom15.
not atom53 > atom53 :- not atom2, atom15.
atom53 > not atom53 :- atom2, atom15.
atom47 > not atom47 :- not atom1, atom15.
not atom47 > atom47 :- atom1, atom15.
not atom6 > atom6 :- not atom1, atom15.
not atom6 > atom6 :- atom1, atom15.
atom28 > not atom28 :- not atom1, atom15.
atom28 > not atom28 :- atom1, atom15.
atom25 > not atom25 :- not atom1, atom15.
not atom25 > atom25 :- atom1, atom15.
atom19 > not atom19 :- not atom1, atom15.
not atom19 > atom19 :- atom1, atom15.
atom14 > not atom14 :- not atom2, atom15.
atom14 > not atom14 :- atom2, atom15.
not atom22 > atom22 :- not atom3, atom15.
not atom22 > atom22 :- atom3, atom15.
not atom40 > atom40 :- not atom1, atom15.
not atom40 > atom40 :- atom1, atom15.
not atom20 > atom20 :- not atom1, atom15.
atom20 > not atom20 :- atom1, atom15.
not atom21 > atom21 :- not atom1, atom15.
not atom21 > atom21 :- atom1, atom15.
atom4 > not atom4 :- not atom8, atom15.
atom4 > not atom4 :- atom8, atom15.
not atom51 > atom51 :- not atom1, atom15.
atom51 > not atom51 :- atom1, atom15.
not atom5 > atom5 :- not atom1, atom15.
not atom5 > atom5 :- atom1, atom15.
not atom45 > atom45 :- not atom5, atom15.
atom45 > not atom45 :- atom5, atom15.
not atom41 > atom41 :- not atom1, atom15.
atom41 > not atom41 :- atom1, atom15.
not atom7 > atom7 :- not atom1, atom15.
atom7 > not atom7 :- atom1, atom15.
atom57 > not atom57 :- not atom1, atom15.
atom57 > not atom57 :- atom1, atom15.
not atom56 > atom56 :- not atom1, atom15.
atom56 > not atom56 :- atom1, atom15.
not atom38 > atom38 :- not atom2, atom15.
not atom38 > atom38 :- atom2, atom15.
not atom54 > atom54.
atom22 > not atom22 :- not atom54.
not atom22 > atom22 :- atom54.
atom39 > not atom39 :- not atom54.
not atom39 > atom39 :- atom54.
atom13 > not atom13 :- not atom22.
atom13 > not atom13 :- atom22.
not atom7 > atom7 :- not atom13.
not atom7 > atom7 :- atom13.
atom10 > not atom10 :- not atom22.
atom10 > not atom10 :- atom22.
not atom53 > atom53 :- not atom7.
atom53 > not atom53 :- atom7.
atom21 > not atom21 :- not atom39.
atom21 > not atom21 :- atom39.
not atom31 > atom31 :- not atom10.
atom31 > not atom31 :- atom10.
not atom28 > atom28 :- not atom7.
not atom28 > atom28 :- atom7.
not atom5 > atom5 :- not atom21.
atom5 > not atom5 :- atom21.
atom25 > not atom25 :- not atom7.
not atom25 > atom25 :- atom7.
atom55 > not atom55 :- not atom5.
atom55 > not atom55 :- atom5.
atom14 > not atom14 :- not atom10.
atom14 > not atom14 :- atom10.
not atom18 > atom18 :- not atom7.
not atom18 > atom18 :- atom7.
atom24 > not atom24 :- not atom14.
not atom24 > atom24 :- atom14.
not atom4 > atom4 :- not atom10.
atom4 > not atom4 :- atom10.
not atom43 > atom43 :- not atom4.
not atom43 > atom43 :- atom4.
atom58 > not atom58 :- not atom4.
not atom58 > atom58 :- atom4.
not atom44 > atom44 :- not atom4.
atom44 > not atom44 :- atom4.
atom30 > not atom30 :- not atom5.
not atom30 > atom30 :- atom5.
not atom2 > atom2 :- not atom4.
not atom2 > atom2 :- atom4.
atom12 > not atom12 :- not atom2.
atom12 > not atom12 :- atom2.
not atom36 > atom36 :- not atom4.
atom36 > not atom36 :- atom4.
not atom16 > atom16 :- not atom5.
not atom16 > atom16 :- atom5.
not atom41 > atom41 :- not atom2.
atom41 > not atom41 :- atom2.
not atom35 > atom35 :- not atom4.
atom35 > not atom35 :- atom4.
atom29 > not atom29 :- not atom4.
atom29 > not atom29 :- atom4.
not atom48 > atom48 :- not atom2.
not atom48 > atom48 :- atom2.
atom42 > not atom42 :- not atom2.
not atom42 > atom42 :- atom2.
atom46 > not atom46 :- not atom4.
not atom46 > atom46 :- atom4.
not atom49 > atom49 :- not atom2.
atom49 > not atom49 :- atom2.
not atom3 > atom3 :- not atom2.
atom3 > not atom3 :- atom2.
atom11 > not atom11 :- not atom3.
atom11 > not atom11 :- atom3.
atom57 > not atom57 :- not atom2.
atom57 > not atom57 :- atom2.
atom50 > not atom50 :- not atom4.
not atom50 > atom50 :- atom4.
atom8 > not atom8 :- not atom10.
atom8 > not atom8 :- atom10.
not atom20 > atom20 :- not atom5.
not atom20 > atom20 :- atom5.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom52 > atom52 :- not atom2.
atom52 > not atom52 :- atom2.
not atom6 > atom6 :- not atom2.
not atom6 > atom6 :- atom2.
atom15 > not atom15 :- not atom5.
atom15 > not atom15 :- atom5.
not atom9 > atom9 :- not atom5.
not atom9 > atom9 :- atom5.
not atom26 > atom26 :- not atom2.
not atom26 > atom26 :- atom2.
atom23 > not atom23 :- not atom2.
not atom23 > atom23 :- atom2.
not atom60 > atom60 :- not atom4.
not atom60 > atom60 :- atom4.
not atom47 > atom47 :- not atom4.
atom47 > not atom47 :- atom4.
atom56 > not atom56 :- not atom2.
atom56 > not atom56 :- atom2.
not atom17 > atom17 :- not atom7.
atom17 > not atom17 :- atom7.
not atom59 > atom59 :- not atom3.
not atom59 > atom59 :- atom3.
atom38 > not atom38 :- not atom2.
not atom38 > atom38 :- atom2.
atom19 > not atom19 :- not atom3.
atom19 > not atom19 :- atom3.
not atom33 > atom33 :- not atom5.
not atom33 > atom33 :- atom5.
atom1 > not atom1 :- not atom4.
not atom1 > atom1 :- atom4.
not atom40 > atom40 :- not atom6.
atom40 > not atom40 :- atom6.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom51 > atom51 :- not atom1.
not atom51 > atom51 :- atom1.
not atom45 > atom45 :- not atom2.
atom45 > not atom45 :- atom2.
not atom34 > atom34 :- not atom9.
atom34 > not atom34 :- atom9.
atom37 > not atom37 :- not atom1.
not atom37 > atom37 :- atom1.
