atom46 > not atom46.
not atom33 > atom33 :- atom46.
atom13 > not atom13 :- atom46.
atom19 > not atom19 :- atom46.
atom42 > not atom42 :- atom46.
atom35 > not atom35 :- not atom19, atom46.
atom10 > not atom10 :- not atom5.
atom10 > not atom10 :- atom5.
not atom14 > atom14 :- not atom8.
atom14 > not atom14 :- atom8.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom41 > not atom41 :- not atom5.
not atom41 > atom41 :- atom5.
not atom18 > atom18 :- not atom7.
atom18 > not atom18 :- atom7.
atom11 > not atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom16 > atom16 :- not atom5.
not atom16 > atom16 :- atom5.
not atom22 > atom22 :- not atom4.
atom22 > not atom22 :- atom4.
atom6 > not atom6 :- not atom1.
atom6 > not atom6 :- atom1.
atom29 > not atom29 :- not atom1.
not atom29 > atom29 :- atom1.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom45 > atom45 :- not atom1.
not atom45 > atom45 :- atom1.
not atom43 > atom43 :- not atom1.
atom43 > not atom43 :- atom1.
not atom39 > atom39 :- not atom1.
atom39 > not atom39 :- atom1.
not atom2 > atom2 :- not atom1.
not atom2 > atom2 :- atom1.
not atom3 > atom3 :- not atom2.
not atom3 > atom3 :- atom2.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom20 > atom20 :- not atom3.
not atom20 > atom20 :- atom3.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
not atom44 > atom44 :- not atom1.
not atom44 > atom44 :- atom1.
