atom47 > not atom47.
not atom52 > atom52 :- atom47.
not atom6 > atom6 :- atom47.
not atom56 > atom56 :- atom47.
atom28 > not atom28 :- atom47.
not atom44 > atom44 :- not atom6, atom47.
not atom11 > atom11 :- not atom9, atom47.
not atom11 > atom11 :- atom9, atom47.
atom1 > not atom1 :- not atom10, atom47.
not atom1 > atom1 :- atom10, atom47.
atom58 > not atom58 :- not atom6, atom47.
not atom58 > atom58 :- atom6, atom47.
atom33 > not atom33 :- not atom2, atom47.
not atom33 > atom33 :- atom2, atom47.
atom37 > not atom37 :- not atom1, atom47.
atom37 > not atom37 :- atom1, atom47.
atom34 > not atom34 :- not atom1, atom47.
not atom34 > atom34 :- atom1, atom47.
atom18 > not atom18 :- not atom8, atom47.
not atom18 > atom18 :- atom8, atom47.
atom54 > not atom54 :- not atom1, atom47.
not atom54 > atom54 :- atom1, atom47.
not atom15 > atom15 :- not atom8, atom47.
not atom15 > atom15 :- atom8, atom47.
not atom4 > atom4 :- not atom1, atom47.
not atom4 > atom4 :- atom1, atom47.
atom39 > not atom39 :- not atom1, atom47.
atom39 > not atom39 :- atom1, atom47.
atom57 > not atom57 :- not atom2, atom47.
atom57 > not atom57 :- atom2, atom47.
not atom3 > atom3 :- not atom4, atom47.
not atom3 > atom3 :- atom4, atom47.
not atom5 > atom5 :- not atom1, atom47.
atom5 > not atom5 :- atom1, atom47.
atom41 > not atom41 :- not atom1, atom47.
atom41 > not atom41 :- atom1, atom47.
not atom51 > atom51 :- not atom1, atom47.
atom51 > not atom51 :- atom1, atom47.
atom27 > not atom27 :- not atom2, atom47.
not atom27 > atom27 :- atom2, atom47.
not atom23 > atom23 :- not atom3, atom47.
atom23 > not atom23 :- atom3, atom47.
atom7 > not atom7 :- not atom1, atom47.
not atom7 > atom7 :- atom1, atom47.
atom12 > not atom12 :- not atom1, atom47.
atom12 > not atom12 :- atom1, atom47.
not atom31 > atom31 :- not atom2, atom47.
atom31 > not atom31 :- atom2, atom47.
atom22 > not atom22 :- not atom4, atom47.
not atom22 > atom22 :- atom4, atom47.
atom29 > not atom29 :- not atom3, atom47.
atom29 > not atom29 :- atom3, atom47.
atom35 > not atom35 :- not atom1, atom47.
atom35 > not atom35 :- atom1, atom47.
not atom19 > atom19 :- not atom1, atom47.
not atom19 > atom19 :- atom1, atom47.
atom32 > not atom32 :- not atom2, atom47.
not atom32 > atom32 :- atom2, atom47.
atom40 > not atom40 :- not atom2, atom47.
atom40 > not atom40 :- atom2, atom47.
atom25 > not atom25 :- not atom1, atom47.
atom25 > not atom25 :- atom1, atom47.
not atom55 > atom55 :- not atom47.
not atom46 > atom46 :- not atom55, not atom47.
not atom46 > atom46 :- atom55, not atom47.
not atom57 > atom57 :- not atom47.
atom12 > not atom12 :- not atom55, not atom47.
not atom12 > atom12 :- atom55, not atom47.
atom6 > not atom6 :- not atom47.
not atom59 > atom59 :- not atom46, not atom47.
not atom59 > atom59 :- atom46, not atom47.
atom40 > not atom40 :- not atom6, not atom47.
atom40 > not atom40 :- atom6, not atom47.
not atom7 > atom7 :- not atom6, not atom47.
atom7 > not atom7 :- atom6, not atom47.
not atom10 > atom10 :- not atom7, not atom47.
atom10 > not atom10 :- atom7, not atom47.
not atom54 > atom54 :- not atom55, not atom47.
not atom54 > atom54 :- atom55, not atom47.
atom23 > not atom23 :- not atom10, not atom47.
not atom23 > atom23 :- atom10, not atom47.
atom3 > not atom3 :- not atom23, not atom47.
atom3 > not atom3 :- atom23, not atom47.
atom31 > not atom31 :- not atom3, not atom47.
atom31 > not atom31 :- atom3, not atom47.
not atom42 > atom42 :- not atom3, not atom47.
not atom42 > atom42 :- atom3, not atom47.
not atom16 > atom16 :- not atom3, not atom47.
not atom16 > atom16 :- atom3, not atom47.
not atom24 > atom24 :- not atom3, not atom47.
not atom24 > atom24 :- atom3, not atom47.
not atom29 > atom29 :- not atom6, not atom47.
not atom29 > atom29 :- atom6, not atom47.
atom43 > not atom43 :- not atom7, not atom47.
not atom43 > atom43 :- atom7, not atom47.
not atom11 > atom11 :- not atom6, not atom47.
atom11 > not atom11 :- atom6, not atom47.
atom45 > not atom45 :- not atom3, not atom47.
atom45 > not atom45 :- atom3, not atom47.
not atom22 > atom22 :- not atom3, not atom47.
atom22 > not atom22 :- atom3, not atom47.
atom20 > not atom20 :- not atom3, not atom47.
atom20 > not atom20 :- atom3, not atom47.
not atom4 > atom4 :- not atom3, not atom47.
atom4 > not atom4 :- atom3, not atom47.
atom32 > not atom32 :- not atom4, not atom47.
not atom32 > atom32 :- atom4, not atom47.
atom49 > not atom49 :- not atom3, not atom47.
atom49 > not atom49 :- atom3, not atom47.
not atom48 > atom48 :- not atom6, not atom47.
not atom48 > atom48 :- atom6, not atom47.
atom9 > not atom9 :- not atom3, not atom47.
atom9 > not atom9 :- atom3, not atom47.
not atom13 > atom13 :- not atom6, not atom47.
not atom13 > atom13 :- atom6, not atom47.
not atom8 > atom8 :- not atom3, not atom47.
not atom8 > atom8 :- atom3, not atom47.
atom60 > not atom60 :- not atom6, not atom47.
atom60 > not atom60 :- atom6, not atom47.
not atom35 > atom35 :- not atom4, not atom47.
not atom35 > atom35 :- atom4, not atom47.
atom27 > not atom27 :- not atom3, not atom47.
atom27 > not atom27 :- atom3, not atom47.
atom28 > not atom28 :- not atom3, not atom47.
not atom28 > atom28 :- atom3, not atom47.
not atom19 > atom19 :- not atom6, not atom47.
not atom19 > atom19 :- atom6, not atom47.
atom17 > not atom17 :- not atom4, not atom47.
atom17 > not atom17 :- atom4, not atom47.
atom15 > not atom15 :- not atom6, not atom47.
not atom15 > atom15 :- atom6, not atom47.
atom33 > not atom33 :- not atom4, not atom47.
atom33 > not atom33 :- atom4, not atom47.
atom30 > not atom30 :- not atom4, not atom47.
not atom30 > atom30 :- atom4, not atom47.
atom52 > not atom52 :- not atom8, not atom47.
not atom52 > atom52 :- atom8, not atom47.
not atom50 > atom50 :- not atom3, not atom47.
atom50 > not atom50 :- atom3, not atom47.
not atom37 > atom37 :- not atom8, not atom47.
atom37 > not atom37 :- atom8, not atom47.
not atom38 > atom38 :- not atom3, not atom47.
atom38 > not atom38 :- atom3, not atom47.
atom44 > not atom44 :- not atom3, not atom47.
atom44 > not atom44 :- atom3, not atom47.
atom21 > not atom21 :- not atom3, not atom47.
atom21 > not atom21 :- atom3, not atom47.
not atom36 > atom36 :- not atom4, not atom47.
not atom36 > atom36 :- atom4, not atom47.
not atom1 > atom1 :- not atom4, not atom47.
not atom1 > atom1 :- atom4, not atom47.
atom25 > not atom25 :- not atom6, not atom47.
not atom25 > atom25 :- atom6, not atom47.
atom41 > not atom41 :- not atom1, not atom47.
atom41 > not atom41 :- atom1, not atom47.
atom56 > not atom56 :- not atom4, not atom47.
atom56 > not atom56 :- atom4, not atom47.
not atom18 > atom18 :- not atom4, not atom47.
not atom18 > atom18 :- atom4, not atom47.
atom34 > not atom34 :- not atom1, not atom47.
not atom34 > atom34 :- atom1, not atom47.
not atom58 > atom58 :- not atom6, not atom47.
not atom58 > atom58 :- atom6, not atom47.
not atom51 > atom51 :- not atom1, not atom47.
atom51 > not atom51 :- atom1, not atom47.
not atom26 > atom26 :- not atom1, not atom47.
not atom26 > atom26 :- atom1, not atom47.
not atom5 > atom5 :- not atom1, not atom47.
atom5 > not atom5 :- atom1, not atom47.
not atom2 > atom2 :- not atom1, not atom47.
not atom2 > atom2 :- atom1, not atom47.
atom14 > not atom14 :- not atom1, not atom47.
atom14 > not atom14 :- atom1, not atom47.
not atom53 > atom53 :- not atom2, not atom47.
not atom53 > atom53 :- atom2, not atom47.
atom39 > not atom39 :- not atom4, not atom47.
not atom39 > atom39 :- atom4, not atom47.
not atom11 > atom11.
not atom21 > atom21.
not atom56 > atom56 :- not atom11.
atom56 > not atom56 :- atom11.
atom17 > not atom17 :- not atom11.
not atom17 > atom17 :- atom11.
not atom27 > atom27 :- not atom11.
atom27 > not atom27 :- atom11.
not atom46 > atom46 :- not atom11.
not atom46 > atom46 :- atom11.
atom22 > not atom22 :- not atom11.
atom22 > not atom22 :- atom11.
not atom50 > atom50 :- not atom11.
atom50 > not atom50 :- atom11.
not atom7 > atom7 :- not atom11.
not atom7 > atom7 :- atom11.
atom53 > not atom53 :- not atom7.
atom53 > not atom53 :- atom7.
not atom37 > atom37 :- not atom11.
atom37 > not atom37 :- atom11.
not atom16 > atom16 :- not atom7.
not atom16 > atom16 :- atom7.
atom25 > not atom25 :- not atom7.
atom25 > not atom25 :- atom7.
atom4 > not atom4 :- not atom7.
not atom4 > atom4 :- atom7.
atom5 > not atom5 :- not atom4.
atom5 > not atom5 :- atom4.
not atom29 > atom29 :- not atom4.
not atom29 > atom29 :- atom4.
atom43 > not atom43 :- not atom4.
not atom43 > atom43 :- atom4.
atom54 > not atom54 :- not atom5.
not atom54 > atom54 :- atom5.
atom14 > not atom14 :- not atom4.
atom14 > not atom14 :- atom4.
not atom55 > atom55 :- not atom5.
not atom55 > atom55 :- atom5.
atom12 > not atom12 :- not atom4.
not atom12 > atom12 :- atom4.
atom18 > not atom18 :- not atom5.
atom18 > not atom18 :- atom5.
not atom3 > atom3 :- not atom4.
atom3 > not atom3 :- atom4.
atom40 > not atom40 :- not atom12.
not atom40 > atom40 :- atom12.
atom38 > not atom38 :- not atom3.
atom38 > not atom38 :- atom3.
not atom31 > atom31 :- not atom3.
not atom31 > atom31 :- atom3.
not atom15 > atom15 :- not atom3.
not atom15 > atom15 :- atom3.
atom1 > not atom1 :- not atom4.
not atom1 > atom1 :- atom4.
not atom36 > atom36 :- not atom4.
not atom36 > atom36 :- atom4.
atom45 > not atom45 :- not atom5.
not atom45 > atom45 :- atom5.
not atom30 > atom30 :- not atom1.
not atom30 > atom30 :- atom1.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
not atom6 > atom6 :- not atom3.
not atom6 > atom6 :- atom3.
not atom10 > atom10 :- not atom5.
atom10 > not atom10 :- atom5.
atom9 > not atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom28 > atom28 :- not atom3.
atom28 > not atom28 :- atom3.
atom26 > not atom26 :- not atom1.
atom26 > not atom26 :- atom1.
atom47 > not atom47 :- not atom1.
atom47 > not atom47 :- atom1.
atom48 > not atom48 :- not atom5.
atom48 > not atom48 :- atom5.
not atom20 > atom20 :- not atom3.
not atom20 > atom20 :- atom3.
atom60 > not atom60 :- not atom1.
atom60 > not atom60 :- atom1.
atom57 > not atom57 :- not atom5.
atom57 > not atom57 :- atom5.
not atom58 > atom58 :- not atom7.
atom58 > not atom58 :- atom7.
not atom39 > atom39 :- not atom1.
not atom39 > atom39 :- atom1.
not atom49 > atom49 :- not atom3.
not atom49 > atom49 :- atom3.
atom52 > not atom52 :- not atom9.
not atom52 > atom52 :- atom9.
atom13 > not atom13 :- not atom5.
not atom13 > atom13 :- atom5.
not atom41 > atom41 :- not atom4.
not atom41 > atom41 :- atom4.
atom2 > not atom2 :- not atom4.
not atom2 > atom2 :- atom4.
atom59 > not atom59 :- not atom1.
atom59 > not atom59 :- atom1.
atom23 > not atom23 :- not atom2.
not atom23 > atom23 :- atom2.
not atom51 > atom51 :- not atom2.
atom51 > not atom51 :- atom2.
atom8 > not atom8 :- not atom1.
atom8 > not atom8 :- atom1.
atom42 > not atom42 :- not atom1.
not atom42 > atom42 :- atom1.
not atom33 > atom33 :- not atom1.
atom33 > not atom33 :- atom1.
not atom34 > atom34 :- not atom2.
not atom34 > atom34 :- atom2.
not atom35 > atom35 :- not atom1.
atom35 > not atom35 :- atom1.
atom19 > not atom19 :- not atom2.
not atom19 > atom19 :- atom2.
atom44 > not atom44 :- not atom1.
not atom44 > atom44 :- atom1.
