not atom3 > atom3.
atom54 > not atom54 :- not atom3.
not atom54 > atom54 :- atom3.
atom38 > not atom38 :- not atom54.
atom15 > not atom15 :- not atom3, not atom54.
not atom13 > atom13 :- not atom3, not atom54.
atom13 > not atom13 :- atom3, not atom54.
not atom9 > atom9 :- not atom1, not atom54.
atom9 > not atom9 :- atom1, not atom54.
not atom53 > atom53 :- not atom1, not atom54.
not atom53 > atom53 :- atom1, not atom54.
not atom44 > atom44 :- not atom1, not atom54.
not atom44 > atom44 :- atom1, not atom54.
atom32 > not atom32 :- not atom1, not atom54.
atom32 > not atom32 :- atom1, not atom54.
atom18 > not atom18 :- not atom9, not atom54.
not atom18 > atom18 :- atom9, not atom54.
atom22 > not atom22 :- not atom3, not atom54.
not atom22 > atom22 :- atom3, not atom54.
atom24 > not atom24 :- not atom9, not atom54.
not atom24 > atom24 :- atom9, not atom54.
atom42 > not atom42 :- not atom1, not atom54.
not atom42 > atom42 :- atom1, not atom54.
atom6 > not atom6 :- not atom16, not atom54.
atom6 > not atom6 :- atom16, not atom54.
atom51 > not atom51 :- not atom1, not atom54.
atom51 > not atom51 :- atom1, not atom54.
not atom34 > atom34 :- not atom6, not atom54.
atom34 > not atom34 :- atom6, not atom54.
atom36 > not atom36 :- not atom3, not atom54.
not atom36 > atom36 :- atom3, not atom54.
not atom5 > atom5 :- not atom1, not atom54.
atom5 > not atom5 :- atom1, not atom54.
atom58 > not atom58 :- not atom1, not atom54.
atom58 > not atom58 :- atom1, not atom54.
not atom8 > atom8 :- not atom5, not atom54.
not atom8 > atom8 :- atom5, not atom54.
not atom19 > atom19 :- not atom1, not atom54.
not atom19 > atom19 :- atom1, not atom54.
atom11 > not atom11 :- not atom1, not atom54.
not atom11 > atom11 :- atom1, not atom54.
not atom43 > atom43 :- not atom1, not atom54.
not atom43 > atom43 :- atom1, not atom54.
not atom41 > atom41 :- not atom3, not atom54.
atom41 > not atom41 :- atom3, not atom54.
not atom31 > atom31 :- not atom1, not atom54.
not atom31 > atom31 :- atom1, not atom54.
atom26 > not atom26 :- not atom1, not atom54.
not atom26 > atom26 :- atom1, not atom54.
atom23 > not atom23 :- not atom5, not atom54.
not atom23 > atom23 :- atom5, not atom54.
not atom45 > atom45 :- not atom1, not atom54.
not atom45 > atom45 :- atom1, not atom54.
not atom7 > atom7 :- not atom5, not atom54.
atom7 > not atom7 :- atom5, not atom54.
not atom30 > atom30 :- not atom1, not atom54.
atom30 > not atom30 :- atom1, not atom54.
not atom4 > atom4 :- not atom9, not atom54.
not atom4 > atom4 :- atom9, not atom54.
atom39 > not atom39 :- not atom3, not atom54.
atom39 > not atom39 :- atom3, not atom54.
atom27 > not atom27 :- not atom3, not atom54.
not atom27 > atom27 :- atom3, not atom54.
not atom2 > atom2 :- not atom4, not atom54.
atom2 > not atom2 :- atom4, not atom54.
atom16 > not atom16 :- not atom3, atom54.
atom16 > not atom16 :- atom3, atom54.
atom43 > not atom43 :- not atom3, atom54.
atom43 > not atom43 :- atom3, atom54.
not atom35 > atom35 :- not atom16, atom54.
atom35 > not atom35 :- atom16, atom54.
atom37 > not atom37 :- not atom3, atom54.
atom37 > not atom37 :- atom3, atom54.
not atom5 > atom5 :- not atom37, atom54.
not atom5 > atom5 :- atom37, atom54.
not atom36 > atom36 :- not atom3, atom54.
atom36 > not atom36 :- atom3, atom54.
atom50 > not atom50 :- not atom5, atom54.
not atom50 > atom50 :- atom5, atom54.
atom8 > not atom8 :- not atom3, atom54.
not atom8 > atom8 :- atom3, atom54.
atom39 > not atom39 :- not atom8, atom54.
atom39 > not atom39 :- atom8, atom54.
atom27 > not atom27 :- not atom8, atom54.
not atom27 > atom27 :- atom8, atom54.
atom28 > not atom28 :- not atom16, atom54.
atom28 > not atom28 :- atom16, atom54.
atom1 > not atom1 :- not atom5, atom54.
atom1 > not atom1 :- atom5, atom54.
atom9 > not atom9 :- not atom1, atom54.
atom9 > not atom9 :- atom1, atom54.
not atom42 > atom42 :- not atom5, atom54.
atom42 > not atom42 :- atom5, atom54.
not atom46 > atom46 :- not atom8, atom54.
not atom46 > atom46 :- atom8, atom54.
atom14 > not atom14 :- not atom1, atom54.
atom14 > not atom14 :- atom1, atom54.
atom38 > not atom38 :- not atom5, atom54.
atom38 > not atom38 :- atom5, atom54.
not atom4 > atom4 :- not atom5, atom54.
atom4 > not atom4 :- atom5, atom54.
atom24 > not atom24 :- not atom1, atom54.
atom24 > not atom24 :- atom1, atom54.
not atom25 > atom25 :- not atom4, atom54.
atom25 > not atom25 :- atom4, atom54.
atom52 > not atom52 :- not atom4, atom54.
atom52 > not atom52 :- atom4, atom54.
not atom22 > atom22 :- not atom4, atom54.
not atom22 > atom22 :- atom4, atom54.
not atom55 > atom55 :- not atom1, atom54.
atom55 > not atom55 :- atom1, atom54.
not atom57 > atom57 :- not atom1, atom54.
atom57 > not atom57 :- atom1, atom54.
atom45 > not atom45 :- not atom1, atom54.
not atom45 > atom45 :- atom1, atom54.
atom15 > not atom15 :- not atom1, atom54.
atom15 > not atom15 :- atom1, atom54.
not atom20 > atom20 :- not atom3, atom54.
not atom20 > atom20 :- atom3, atom54.
atom17 > not atom17 :- not atom1, atom54.
atom17 > not atom17 :- atom1, atom54.
atom34 > not atom34 :- not atom1, atom54.
atom34 > not atom34 :- atom1, atom54.
atom13 > not atom13 :- not atom5, atom54.
not atom13 > atom13 :- atom5, atom54.
atom26 > not atom26 :- not atom1, atom54.
atom26 > not atom26 :- atom1, atom54.
not atom48 > atom48 :- not atom1, atom54.
atom48 > not atom48 :- atom1, atom54.
atom32 > not atom32 :- not atom1, atom54.
atom32 > not atom32 :- atom1, atom54.
not atom29 > atom29 :- not atom1, atom54.
atom29 > not atom29 :- atom1, atom54.
not atom18 > atom18 :- not atom5, atom54.
not atom18 > atom18 :- atom5, atom54.
atom19 > not atom19 :- not atom3, atom54.
not atom19 > atom19 :- atom3, atom54.
atom6 > not atom6 :- not atom1, atom54.
not atom6 > atom6 :- atom1, atom54.
not atom58 > atom58 :- not atom3, atom54.
atom58 > not atom58 :- atom3, atom54.
atom59 > not atom59 :- not atom4, atom54.
not atom59 > atom59 :- atom4, atom54.
not atom60 > atom60 :- not atom4, atom54.
not atom60 > atom60 :- atom4, atom54.
atom51 > not atom51 :- not atom1, atom54.
atom51 > not atom51 :- atom1, atom54.
not atom53 > atom53 :- not atom4, atom54.
atom53 > not atom53 :- atom4, atom54.
atom7 > not atom7 :- not atom4, atom54.
atom7 > not atom7 :- atom4, atom54.
atom23 > not atom23 :- not atom3, atom54.
not atom23 > atom23 :- atom3, atom54.
not atom44 > atom44 :- not atom4, atom54.
not atom44 > atom44 :- atom4, atom54.
not atom12 > atom12 :- not atom1, atom54.
not atom12 > atom12 :- atom1, atom54.
not atom49 > atom49 :- not atom5, atom54.
not atom49 > atom49 :- atom5, atom54.
atom41 > not atom41 :- not atom1, atom54.
atom41 > not atom41 :- atom1, atom54.
atom40 > not atom40 :- not atom1, atom54.
not atom40 > atom40 :- atom1, atom54.
atom11 > not atom11 :- not atom3, atom54.
atom11 > not atom11 :- atom3, atom54.
not atom30 > atom30 :- not atom3, atom54.
not atom30 > atom30 :- atom3, atom54.
not atom56 > atom56 :- not atom4, atom54.
not atom56 > atom56 :- atom4, atom54.
not atom21 > atom21 :- not atom5, atom54.
atom21 > not atom21 :- atom5, atom54.
atom33 > not atom33 :- not atom3, atom54.
atom33 > not atom33 :- atom3, atom54.
atom10 > not atom10 :- not atom5, atom54.
not atom10 > atom10 :- atom5, atom54.
not atom47 > atom47 :- not atom6, atom54.
not atom47 > atom47 :- atom6, atom54.
not atom31 > atom31 :- not atom4, atom54.
not atom31 > atom31 :- atom4, atom54.
atom2 > not atom2 :- not atom3, atom54.
atom2 > not atom2 :- atom3, atom54.
not atom5 > atom5.
atom14 > not atom14.
not atom38 > atom38 :- not atom14.
atom38 > not atom38 :- atom14.
not atom3 > atom3 :- not atom5.
atom3 > not atom3 :- atom5.
atom26 > not atom26 :- not atom3.
atom26 > not atom26 :- atom3.
atom49 > not atom49 :- not atom3.
not atom49 > atom49 :- atom3.
atom20 > not atom20 :- not atom3.
atom20 > not atom20 :- atom3.
not atom41 > atom41 :- not atom5.
atom41 > not atom41 :- atom5.
not atom13 > atom13 :- not atom3.
not atom13 > atom13 :- atom3.
not atom12 > atom12 :- not atom3.
not atom12 > atom12 :- atom3.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom47 > not atom47 :- not atom3.
atom47 > not atom47 :- atom3.
not atom8 > atom8 :- not atom5.
not atom8 > atom8 :- atom5.
atom34 > not atom34 :- not atom3.
not atom34 > atom34 :- atom3.
not atom59 > atom59 :- not atom3.
not atom59 > atom59 :- atom3.
not atom23 > atom23 :- not atom3.
atom23 > not atom23 :- atom3.
atom55 > not atom55 :- not atom5.
not atom55 > atom55 :- atom5.
atom44 > not atom44 :- not atom3.
not atom44 > atom44 :- atom3.
atom18 > not atom18 :- not atom5.
atom18 > not atom18 :- atom5.
atom4 > not atom4 :- not atom5.
not atom4 > atom4 :- atom5.
atom60 > not atom60 :- not atom13.
atom60 > not atom60 :- atom13.
not atom51 > atom51 :- not atom4.
not atom51 > atom51 :- atom4.
atom27 > not atom27 :- not atom4.
not atom27 > atom27 :- atom4.
atom42 > not atom42 :- not atom3.
atom42 > not atom42 :- atom3.
not atom30 > atom30 :- not atom5.
atom30 > not atom30 :- atom5.
atom53 > not atom53 :- not atom3.
not atom53 > atom53 :- atom3.
not atom54 > atom54 :- not atom3.
not atom54 > atom54 :- atom3.
not atom6 > atom6 :- not atom4.
atom6 > not atom6 :- atom4.
not atom29 > atom29 :- not atom3.
not atom29 > atom29 :- atom3.
atom36 > not atom36 :- not atom3.
atom36 > not atom36 :- atom3.
atom33 > not atom33 :- not atom12.
not atom33 > atom33 :- atom12.
atom24 > not atom24 :- not atom6.
atom24 > not atom24 :- atom6.
atom37 > not atom37 :- not atom4.
atom37 > not atom37 :- atom4.
not atom39 > atom39 :- not atom4.
atom39 > not atom39 :- atom4.
atom25 > not atom25 :- not atom3.
not atom25 > atom25 :- atom3.
atom11 > not atom11 :- not atom3.
not atom11 > atom11 :- atom3.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
atom52 > not atom52 :- not atom4.
not atom52 > atom52 :- atom4.
atom46 > not atom46 :- not atom3.
atom46 > not atom46 :- atom3.
atom17 > not atom17 :- not atom3.
atom17 > not atom17 :- atom3.
atom50 > not atom50 :- not atom6.
atom50 > not atom50 :- atom6.
not atom2 > atom2 :- not atom3.
not atom2 > atom2 :- atom3.
atom16 > not atom16 :- not atom2.
atom16 > not atom16 :- atom2.
not atom40 > atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom56 > not atom56 :- not atom2.
not atom56 > atom56 :- atom2.
atom48 > not atom48 :- not atom3.
not atom48 > atom48 :- atom3.
not atom32 > atom32 :- not atom3.
not atom32 > atom32 :- atom3.
not atom21 > atom21 :- not atom4.
atom21 > not atom21 :- atom4.
atom10 > not atom10 :- not atom2.
atom10 > not atom10 :- atom2.
atom9 > not atom9 :- not atom3.
atom9 > not atom9 :- atom3.
atom22 > not atom22 :- not atom2.
atom22 > not atom22 :- atom2.
atom57 > not atom57 :- not atom2.
not atom57 > atom57 :- atom2.
not atom35 > atom35 :- not atom4.
not atom35 > atom35 :- atom4.
not atom15 > atom15 :- not atom3.
atom15 > not atom15 :- atom3.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
atom1 > not atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom19 > not atom19 :- not atom2.
atom19 > not atom19 :- atom2.
atom58 > not atom58 :- not atom1.
atom58 > not atom58 :- atom1.
atom45 > not atom45 :- not atom7.
atom45 > not atom45 :- atom7.
atom28 > not atom28 :- not atom7.
atom28 > not atom28 :- atom7.
