not atom50 > atom50.
atom3 > not atom3 :- not atom50.
atom3 > not atom3 :- atom50.
not atom31 > atom31 :- not atom50, not atom3.
not atom19 > atom19 :- not atom7, atom3.
not atom19 > atom19 :- atom7, atom3.
atom35 > not atom35 :- not atom2, atom3.
atom35 > not atom35 :- atom2, atom3.
atom33 > not atom33 :- not atom8, atom3.
not atom33 > atom33 :- atom8, atom3.
not atom6 > atom6 :- not atom13, atom3.
atom6 > not atom6 :- atom13, atom3.
not atom10 > atom10 :- not atom2, atom3.
not atom10 > atom10 :- atom2, atom3.
not atom15 > atom15 :- not atom2, atom3.
atom15 > not atom15 :- atom2, atom3.
atom21 > not atom21 :- not atom2, atom3.
not atom21 > atom21 :- atom2, atom3.
atom40 > not atom40 :- not atom2, atom3.
atom40 > not atom40 :- atom2, atom3.
not atom23 > atom23 :- not atom6, atom3.
atom23 > not atom23 :- atom6, atom3.
not atom9 > atom9 :- not atom4, atom3.
not atom9 > atom9 :- atom4, atom3.
atom34 > not atom34 :- not atom4, atom3.
atom34 > not atom34 :- atom4, atom3.
not atom29 > atom29 :- not atom2, atom3.
not atom29 > atom29 :- atom2, atom3.
not atom27 > atom27 :- not atom7, atom3.
not atom27 > atom27 :- atom7, atom3.
atom22 > not atom22 :- not atom4, atom3.
not atom22 > atom22 :- atom4, atom3.
not atom12 > atom12 :- not atom7, atom3.
not atom12 > atom12 :- atom7, atom3.
not atom45 > atom45 :- not atom8, atom3.
atom45 > not atom45 :- atom8, atom3.
not atom41 > atom41 :- not atom2, atom3.
atom41 > not atom41 :- atom2, atom3.
not atom17 > atom17 :- not atom2, atom3.
atom17 > not atom17 :- atom2, atom3.
atom39 > not atom39 :- not atom6, atom3.
not atom39 > atom39 :- atom6, atom3.
atom28 > not atom28 :- not atom2, atom3.
not atom28 > atom28 :- atom2, atom3.
not atom5 > atom5 :- not atom7, atom3.
not atom5 > atom5 :- atom7, atom3.
atom1 > not atom1 :- not atom2, atom3.
not atom1 > atom1 :- atom2, atom3.
atom19 > not atom19.
not atom44 > atom44.
atom10 > not atom10 :- not atom19.
not atom10 > atom10 :- atom19.
atom39 > not atom39 :- not atom10.
atom39 > not atom39 :- atom10.
atom11 > not atom11 :- not atom10.
not atom11 > atom11 :- atom10.
not atom43 > atom43 :- not atom11.
atom43 > not atom43 :- atom11.
not atom45 > atom45 :- not atom11.
not atom45 > atom45 :- atom11.
atom16 > not atom16 :- not atom11.
not atom16 > atom16 :- atom11.
atom24 > not atom24 :- not atom10.
atom24 > not atom24 :- atom10.
not atom15 > atom15 :- not atom10.
not atom15 > atom15 :- atom10.
not atom6 > atom6 :- not atom24.
atom6 > not atom6 :- atom24.
not atom46 > atom46 :- not atom6.
not atom46 > atom46 :- atom6.
atom1 > not atom1 :- not atom15.
atom1 > not atom1 :- atom15.
atom27 > not atom27 :- not atom1.
not atom27 > atom27 :- atom1.
not atom37 > atom37 :- not atom6.
atom37 > not atom37 :- atom6.
atom36 > not atom36 :- not atom11.
not atom36 > atom36 :- atom11.
not atom5 > atom5 :- not atom36.
not atom5 > atom5 :- atom36.
atom12 > not atom12 :- not atom5.
atom12 > not atom12 :- atom5.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
not atom23 > atom23 :- not atom12.
atom23 > not atom23 :- atom12.
not atom8 > atom8 :- not atom6.
not atom8 > atom8 :- atom6.
not atom25 > atom25 :- not atom1.
atom25 > not atom25 :- atom1.
atom48 > not atom48 :- not atom1.
not atom48 > atom48 :- atom1.
not atom14 > atom14 :- not atom5.
not atom14 > atom14 :- atom5.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
not atom50 > atom50 :- not atom5.
atom50 > not atom50 :- atom5.
not atom49 > atom49 :- not atom8.
atom49 > not atom49 :- atom8.
not atom4 > atom4 :- not atom5.
atom4 > not atom4 :- atom5.
not atom28 > atom28 :- not atom5.
atom28 > not atom28 :- atom5.
atom17 > not atom17 :- not atom1.
not atom17 > atom17 :- atom1.
not atom30 > atom30 :- not atom1.
atom30 > not atom30 :- atom1.
atom9 > not atom9 :- not atom1.
not atom9 > atom9 :- atom1.
not atom42 > atom42 :- not atom5.
not atom42 > atom42 :- atom5.
atom3 > not atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom32 > not atom32 :- not atom1.
atom32 > not atom32 :- atom1.
not atom26 > atom26 :- not atom3.
not atom26 > atom26 :- atom3.
atom20 > not atom20 :- not atom3.
atom20 > not atom20 :- atom3.
not atom34 > atom34 :- not atom6.
not atom34 > atom34 :- atom6.
not atom2 > atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom13 > atom13 :- not atom2.
atom13 > not atom13 :- atom2.
atom40 > not atom40 :- not atom1.
not atom40 > atom40 :- atom1.
not atom41 > atom41 :- not atom1.
atom41 > not atom41 :- atom1.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom22 > not atom22 :- not atom4.
not atom22 > atom22 :- atom4.
atom29 > not atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom31 > atom31 :- not atom3.
atom31 > not atom31 :- atom3.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
not atom7 > atom7 :- not atom1.
not atom7 > atom7 :- atom1.
