not atom53 > atom53.
atom44 > not atom44 :- not atom53.
not atom44 > atom44 :- atom53.
not atom89 > atom89 :- not atom44.
not atom89 > atom89 :- atom44.
not atom25 > atom25 :- not atom44.
atom25 > not atom25 :- atom44.
atom90 > not atom90 :- not atom25.
not atom90 > atom90 :- atom25.
not atom26 > atom26 :- not atom44.
atom26 > not atom26 :- atom44.
not atom5 > atom5 :- not atom25.
not atom5 > atom5 :- atom25.
not atom18 > atom18 :- not atom26, atom5.
atom54 > not atom54 :- not atom1, atom5.
atom54 > not atom54 :- atom1, atom5.
atom30 > not atom30 :- not atom1, atom5.
not atom30 > atom30 :- atom1, atom5.
atom14 > not atom14 :- not atom1, atom5.
not atom14 > atom14 :- atom1, atom5.
not atom47 > atom47 :- not atom2, atom5.
atom47 > not atom47 :- atom2, atom5.
atom77 > not atom77 :- not atom2, atom5.
not atom77 > atom77 :- atom2, atom5.
not atom71 > atom71 :- not atom3, atom5.
atom71 > not atom71 :- atom3, atom5.
atom19 > not atom19 :- not atom1, atom5.
atom19 > not atom19 :- atom1, atom5.
atom82 > not atom82 :- not atom1, atom5.
atom82 > not atom82 :- atom1, atom5.
not atom61 > atom61 :- not atom2, atom5.
atom61 > not atom61 :- atom2, atom5.
atom40 > not atom40 :- not atom1, atom5.
atom40 > not atom40 :- atom1, atom5.
not atom63 > atom63 :- not atom1, atom5.
not atom63 > atom63 :- atom1, atom5.
not atom15 > atom15 :- not atom1, atom5.
not atom15 > atom15 :- atom1, atom5.
not atom52 > atom52 :- not atom2, atom5.
atom52 > not atom52 :- atom2, atom5.
atom86 > not atom86 :- not atom1, atom5.
atom86 > not atom86 :- atom1, atom5.
not atom33 > atom33 :- not atom1, atom5.
atom33 > not atom33 :- atom1, atom5.
atom55 > not atom55 :- not atom2, atom5.
not atom55 > atom55 :- atom2, atom5.
atom16 > not atom16 :- not atom1, atom5.
atom16 > not atom16 :- atom1, atom5.
not atom49 > atom49 :- not atom1, atom5.
not atom49 > atom49 :- atom1, atom5.
atom56 > not atom56 :- not atom25, not atom5.
not atom56 > atom56 :- atom25, not atom5.
not atom85 > atom85 :- not atom25, not atom5.
atom85 > not atom85 :- atom25, not atom5.
not atom48 > atom48 :- not atom44, not atom5.
not atom48 > atom48 :- atom44, not atom5.
atom51 > not atom51 :- not atom25, not atom5.
atom51 > not atom51 :- atom25, not atom5.
atom66 > not atom66 :- not atom48, not atom5.
atom66 > not atom66 :- atom48, not atom5.
not atom59 > atom59 :- not atom25, not atom5.
not atom59 > atom59 :- atom25, not atom5.
atom32 > not atom32 :- not atom26, not atom5.
not atom32 > atom32 :- atom26, not atom5.
atom46 > not atom46 :- not atom32, not atom5.
not atom46 > atom46 :- atom32, not atom5.
atom22 > not atom22 :- not atom25, not atom5.
atom22 > not atom22 :- atom25, not atom5.
atom16 > not atom16 :- not atom32, not atom5.
atom16 > not atom16 :- atom32, not atom5.
not atom20 > atom20 :- not atom16, not atom5.
atom20 > not atom20 :- atom16, not atom5.
atom6 > not atom6 :- not atom16, not atom5.
atom6 > not atom6 :- atom16, not atom5.
atom54 > not atom54 :- not atom22, not atom5.
atom54 > not atom54 :- atom22, not atom5.
atom82 > not atom82 :- not atom6, not atom5.
not atom82 > atom82 :- atom6, not atom5.
not atom67 > atom67 :- not atom20, not atom5.
atom67 > not atom67 :- atom20, not atom5.
not atom4 > atom4 :- not atom6, not atom5.
atom4 > not atom4 :- atom6, not atom5.
atom58 > not atom58 :- not atom6, not atom5.
not atom58 > atom58 :- atom6, not atom5.
atom18 > not atom18 :- not atom4, not atom5.
not atom18 > atom18 :- atom4, not atom5.
not atom45 > atom45 :- not atom4, not atom5.
atom45 > not atom45 :- atom4, not atom5.
atom31 > not atom31 :- not atom4, not atom5.
not atom31 > atom31 :- atom4, not atom5.
atom1 > not atom1 :- not atom4, not atom5.
atom1 > not atom1 :- atom4, not atom5.
atom60 > not atom60 :- not atom1, not atom5.
atom60 > not atom60 :- atom1, not atom5.
atom47 > not atom47 :- not atom1, not atom5.
not atom47 > atom47 :- atom1, not atom5.
not atom81 > atom81 :- not atom1, not atom5.
atom81 > not atom81 :- atom1, not atom5.
not atom72 > atom72 :- not atom4, not atom5.
atom72 > not atom72 :- atom4, not atom5.
atom57 > not atom57 :- not atom1, not atom5.
not atom57 > atom57 :- atom1, not atom5.
not atom65 > atom65 :- not atom1, not atom5.
atom65 > not atom65 :- atom1, not atom5.
atom75 > not atom75 :- not atom4, not atom5.
not atom75 > atom75 :- atom4, not atom5.
atom55 > not atom55 :- not atom4, not atom5.
not atom55 > atom55 :- atom4, not atom5.
not atom30 > atom30 :- not atom4, not atom5.
atom30 > not atom30 :- atom4, not atom5.
not atom33 > atom33 :- not atom4, not atom5.
atom33 > not atom33 :- atom4, not atom5.
not atom17 > atom17 :- not atom4, not atom5.
atom17 > not atom17 :- atom4, not atom5.
not atom34 > atom34 :- not atom1, not atom5.
atom34 > not atom34 :- atom1, not atom5.
atom61 > not atom61 :- not atom4, not atom5.
atom61 > not atom61 :- atom4, not atom5.
atom38 > not atom38 :- not atom1, not atom5.
atom38 > not atom38 :- atom1, not atom5.
not atom88 > atom88 :- not atom1, not atom5.
atom88 > not atom88 :- atom1, not atom5.
atom70 > not atom70 :- not atom1, not atom5.
not atom70 > atom70 :- atom1, not atom5.
atom36 > not atom36 :- not atom4, not atom5.
not atom36 > atom36 :- atom4, not atom5.
atom76 > not atom76 :- not atom1, not atom5.
not atom76 > atom76 :- atom1, not atom5.
atom15 > not atom15 :- not atom4, not atom5.
atom15 > not atom15 :- atom4, not atom5.
not atom43 > atom43 :- not atom6, not atom5.
atom43 > not atom43 :- atom6, not atom5.
atom87 > not atom87 :- not atom4, not atom5.
not atom87 > atom87 :- atom4, not atom5.
not atom80 > atom80 :- not atom4, not atom5.
not atom80 > atom80 :- atom4, not atom5.
atom39 > not atom39 :- not atom6, not atom5.
not atom39 > atom39 :- atom6, not atom5.
atom35 > not atom35 :- not atom1, not atom5.
atom35 > not atom35 :- atom1, not atom5.
atom79 > not atom79 :- not atom4, not atom5.
atom79 > not atom79 :- atom4, not atom5.
atom40 > not atom40 :- not atom6, not atom5.
atom40 > not atom40 :- atom6, not atom5.
not atom13 > atom13 :- not atom16, not atom5.
atom13 > not atom13 :- atom16, not atom5.
atom28 > not atom28 :- not atom6, not atom5.
not atom28 > atom28 :- atom6, not atom5.
atom12 > not atom12 :- not atom4, not atom5.
not atom12 > atom12 :- atom4, not atom5.
atom27 > not atom27 :- not atom6, not atom5.
atom27 > not atom27 :- atom6, not atom5.
not atom71 > atom71 :- not atom1, not atom5.
atom71 > not atom71 :- atom1, not atom5.
not atom41 > atom41 :- not atom4, not atom5.
not atom41 > atom41 :- atom4, not atom5.
atom73 > not atom73 :- not atom4, not atom5.
atom73 > not atom73 :- atom4, not atom5.
atom64 > not atom64 :- not atom1, not atom5.
atom64 > not atom64 :- atom1, not atom5.
atom29 > not atom29 :- not atom12, not atom5.
atom29 > not atom29 :- atom12, not atom5.
not atom19 > atom19 :- not atom1, not atom5.
atom19 > not atom19 :- atom1, not atom5.
not atom37 > atom37 :- not atom1, not atom5.
not atom37 > atom37 :- atom1, not atom5.
atom50 > not atom50 :- not atom4, not atom5.
not atom50 > atom50 :- atom4, not atom5.
not atom11 > atom11 :- not atom4, not atom5.
not atom11 > atom11 :- atom4, not atom5.
atom74 > not atom74 :- not atom11, not atom5.
atom74 > not atom74 :- atom11, not atom5.
atom10 > not atom10 :- not atom1, not atom5.
atom10 > not atom10 :- atom1, not atom5.
atom78 > not atom78 :- not atom4, not atom5.
atom78 > not atom78 :- atom4, not atom5.
atom62 > not atom62 :- not atom1, not atom5.
atom62 > not atom62 :- atom1, not atom5.
atom68 > not atom68 :- not atom4, not atom5.
atom68 > not atom68 :- atom4, not atom5.
not atom69 > atom69 :- not atom1, not atom5.
not atom69 > atom69 :- atom1, not atom5.
not atom42 > atom42 :- not atom1, not atom5.
not atom42 > atom42 :- atom1, not atom5.
atom49 > not atom49 :- not atom1, not atom5.
not atom49 > atom49 :- atom1, not atom5.
not atom83 > atom83 :- not atom4, not atom5.
not atom83 > atom83 :- atom4, not atom5.
not atom86 > atom86 :- not atom6, not atom5.
not atom86 > atom86 :- atom6, not atom5.
atom7 > not atom7 :- not atom1, not atom5.
atom7 > not atom7 :- atom1, not atom5.
atom9 > not atom9 :- not atom6, not atom5.
not atom9 > atom9 :- atom6, not atom5.
not atom23 > atom23 :- not atom1, not atom5.
not atom23 > atom23 :- atom1, not atom5.
atom84 > not atom84 :- not atom4, not atom5.
atom84 > not atom84 :- atom4, not atom5.
not atom3 > atom3 :- not atom4, not atom5.
not atom3 > atom3 :- atom4, not atom5.
atom24 > not atom24 :- not atom1, not atom5.
atom24 > not atom24 :- atom1, not atom5.
not atom21 > atom21 :- not atom3, not atom5.
not atom21 > atom21 :- atom3, not atom5.
atom63 > not atom63 :- not atom3, not atom5.
atom63 > not atom63 :- atom3, not atom5.
not atom77 > atom77 :- not atom4, not atom5.
atom77 > not atom77 :- atom4, not atom5.
not atom8 > atom8 :- not atom3, not atom5.
not atom8 > atom8 :- atom3, not atom5.
atom2 > not atom2 :- not atom1, not atom5.
atom2 > not atom2 :- atom1, not atom5.
atom52 > not atom52 :- not atom1, not atom5.
atom52 > not atom52 :- atom1, not atom5.
not atom14 > atom14 :- not atom1, not atom5.
not atom14 > atom14 :- atom1, not atom5.
atom1 > not atom1.
atom44 > not atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom69 > atom69.
not atom63 > atom63 :- not atom1.
atom63 > not atom63 :- atom1.
not atom19 > atom19 :- not atom69.
not atom19 > atom19 :- atom69.
not atom55 > atom55 :- not atom1.
atom55 > not atom55 :- atom1.
not atom32 > atom32 :- not atom19.
atom32 > not atom32 :- atom19.
not atom4 > atom4 :- not atom19.
not atom4 > atom4 :- atom19.
not atom62 > atom62 :- not atom4.
not atom62 > atom62 :- atom4.
not atom56 > atom56 :- not atom1.
not atom56 > atom56 :- atom1.
not atom6 > atom6 :- not atom44.
atom6 > not atom6 :- atom44.
not atom60 > atom60 :- not atom4.
not atom60 > atom60 :- atom4.
atom83 > not atom83 :- not atom1.
not atom83 > atom83 :- atom1.
not atom72 > atom72 :- not atom1.
not atom72 > atom72 :- atom1.
atom59 > not atom59 :- not atom6.
atom59 > not atom59 :- atom6.
not atom46 > atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom2 > atom2 :- not atom6.
atom2 > not atom2 :- atom6.
not atom22 > atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom87 > not atom87 :- not atom1.
atom87 > not atom87 :- atom1.
atom36 > not atom36 :- not atom1.
atom36 > not atom36 :- atom1.
atom15 > not atom15 :- not atom19.
not atom15 > atom15 :- atom19.
atom18 > not atom18 :- not atom2.
atom18 > not atom18 :- atom2.
not atom78 > atom78 :- not atom1.
atom78 > not atom78 :- atom1.
atom23 > not atom23 :- not atom4.
atom23 > not atom23 :- atom4.
not atom76 > atom76 :- not atom1.
atom76 > not atom76 :- atom1.
atom67 > not atom67 :- not atom2.
not atom67 > atom67 :- atom2.
atom12 > not atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom64 > atom64 :- not atom1.
not atom64 > atom64 :- atom1.
atom47 > not atom47 :- not atom4.
not atom47 > atom47 :- atom4.
atom70 > not atom70 :- not atom1.
atom70 > not atom70 :- atom1.
atom58 > not atom58 :- not atom1.
atom58 > not atom58 :- atom1.
atom24 > not atom24 :- not atom1.
not atom24 > atom24 :- atom1.
not atom7 > atom7 :- not atom1.
atom7 > not atom7 :- atom1.
atom27 > not atom27 :- not atom1.
not atom27 > atom27 :- atom1.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom20 > not atom20 :- not atom6.
atom20 > not atom20 :- atom6.
atom73 > not atom73 :- not atom4.
not atom73 > atom73 :- atom4.
atom90 > not atom90 :- not atom1.
atom90 > not atom90 :- atom1.
atom49 > not atom49 :- not atom4.
not atom49 > atom49 :- atom4.
not atom9 > atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom45 > atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom52 > not atom52 :- not atom2.
not atom52 > atom52 :- atom2.
not atom17 > atom17 :- not atom1.
atom17 > not atom17 :- atom1.
atom57 > not atom57 :- not atom2.
atom57 > not atom57 :- atom2.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
atom26 > not atom26 :- not atom4.
atom26 > not atom26 :- atom4.
atom51 > not atom51 :- not atom2.
not atom51 > atom51 :- atom2.
atom21 > not atom21 :- not atom9.
atom21 > not atom21 :- atom9.
atom65 > not atom65 :- not atom1.
atom65 > not atom65 :- atom1.
atom42 > not atom42 :- not atom6.
not atom42 > atom42 :- atom6.
atom79 > not atom79 :- not atom1.
atom79 > not atom79 :- atom1.
not atom89 > atom89 :- not atom1.
atom89 > not atom89 :- atom1.
atom5 > not atom5 :- not atom6.
not atom5 > atom5 :- atom6.
atom77 > not atom77 :- not atom1.
atom77 > not atom77 :- atom1.
not atom25 > atom25 :- not atom4.
not atom25 > atom25 :- atom4.
atom29 > not atom29 :- not atom2.
not atom29 > atom29 :- atom2.
not atom34 > atom34 :- not atom1.
not atom34 > atom34 :- atom1.
atom61 > not atom61 :- not atom1.
not atom61 > atom61 :- atom1.
not atom88 > atom88 :- not atom4.
not atom88 > atom88 :- atom4.
not atom53 > atom53 :- not atom5.
atom53 > not atom53 :- atom5.
atom41 > not atom41 :- not atom2.
not atom41 > atom41 :- atom2.
atom3 > not atom3 :- not atom2.
atom3 > not atom3 :- atom2.
atom33 > not atom33 :- not atom2.
not atom33 > atom33 :- atom2.
not atom14 > atom14 :- not atom2.
atom14 > not atom14 :- atom2.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
not atom13 > atom13 :- not atom2.
not atom13 > atom13 :- atom2.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
not atom8 > atom8 :- not atom2.
atom8 > not atom8 :- atom2.
not atom81 > atom81 :- not atom3.
not atom81 > atom81 :- atom3.
atom37 > not atom37 :- not atom2.
atom37 > not atom37 :- atom2.
not atom74 > atom74 :- not atom1.
not atom74 > atom74 :- atom1.
atom68 > not atom68 :- not atom2.
not atom68 > atom68 :- atom2.
not atom11 > atom11 :- not atom5.
atom11 > not atom11 :- atom5.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
not atom85 > atom85 :- not atom1.
atom85 > not atom85 :- atom1.
not atom10 > atom10 :- not atom8.
not atom10 > atom10 :- atom8.
not atom82 > atom82 :- not atom2.
not atom82 > atom82 :- atom2.
not atom80 > atom80 :- not atom3.
atom80 > not atom80 :- atom3.
atom84 > not atom84 :- not atom1.
not atom84 > atom84 :- atom1.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom66 > not atom66 :- not atom1.
not atom66 > atom66 :- atom1.
not atom43 > atom43 :- not atom1.
atom43 > not atom43 :- atom1.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
atom16 > not atom16 :- not atom2.
not atom16 > atom16 :- atom2.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
atom40 > not atom40 :- not atom1.
not atom40 > atom40 :- atom1.
atom71 > not atom71 :- not atom5.
atom71 > not atom71 :- atom5.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom86 > not atom86 :- not atom1.
not atom86 > atom86 :- atom1.
not atom35 > atom35 :- not atom2.
not atom35 > atom35 :- atom2.
