atom31 > not atom31.
atom59 > not atom59.
atom74 > not atom74.
not atom18 > atom18 :- not atom31.
not atom18 > atom18 :- atom31.
not atom5 > atom5 :- not atom31, atom18.
not atom43 > atom43 :- not atom2, not atom18.
atom43 > not atom43 :- atom2, not atom18.
atom39 > not atom39 :- not atom2, not atom18.
not atom39 > atom39 :- atom2, not atom18.
atom37 > not atom37 :- not atom6, not atom18.
not atom37 > atom37 :- atom6, not atom18.
not atom11 > atom11 :- not atom2, not atom18.
not atom11 > atom11 :- atom2, not atom18.
not atom50 > atom50 :- not atom2, not atom18.
atom50 > not atom50 :- atom2, not atom18.
not atom28 > atom28 :- not atom6, not atom18.
atom28 > not atom28 :- atom6, not atom18.
not atom60 > atom60 :- not atom2, not atom18.
not atom60 > atom60 :- atom2, not atom18.
not atom51 > atom51 :- not atom2, not atom18.
atom51 > not atom51 :- atom2, not atom18.
atom46 > not atom46 :- not atom6, not atom18.
not atom46 > atom46 :- atom6, not atom18.
not atom7 > atom7 :- not atom6, not atom18.
not atom7 > atom7 :- atom6, not atom18.
atom66 > not atom66 :- not atom2, not atom18.
atom66 > not atom66 :- atom2, not atom18.
atom20 > not atom20 :- not atom2, not atom18.
atom20 > not atom20 :- atom2, not atom18.
atom22 > not atom22 :- not atom2, not atom18.
not atom22 > atom22 :- atom2, not atom18.
atom47 > not atom47 :- not atom2, not atom18.
not atom47 > atom47 :- atom2, not atom18.
atom56 > not atom56 :- not atom2, not atom18.
not atom56 > atom56 :- atom2, not atom18.
atom4 > not atom4 :- not atom6, not atom18.
not atom4 > atom4 :- atom6, not atom18.
not atom30 > atom30 :- not atom6, not atom18.
atom30 > not atom30 :- atom6, not atom18.
atom34 > not atom34 :- not atom4, not atom18.
atom34 > not atom34 :- atom4, not atom18.
not atom52 > atom52 :- not atom2, not atom18.
atom52 > not atom52 :- atom2, not atom18.
atom9 > not atom9 :- not atom2, not atom18.
not atom9 > atom9 :- atom2, not atom18.
atom64 > not atom64 :- not atom2, not atom18.
not atom64 > atom64 :- atom2, not atom18.
not atom72 > atom72 :- not atom6, not atom18.
not atom72 > atom72 :- atom6, not atom18.
atom3 > not atom3 :- not atom2, not atom18.
atom3 > not atom3 :- atom2, not atom18.
not atom68 > atom68 :- not atom2, not atom18.
not atom68 > atom68 :- atom2, not atom18.
atom54 > not atom54 :- not atom4, not atom18.
atom54 > not atom54 :- atom4, not atom18.
not atom44 > atom44 :- not atom2, not atom18.
atom44 > not atom44 :- atom2, not atom18.
not atom24 > atom24 :- not atom2, not atom18.
atom24 > not atom24 :- atom2, not atom18.
not atom38 > atom38 :- not atom2, not atom18.
not atom38 > atom38 :- atom2, not atom18.
atom58 > not atom58 :- not atom2, not atom18.
atom58 > not atom58 :- atom2, not atom18.
atom36 > not atom36 :- not atom2, not atom18.
atom36 > not atom36 :- atom2, not atom18.
not atom65 > atom65 :- not atom2, not atom18.
atom65 > not atom65 :- atom2, not atom18.
not atom27 > atom27 :- not atom2, not atom18.
not atom27 > atom27 :- atom2, not atom18.
atom69 > not atom69 :- not atom4, not atom18.
atom69 > not atom69 :- atom4, not atom18.
atom62 > not atom62 :- not atom2, not atom18.
atom62 > not atom62 :- atom2, not atom18.
atom45 > not atom45 :- not atom6, not atom18.
not atom45 > atom45 :- atom6, not atom18.
atom1 > not atom1 :- not atom4, not atom18.
not atom1 > atom1 :- atom4, not atom18.
atom35 > not atom35 :- not atom3, not atom18.
atom35 > not atom35 :- atom3, not atom18.
atom41 > not atom41 :- not atom2, not atom18.
atom41 > not atom41 :- atom2, not atom18.
atom42 > not atom42 :- not atom2, not atom18.
atom42 > not atom42 :- atom2, not atom18.
not atom63 > atom63 :- not atom2, not atom18.
not atom63 > atom63 :- atom2, not atom18.
atom40 > not atom40 :- not atom3, not atom18.
atom40 > not atom40 :- atom3, not atom18.
not atom26 > atom26 :- not atom1, not atom18.
not atom26 > atom26 :- atom1, not atom18.
not atom14 > atom14 :- not atom2, not atom18.
atom14 > not atom14 :- atom2, not atom18.
not atom5 > atom5 :- not atom2, not atom18.
atom5 > not atom5 :- atom2, not atom18.
not atom55 > atom55 :- not atom1, not atom18.
atom55 > not atom55 :- atom1, not atom18.
atom33 > not atom33 :- not atom2, not atom18.
atom33 > not atom33 :- atom2, not atom18.
atom16 > not atom16 :- not atom3, not atom18.
atom16 > not atom16 :- atom3, not atom18.
not atom62 > atom62.
atom40 > not atom40.
not atom54 > atom54 :- not atom40.
not atom54 > atom54 :- atom40.
not atom24 > atom24 :- not atom40.
atom24 > not atom24 :- atom40.
not atom21 > atom21 :- not atom54.
not atom21 > atom21 :- atom54.
not atom76 > atom76 :- not atom21.
atom76 > not atom76 :- atom21.
not atom69 > atom69 :- not atom21.
atom69 > not atom69 :- atom21.
atom37 > not atom37 :- not atom62.
not atom37 > atom37 :- atom62.
not atom67 > atom67 :- not atom21.
atom67 > not atom67 :- atom21.
atom78 > not atom78 :- not atom21.
not atom78 > atom78 :- atom21.
not atom64 > atom64 :- not atom24.
not atom64 > atom64 :- atom24.
atom23 > not atom23 :- not atom21.
not atom23 > atom23 :- atom21.
atom65 > not atom65 :- not atom21.
not atom65 > atom65 :- atom21.
atom71 > not atom71 :- not atom23.
not atom71 > atom71 :- atom23.
atom61 > not atom61 :- not atom24.
atom61 > not atom61 :- atom24.
atom44 > not atom44 :- not atom23.
atom44 > not atom44 :- atom23.
atom46 > not atom46 :- not atom23.
atom46 > not atom46 :- atom23.
atom15 > not atom15 :- not atom23.
not atom15 > atom15 :- atom23.
not atom70 > atom70 :- not atom23.
atom70 > not atom70 :- atom23.
not atom80 > atom80 :- not atom15.
not atom80 > atom80 :- atom15.
atom51 > not atom51 :- not atom21.
atom51 > not atom51 :- atom21.
not atom45 > atom45 :- not atom15.
not atom45 > atom45 :- atom15.
atom60 > not atom60 :- not atom24.
not atom60 > atom60 :- atom24.
atom12 > not atom12 :- not atom15.
not atom12 > atom12 :- atom15.
not atom48 > atom48 :- not atom12.
not atom48 > atom48 :- atom12.
not atom49 > atom49 :- not atom12.
atom49 > not atom49 :- atom12.
atom59 > not atom59 :- not atom23.
not atom59 > atom59 :- atom23.
atom6 > not atom6 :- not atom15.
not atom6 > atom6 :- atom15.
atom52 > not atom52 :- not atom6.
not atom52 > atom52 :- atom6.
atom68 > not atom68 :- not atom12.
not atom68 > atom68 :- atom12.
atom7 > not atom7 :- not atom6.
atom7 > not atom7 :- atom6.
atom2 > not atom2 :- not atom6.
atom2 > not atom2 :- atom6.
atom41 > not atom41 :- not atom12.
atom41 > not atom41 :- atom12.
not atom31 > atom31 :- not atom12.
not atom31 > atom31 :- atom12.
not atom39 > atom39 :- not atom7.
atom39 > not atom39 :- atom7.
not atom75 > atom75 :- not atom6.
not atom75 > atom75 :- atom6.
atom35 > not atom35 :- not atom21.
not atom35 > atom35 :- atom21.
not atom22 > atom22 :- not atom12.
atom22 > not atom22 :- atom12.
not atom57 > atom57 :- not atom2.
not atom57 > atom57 :- atom2.
not atom33 > atom33 :- not atom12.
not atom33 > atom33 :- atom12.
not atom14 > atom14 :- not atom7.
not atom14 > atom14 :- atom7.
not atom5 > atom5 :- not atom6.
not atom5 > atom5 :- atom6.
not atom32 > atom32 :- not atom5.
not atom32 > atom32 :- atom5.
not atom3 > atom3 :- not atom2.
not atom3 > atom3 :- atom2.
not atom28 > atom28 :- not atom14.
not atom28 > atom28 :- atom14.
atom36 > not atom36 :- not atom5.
atom36 > not atom36 :- atom5.
atom20 > not atom20 :- not atom5.
not atom20 > atom20 :- atom5.
atom73 > not atom73 :- not atom2.
not atom73 > atom73 :- atom2.
atom58 > not atom58 :- not atom2.
not atom58 > atom58 :- atom2.
atom30 > not atom30 :- not atom5.
not atom30 > atom30 :- atom5.
atom38 > not atom38 :- not atom5.
atom38 > not atom38 :- atom5.
atom17 > not atom17 :- not atom2.
not atom17 > atom17 :- atom2.
atom66 > not atom66 :- not atom5.
atom66 > not atom66 :- atom5.
not atom13 > atom13 :- not atom5.
atom13 > not atom13 :- atom5.
not atom16 > atom16 :- not atom12.
atom16 > not atom16 :- atom12.
not atom18 > atom18 :- not atom3.
atom18 > not atom18 :- atom3.
atom27 > not atom27 :- not atom5.
not atom27 > atom27 :- atom5.
atom10 > not atom10 :- not atom2.
not atom10 > atom10 :- atom2.
atom79 > not atom79 :- not atom2.
not atom79 > atom79 :- atom2.
atom9 > not atom9 :- not atom6.
not atom9 > atom9 :- atom6.
atom43 > not atom43 :- not atom3.
atom43 > not atom43 :- atom3.
not atom53 > atom53 :- not atom2.
atom53 > not atom53 :- atom2.
atom74 > not atom74 :- not atom3.
atom74 > not atom74 :- atom3.
atom26 > not atom26 :- not atom10.
atom26 > not atom26 :- atom10.
not atom42 > atom42 :- not atom2.
not atom42 > atom42 :- atom2.
not atom25 > atom25 :- not atom2.
atom25 > not atom25 :- atom2.
atom29 > not atom29 :- not atom2.
not atom29 > atom29 :- atom2.
not atom63 > atom63 :- not atom2.
not atom63 > atom63 :- atom2.
not atom34 > atom34 :- not atom3.
atom34 > not atom34 :- atom3.
not atom8 > atom8 :- not atom5.
not atom8 > atom8 :- atom5.
atom77 > not atom77 :- not atom2.
atom77 > not atom77 :- atom2.
not atom47 > atom47 :- not atom5.
atom47 > not atom47 :- atom5.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
atom55 > not atom55 :- not atom4.
not atom55 > atom55 :- atom4.
not atom11 > atom11 :- not atom3.
atom11 > not atom11 :- atom3.
not atom50 > atom50 :- not atom3.
not atom50 > atom50 :- atom3.
atom1 > not atom1 :- not atom5.
not atom1 > atom1 :- atom5.
not atom56 > atom56 :- not atom2.
atom56 > not atom56 :- atom2.
atom19 > not atom19 :- not atom1.
not atom19 > atom19 :- atom1.
atom72 > not atom72 :- not atom1.
not atom72 > atom72 :- atom1.
