atom41 > not atom41.
atom12 > not atom12 :- not atom41.
atom35 > not atom35 :- not atom12, not atom41.
not atom22 > atom22 :- atom12, not atom41.
atom53 > not atom53 :- not atom12, not atom41.
atom53 > not atom53 :- atom12, not atom41.
not atom67 > atom67 :- not atom8, not atom41.
not atom67 > atom67 :- atom8, not atom41.
not atom56 > atom56 :- not atom8, not atom41.
not atom56 > atom56 :- atom8, not atom41.
not atom31 > atom31 :- not atom11, not atom41.
atom31 > not atom31 :- atom11, not atom41.
not atom42 > atom42 :- not atom8, not atom41.
atom42 > not atom42 :- atom8, not atom41.
not atom21 > atom21 :- not atom8, not atom41.
not atom21 > atom21 :- atom8, not atom41.
atom38 > not atom38 :- not atom8, not atom41.
atom38 > not atom38 :- atom8, not atom41.
atom72 > not atom72 :- not atom11, not atom41.
not atom72 > atom72 :- atom11, not atom41.
atom16 > not atom16 :- not atom8, not atom41.
atom16 > not atom16 :- atom8, not atom41.
not atom39 > atom39 :- not atom12, not atom41.
not atom39 > atom39 :- atom12, not atom41.
atom76 > not atom76 :- not atom13, not atom41.
atom76 > not atom76 :- atom13, not atom41.
atom27 > not atom27 :- not atom16, not atom41.
not atom27 > atom27 :- atom16, not atom41.
atom59 > not atom59 :- not atom11, not atom41.
atom59 > not atom59 :- atom11, not atom41.
not atom20 > atom20 :- not atom8, not atom41.
not atom20 > atom20 :- atom8, not atom41.
atom55 > not atom55 :- not atom12, not atom41.
not atom55 > atom55 :- atom12, not atom41.
not atom28 > atom28 :- not atom8, not atom41.
atom28 > not atom28 :- atom8, not atom41.
atom19 > not atom19 :- not atom8, not atom41.
not atom19 > atom19 :- atom8, not atom41.
not atom80 > atom80 :- not atom12, not atom41.
atom80 > not atom80 :- atom12, not atom41.
atom51 > not atom51 :- not atom12, not atom41.
not atom51 > atom51 :- atom12, not atom41.
not atom71 > atom71 :- not atom8, not atom41.
atom71 > not atom71 :- atom8, not atom41.
atom70 > not atom70 :- not atom11, not atom41.
not atom70 > atom70 :- atom11, not atom41.
not atom4 > atom4 :- not atom12, not atom41.
atom4 > not atom4 :- atom12, not atom41.
not atom40 > atom40 :- not atom4, not atom41.
not atom40 > atom40 :- atom4, not atom41.
atom62 > not atom62 :- not atom4, not atom41.
atom62 > not atom62 :- atom4, not atom41.
not atom33 > atom33 :- not atom8, not atom41.
not atom33 > atom33 :- atom8, not atom41.
atom73 > not atom73 :- not atom4, not atom41.
not atom73 > atom73 :- atom4, not atom41.
not atom45 > atom45 :- not atom4, not atom41.
atom45 > not atom45 :- atom4, not atom41.
atom9 > not atom9 :- not atom4, not atom41.
atom9 > not atom9 :- atom4, not atom41.
not atom14 > atom14 :- not atom8, not atom41.
not atom14 > atom14 :- atom8, not atom41.
atom48 > not atom48 :- not atom4, not atom41.
not atom48 > atom48 :- atom4, not atom41.
atom46 > not atom46 :- not atom8, not atom41.
not atom46 > atom46 :- atom8, not atom41.
atom34 > not atom34 :- not atom4, not atom41.
atom34 > not atom34 :- atom4, not atom41.
not atom49 > atom49 :- not atom9, not atom41.
not atom49 > atom49 :- atom9, not atom41.
not atom77 > atom77 :- not atom4, not atom41.
atom77 > not atom77 :- atom4, not atom41.
not atom18 > atom18 :- not atom8, not atom41.
atom18 > not atom18 :- atom8, not atom41.
not atom63 > atom63 :- not atom8, not atom41.
atom63 > not atom63 :- atom8, not atom41.
not atom17 > atom17 :- not atom12, not atom41.
not atom17 > atom17 :- atom12, not atom41.
atom69 > not atom69 :- not atom4, not atom41.
atom69 > not atom69 :- atom4, not atom41.
not atom37 > atom37 :- not atom4, not atom41.
atom37 > not atom37 :- atom4, not atom41.
not atom47 > atom47 :- not atom8, not atom41.
not atom47 > atom47 :- atom8, not atom41.
atom68 > not atom68 :- not atom9, not atom41.
not atom68 > atom68 :- atom9, not atom41.
not atom5 > atom5 :- not atom11, not atom41.
not atom5 > atom5 :- atom11, not atom41.
atom75 > not atom75 :- not atom9, not atom41.
not atom75 > atom75 :- atom9, not atom41.
not atom25 > atom25 :- not atom4, not atom41.
atom25 > not atom25 :- atom4, not atom41.
atom64 > not atom64 :- not atom5, not atom41.
atom64 > not atom64 :- atom5, not atom41.
atom6 > not atom6 :- not atom8, not atom41.
atom6 > not atom6 :- atom8, not atom41.
not atom60 > atom60 :- not atom4, not atom41.
atom60 > not atom60 :- atom4, not atom41.
not atom3 > atom3 :- not atom4, not atom41.
not atom3 > atom3 :- atom4, not atom41.
not atom44 > atom44 :- not atom3, not atom41.
not atom44 > atom44 :- atom3, not atom41.
not atom54 > atom54 :- not atom3, not atom41.
atom54 > not atom54 :- atom3, not atom41.
atom1 > not atom1 :- not atom4, not atom41.
atom1 > not atom1 :- atom4, not atom41.
not atom79 > atom79 :- not atom3, not atom41.
atom79 > not atom79 :- atom3, not atom41.
atom36 > not atom36 :- not atom4, not atom41.
not atom36 > atom36 :- atom4, not atom41.
atom2 > not atom2 :- not atom3, not atom41.
not atom2 > atom2 :- atom3, not atom41.
not atom10 > atom10 :- not atom1, not atom41.
atom10 > not atom10 :- atom1, not atom41.
not atom7 > atom7 :- not atom1, not atom41.
not atom7 > atom7 :- atom1, not atom41.
atom13 > not atom13 :- atom41.
not atom48 > atom48 :- atom41.
atom65 > not atom65 :- not atom48, atom41.
atom65 > not atom65 :- atom48, atom41.
atom33 > not atom33 :- not atom13, atom41.
atom33 > not atom33 :- atom13, atom41.
not atom20 > atom20 :- not atom13, atom41.
atom20 > not atom20 :- atom13, atom41.
atom12 > not atom12 :- not atom20, atom41.
atom12 > not atom12 :- atom20, atom41.
atom59 > not atom59 :- not atom20, atom41.
atom59 > not atom59 :- atom20, atom41.
not atom40 > atom40 :- not atom20, atom41.
not atom40 > atom40 :- atom20, atom41.
not atom32 > atom32 :- not atom12, atom41.
atom32 > not atom32 :- atom12, atom41.
atom14 > not atom14 :- not atom12, atom41.
not atom14 > atom14 :- atom12, atom41.
atom66 > not atom66 :- not atom20, atom41.
not atom66 > atom66 :- atom20, atom41.
atom70 > not atom70 :- not atom12, atom41.
atom70 > not atom70 :- atom12, atom41.
not atom36 > atom36 :- not atom13, atom41.
atom36 > not atom36 :- atom13, atom41.
atom46 > not atom46 :- not atom13, atom41.
not atom46 > atom46 :- atom13, atom41.
atom60 > not atom60 :- not atom33, atom41.
atom60 > not atom60 :- atom33, atom41.
atom34 > not atom34 :- not atom12, atom41.
not atom34 > atom34 :- atom12, atom41.
not atom49 > atom49 :- not atom13, atom41.
not atom49 > atom49 :- atom13, atom41.
atom69 > not atom69 :- not atom13, atom41.
atom69 > not atom69 :- atom13, atom41.
atom30 > not atom30 :- not atom20, atom41.
atom30 > not atom30 :- atom20, atom41.
not atom7 > atom7 :- not atom12, atom41.
atom7 > not atom7 :- atom12, atom41.
atom18 > not atom18 :- not atom30, atom41.
not atom18 > atom18 :- atom30, atom41.
atom58 > not atom58 :- not atom7, atom41.
atom58 > not atom58 :- atom7, atom41.
atom8 > not atom8 :- not atom7, atom41.
atom8 > not atom8 :- atom7, atom41.
not atom26 > atom26 :- not atom7, atom41.
not atom26 > atom26 :- atom7, atom41.
atom1 > not atom1 :- not atom12, atom41.
atom1 > not atom1 :- atom12, atom41.
atom57 > not atom57 :- not atom1, atom41.
not atom57 > atom57 :- atom1, atom41.
atom80 > not atom80 :- not atom7, atom41.
not atom80 > atom80 :- atom7, atom41.
atom68 > not atom68 :- not atom1, atom41.
atom68 > not atom68 :- atom1, atom41.
atom35 > not atom35 :- not atom1, atom41.
atom35 > not atom35 :- atom1, atom41.
not atom37 > atom37 :- not atom1, atom41.
atom37 > not atom37 :- atom1, atom41.
not atom31 > atom31 :- not atom8, atom41.
not atom31 > atom31 :- atom8, atom41.
atom11 > not atom11 :- not atom1, atom41.
not atom11 > atom11 :- atom1, atom41.
not atom51 > atom51 :- not atom1, atom41.
not atom51 > atom51 :- atom1, atom41.
atom72 > not atom72 :- not atom1, atom41.
not atom72 > atom72 :- atom1, atom41.
not atom78 > atom78 :- not atom7, atom41.
atom78 > not atom78 :- atom7, atom41.
not atom63 > atom63 :- not atom8, atom41.
not atom63 > atom63 :- atom8, atom41.
atom74 > not atom74 :- not atom13, atom41.
not atom74 > atom74 :- atom13, atom41.
not atom54 > atom54 :- not atom7, atom41.
not atom54 > atom54 :- atom7, atom41.
atom4 > not atom4 :- not atom8, atom41.
atom4 > not atom4 :- atom8, atom41.
not atom17 > atom17 :- not atom4, atom41.
not atom17 > atom17 :- atom4, atom41.
atom9 > not atom9 :- not atom1, atom41.
atom9 > not atom9 :- atom1, atom41.
atom28 > not atom28 :- not atom1, atom41.
atom28 > not atom28 :- atom1, atom41.
not atom24 > atom24 :- not atom4, atom41.
not atom24 > atom24 :- atom4, atom41.
atom73 > not atom73 :- not atom8, atom41.
atom73 > not atom73 :- atom8, atom41.
not atom2 > atom2 :- not atom8, atom41.
atom2 > not atom2 :- atom8, atom41.
not atom22 > atom22 :- not atom1, atom41.
not atom22 > atom22 :- atom1, atom41.
not atom53 > atom53 :- not atom1, atom41.
not atom53 > atom53 :- atom1, atom41.
not atom6 > atom6 :- not atom2, atom41.
not atom6 > atom6 :- atom2, atom41.
atom42 > not atom42 :- not atom4, atom41.
not atom42 > atom42 :- atom4, atom41.
atom16 > not atom16 :- not atom1, atom41.
atom16 > not atom16 :- atom1, atom41.
atom38 > not atom38 :- not atom1, atom41.
atom38 > not atom38 :- atom1, atom41.
not atom75 > atom75 :- not atom2, atom41.
atom75 > not atom75 :- atom2, atom41.
not atom10 > atom10 :- not atom6, atom41.
atom10 > not atom10 :- atom6, atom41.
not atom29 > atom29 :- not atom1, atom41.
atom29 > not atom29 :- atom1, atom41.
atom44 > not atom44 :- not atom1, atom41.
not atom44 > atom44 :- atom1, atom41.
atom77 > not atom77 :- not atom4, atom41.
atom77 > not atom77 :- atom4, atom41.
not atom61 > atom61 :- not atom2, atom41.
atom61 > not atom61 :- atom2, atom41.
not atom56 > atom56 :- not atom2, atom41.
atom56 > not atom56 :- atom2, atom41.
atom43 > not atom43 :- not atom1, atom41.
not atom43 > atom43 :- atom1, atom41.
atom19 > not atom19 :- not atom1, atom41.
atom19 > not atom19 :- atom1, atom41.
not atom55 > atom55 :- not atom1, atom41.
not atom55 > atom55 :- atom1, atom41.
not atom23 > atom23 :- not atom1, atom41.
not atom23 > atom23 :- atom1, atom41.
atom76 > not atom76 :- not atom6, atom41.
not atom76 > atom76 :- atom6, atom41.
not atom52 > atom52 :- not atom1, atom41.
not atom52 > atom52 :- atom1, atom41.
not atom25 > atom25 :- not atom4, atom41.
not atom25 > atom25 :- atom4, atom41.
atom21 > not atom21 :- not atom1, atom41.
atom21 > not atom21 :- atom1, atom41.
not atom79 > atom79 :- not atom11, atom41.
atom79 > not atom79 :- atom11, atom41.
atom15 > not atom15 :- not atom1, atom41.
atom15 > not atom15 :- atom1, atom41.
not atom3 > atom3 :- not atom1, atom41.
atom3 > not atom3 :- atom1, atom41.
atom50 > not atom50 :- not atom1, atom41.
not atom50 > atom50 :- atom1, atom41.
atom67 > not atom67 :- not atom2, atom41.
not atom67 > atom67 :- atom2, atom41.
atom47 > not atom47 :- not atom1, atom41.
not atom47 > atom47 :- atom1, atom41.
atom27 > not atom27 :- not atom1, atom41.
atom27 > not atom27 :- atom1, atom41.
not atom45 > atom45 :- not atom1, atom41.
not atom45 > atom45 :- atom1, atom41.
not atom5 > atom5 :- not atom3, atom41.
not atom5 > atom5 :- atom3, atom41.
not atom64 > atom64 :- not atom1, atom41.
atom64 > not atom64 :- atom1, atom41.
not atom39 > atom39 :- not atom1, atom41.
atom39 > not atom39 :- atom1, atom41.
atom62 > not atom62 :- not atom4, atom41.
atom62 > not atom62 :- atom4, atom41.
atom71 > not atom71 :- not atom2, atom41.
atom71 > not atom71 :- atom2, atom41.
atom78 > not atom78.
not atom5 > atom5 :- not atom78.
atom5 > not atom5 :- atom78.
atom75 > not atom75 :- not atom5.
atom75 > not atom75 :- atom5.
atom62 > not atom62 :- not atom5.
not atom62 > atom62 :- atom5.
not atom22 > atom22 :- not atom5.
atom22 > not atom22 :- atom5.
atom77 > not atom77 :- not atom75.
not atom77 > atom77 :- atom75.
atom29 > not atom29 :- not atom5.
not atom29 > atom29 :- atom5.
not atom16 > atom16 :- not atom5.
atom16 > not atom16 :- atom5.
not atom80 > atom80 :- not atom29.
not atom80 > atom80 :- atom29.
atom67 > not atom67 :- not atom5.
atom67 > not atom67 :- atom5.
atom13 > not atom13 :- not atom5.
atom13 > not atom13 :- atom5.
atom61 > not atom61 :- not atom5.
not atom61 > atom61 :- atom5.
not atom35 > atom35 :- not atom5.
not atom35 > atom35 :- atom5.
atom57 > not atom57 :- not atom5.
not atom57 > atom57 :- atom5.
not atom31 > atom31 :- not atom16.
atom31 > not atom31 :- atom16.
atom37 > not atom37 :- not atom5.
atom37 > not atom37 :- atom5.
not atom1 > atom1 :- not atom13.
not atom1 > atom1 :- atom13.
not atom27 > atom27 :- not atom13.
atom27 > not atom27 :- atom13.
atom58 > not atom58 :- not atom5.
atom58 > not atom58 :- atom5.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
atom24 > not atom24 :- not atom1.
not atom24 > atom24 :- atom1.
atom34 > not atom34 :- not atom5.
not atom34 > atom34 :- atom5.
not atom36 > atom36 :- not atom1.
atom36 > not atom36 :- atom1.
atom59 > not atom59 :- not atom1.
not atom59 > atom59 :- atom1.
atom60 > not atom60 :- not atom1.
not atom60 > atom60 :- atom1.
atom4 > not atom4 :- not atom1.
not atom4 > atom4 :- atom1.
not atom54 > atom54 :- not atom13.
not atom54 > atom54 :- atom13.
atom9 > not atom9 :- not atom5.
atom9 > not atom9 :- atom5.
atom55 > not atom55 :- not atom4.
not atom55 > atom55 :- atom4.
atom47 > not atom47 :- not atom5.
atom47 > not atom47 :- atom5.
not atom14 > atom14 :- not atom13.
atom14 > not atom14 :- atom13.
not atom39 > atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom76 > not atom76 :- not atom1.
atom76 > not atom76 :- atom1.
not atom41 > atom41 :- not atom1.
not atom41 > atom41 :- atom1.
not atom28 > atom28 :- not atom1.
not atom28 > atom28 :- atom1.
atom49 > not atom49 :- not atom13.
not atom49 > atom49 :- atom13.
not atom8 > atom8 :- not atom21.
atom8 > not atom8 :- atom21.
atom12 > not atom12 :- not atom1.
atom12 > not atom12 :- atom1.
atom71 > not atom71 :- not atom4.
atom71 > not atom71 :- atom4.
atom70 > not atom70 :- not atom1.
atom70 > not atom70 :- atom1.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom69 > atom69 :- not atom1.
atom69 > not atom69 :- atom1.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom2 > not atom2 :- not atom8.
atom2 > not atom2 :- atom8.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
not atom6 > atom6 :- not atom4.
atom6 > not atom6 :- atom4.
atom45 > not atom45 :- not atom1.
not atom45 > atom45 :- atom1.
not atom72 > atom72 :- not atom2.
not atom72 > atom72 :- atom2.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
atom64 > not atom64 :- not atom2.
not atom64 > atom64 :- atom2.
atom25 > not atom25 :- not atom1.
atom25 > not atom25 :- atom1.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
atom66 > not atom66 :- not atom5.
atom66 > not atom66 :- atom5.
not atom38 > atom38 :- not atom1.
not atom38 > atom38 :- atom1.
not atom26 > atom26 :- not atom2.
atom26 > not atom26 :- atom2.
atom17 > not atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom56 > not atom56 :- not atom2.
not atom56 > atom56 :- atom2.
atom40 > not atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
atom65 > not atom65 :- not atom1.
not atom65 > atom65 :- atom1.
atom53 > not atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom23 > not atom23 :- not atom1.
atom23 > not atom23 :- atom1.
not atom74 > atom74 :- not atom2.
atom74 > not atom74 :- atom2.
not atom50 > atom50 :- not atom6.
not atom50 > atom50 :- atom6.
atom73 > not atom73 :- not atom2.
not atom73 > atom73 :- atom2.
not atom68 > atom68 :- not atom1.
atom68 > not atom68 :- atom1.
atom15 > not atom15 :- not atom1.
atom15 > not atom15 :- atom1.
atom18 > not atom18 :- not atom4.
not atom18 > atom18 :- atom4.
not atom19 > atom19 :- not atom2.
atom19 > not atom19 :- atom2.
not atom32 > atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom51 > not atom51 :- not atom2.
not atom51 > atom51 :- atom2.
not atom44 > atom44 :- not atom5.
not atom44 > atom44 :- atom5.
not atom3 > atom3 :- not atom6.
atom3 > not atom3 :- atom6.
not atom30 > atom30 :- not atom1.
atom30 > not atom30 :- atom1.
atom48 > not atom48 :- not atom3.
not atom48 > atom48 :- atom3.
not atom42 > atom42 :- not atom3.
not atom42 > atom42 :- atom3.
atom20 > not atom20 :- not atom3.
not atom20 > atom20 :- atom3.
not atom46 > atom46 :- not atom1.
not atom46 > atom46 :- atom1.
atom63 > not atom63 :- not atom1.
not atom63 > atom63 :- atom1.
