not atom39 > atom39.
not atom24 > atom24 :- not atom39.
not atom44 > atom44 :- not atom24, not atom39.
atom34 > not atom34 :- not atom12, atom39.
atom34 > not atom34 :- atom12, atom39.
not atom3 > atom3 :- not atom6, atom39.
not atom3 > atom3 :- atom6, atom39.
atom38 > not atom38 :- not atom3, atom39.
atom38 > not atom38 :- atom3, atom39.
not atom20 > atom20 :- not atom3, atom39.
atom20 > not atom20 :- atom3, atom39.
not atom60 > atom60 :- not atom12, atom39.
atom60 > not atom60 :- atom12, atom39.
not atom35 > atom35 :- not atom12, atom39.
not atom35 > atom35 :- atom12, atom39.
not atom26 > atom26 :- not atom3, atom39.
not atom26 > atom26 :- atom3, atom39.
atom43 > not atom43 :- not atom6, atom39.
atom43 > not atom43 :- atom6, atom39.
atom56 > not atom56 :- not atom3, atom39.
not atom56 > atom56 :- atom3, atom39.
atom42 > not atom42 :- not atom6, atom39.
atom42 > not atom42 :- atom6, atom39.
not atom28 > atom28 :- not atom6, atom39.
atom28 > not atom28 :- atom6, atom39.
atom41 > not atom41 :- not atom3, atom39.
atom41 > not atom41 :- atom3, atom39.
not atom4 > atom4 :- not atom3, atom39.
atom4 > not atom4 :- atom3, atom39.
not atom18 > atom18 :- not atom4, atom39.
atom18 > not atom18 :- atom4, atom39.
not atom19 > atom19 :- not atom3, atom39.
not atom19 > atom19 :- atom3, atom39.
atom53 > not atom53 :- not atom3, atom39.
not atom53 > atom53 :- atom3, atom39.
not atom46 > atom46 :- not atom3, atom39.
atom46 > not atom46 :- atom3, atom39.
atom54 > not atom54 :- not atom3, atom39.
not atom54 > atom54 :- atom3, atom39.
not atom16 > atom16 :- not atom4, atom39.
atom16 > not atom16 :- atom4, atom39.
atom52 > not atom52 :- not atom4, atom39.
atom52 > not atom52 :- atom4, atom39.
atom32 > not atom32 :- not atom3, atom39.
not atom32 > atom32 :- atom3, atom39.
atom17 > not atom17 :- not atom6, atom39.
not atom17 > atom17 :- atom6, atom39.
not atom8 > atom8 :- not atom3, atom39.
atom8 > not atom8 :- atom3, atom39.
atom9 > not atom9 :- not atom3, atom39.
atom9 > not atom9 :- atom3, atom39.
not atom13 > atom13 :- not atom16, atom39.
not atom13 > atom13 :- atom16, atom39.
not atom31 > atom31 :- not atom3, atom39.
atom31 > not atom31 :- atom3, atom39.
not atom49 > atom49 :- not atom6, atom39.
not atom49 > atom49 :- atom6, atom39.
not atom7 > atom7 :- not atom3, atom39.
atom7 > not atom7 :- atom3, atom39.
not atom14 > atom14 :- not atom3, atom39.
not atom14 > atom14 :- atom3, atom39.
not atom2 > atom2 :- not atom3, atom39.
not atom2 > atom2 :- atom3, atom39.
not atom10 > atom10 :- not atom2, atom39.
not atom10 > atom10 :- atom2, atom39.
atom5 > not atom5 :- not atom4, atom39.
not atom5 > atom5 :- atom4, atom39.
not atom57 > atom57 :- not atom2, atom39.
atom57 > not atom57 :- atom2, atom39.
atom1 > not atom1 :- not atom2, atom39.
not atom1 > atom1 :- atom2, atom39.
atom59 > not atom59 :- not atom2, atom39.
not atom59 > atom59 :- atom2, atom39.
not atom47 > atom47 :- not atom1, atom39.
not atom47 > atom47 :- atom1, atom39.
not atom50 > atom50 :- not atom1, atom39.
atom50 > not atom50 :- atom1, atom39.
atom11 > not atom11 :- not atom1, atom39.
not atom11 > atom11 :- atom1, atom39.
atom22 > not atom22 :- not atom4, atom39.
not atom22 > atom22 :- atom4, atom39.
not atom44 > atom44 :- not atom1, atom39.
not atom44 > atom44 :- atom1, atom39.
not atom23 > atom23 :- not atom2, atom39.
atom23 > not atom23 :- atom2, atom39.
atom36 > not atom36 :- not atom1, atom39.
not atom36 > atom36 :- atom1, atom39.
not atom45 > atom45 :- not atom10, atom39.
not atom45 > atom45 :- atom10, atom39.
not atom37 > atom37 :- not atom2, atom39.
atom37 > not atom37 :- atom2, atom39.
not atom15 > atom15 :- not atom1, atom39.
not atom15 > atom15 :- atom1, atom39.
not atom29 > atom29 :- not atom4, atom39.
not atom29 > atom29 :- atom4, atom39.
atom33 > not atom33 :- not atom2, atom39.
atom33 > not atom33 :- atom2, atom39.
atom58 > not atom58 :- not atom1, atom39.
atom58 > not atom58 :- atom1, atom39.
atom6 > not atom6.
not atom44 > atom44 :- not atom6.
not atom44 > atom44 :- atom6.
not atom11 > atom11.
not atom29 > atom29 :- not atom6.
atom29 > not atom29 :- atom6.
not atom12 > atom12 :- not atom6.
not atom12 > atom12 :- atom6.
not atom50 > atom50 :- not atom12.
atom50 > not atom50 :- atom12.
atom55 > not atom55 :- not atom6.
not atom55 > atom55 :- atom6.
atom54 > not atom54 :- not atom6.
not atom54 > atom54 :- atom6.
atom43 > not atom43 :- not atom11.
atom43 > not atom43 :- atom11.
not atom28 > atom28 :- not atom12.
atom28 > not atom28 :- atom12.
not atom13 > atom13 :- not atom11.
not atom13 > atom13 :- atom11.
not atom3 > atom3 :- not atom6.
atom3 > not atom3 :- atom6.
atom25 > not atom25 :- not atom6.
not atom25 > atom25 :- atom6.
atom47 > not atom47 :- not atom3.
atom47 > not atom47 :- atom3.
atom22 > not atom22 :- not atom6.
atom22 > not atom22 :- atom6.
atom23 > not atom23 :- not atom3.
atom23 > not atom23 :- atom3.
not atom32 > atom32 :- not atom3.
not atom32 > atom32 :- atom3.
not atom49 > atom49 :- not atom3.
not atom49 > atom49 :- atom3.
not atom21 > atom21 :- not atom6.
not atom21 > atom21 :- atom6.
not atom52 > atom52 :- not atom11.
atom52 > not atom52 :- atom11.
atom42 > not atom42 :- not atom13.
not atom42 > atom42 :- atom13.
not atom24 > atom24 :- not atom6.
not atom24 > atom24 :- atom6.
atom33 > not atom33 :- not atom6.
atom33 > not atom33 :- atom6.
atom38 > not atom38 :- not atom3.
not atom38 > atom38 :- atom3.
atom14 > not atom14 :- not atom3.
atom14 > not atom14 :- atom3.
atom35 > not atom35 :- not atom13.
atom35 > not atom35 :- atom13.
not atom37 > atom37 :- not atom6.
not atom37 > atom37 :- atom6.
not atom53 > atom53 :- not atom3.
atom53 > not atom53 :- atom3.
atom48 > not atom48 :- not atom6.
not atom48 > atom48 :- atom6.
atom36 > not atom36 :- not atom13.
atom36 > not atom36 :- atom13.
atom18 > not atom18 :- not atom6.
not atom18 > atom18 :- atom6.
not atom39 > atom39 :- not atom11.
atom39 > not atom39 :- atom11.
atom56 > not atom56 :- not atom3.
atom56 > not atom56 :- atom3.
atom59 > not atom59 :- not atom3.
atom59 > not atom59 :- atom3.
not atom20 > atom20 :- not atom3.
not atom20 > atom20 :- atom3.
atom15 > not atom15 :- not atom6.
not atom15 > atom15 :- atom6.
atom27 > not atom27 :- not atom11.
atom27 > not atom27 :- atom11.
not atom51 > atom51 :- not atom6.
atom51 > not atom51 :- atom6.
not atom26 > atom26 :- not atom11.
not atom26 > atom26 :- atom11.
not atom4 > atom4 :- not atom6.
atom4 > not atom4 :- atom6.
atom58 > not atom58 :- not atom4.
atom58 > not atom58 :- atom4.
not atom41 > atom41 :- not atom3.
not atom41 > atom41 :- atom3.
atom46 > not atom46 :- not atom3.
atom46 > not atom46 :- atom3.
not atom57 > atom57 :- not atom6.
atom57 > not atom57 :- atom6.
not atom7 > atom7 :- not atom11.
not atom7 > atom7 :- atom11.
atom19 > not atom19 :- not atom3.
not atom19 > atom19 :- atom3.
atom16 > not atom16 :- not atom3.
not atom16 > atom16 :- atom3.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
not atom34 > atom34 :- not atom4.
not atom34 > atom34 :- atom4.
not atom40 > atom40 :- not atom3.
not atom40 > atom40 :- atom3.
not atom9 > atom9 :- not atom3.
atom9 > not atom9 :- atom3.
atom60 > not atom60 :- not atom6.
atom60 > not atom60 :- atom6.
not atom10 > atom10 :- not atom3.
not atom10 > atom10 :- atom3.
not atom8 > atom8 :- not atom3.
not atom8 > atom8 :- atom3.
atom5 > not atom5 :- not atom6.
atom5 > not atom5 :- atom6.
not atom45 > atom45 :- not atom3.
not atom45 > atom45 :- atom3.
not atom1 > atom1 :- not atom3.
not atom1 > atom1 :- atom3.
not atom2 > atom2 :- not atom6.
not atom2 > atom2 :- atom6.
not atom17 > atom17 :- not atom1.
not atom17 > atom17 :- atom1.
not atom30 > atom30 :- not atom1.
atom30 > not atom30 :- atom1.
