atom18 > not atom18.
not atom60 > atom60 :- not atom18.
not atom9 > atom9 :- not atom18.
not atom45 > atom45 :- not atom9, not atom18.
atom57 > not atom57 :- atom4, atom18.
atom25 > not atom25 :- not atom4, atom18.
atom25 > not atom25 :- atom4, atom18.
not atom29 > atom29 :- not atom4, atom18.
atom29 > not atom29 :- atom4, atom18.
atom58 > not atom58 :- not atom4, atom18.
not atom58 > atom58 :- atom4, atom18.
atom21 > not atom21 :- not atom4, atom18.
not atom21 > atom21 :- atom4, atom18.
not atom30 > atom30 :- not atom4, atom18.
not atom30 > atom30 :- atom4, atom18.
atom16 > not atom16 :- not atom4, atom18.
atom16 > not atom16 :- atom4, atom18.
atom47 > not atom47 :- not atom4, atom18.
atom47 > not atom47 :- atom4, atom18.
atom27 > not atom27 :- not atom9, atom18.
not atom27 > atom27 :- atom9, atom18.
not atom13 > atom13 :- not atom4, atom18.
atom13 > not atom13 :- atom4, atom18.
atom6 > not atom6 :- not atom4, atom18.
atom6 > not atom6 :- atom4, atom18.
not atom33 > atom33 :- not atom13, atom18.
atom33 > not atom33 :- atom13, atom18.
atom1 > not atom1 :- not atom9, atom18.
not atom1 > atom1 :- atom9, atom18.
atom59 > not atom59 :- not atom4, atom18.
atom59 > not atom59 :- atom4, atom18.
not atom55 > atom55 :- not atom4, atom18.
not atom55 > atom55 :- atom4, atom18.
not atom3 > atom3 :- not atom1, atom18.
not atom3 > atom3 :- atom1, atom18.
atom60 > not atom60 :- not atom1, atom18.
not atom60 > atom60 :- atom1, atom18.
atom42 > not atom42 :- not atom3, atom18.
atom42 > not atom42 :- atom3, atom18.
atom39 > not atom39 :- not atom1, atom18.
atom39 > not atom39 :- atom1, atom18.
not atom54 > atom54 :- not atom1, atom18.
atom54 > not atom54 :- atom1, atom18.
not atom31 > atom31 :- not atom3, atom18.
atom31 > not atom31 :- atom3, atom18.
not atom24 > atom24 :- not atom1, atom18.
atom24 > not atom24 :- atom1, atom18.
not atom5 > atom5 :- not atom4, atom18.
not atom5 > atom5 :- atom4, atom18.
not atom22 > atom22 :- not atom4, atom18.
not atom22 > atom22 :- atom4, atom18.
atom56 > not atom56 :- not atom1, atom18.
atom56 > not atom56 :- atom1, atom18.
not atom45 > atom45 :- not atom1, atom18.
not atom45 > atom45 :- atom1, atom18.
atom11 > not atom11 :- not atom5, atom18.
not atom11 > atom11 :- atom5, atom18.
atom28 > not atom28 :- not atom1, atom18.
atom28 > not atom28 :- atom1, atom18.
not atom41 > atom41 :- not atom1, atom18.
not atom41 > atom41 :- atom1, atom18.
atom7 > not atom7 :- not atom6, atom18.
atom7 > not atom7 :- atom6, atom18.
atom10 > not atom10 :- not atom1, atom18.
not atom10 > atom10 :- atom1, atom18.
not atom52 > atom52 :- not atom1, atom18.
not atom52 > atom52 :- atom1, atom18.
not atom50 > atom50 :- not atom4, atom18.
not atom50 > atom50 :- atom4, atom18.
atom17 > not atom17 :- not atom1, atom18.
atom17 > not atom17 :- atom1, atom18.
atom51 > not atom51 :- not atom3, atom18.
not atom51 > atom51 :- atom3, atom18.
atom15 > not atom15 :- not atom1, atom18.
not atom15 > atom15 :- atom1, atom18.
not atom53 > atom53 :- not atom1, atom18.
atom53 > not atom53 :- atom1, atom18.
atom8 > not atom8 :- not atom4, atom18.
not atom8 > atom8 :- atom4, atom18.
atom32 > not atom32 :- not atom3, atom18.
atom32 > not atom32 :- atom3, atom18.
not atom35 > atom35 :- not atom4, atom18.
atom35 > not atom35 :- atom4, atom18.
not atom20 > atom20 :- not atom1, atom18.
atom20 > not atom20 :- atom1, atom18.
atom2 > not atom2 :- not atom1, atom18.
not atom2 > atom2 :- atom1, atom18.
not atom49 > atom49 :- not atom1, atom18.
not atom49 > atom49 :- atom1, atom18.
atom34 > not atom34 :- not atom1, atom18.
not atom34 > atom34 :- atom1, atom18.
atom46 > not atom46 :- not atom1, atom18.
atom46 > not atom46 :- atom1, atom18.
atom40 > not atom40 :- not atom1, atom18.
atom40 > not atom40 :- atom1, atom18.
not atom38 > atom38 :- not atom1, atom18.
not atom38 > atom38 :- atom1, atom18.
not atom53 > atom53.
atom41 > not atom41 :- not atom53.
not atom41 > atom41 :- atom53.
atom23 > not atom23 :- not atom41.
atom23 > not atom23 :- atom41.
atom42 > not atom42 :- not atom23.
atom42 > not atom42 :- atom23.
not atom34 > atom34 :- not atom42.
not atom34 > atom34 :- atom42.
not atom16 > atom16.
atom36 > not atom36 :- not atom16.
not atom36 > atom36 :- atom16.
not atom5 > atom5 :- not atom16.
atom5 > not atom5 :- atom16.
atom59 > not atom59 :- not atom34.
atom59 > not atom59 :- atom34.
not atom28 > atom28 :- not atom5.
not atom28 > atom28 :- atom5.
not atom35 > atom35 :- not atom36.
atom35 > not atom35 :- atom36.
not atom19 > atom19 :- not atom16.
atom19 > not atom19 :- atom16.
not atom48 > atom48 :- not atom5.
atom48 > not atom48 :- atom5.
not atom17 > atom17 :- not atom16.
atom17 > not atom17 :- atom16.
not atom45 > atom45 :- not atom5.
not atom45 > atom45 :- atom5.
atom58 > not atom58 :- not atom5.
atom58 > not atom58 :- atom5.
atom1 > not atom1 :- not atom5.
atom1 > not atom1 :- atom5.
atom20 > not atom20 :- not atom1.
atom20 > not atom20 :- atom1.
atom9 > not atom9 :- not atom1.
atom9 > not atom9 :- atom1.
atom56 > not atom56 :- not atom1.
atom56 > not atom56 :- atom1.
atom27 > not atom27 :- not atom9.
not atom27 > atom27 :- atom9.
atom50 > not atom50 :- not atom5.
atom50 > not atom50 :- atom5.
not atom6 > atom6 :- not atom1.
atom6 > not atom6 :- atom1.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
not atom57 > atom57 :- not atom1.
atom57 > not atom57 :- atom1.
not atom22 > atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom39 > atom39 :- not atom5.
atom39 > not atom39 :- atom5.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom4 > not atom4 :- not atom5.
not atom4 > atom4 :- atom5.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom12 > atom12 :- not atom4.
atom12 > not atom12 :- atom4.
not atom37 > atom37 :- not atom9.
not atom37 > atom37 :- atom9.
not atom44 > atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
atom3 > not atom3 :- not atom4.
atom3 > not atom3 :- atom4.
not atom54 > atom54 :- not atom4.
not atom54 > atom54 :- atom4.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
not atom24 > atom24 :- not atom5.
atom24 > not atom24 :- atom5.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
atom33 > not atom33 :- not atom5.
atom33 > not atom33 :- atom5.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom55 > atom55 :- not atom1.
not atom55 > atom55 :- atom1.
not atom7 > atom7 :- not atom2.
atom7 > not atom7 :- atom2.
atom52 > not atom52 :- not atom1.
not atom52 > atom52 :- atom1.
atom29 > not atom29 :- not atom2.
not atom29 > atom29 :- atom2.
not atom47 > atom47 :- not atom2.
not atom47 > atom47 :- atom2.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom30 > atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
atom46 > not atom46 :- not atom1.
atom46 > not atom46 :- atom1.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
not atom38 > atom38 :- not atom2.
atom38 > not atom38 :- atom2.
atom60 > not atom60 :- not atom2.
not atom60 > atom60 :- atom2.
atom51 > not atom51 :- not atom1.
atom51 > not atom51 :- atom1.
atom15 > not atom15 :- not atom1.
not atom15 > atom15 :- atom1.
atom11 > not atom11 :- not atom3.
not atom11 > atom11 :- atom3.
atom14 > not atom14 :- not atom2.
not atom14 > atom14 :- atom2.
