atom14 > not atom14.
not atom38 > atom38 :- not atom14.
atom38 > not atom38 :- atom14.
atom17 > not atom17 :- atom38.
atom23 > not atom23 :- atom38.
not atom36 > atom36 :- not atom23, atom38.
not atom39 > atom39 :- atom7.
not atom16 > atom16 :- not atom15.
not atom16 > atom16 :- atom15.
atom27 > not atom27 :- not atom9.
atom27 > not atom27 :- atom9.
atom37 > not atom37 :- not atom6.
not atom37 > atom37 :- atom6.
atom3 > not atom3 :- not atom6.
not atom3 > atom3 :- atom6.
not atom14 > atom14 :- not atom3.
not atom14 > atom14 :- atom3.
atom10 > not atom10 :- not atom3.
atom10 > not atom10 :- atom3.
not atom13 > atom13 :- not atom7.
not atom13 > atom13 :- atom7.
atom1 > not atom1 :- not atom3.
not atom1 > atom1 :- atom3.
not atom25 > atom25 :- not atom3.
not atom25 > atom25 :- atom3.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
not atom8 > atom8 :- not atom3.
atom8 > not atom8 :- atom3.
atom30 > not atom30 :- not atom6.
atom30 > not atom30 :- atom6.
not atom2 > atom2 :- not atom3.
not atom2 > atom2 :- atom3.
not atom29 > atom29 :- not atom6.
atom29 > not atom29 :- atom6.
not atom19 > atom19 :- not atom2.
atom19 > not atom19 :- atom2.
atom4 > not atom4 :- not atom1.
not atom4 > atom4 :- atom1.
atom40 > not atom40 :- not atom1.
not atom40 > atom40 :- atom1.
atom36 > not atom36 :- not atom1.
atom36 > not atom36 :- atom1.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
not atom5 > atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom34 > atom34 :- not atom1.
atom34 > not atom34 :- atom1.
