atom27 > not atom27.
atom55 > not atom55.
atom41 > not atom41 :- not atom27.
not atom41 > atom41 :- atom27.
atom32 > not atom32 :- not atom41.
not atom69 > atom69 :- not atom32, not atom41.
atom62 > not atom62 :- not atom1, not atom41.
atom62 > not atom62 :- atom1, not atom41.
not atom20 > atom20 :- not atom1, not atom41.
not atom20 > atom20 :- atom1, not atom41.
atom72 > not atom72 :- not atom1, not atom41.
atom72 > not atom72 :- atom1, not atom41.
not atom8 > atom8 :- not atom2, not atom41.
not atom8 > atom8 :- atom2, not atom41.
atom17 > not atom17 :- not atom13, not atom41.
not atom17 > atom17 :- atom13, not atom41.
atom35 > not atom35 :- not atom1, not atom41.
not atom35 > atom35 :- atom1, not atom41.
atom56 > not atom56 :- not atom3, not atom41.
not atom56 > atom56 :- atom3, not atom41.
not atom39 > atom39 :- not atom1, not atom41.
atom39 > not atom39 :- atom1, not atom41.
not atom6 > atom6 :- not atom1, not atom41.
not atom6 > atom6 :- atom1, not atom41.
not atom21 > atom21 :- not atom2, not atom41.
atom21 > not atom21 :- atom2, not atom41.
atom52 > not atom52 :- not atom1, not atom41.
atom52 > not atom52 :- atom1, not atom41.
atom42 > not atom42 :- not atom1, not atom41.
atom42 > not atom42 :- atom1, not atom41.
atom18 > not atom18 :- not atom5, not atom41.
not atom18 > atom18 :- atom5, not atom41.
atom38 > not atom38 :- not atom3, not atom41.
not atom38 > atom38 :- atom3, not atom41.
atom51 > not atom51 :- not atom1, not atom41.
not atom51 > atom51 :- atom1, not atom41.
not atom43 > atom43 :- not atom1, not atom41.
not atom43 > atom43 :- atom1, not atom41.
not atom22 > atom22 :- not atom1, not atom41.
not atom22 > atom22 :- atom1, not atom41.
atom10 > not atom10 :- not atom5, not atom41.
not atom10 > atom10 :- atom5, not atom41.
atom61 > not atom61 :- not atom1, not atom41.
not atom61 > atom61 :- atom1, not atom41.
not atom64 > atom64 :- not atom2, not atom41.
atom64 > not atom64 :- atom2, not atom41.
atom26 > not atom26 :- not atom2, not atom41.
not atom26 > atom26 :- atom2, not atom41.
atom48 > not atom48 :- not atom1, not atom41.
not atom48 > atom48 :- atom1, not atom41.
atom12 > not atom12 :- not atom2, not atom41.
not atom12 > atom12 :- atom2, not atom41.
not atom59 > atom59 :- not atom2, not atom41.
atom59 > not atom59 :- atom2, not atom41.
atom36 > not atom36 :- not atom1, not atom41.
not atom36 > atom36 :- atom1, not atom41.
atom45 > not atom45 :- not atom2, not atom41.
not atom45 > atom45 :- atom2, not atom41.
atom54 > not atom54 :- not atom1, not atom41.
not atom54 > atom54 :- atom1, not atom41.
not atom29 > atom29 :- not atom5, not atom41.
not atom29 > atom29 :- atom5, not atom41.
not atom53 > atom53 :- not atom3, not atom41.
not atom53 > atom53 :- atom3, not atom41.
atom46 > not atom46 :- not atom6, not atom41.
not atom46 > atom46 :- atom6, not atom41.
atom19 > not atom19 :- not atom1, not atom41.
atom19 > not atom19 :- atom1, not atom41.
atom69 > not atom69 :- atom41.
atom68 > not atom68 :- not atom27, atom41.
atom68 > not atom68 :- atom27, atom41.
not atom8 > atom8 :- not atom55, atom41.
atom8 > not atom8 :- atom55, atom41.
not atom37 > atom37 :- not atom27, atom41.
not atom37 > atom37 :- atom27, atom41.
atom49 > not atom49 :- not atom27, atom41.
atom49 > not atom49 :- atom27, atom41.
not atom33 > atom33 :- not atom37, atom41.
atom33 > not atom33 :- atom37, atom41.
not atom13 > atom13 :- not atom27, atom41.
atom13 > not atom13 :- atom27, atom41.
not atom20 > atom20 :- not atom8, atom41.
not atom20 > atom20 :- atom8, atom41.
atom1 > not atom1 :- not atom27, atom41.
not atom1 > atom1 :- atom27, atom41.
atom15 > not atom15 :- not atom1, atom41.
not atom15 > atom15 :- atom1, atom41.
not atom42 > atom42 :- not atom1, atom41.
atom42 > not atom42 :- atom1, atom41.
not atom57 > atom57 :- not atom1, atom41.
atom57 > not atom57 :- atom1, atom41.
not atom46 > atom46 :- not atom8, atom41.
atom46 > not atom46 :- atom8, atom41.
atom66 > not atom66 :- not atom1, atom41.
not atom66 > atom66 :- atom1, atom41.
atom74 > not atom74 :- not atom1, atom41.
atom74 > not atom74 :- atom1, atom41.
not atom62 > atom62 :- not atom13, atom41.
atom62 > not atom62 :- atom13, atom41.
not atom52 > atom52 :- not atom8, atom41.
not atom52 > atom52 :- atom8, atom41.
atom14 > not atom14 :- not atom1, atom41.
not atom14 > atom14 :- atom1, atom41.
atom18 > not atom18 :- not atom13, atom41.
atom18 > not atom18 :- atom13, atom41.
not atom26 > atom26 :- not atom8, atom41.
not atom26 > atom26 :- atom8, atom41.
not atom4 > atom4 :- not atom14, atom41.
not atom4 > atom4 :- atom14, atom41.
not atom51 > atom51 :- not atom1, atom41.
not atom51 > atom51 :- atom1, atom41.
not atom30 > atom30 :- not atom1, atom41.
atom30 > not atom30 :- atom1, atom41.
not atom25 > atom25 :- not atom1, atom41.
atom25 > not atom25 :- atom1, atom41.
not atom47 > atom47 :- not atom1, atom41.
atom47 > not atom47 :- atom1, atom41.
atom22 > not atom22 :- not atom1, atom41.
atom22 > not atom22 :- atom1, atom41.
atom79 > not atom79 :- not atom1, atom41.
not atom79 > atom79 :- atom1, atom41.
atom10 > not atom10 :- not atom4, atom41.
atom10 > not atom10 :- atom4, atom41.
not atom24 > atom24 :- not atom8, atom41.
not atom24 > atom24 :- atom8, atom41.
atom38 > not atom38 :- not atom8, atom41.
not atom38 > atom38 :- atom8, atom41.
not atom58 > atom58 :- not atom1, atom41.
not atom58 > atom58 :- atom1, atom41.
not atom31 > atom31 :- not atom8, atom41.
atom31 > not atom31 :- atom8, atom41.
not atom32 > atom32 :- not atom8, atom41.
not atom32 > atom32 :- atom8, atom41.
not atom34 > atom34 :- not atom1, atom41.
atom34 > not atom34 :- atom1, atom41.
atom54 > not atom54 :- not atom1, atom41.
not atom54 > atom54 :- atom1, atom41.
atom44 > not atom44 :- not atom1, atom41.
atom44 > not atom44 :- atom1, atom41.
not atom28 > atom28 :- not atom1, atom41.
atom28 > not atom28 :- atom1, atom41.
atom75 > not atom75 :- not atom1, atom41.
not atom75 > atom75 :- atom1, atom41.
not atom35 > atom35 :- not atom4, atom41.
not atom35 > atom35 :- atom4, atom41.
not atom3 > atom3 :- not atom1, atom41.
not atom3 > atom3 :- atom1, atom41.
atom48 > not atom48 :- not atom4, atom41.
not atom48 > atom48 :- atom4, atom41.
atom21 > not atom21 :- not atom1, atom41.
not atom21 > atom21 :- atom1, atom41.
not atom39 > atom39 :- not atom1, atom41.
atom39 > not atom39 :- atom1, atom41.
not atom53 > atom53 :- not atom3, atom41.
not atom53 > atom53 :- atom3, atom41.
not atom63 > atom63 :- not atom1, atom41.
atom63 > not atom63 :- atom1, atom41.
atom23 > not atom23 :- not atom3, atom41.
not atom23 > atom23 :- atom3, atom41.
atom7 > not atom7 :- not atom1, atom41.
atom7 > not atom7 :- atom1, atom41.
not atom56 > atom56 :- not atom3, atom41.
not atom56 > atom56 :- atom3, atom41.
not atom71 > atom71 :- not atom1, atom41.
atom71 > not atom71 :- atom1, atom41.
not atom76 > atom76 :- not atom4, atom41.
atom76 > not atom76 :- atom4, atom41.
atom59 > not atom59 :- not atom1, atom41.
not atom59 > atom59 :- atom1, atom41.
atom72 > not atom72 :- not atom3, atom41.
atom72 > not atom72 :- atom3, atom41.
not atom6 > atom6 :- not atom4, atom41.
atom6 > not atom6 :- atom4, atom41.
not atom40 > atom40 :- not atom1, atom41.
atom40 > not atom40 :- atom1, atom41.
not atom45 > atom45 :- not atom3, atom41.
atom45 > not atom45 :- atom3, atom41.
atom61 > not atom61 :- not atom1, atom41.
not atom61 > atom61 :- atom1, atom41.
atom64 > not atom64 :- not atom1, atom41.
atom64 > not atom64 :- atom1, atom41.
not atom77 > atom77 :- not atom3, atom41.
atom77 > not atom77 :- atom3, atom41.
not atom29 > atom29 :- not atom1, atom41.
not atom29 > atom29 :- atom1, atom41.
atom16 > not atom16 :- not atom1, atom41.
atom16 > not atom16 :- atom1, atom41.
not atom70 > atom70 :- not atom3, atom41.
atom70 > not atom70 :- atom3, atom41.
not atom67 > atom67 :- not atom1, atom41.
not atom67 > atom67 :- atom1, atom41.
not atom60 > atom60 :- not atom1, atom41.
not atom60 > atom60 :- atom1, atom41.
atom12 > not atom12 :- not atom1, atom41.
atom12 > not atom12 :- atom1, atom41.
atom73 > not atom73 :- not atom3, atom41.
not atom73 > atom73 :- atom3, atom41.
not atom2 > atom2 :- not atom1, atom41.
atom2 > not atom2 :- atom1, atom41.
atom36 > not atom36 :- not atom2, atom41.
not atom36 > atom36 :- atom2, atom41.
not atom19 > atom19 :- not atom1, atom41.
atom19 > not atom19 :- atom1, atom41.
not atom80 > atom80 :- not atom1, atom41.
not atom80 > atom80 :- atom1, atom41.
not atom65 > atom65 :- not atom2, atom41.
atom65 > not atom65 :- atom2, atom41.
atom9 > not atom9 :- not atom4, atom41.
not atom9 > atom9 :- atom4, atom41.
atom43 > not atom43 :- not atom2, atom41.
atom43 > not atom43 :- atom2, atom41.
atom5 > not atom5 :- not atom4, atom41.
atom5 > not atom5 :- atom4, atom41.
atom78 > not atom78 :- not atom2, atom41.
not atom78 > atom78 :- atom2, atom41.
not atom11 > atom11 :- not atom1, atom41.
not atom11 > atom11 :- atom1, atom41.
not atom17 > atom17 :- not atom3, atom41.
atom17 > not atom17 :- atom3, atom41.
atom50 > not atom50 :- not atom4, atom41.
not atom50 > atom50 :- atom4, atom41.
not atom64 > atom64.
atom24 > not atom24 :- not atom64.
not atom24 > atom24 :- atom64.
atom12 > not atom12 :- not atom64.
not atom12 > atom12 :- atom64.
not atom63 > atom63.
atom75 > not atom75 :- not atom63.
not atom75 > atom75 :- atom63.
not atom14 > atom14 :- not atom24.
atom14 > not atom14 :- atom24.
not atom9 > atom9 :- not atom24.
not atom9 > atom9 :- atom24.
not atom26 > atom26 :- not atom14.
atom26 > not atom26 :- atom14.
not atom29 > atom29 :- not atom9.
atom29 > not atom29 :- atom9.
atom15 > not atom15 :- not atom12.
not atom15 > atom15 :- atom12.
atom76 > not atom76 :- not atom12.
not atom76 > atom76 :- atom12.
not atom52 > atom52 :- not atom14.
atom52 > not atom52 :- atom14.
not atom47 > atom47 :- not atom9.
not atom47 > atom47 :- atom9.
not atom1 > atom1 :- not atom9.
not atom1 > atom1 :- atom9.
not atom35 > atom35 :- not atom9.
atom35 > not atom35 :- atom9.
not atom3 > atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom71 > not atom71 :- not atom1.
atom71 > not atom71 :- atom1.
atom51 > not atom51 :- not atom3.
not atom51 > atom51 :- atom3.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
atom49 > not atom49 :- not atom3.
not atom49 > atom49 :- atom3.
not atom53 > atom53 :- not atom14.
atom53 > not atom53 :- atom14.
not atom31 > atom31 :- not atom12.
not atom31 > atom31 :- atom12.
atom18 > not atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom17 > not atom17 :- not atom14.
not atom17 > atom17 :- atom14.
not atom68 > atom68 :- not atom12.
atom68 > not atom68 :- atom12.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
atom40 > not atom40 :- not atom9.
atom40 > not atom40 :- atom9.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
atom4 > not atom4 :- not atom1.
not atom4 > atom4 :- atom1.
not atom20 > atom20 :- not atom1.
not atom20 > atom20 :- atom1.
atom19 > not atom19 :- not atom14.
atom19 > not atom19 :- atom14.
atom6 > not atom6 :- not atom1.
atom6 > not atom6 :- atom1.
atom13 > not atom13 :- not atom1.
atom13 > not atom13 :- atom1.
atom10 > not atom10 :- not atom12.
not atom10 > atom10 :- atom12.
atom62 > not atom62 :- not atom3.
not atom62 > atom62 :- atom3.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom28 > not atom28 :- not atom3.
atom28 > not atom28 :- atom3.
atom69 > not atom69 :- not atom4.
not atom69 > atom69 :- atom4.
atom5 > not atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom44 > atom44 :- not atom3.
not atom44 > atom44 :- atom3.
atom73 > not atom73 :- not atom4.
atom73 > not atom73 :- atom4.
atom7 > not atom7 :- not atom3.
atom7 > not atom7 :- atom3.
atom72 > not atom72 :- not atom1.
atom72 > not atom72 :- atom1.
not atom55 > atom55 :- not atom1.
not atom55 > atom55 :- atom1.
not atom54 > atom54 :- not atom1.
not atom54 > atom54 :- atom1.
not atom22 > atom22 :- not atom3.
not atom22 > atom22 :- atom3.
atom67 > not atom67 :- not atom1.
atom67 > not atom67 :- atom1.
not atom66 > atom66 :- not atom3.
not atom66 > atom66 :- atom3.
atom21 > not atom21 :- not atom1.
atom21 > not atom21 :- atom1.
atom33 > not atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom77 > not atom77 :- not atom1.
atom77 > not atom77 :- atom1.
not atom2 > atom2 :- not atom4.
atom2 > not atom2 :- atom4.
not atom16 > atom16 :- not atom3.
not atom16 > atom16 :- atom3.
not atom56 > atom56 :- not atom1.
not atom56 > atom56 :- atom1.
not atom50 > atom50 :- not atom1.
not atom50 > atom50 :- atom1.
atom36 > not atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom23 > not atom23 :- not atom1.
atom23 > not atom23 :- atom1.
atom61 > not atom61 :- not atom1.
not atom61 > atom61 :- atom1.
atom32 > not atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom48 > atom48 :- not atom1.
atom48 > not atom48 :- atom1.
atom78 > not atom78 :- not atom2.
not atom78 > atom78 :- atom2.
not atom38 > atom38 :- not atom2.
not atom38 > atom38 :- atom2.
atom70 > not atom70 :- not atom2.
not atom70 > atom70 :- atom2.
not atom43 > atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom74 > atom74 :- not atom2.
atom74 > not atom74 :- atom2.
atom41 > not atom41 :- not atom3.
not atom41 > atom41 :- atom3.
atom65 > not atom65 :- not atom2.
atom65 > not atom65 :- atom2.
not atom34 > atom34 :- not atom1.
not atom34 > atom34 :- atom1.
atom42 > not atom42 :- not atom2.
not atom42 > atom42 :- atom2.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom60 > atom60 :- not atom5.
not atom60 > atom60 :- atom5.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom59 > not atom59 :- not atom1.
not atom59 > atom59 :- atom1.
not atom46 > atom46 :- not atom1.
not atom46 > atom46 :- atom1.
not atom58 > atom58 :- not atom1.
not atom58 > atom58 :- atom1.
not atom11 > atom11 :- not atom1.
not atom11 > atom11 :- atom1.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
atom45 > not atom45 :- not atom3.
not atom45 > atom45 :- atom3.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom80 > atom80 :- not atom1.
atom80 > not atom80 :- atom1.
