atom98 > not atom98.
atom24 > not atom24 :- not atom98.
atom78 > not atom78 :- not atom98.
not atom14 > atom14 :- not atom24, not atom98.
not atom75 > atom75 :- atom2, not atom98.
not atom48 > atom48 :- not atom5, not atom98.
not atom48 > atom48 :- atom5, not atom98.
atom43 > not atom43 :- not atom1, not atom98.
atom43 > not atom43 :- atom1, not atom98.
atom61 > not atom61 :- not atom7, not atom98.
not atom61 > atom61 :- atom7, not atom98.
not atom15 > atom15 :- not atom1, not atom98.
atom15 > not atom15 :- atom1, not atom98.
not atom6 > atom6 :- not atom2, not atom98.
atom6 > not atom6 :- atom2, not atom98.
not atom99 > atom99 :- not atom1, not atom98.
not atom99 > atom99 :- atom1, not atom98.
not atom79 > atom79 :- not atom5, not atom98.
atom79 > not atom79 :- atom5, not atom98.
not atom93 > atom93 :- not atom6, not atom98.
not atom93 > atom93 :- atom6, not atom98.
atom65 > not atom65 :- not atom1, not atom98.
not atom65 > atom65 :- atom1, not atom98.
not atom30 > atom30 :- not atom2, not atom98.
atom30 > not atom30 :- atom2, not atom98.
not atom4 > atom4 :- not atom1, not atom98.
atom4 > not atom4 :- atom1, not atom98.
atom82 > not atom82 :- not atom2, not atom98.
atom82 > not atom82 :- atom2, not atom98.
atom88 > not atom88 :- not atom5, not atom98.
atom88 > not atom88 :- atom5, not atom98.
not atom57 > atom57 :- not atom1, not atom98.
not atom57 > atom57 :- atom1, not atom98.
atom27 > not atom27 :- not atom1, not atom98.
atom27 > not atom27 :- atom1, not atom98.
atom85 > not atom85 :- not atom4, not atom98.
atom85 > not atom85 :- atom4, not atom98.
not atom69 > atom69 :- not atom1, not atom98.
atom69 > not atom69 :- atom1, not atom98.
not atom36 > atom36 :- not atom7, not atom98.
atom36 > not atom36 :- atom7, not atom98.
atom9 > not atom9 :- not atom5, not atom98.
atom9 > not atom9 :- atom5, not atom98.
atom10 > not atom10 :- not atom1, not atom98.
atom10 > not atom10 :- atom1, not atom98.
atom21 > not atom21 :- not atom7, not atom98.
atom21 > not atom21 :- atom7, not atom98.
not atom74 > atom74 :- not atom4, not atom98.
not atom74 > atom74 :- atom4, not atom98.
not atom32 > atom32 :- not atom1, not atom98.
atom32 > not atom32 :- atom1, not atom98.
not atom71 > atom71 :- not atom1, not atom98.
not atom71 > atom71 :- atom1, not atom98.
atom3 > not atom3 :- not atom4, not atom98.
not atom3 > atom3 :- atom4, not atom98.
not atom18 > atom18 :- not atom2, not atom98.
not atom18 > atom18 :- atom2, not atom98.
not atom54 > atom54 :- atom98.
atom34 > not atom34 :- atom98.
not atom67 > atom67 :- atom98.
not atom90 > atom90 :- atom98.
not atom77 > atom77 :- not atom34, atom98.
atom77 > not atom77 :- atom34, atom98.
atom94 > not atom94 :- not atom34, atom98.
not atom94 > atom94 :- atom34, atom98.
atom80 > not atom80 :- not atom54, atom98.
not atom80 > atom80 :- atom54, atom98.
not atom17 > atom17 :- not atom67, atom98.
not atom17 > atom17 :- atom67, atom98.
atom71 > not atom71 :- not atom17, atom98.
atom71 > not atom71 :- atom17, atom98.
atom53 > not atom53 :- not atom34, atom98.
atom53 > not atom53 :- atom34, atom98.
not atom83 > atom83 :- not atom17, atom98.
not atom83 > atom83 :- atom17, atom98.
atom85 > not atom85 :- not atom34, atom98.
not atom85 > atom85 :- atom34, atom98.
not atom4 > atom4 :- not atom34, atom98.
atom4 > not atom4 :- atom34, atom98.
not atom51 > atom51 :- not atom4, atom98.
not atom51 > atom51 :- atom4, atom98.
not atom50 > atom50 :- not atom4, atom98.
not atom50 > atom50 :- atom4, atom98.
not atom92 > atom92 :- not atom4, atom98.
not atom92 > atom92 :- atom4, atom98.
not atom86 > atom86 :- not atom34, atom98.
not atom86 > atom86 :- atom34, atom98.
not atom81 > atom81 :- not atom4, atom98.
atom81 > not atom81 :- atom4, atom98.
atom55 > not atom55 :- not atom4, atom98.
not atom55 > atom55 :- atom4, atom98.
not atom58 > atom58 :- not atom4, atom98.
not atom58 > atom58 :- atom4, atom98.
not atom28 > atom28 :- not atom51, atom98.
atom28 > not atom28 :- atom51, atom98.
not atom62 > atom62 :- not atom4, atom98.
not atom62 > atom62 :- atom4, atom98.
not atom19 > atom19 :- not atom17, atom98.
not atom19 > atom19 :- atom17, atom98.
atom49 > not atom49 :- not atom34, atom98.
not atom49 > atom49 :- atom34, atom98.
not atom9 > atom9 :- not atom19, atom98.
atom9 > not atom9 :- atom19, atom98.
not atom31 > atom31 :- not atom19, atom98.
not atom31 > atom31 :- atom19, atom98.
atom45 > not atom45 :- not atom4, atom98.
not atom45 > atom45 :- atom4, atom98.
atom22 > not atom22 :- not atom4, atom98.
atom22 > not atom22 :- atom4, atom98.
not atom93 > atom93 :- not atom4, atom98.
atom93 > not atom93 :- atom4, atom98.
not atom76 > atom76 :- not atom22, atom98.
atom76 > not atom76 :- atom22, atom98.
atom26 > not atom26 :- not atom9, atom98.
not atom26 > atom26 :- atom9, atom98.
atom99 > not atom99 :- not atom4, atom98.
atom99 > not atom99 :- atom4, atom98.
not atom12 > atom12 :- not atom17, atom98.
atom12 > not atom12 :- atom17, atom98.
not atom27 > atom27 :- not atom4, atom98.
atom27 > not atom27 :- atom4, atom98.
not atom65 > atom65 :- not atom9, atom98.
atom65 > not atom65 :- atom9, atom98.
not atom68 > atom68 :- not atom4, atom98.
atom68 > not atom68 :- atom4, atom98.
atom95 > not atom95 :- not atom4, atom98.
atom95 > not atom95 :- atom4, atom98.
not atom91 > atom91 :- not atom4, atom98.
atom91 > not atom91 :- atom4, atom98.
atom20 > not atom20 :- not atom4, atom98.
not atom20 > atom20 :- atom4, atom98.
not atom57 > atom57 :- not atom12, atom98.
not atom57 > atom57 :- atom12, atom98.
not atom24 > atom24 :- not atom17, atom98.
atom24 > not atom24 :- atom17, atom98.
not atom87 > atom87 :- not atom12, atom98.
atom87 > not atom87 :- atom12, atom98.
atom33 > not atom33 :- not atom4, atom98.
atom33 > not atom33 :- atom4, atom98.
atom38 > not atom38 :- not atom4, atom98.
atom38 > not atom38 :- atom4, atom98.
not atom70 > atom70 :- not atom17, atom98.
atom70 > not atom70 :- atom17, atom98.
atom74 > not atom74 :- not atom9, atom98.
not atom74 > atom74 :- atom9, atom98.
atom60 > not atom60 :- not atom9, atom98.
not atom60 > atom60 :- atom9, atom98.
not atom1 > atom1 :- not atom9, atom98.
atom1 > not atom1 :- atom9, atom98.
not atom23 > atom23 :- not atom1, atom98.
atom23 > not atom23 :- atom1, atom98.
atom16 > not atom16 :- not atom1, atom98.
atom16 > not atom16 :- atom1, atom98.
not atom25 > atom25 :- not atom4, atom98.
not atom25 > atom25 :- atom4, atom98.
not atom11 > atom11 :- not atom1, atom98.
atom11 > not atom11 :- atom1, atom98.
not atom41 > atom41 :- not atom1, atom98.
not atom41 > atom41 :- atom1, atom98.
atom56 > not atom56 :- not atom4, atom98.
not atom56 > atom56 :- atom4, atom98.
atom21 > not atom21 :- not atom4, atom98.
atom21 > not atom21 :- atom4, atom98.
atom30 > not atom30 :- not atom1, atom98.
atom30 > not atom30 :- atom1, atom98.
not atom39 > atom39 :- not atom4, atom98.
atom39 > not atom39 :- atom4, atom98.
atom48 > not atom48 :- not atom4, atom98.
not atom48 > atom48 :- atom4, atom98.
not atom73 > atom73 :- not atom1, atom98.
not atom73 > atom73 :- atom1, atom98.
atom18 > not atom18 :- not atom1, atom98.
not atom18 > atom18 :- atom1, atom98.
not atom96 > atom96 :- not atom4, atom98.
atom96 > not atom96 :- atom4, atom98.
not atom59 > atom59 :- not atom1, atom98.
atom59 > not atom59 :- atom1, atom98.
atom5 > not atom5 :- not atom17, atom98.
atom5 > not atom5 :- atom17, atom98.
atom3 > not atom3 :- not atom4, atom98.
atom3 > not atom3 :- atom4, atom98.
atom42 > not atom42 :- not atom3, atom98.
not atom42 > atom42 :- atom3, atom98.
not atom46 > atom46 :- not atom3, atom98.
not atom46 > atom46 :- atom3, atom98.
not atom75 > atom75 :- not atom4, atom98.
atom75 > not atom75 :- atom4, atom98.
atom15 > not atom15 :- not atom1, atom98.
not atom15 > atom15 :- atom1, atom98.
atom44 > not atom44 :- not atom3, atom98.
not atom44 > atom44 :- atom3, atom98.
not atom10 > atom10 :- not atom1, atom98.
atom10 > not atom10 :- atom1, atom98.
atom8 > not atom8 :- not atom1, atom98.
not atom8 > atom8 :- atom1, atom98.
atom13 > not atom13 :- not atom3, atom98.
atom13 > not atom13 :- atom3, atom98.
not atom37 > atom37 :- not atom1, atom98.
atom37 > not atom37 :- atom1, atom98.
atom64 > not atom64 :- not atom1, atom98.
atom64 > not atom64 :- atom1, atom98.
atom63 > not atom63 :- not atom3, atom98.
not atom63 > atom63 :- atom3, atom98.
not atom72 > atom72 :- not atom3, atom98.
atom72 > not atom72 :- atom3, atom98.
not atom2 > atom2 :- not atom3, atom98.
atom2 > not atom2 :- atom3, atom98.
atom100 > not atom100 :- not atom2, atom98.
atom100 > not atom100 :- atom2, atom98.
atom36 > not atom36 :- not atom1, atom98.
atom36 > not atom36 :- atom1, atom98.
atom78 > not atom78 :- not atom2, atom98.
atom78 > not atom78 :- atom2, atom98.
atom6 > not atom6 :- not atom2, atom98.
atom6 > not atom6 :- atom2, atom98.
atom40 > not atom40 :- not atom2, atom98.
not atom40 > atom40 :- atom2, atom98.
not atom88 > atom88 :- not atom2, atom98.
atom88 > not atom88 :- atom2, atom98.
not atom35 > atom35 :- not atom2, atom98.
atom35 > not atom35 :- atom2, atom98.
atom61 > not atom61 :- not atom2, atom98.
not atom61 > atom61 :- atom2, atom98.
not atom84 > atom84 :- not atom1, atom98.
not atom84 > atom84 :- atom1, atom98.
not atom82 > atom82 :- not atom1, atom98.
atom82 > not atom82 :- atom1, atom98.
atom47 > not atom47 :- not atom2, atom98.
atom47 > not atom47 :- atom2, atom98.
not atom43 > atom43 :- not atom1, atom98.
not atom43 > atom43 :- atom1, atom98.
atom29 > not atom29 :- not atom1, atom98.
not atom29 > atom29 :- atom1, atom98.
atom66 > not atom66 :- not atom1, atom98.
not atom66 > atom66 :- atom1, atom98.
not atom14 > atom14 :- not atom2, atom98.
atom14 > not atom14 :- atom2, atom98.
not atom97 > atom97 :- not atom2, atom98.
atom97 > not atom97 :- atom2, atom98.
atom69 > not atom69 :- not atom8, atom98.
not atom69 > atom69 :- atom8, atom98.
not atom32 > atom32 :- not atom5, atom98.
atom32 > not atom32 :- atom5, atom98.
not atom89 > atom89 :- not atom1, atom98.
atom89 > not atom89 :- atom1, atom98.
not atom79 > atom79 :- not atom9, atom98.
not atom79 > atom79 :- atom9, atom98.
atom7 > not atom7 :- not atom1, atom98.
not atom7 > atom7 :- atom1, atom98.
atom52 > not atom52 :- not atom1, atom98.
not atom52 > atom52 :- atom1, atom98.
not atom17 > atom17.
not atom25 > atom25.
atom88 > not atom88 :- not atom25.
not atom88 > atom88 :- atom25.
atom68 > not atom68 :- not atom17.
not atom68 > atom68 :- atom17.
atom18 > not atom18 :- not atom17.
atom18 > not atom18 :- atom17.
atom39 > not atom39 :- not atom18.
atom39 > not atom39 :- atom18.
not atom3 > atom3 :- not atom17.
not atom3 > atom3 :- atom17.
not atom93 > atom93 :- not atom3.
not atom93 > atom93 :- atom3.
atom9 > not atom9 :- not atom18.
atom9 > not atom9 :- atom18.
atom86 > not atom86 :- not atom3.
atom86 > not atom86 :- atom3.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
atom43 > not atom43 :- not atom3.
atom43 > not atom43 :- atom3.
atom38 > not atom38 :- not atom39.
atom38 > not atom38 :- atom39.
not atom62 > atom62 :- not atom3.
atom62 > not atom62 :- atom3.
atom28 > not atom28 :- not atom3.
not atom28 > atom28 :- atom3.
atom73 > not atom73 :- not atom4.
atom73 > not atom73 :- atom4.
not atom45 > atom45 :- not atom3.
atom45 > not atom45 :- atom3.
not atom89 > atom89 :- not atom3.
atom89 > not atom89 :- atom3.
not atom67 > atom67 :- not atom3.
not atom67 > atom67 :- atom3.
atom90 > not atom90 :- not atom3.
not atom90 > atom90 :- atom3.
not atom48 > atom48 :- not atom3.
atom48 > not atom48 :- atom3.
atom22 > not atom22 :- not atom3.
not atom22 > atom22 :- atom3.
not atom64 > atom64 :- not atom3.
not atom64 > atom64 :- atom3.
not atom15 > atom15 :- not atom3.
not atom15 > atom15 :- atom3.
not atom21 > atom21 :- not atom3.
atom21 > not atom21 :- atom3.
atom65 > not atom65 :- not atom3.
atom65 > not atom65 :- atom3.
atom61 > not atom61 :- not atom4.
not atom61 > atom61 :- atom4.
not atom78 > atom78 :- not atom17.
not atom78 > atom78 :- atom17.
not atom75 > atom75 :- not atom3.
not atom75 > atom75 :- atom3.
atom69 > not atom69 :- not atom3.
atom69 > not atom69 :- atom3.
atom34 > not atom34 :- not atom9.
not atom34 > atom34 :- atom9.
atom55 > not atom55 :- not atom17.
atom55 > not atom55 :- atom17.
atom29 > not atom29 :- not atom4.
atom29 > not atom29 :- atom4.
atom20 > not atom20 :- not atom4.
atom20 > not atom20 :- atom4.
atom40 > not atom40 :- not atom4.
not atom40 > atom40 :- atom4.
atom83 > not atom83 :- not atom3.
atom83 > not atom83 :- atom3.
not atom91 > atom91 :- not atom3.
atom91 > not atom91 :- atom3.
atom98 > not atom98 :- not atom15.
atom98 > not atom98 :- atom15.
atom52 > not atom52 :- not atom3.
not atom52 > atom52 :- atom3.
atom60 > not atom60 :- not atom3.
not atom60 > atom60 :- atom3.
atom5 > not atom5 :- not atom3.
atom5 > not atom5 :- atom3.
not atom100 > atom100 :- not atom3.
atom100 > not atom100 :- atom3.
atom11 > not atom11 :- not atom3.
atom11 > not atom11 :- atom3.
atom70 > not atom70 :- not atom4.
not atom70 > atom70 :- atom4.
atom87 > not atom87 :- not atom3.
not atom87 > atom87 :- atom3.
not atom6 > atom6 :- not atom5.
not atom6 > atom6 :- atom5.
atom63 > not atom63 :- not atom3.
atom63 > not atom63 :- atom3.
atom10 > not atom10 :- not atom3.
not atom10 > atom10 :- atom3.
not atom36 > atom36 :- not atom4.
atom36 > not atom36 :- atom4.
atom56 > not atom56 :- not atom3.
atom56 > not atom56 :- atom3.
atom97 > not atom97 :- not atom3.
atom97 > not atom97 :- atom3.
not atom7 > atom7 :- not atom5.
atom7 > not atom7 :- atom5.
atom96 > not atom96 :- not atom3.
not atom96 > atom96 :- atom3.
atom26 > not atom26 :- not atom4.
atom26 > not atom26 :- atom4.
not atom49 > atom49 :- not atom3.
not atom49 > atom49 :- atom3.
not atom31 > atom31 :- not atom4.
atom31 > not atom31 :- atom4.
not atom33 > atom33 :- not atom5.
atom33 > not atom33 :- atom5.
not atom92 > atom92 :- not atom4.
not atom92 > atom92 :- atom4.
atom23 > not atom23 :- not atom3.
not atom23 > atom23 :- atom3.
not atom46 > atom46 :- not atom3.
not atom46 > atom46 :- atom3.
atom41 > not atom41 :- not atom5.
not atom41 > atom41 :- atom5.
not atom94 > atom94 :- not atom3.
not atom94 > atom94 :- atom3.
atom51 > not atom51 :- not atom3.
not atom51 > atom51 :- atom3.
not atom99 > atom99 :- not atom4.
not atom99 > atom99 :- atom4.
atom66 > not atom66 :- not atom3.
atom66 > not atom66 :- atom3.
not atom53 > atom53 :- not atom4.
atom53 > not atom53 :- atom4.
atom76 > not atom76 :- not atom3.
atom76 > not atom76 :- atom3.
not atom85 > atom85 :- not atom7.
not atom85 > atom85 :- atom7.
not atom47 > atom47 :- not atom7.
atom47 > not atom47 :- atom7.
not atom57 > atom57 :- not atom9.
not atom57 > atom57 :- atom9.
atom74 > not atom74 :- not atom5.
not atom74 > atom74 :- atom5.
not atom50 > atom50 :- not atom4.
atom50 > not atom50 :- atom4.
atom2 > not atom2 :- not atom4.
not atom2 > atom2 :- atom4.
atom77 > not atom77 :- not atom3.
atom77 > not atom77 :- atom3.
not atom14 > atom14 :- not atom4.
not atom14 > atom14 :- atom4.
not atom19 > atom19 :- not atom4.
atom19 > not atom19 :- atom4.
atom30 > not atom30 :- not atom3.
not atom30 > atom30 :- atom3.
atom82 > not atom82 :- not atom3.
not atom82 > atom82 :- atom3.
not atom84 > atom84 :- not atom2.
atom84 > not atom84 :- atom2.
not atom79 > atom79 :- not atom2.
not atom79 > atom79 :- atom2.
not atom1 > atom1 :- not atom2.
atom1 > not atom1 :- atom2.
not atom81 > atom81 :- not atom3.
atom81 > not atom81 :- atom3.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
not atom59 > atom59 :- not atom1.
atom59 > not atom59 :- atom1.
not atom58 > atom58 :- not atom1.
atom58 > not atom58 :- atom1.
atom42 > not atom42 :- not atom2.
atom42 > not atom42 :- atom2.
not atom13 > atom13 :- not atom3.
not atom13 > atom13 :- atom3.
atom80 > not atom80 :- not atom1.
not atom80 > atom80 :- atom1.
atom35 > not atom35 :- not atom5.
atom35 > not atom35 :- atom5.
atom32 > not atom32 :- not atom2.
not atom32 > atom32 :- atom2.
not atom44 > atom44 :- not atom3.
atom44 > not atom44 :- atom3.
atom54 > not atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom95 > atom95 :- not atom7.
atom95 > not atom95 :- atom7.
atom24 > not atom24 :- not atom2.
not atom24 > atom24 :- atom2.
atom16 > not atom16 :- not atom4.
not atom16 > atom16 :- atom4.
not atom12 > atom12 :- not atom4.
atom12 > not atom12 :- atom4.
not atom71 > atom71 :- not atom1.
atom71 > not atom71 :- atom1.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
not atom8 > atom8 :- not atom1.
atom8 > not atom8 :- atom1.
atom72 > not atom72 :- not atom8.
atom72 > not atom72 :- atom8.
