atom47 > not atom47.
not atom46 > atom46 :- atom47.
atom23 > not atom23 :- not atom46, atom47.
not atom11 > atom11 :- not atom6, not atom47.
not atom11 > atom11 :- atom6, not atom47.
atom33 > not atom33 :- not atom6, not atom47.
atom33 > not atom33 :- atom6, not atom47.
atom2 > not atom2 :- not atom6, not atom47.
not atom2 > atom2 :- atom6, not atom47.
not atom41 > atom41 :- not atom2, not atom47.
not atom41 > atom41 :- atom2, not atom47.
atom17 > not atom17 :- not atom6, not atom47.
not atom17 > atom17 :- atom6, not atom47.
atom22 > not atom22 :- not atom6, not atom47.
not atom22 > atom22 :- atom6, not atom47.
atom18 > not atom18 :- not atom2, not atom47.
not atom18 > atom18 :- atom2, not atom47.
atom3 > not atom3 :- not atom2, not atom47.
atom3 > not atom3 :- atom2, not atom47.
atom5 > not atom5 :- not atom3, not atom47.
not atom5 > atom5 :- atom3, not atom47.
not atom12 > atom12 :- not atom3, not atom47.
atom12 > not atom12 :- atom3, not atom47.
not atom9 > atom9 :- not atom2, not atom47.
atom9 > not atom9 :- atom2, not atom47.
atom15 > not atom15 :- not atom2, not atom47.
atom15 > not atom15 :- atom2, not atom47.
atom49 > not atom49 :- not atom3, not atom47.
not atom49 > atom49 :- atom3, not atom47.
not atom44 > atom44 :- not atom2, not atom47.
atom44 > not atom44 :- atom2, not atom47.
not atom23 > atom23 :- not atom2, not atom47.
atom23 > not atom23 :- atom2, not atom47.
atom29 > not atom29 :- not atom3, not atom47.
not atom29 > atom29 :- atom3, not atom47.
atom38 > not atom38 :- not atom2, not atom47.
not atom38 > atom38 :- atom2, not atom47.
not atom8 > atom8 :- not atom3, not atom47.
atom8 > not atom8 :- atom3, not atom47.
atom19 > not atom19 :- not atom2, not atom47.
not atom19 > atom19 :- atom2, not atom47.
atom16 > not atom16 :- not atom3, not atom47.
not atom16 > atom16 :- atom3, not atom47.
atom25 > not atom25 :- not atom5, not atom47.
atom25 > not atom25 :- atom5, not atom47.
not atom21 > atom21 :- not atom3, not atom47.
not atom21 > atom21 :- atom3, not atom47.
atom32 > not atom32 :- not atom2, not atom47.
not atom32 > atom32 :- atom2, not atom47.
not atom1 > atom1 :- not atom6, not atom47.
atom1 > not atom1 :- atom6, not atom47.
not atom50 > atom50 :- not atom1, not atom47.
not atom50 > atom50 :- atom1, not atom47.
not atom42 > atom42 :- not atom1, not atom47.
atom42 > not atom42 :- atom1, not atom47.
atom30 > not atom30 :- not atom1, not atom47.
atom30 > not atom30 :- atom1, not atom47.
atom28 > not atom28 :- not atom1, not atom47.
atom28 > not atom28 :- atom1, not atom47.
atom34 > not atom34 :- not atom1, not atom47.
not atom34 > atom34 :- atom1, not atom47.
not atom24 > atom24 :- not atom2, not atom47.
not atom24 > atom24 :- atom2, not atom47.
atom45 > not atom45 :- not atom2, not atom47.
atom45 > not atom45 :- atom2, not atom47.
not atom4 > atom4 :- not atom1, not atom47.
not atom4 > atom4 :- atom1, not atom47.
atom36 > not atom36 :- not atom2, not atom47.
atom36 > not atom36 :- atom2, not atom47.
not atom27 > atom27 :- not atom1, not atom47.
atom27 > not atom27 :- atom1, not atom47.
not atom40 > atom40 :- not atom1, not atom47.
not atom40 > atom40 :- atom1, not atom47.
atom31 > not atom31 :- not atom6, not atom47.
atom31 > not atom31 :- atom6, not atom47.
atom26 > not atom26 :- not atom1, not atom47.
atom26 > not atom26 :- atom1, not atom47.
not atom13 > atom13 :- not atom5, not atom47.
atom13 > not atom13 :- atom5, not atom47.
not atom46 > atom46 :- not atom1, not atom47.
not atom46 > atom46 :- atom1, not atom47.
atom49 > not atom49.
atom25 > not atom25 :- not atom49.
atom25 > not atom25 :- atom49.
not atom38 > atom38 :- not atom25.
not atom38 > atom38 :- atom25.
atom40 > not atom40 :- not atom25.
atom40 > not atom40 :- atom25.
atom8 > not atom8 :- not atom25.
not atom8 > atom8 :- atom25.
atom1 > not atom1 :- not atom25.
not atom1 > atom1 :- atom25.
not atom11 > atom11 :- not atom1.
not atom11 > atom11 :- atom1.
not atom4 > atom4 :- not atom11.
atom4 > not atom4 :- atom11.
atom47 > not atom47 :- not atom25.
not atom47 > atom47 :- atom25.
atom7 > not atom7 :- not atom1.
atom7 > not atom7 :- atom1.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom10 > atom10 :- not atom7.
not atom10 > atom10 :- atom7.
atom5 > not atom5 :- not atom7.
atom5 > not atom5 :- atom7.
atom36 > not atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom33 > not atom33 :- not atom10.
atom33 > not atom33 :- atom10.
not atom19 > atom19 :- not atom1.
not atom19 > atom19 :- atom1.
not atom17 > atom17 :- not atom4.
not atom17 > atom17 :- atom4.
atom46 > not atom46 :- not atom5.
not atom46 > atom46 :- atom5.
not atom42 > atom42 :- not atom1.
not atom42 > atom42 :- atom1.
atom24 > not atom24 :- not atom4.
atom24 > not atom24 :- atom4.
not atom21 > atom21 :- not atom7.
not atom21 > atom21 :- atom7.
atom16 > not atom16 :- not atom4.
not atom16 > atom16 :- atom4.
not atom30 > atom30 :- not atom5.
not atom30 > atom30 :- atom5.
atom32 > not atom32 :- not atom4.
not atom32 > atom32 :- atom4.
not atom28 > atom28 :- not atom5.
atom28 > not atom28 :- atom5.
atom18 > not atom18 :- not atom1.
atom18 > not atom18 :- atom1.
not atom6 > atom6 :- not atom4.
atom6 > not atom6 :- atom4.
atom14 > not atom14 :- not atom1.
not atom14 > atom14 :- atom1.
not atom41 > atom41 :- not atom10.
atom41 > not atom41 :- atom10.
not atom27 > atom27 :- not atom1.
not atom27 > atom27 :- atom1.
not atom26 > atom26 :- not atom7.
atom26 > not atom26 :- atom7.
not atom39 > atom39 :- not atom4.
atom39 > not atom39 :- atom4.
atom9 > not atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom43 > atom43 :- not atom4.
not atom43 > atom43 :- atom4.
atom44 > not atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom15 > atom15 :- not atom1.
atom15 > not atom15 :- atom1.
atom48 > not atom48 :- not atom1.
atom48 > not atom48 :- atom1.
not atom12 > atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom37 > atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom45 > atom45 :- not atom5.
not atom45 > atom45 :- atom5.
atom34 > not atom34 :- not atom6.
not atom34 > atom34 :- atom6.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom13 > atom13 :- not atom1.
atom13 > not atom13 :- atom1.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
atom29 > not atom29 :- not atom4.
atom29 > not atom29 :- atom4.
atom20 > not atom20 :- not atom7.
atom20 > not atom20 :- atom7.
not atom2 > atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom3 > atom3 :- not atom1.
atom3 > not atom3 :- atom1.
not atom23 > atom23 :- not atom1.
not atom23 > atom23 :- atom1.
