not atom8 > atom8.
not atom33 > atom33.
atom13 > not atom13 :- not atom8, atom33.
atom37 > not atom37 :- atom1, not atom33.
atom24 > not atom24 :- not atom1, not atom33.
atom24 > not atom24 :- atom1, not atom33.
not atom11 > atom11 :- not atom2, not atom33.
atom11 > not atom11 :- atom2, not atom33.
not atom38 > atom38 :- not atom1, not atom33.
not atom38 > atom38 :- atom1, not atom33.
atom3 > not atom3 :- not atom2, not atom33.
not atom3 > atom3 :- atom2, not atom33.
not atom22 > atom22 :- not atom1, not atom33.
not atom22 > atom22 :- atom1, not atom33.
not atom9 > atom9 :- not atom1, not atom33.
not atom9 > atom9 :- atom1, not atom33.
atom40 > not atom40 :- not atom2, not atom33.
not atom40 > atom40 :- atom2, not atom33.
not atom10 > atom10 :- not atom1, not atom33.
not atom10 > atom10 :- atom1, not atom33.
not atom5 > atom5 :- not atom10, not atom33.
atom5 > not atom5 :- atom10, not atom33.
not atom27 > atom27 :- not atom2, not atom33.
not atom27 > atom27 :- atom2, not atom33.
atom18 > not atom18 :- not atom1, not atom33.
not atom18 > atom18 :- atom1, not atom33.
not atom17 > atom17 :- not atom2, not atom33.
not atom17 > atom17 :- atom2, not atom33.
not atom20 > atom20 :- not atom5, not atom33.
atom20 > not atom20 :- atom5, not atom33.
not atom30 > atom30 :- not atom2, not atom33.
not atom30 > atom30 :- atom2, not atom33.
not atom32 > atom32 :- not atom5, not atom33.
atom32 > not atom32 :- atom5, not atom33.
atom23 > not atom23 :- not atom1, not atom33.
atom23 > not atom23 :- atom1, not atom33.
atom6 > not atom6 :- not atom2, not atom33.
not atom6 > atom6 :- atom2, not atom33.
not atom25 > atom25 :- not atom6, not atom33.
atom25 > not atom25 :- atom6, not atom33.
atom35 > not atom35 :- not atom5, not atom33.
not atom35 > atom35 :- atom5, not atom33.
not atom4 > atom4 :- not atom5, not atom33.
atom4 > not atom4 :- atom5, not atom33.
atom31 > not atom31 :- not atom3, not atom33.
atom31 > not atom31 :- atom3, not atom33.
not atom13 > atom13 :- not atom1, not atom33.
not atom13 > atom13 :- atom1, not atom33.
not atom19 > atom19 :- not atom1, not atom33.
not atom19 > atom19 :- atom1, not atom33.
atom26 > not atom26 :- not atom3, not atom33.
not atom26 > atom26 :- atom3, not atom33.
not atom16 > atom16 :- not atom3, not atom33.
atom16 > not atom16 :- atom3, not atom33.
not atom34 > atom34 :- not atom1, not atom33.
not atom34 > atom34 :- atom1, not atom33.
atom21 > not atom21 :- not atom1, not atom33.
atom21 > not atom21 :- atom1, not atom33.
atom7 > not atom7 :- not atom2, not atom33.
not atom7 > atom7 :- atom2, not atom33.
atom39 > not atom39 :- not atom5, not atom33.
atom39 > not atom39 :- atom5, not atom33.
not atom12 > atom12 :- not atom3, not atom33.
atom12 > not atom12 :- atom3, not atom33.
not atom15 > atom15 :- not atom1, not atom33.
atom15 > not atom15 :- atom1, not atom33.
atom1 > not atom1.
not atom15 > atom15.
not atom34 > atom34 :- not atom15.
not atom34 > atom34 :- atom15.
atom32 > not atom32 :- not atom15.
not atom32 > atom32 :- atom15.
atom24 > not atom24 :- not atom15.
not atom24 > atom24 :- atom15.
atom14 > not atom14 :- not atom15.
atom14 > not atom14 :- atom15.
atom23 > not atom23 :- not atom1.
not atom23 > atom23 :- atom1.
atom6 > not atom6 :- not atom15.
not atom6 > atom6 :- atom15.
not atom25 > atom25 :- not atom6.
atom25 > not atom25 :- atom6.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom11 > not atom11 :- not atom6.
atom11 > not atom11 :- atom6.
atom4 > not atom4 :- not atom6.
not atom4 > atom4 :- atom6.
not atom19 > atom19 :- not atom11.
not atom19 > atom19 :- atom11.
not atom2 > atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom37 > atom37 :- not atom1.
atom37 > not atom37 :- atom1.
not atom10 > atom10 :- not atom1.
atom10 > not atom10 :- atom1.
atom9 > not atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom5 > atom5 :- not atom2.
atom5 > not atom5 :- atom2.
not atom35 > atom35 :- not atom1.
atom35 > not atom35 :- atom1.
not atom36 > atom36 :- not atom1.
not atom36 > atom36 :- atom1.
not atom22 > atom22 :- not atom1.
not atom22 > atom22 :- atom1.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
atom13 > not atom13 :- not atom1.
atom13 > not atom13 :- atom1.
not atom33 > atom33 :- not atom4.
not atom33 > atom33 :- atom4.
not atom29 > atom29 :- not atom1.
atom29 > not atom29 :- atom1.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom3 > atom3 :- not atom5.
not atom3 > atom3 :- atom5.
atom30 > not atom30 :- not atom2.
atom30 > not atom30 :- atom2.
not atom39 > atom39 :- not atom1.
not atom39 > atom39 :- atom1.
not atom17 > atom17 :- not atom3.
not atom17 > atom17 :- atom3.
not atom18 > atom18 :- not atom1.
not atom18 > atom18 :- atom1.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom8 > atom8 :- not atom3.
atom8 > not atom8 :- atom3.
atom20 > not atom20 :- not atom5.
not atom20 > atom20 :- atom5.
atom12 > not atom12 :- not atom1.
not atom12 > atom12 :- atom1.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
not atom40 > atom40 :- not atom2.
atom40 > not atom40 :- atom2.
