atom4 > not atom4.
atom7 > not atom7 :- not atom4.
not atom17 > atom17 :- not atom7, not atom4.
atom20 > not atom20 :- not atom1, not atom4.
not atom20 > atom20 :- atom1, not atom4.
not atom19 > atom19 :- not atom1, not atom4.
atom19 > not atom19 :- atom1, not atom4.
atom34 > not atom34 :- not atom2, not atom4.
not atom34 > atom34 :- atom2, not atom4.
not atom40 > atom40 :- not atom2, not atom4.
atom40 > not atom40 :- atom2, not atom4.
atom37 > not atom37 :- not atom2, not atom4.
not atom37 > atom37 :- atom2, not atom4.
atom21 > not atom21 :- not atom1, not atom4.
not atom21 > atom21 :- atom1, not atom4.
atom18 > not atom18 :- not atom2, not atom4.
atom18 > not atom18 :- atom2, not atom4.
not atom8 > atom8 :- not atom2, not atom4.
atom8 > not atom8 :- atom2, not atom4.
not atom9 > atom9 :- not atom2, not atom4.
atom9 > not atom9 :- atom2, not atom4.
not atom36 > atom36 :- not atom6, not atom4.
not atom36 > atom36 :- atom6, not atom4.
not atom27 > atom27 :- atom4.
atom23 > not atom23 :- atom4.
not atom16 > atom16 :- atom4.
not atom14 > atom14 :- not atom23, atom4.
atom14 > not atom14 :- atom23, atom4.
atom6 > not atom6 :- not atom14, atom4.
atom6 > not atom6 :- atom14, atom4.
not atom11 > atom11 :- not atom6, atom4.
atom11 > not atom11 :- atom6, atom4.
atom37 > not atom37 :- not atom6, atom4.
not atom37 > atom37 :- atom6, atom4.
atom38 > not atom38 :- not atom6, atom4.
not atom38 > atom38 :- atom6, atom4.
not atom40 > atom40 :- not atom6, atom4.
not atom40 > atom40 :- atom6, atom4.
not atom13 > atom13 :- not atom16, atom4.
not atom13 > atom13 :- atom16, atom4.
not atom26 > atom26 :- not atom6, atom4.
atom26 > not atom26 :- atom6, atom4.
not atom35 > atom35 :- not atom11, atom4.
not atom35 > atom35 :- atom11, atom4.
not atom7 > atom7 :- not atom6, atom4.
not atom7 > atom7 :- atom6, atom4.
not atom50 > atom50 :- not atom7, atom4.
not atom50 > atom50 :- atom7, atom4.
atom10 > not atom10 :- not atom7, atom4.
not atom10 > atom10 :- atom7, atom4.
not atom21 > atom21 :- not atom14, atom4.
atom21 > not atom21 :- atom14, atom4.
atom2 > not atom2 :- not atom7, atom4.
atom2 > not atom2 :- atom7, atom4.
not atom25 > atom25 :- not atom2, atom4.
not atom25 > atom25 :- atom2, atom4.
not atom48 > atom48 :- not atom6, atom4.
atom48 > not atom48 :- atom6, atom4.
atom28 > not atom28 :- not atom2, atom4.
atom28 > not atom28 :- atom2, atom4.
atom15 > not atom15 :- not atom2, atom4.
atom15 > not atom15 :- atom2, atom4.
atom45 > not atom45 :- not atom6, atom4.
not atom45 > atom45 :- atom6, atom4.
not atom43 > atom43 :- not atom2, atom4.
not atom43 > atom43 :- atom2, atom4.
not atom47 > atom47 :- not atom6, atom4.
atom47 > not atom47 :- atom6, atom4.
atom33 > not atom33 :- not atom2, atom4.
not atom33 > atom33 :- atom2, atom4.
atom39 > not atom39 :- not atom2, atom4.
atom39 > not atom39 :- atom2, atom4.
not atom24 > atom24 :- not atom7, atom4.
not atom24 > atom24 :- atom7, atom4.
not atom29 > atom29 :- not atom6, atom4.
atom29 > not atom29 :- atom6, atom4.
not atom36 > atom36 :- not atom2, atom4.
not atom36 > atom36 :- atom2, atom4.
not atom41 > atom41 :- not atom2, atom4.
atom41 > not atom41 :- atom2, atom4.
not atom1 > atom1 :- not atom2, atom4.
atom1 > not atom1 :- atom2, atom4.
atom22 > not atom22 :- not atom2, atom4.
not atom22 > atom22 :- atom2, atom4.
atom42 > not atom42 :- not atom2, atom4.
atom42 > not atom42 :- atom2, atom4.
atom12 > not atom12 :- not atom10, atom4.
atom12 > not atom12 :- atom10, atom4.
atom30 > not atom30 :- not atom6, atom4.
atom30 > not atom30 :- atom6, atom4.
atom34 > not atom34 :- not atom2, atom4.
not atom34 > atom34 :- atom2, atom4.
atom9 > not atom9 :- not atom2, atom4.
not atom9 > atom9 :- atom2, atom4.
atom32 > not atom32 :- not atom1, atom4.
not atom32 > atom32 :- atom1, atom4.
atom17 > not atom17 :- not atom7, atom4.
not atom17 > atom17 :- atom7, atom4.
not atom46 > atom46 :- not atom7, atom4.
not atom46 > atom46 :- atom7, atom4.
atom49 > not atom49 :- not atom1, atom4.
atom49 > not atom49 :- atom1, atom4.
atom20 > not atom20 :- not atom2, atom4.
not atom20 > atom20 :- atom2, atom4.
not atom3 > atom3 :- not atom1, atom4.
not atom3 > atom3 :- atom1, atom4.
not atom19 > atom19 :- not atom2, atom4.
atom19 > not atom19 :- atom2, atom4.
not atom5 > atom5 :- not atom1, atom4.
atom5 > not atom5 :- atom1, atom4.
atom31 > not atom31 :- not atom1, atom4.
atom31 > not atom31 :- atom1, atom4.
atom18 > not atom18 :- not atom6, atom4.
atom18 > not atom18 :- atom6, atom4.
atom44 > not atom44 :- not atom2, atom4.
atom44 > not atom44 :- atom2, atom4.
atom8 > not atom8 :- not atom1, atom4.
not atom8 > atom8 :- atom1, atom4.
atom20 > not atom20.
not atom11 > atom11.
atom4 > not atom4 :- not atom11.
atom4 > not atom4 :- atom11.
atom14 > not atom14 :- not atom4.
not atom14 > atom14 :- atom4.
not atom17 > atom17 :- not atom4.
not atom17 > atom17 :- atom4.
not atom16 > atom16 :- not atom4.
not atom16 > atom16 :- atom4.
not atom15 > atom15 :- not atom11.
atom15 > not atom15 :- atom11.
not atom36 > atom36 :- not atom15.
atom36 > not atom36 :- atom15.
atom23 > not atom23 :- not atom15.
not atom23 > atom23 :- atom15.
not atom27 > atom27 :- not atom14.
atom27 > not atom27 :- atom14.
atom13 > not atom13 :- not atom4.
not atom13 > atom13 :- atom4.
atom29 > not atom29 :- not atom11.
not atom29 > atom29 :- atom11.
not atom25 > atom25 :- not atom4.
not atom25 > atom25 :- atom4.
atom8 > not atom8 :- not atom13.
atom8 > not atom8 :- atom13.
not atom42 > atom42 :- not atom13.
atom42 > not atom42 :- atom13.
not atom47 > atom47 :- not atom4.
atom47 > not atom47 :- atom4.
atom28 > not atom28 :- not atom4.
not atom28 > atom28 :- atom4.
not atom26 > atom26 :- not atom4.
atom26 > not atom26 :- atom4.
not atom1 > atom1 :- not atom11.
atom1 > not atom1 :- atom11.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
not atom44 > atom44 :- not atom1.
atom44 > not atom44 :- atom1.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
not atom7 > atom7 :- not atom1.
atom7 > not atom7 :- atom1.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
not atom5 > atom5 :- not atom4.
not atom5 > atom5 :- atom4.
not atom46 > atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom19 > atom19 :- not atom1.
atom19 > not atom19 :- atom1.
not atom3 > atom3 :- not atom5.
not atom3 > atom3 :- atom5.
atom43 > not atom43 :- not atom1.
atom43 > not atom43 :- atom1.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
not atom6 > atom6 :- not atom4.
atom6 > not atom6 :- atom4.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
atom2 > not atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom30 > not atom30 :- not atom2.
not atom30 > atom30 :- atom2.
atom35 > not atom35 :- not atom1.
atom35 > not atom35 :- atom1.
not atom40 > atom40 :- not atom1.
atom40 > not atom40 :- atom1.
atom22 > not atom22 :- not atom2.
atom22 > not atom22 :- atom2.
not atom38 > atom38 :- not atom2.
not atom38 > atom38 :- atom2.
not atom39 > atom39 :- not atom5.
not atom39 > atom39 :- atom5.
atom32 > not atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom9 > atom9 :- not atom1.
atom9 > not atom9 :- atom1.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom34 > atom34 :- not atom6.
not atom34 > atom34 :- atom6.
atom48 > not atom48 :- not atom6.
atom48 > not atom48 :- atom6.
atom41 > not atom41 :- not atom3.
not atom41 > atom41 :- atom3.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom45 > atom45 :- not atom2.
not atom45 > atom45 :- atom2.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
