atom62 > not atom62.
atom49 > not atom49 :- not atom62.
not atom52 > atom52 :- not atom62.
atom35 > not atom35 :- not atom49, not atom62.
atom75 > not atom75 :- atom4, not atom62.
not atom74 > atom74 :- not atom4, not atom62.
atom74 > not atom74 :- atom4, not atom62.
not atom42 > atom42 :- not atom9, not atom62.
atom42 > not atom42 :- atom9, not atom62.
atom3 > not atom3 :- not atom1, not atom62.
atom3 > not atom3 :- atom1, not atom62.
not atom28 > atom28 :- not atom4, not atom62.
not atom28 > atom28 :- atom4, not atom62.
atom24 > not atom24 :- not atom3, not atom62.
atom24 > not atom24 :- atom3, not atom62.
atom58 > not atom58 :- not atom4, not atom62.
not atom58 > atom58 :- atom4, not atom62.
not atom79 > atom79 :- not atom1, not atom62.
atom79 > not atom79 :- atom1, not atom62.
atom56 > not atom56 :- not atom3, not atom62.
atom56 > not atom56 :- atom3, not atom62.
atom27 > not atom27 :- not atom1, not atom62.
not atom27 > atom27 :- atom1, not atom62.
not atom63 > atom63 :- not atom3, not atom62.
atom63 > not atom63 :- atom3, not atom62.
atom65 > not atom65 :- not atom3, not atom62.
atom65 > not atom65 :- atom3, not atom62.
atom66 > not atom66 :- not atom1, not atom62.
atom66 > not atom66 :- atom1, not atom62.
atom47 > not atom47 :- not atom1, not atom62.
not atom47 > atom47 :- atom1, not atom62.
not atom22 > atom22 :- not atom3, not atom62.
atom22 > not atom22 :- atom3, not atom62.
not atom6 > atom6 :- not atom1, not atom62.
atom6 > not atom6 :- atom1, not atom62.
not atom80 > atom80 :- not atom1, not atom62.
atom80 > not atom80 :- atom1, not atom62.
not atom15 > atom15 :- not atom1, not atom62.
not atom15 > atom15 :- atom1, not atom62.
atom8 > not atom8 :- not atom1, not atom62.
not atom8 > atom8 :- atom1, not atom62.
atom68 > not atom68 :- not atom1, not atom62.
atom68 > not atom68 :- atom1, not atom62.
not atom76 > atom76 :- not atom1, not atom62.
atom76 > not atom76 :- atom1, not atom62.
not atom17 > atom17 :- not atom1, not atom62.
not atom17 > atom17 :- atom1, not atom62.
not atom10 > atom10 :- not atom1, not atom62.
not atom10 > atom10 :- atom1, not atom62.
not atom31 > atom31 :- not atom1, not atom62.
atom31 > not atom31 :- atom1, not atom62.
not atom29 > atom29 :- not atom5, not atom62.
atom29 > not atom29 :- atom5, not atom62.
atom12 > not atom12 :- not atom1, not atom62.
atom12 > not atom12 :- atom1, not atom62.
not atom41 > atom41 :- not atom3, not atom62.
atom41 > not atom41 :- atom3, not atom62.
atom2 > not atom2 :- not atom7, not atom62.
atom2 > not atom2 :- atom7, not atom62.
atom77 > not atom77 :- not atom3, not atom62.
atom77 > not atom77 :- atom3, not atom62.
atom59 > not atom59 :- not atom3, not atom62.
not atom59 > atom59 :- atom3, not atom62.
not atom14 > atom14 :- not atom1, not atom62.
atom14 > not atom14 :- atom1, not atom62.
atom32 > not atom32 :- not atom7, not atom62.
atom32 > not atom32 :- atom7, not atom62.
atom55 > not atom55 :- not atom1, not atom62.
not atom55 > atom55 :- atom1, not atom62.
not atom69 > atom69 :- not atom1, not atom62.
atom69 > not atom69 :- atom1, not atom62.
atom40 > not atom40 :- not atom2, not atom62.
not atom40 > atom40 :- atom2, not atom62.
not atom78 > atom78 :- not atom1, not atom62.
not atom78 > atom78 :- atom1, not atom62.
atom25 > not atom25 :- not atom2, not atom62.
not atom25 > atom25 :- atom2, not atom62.
not atom26 > atom26 :- not atom1, not atom62.
not atom26 > atom26 :- atom1, not atom62.
atom73 > not atom73 :- not atom1, not atom62.
not atom73 > atom73 :- atom1, not atom62.
not atom34 > atom34 :- not atom1, not atom62.
atom34 > not atom34 :- atom1, not atom62.
atom12 > not atom12 :- atom62.
not atom19 > atom19 :- atom62.
not atom38 > atom38 :- not atom12, atom62.
atom38 > not atom38 :- atom12, atom62.
atom14 > not atom14 :- not atom12, atom62.
not atom14 > atom14 :- atom12, atom62.
atom27 > not atom27 :- atom62.
atom58 > not atom58 :- not atom14, atom62.
atom58 > not atom58 :- atom14, atom62.
not atom8 > atom8 :- not atom14, atom62.
atom8 > not atom8 :- atom14, atom62.
atom26 > not atom26 :- not atom8, atom62.
atom26 > not atom26 :- atom8, atom62.
not atom77 > atom77 :- not atom8, atom62.
atom77 > not atom77 :- atom8, atom62.
atom68 > not atom68 :- not atom27, atom62.
atom68 > not atom68 :- atom27, atom62.
not atom28 > atom28 :- not atom8, atom62.
atom28 > not atom28 :- atom8, atom62.
not atom78 > atom78 :- not atom8, atom62.
atom78 > not atom78 :- atom8, atom62.
atom2 > not atom2 :- not atom8, atom62.
atom2 > not atom2 :- atom8, atom62.
atom49 > not atom49 :- not atom2, atom62.
atom49 > not atom49 :- atom2, atom62.
not atom46 > atom46 :- not atom12, atom62.
not atom46 > atom46 :- atom12, atom62.
not atom33 > atom33 :- not atom2, atom62.
not atom33 > atom33 :- atom2, atom62.
not atom13 > atom13 :- not atom2, atom62.
not atom13 > atom13 :- atom2, atom62.
atom71 > not atom71 :- not atom2, atom62.
not atom71 > atom71 :- atom2, atom62.
atom32 > not atom32 :- not atom2, atom62.
not atom32 > atom32 :- atom2, atom62.
not atom35 > atom35 :- not atom2, atom62.
atom35 > not atom35 :- atom2, atom62.
atom66 > not atom66 :- not atom2, atom62.
not atom66 > atom66 :- atom2, atom62.
not atom45 > atom45 :- not atom8, atom62.
not atom45 > atom45 :- atom8, atom62.
not atom11 > atom11 :- not atom2, atom62.
not atom11 > atom11 :- atom2, atom62.
not atom29 > atom29 :- not atom2, atom62.
not atom29 > atom29 :- atom2, atom62.
not atom41 > atom41 :- not atom2, atom62.
not atom41 > atom41 :- atom2, atom62.
not atom1 > atom1 :- not atom2, atom62.
atom1 > not atom1 :- atom2, atom62.
not atom9 > atom9 :- not atom1, atom62.
not atom9 > atom9 :- atom1, atom62.
atom34 > not atom34 :- not atom8, atom62.
atom34 > not atom34 :- atom8, atom62.
atom18 > not atom18 :- not atom1, atom62.
not atom18 > atom18 :- atom1, atom62.
not atom20 > atom20 :- not atom2, atom62.
atom20 > not atom20 :- atom2, atom62.
atom40 > not atom40 :- not atom1, atom62.
not atom40 > atom40 :- atom1, atom62.
atom31 > not atom31 :- not atom8, atom62.
atom31 > not atom31 :- atom8, atom62.
not atom64 > atom64 :- not atom1, atom62.
not atom64 > atom64 :- atom1, atom62.
atom75 > not atom75 :- not atom1, atom62.
atom75 > not atom75 :- atom1, atom62.
not atom42 > atom42 :- not atom1, atom62.
not atom42 > atom42 :- atom1, atom62.
atom59 > not atom59 :- not atom2, atom62.
not atom59 > atom59 :- atom2, atom62.
atom6 > not atom6 :- not atom2, atom62.
not atom6 > atom6 :- atom2, atom62.
atom69 > not atom69 :- not atom1, atom62.
atom69 > not atom69 :- atom1, atom62.
not atom79 > atom79 :- not atom1, atom62.
atom79 > not atom79 :- atom1, atom62.
atom44 > not atom44 :- not atom8, atom62.
atom44 > not atom44 :- atom8, atom62.
atom37 > not atom37 :- not atom1, atom62.
not atom37 > atom37 :- atom1, atom62.
not atom24 > atom24 :- not atom1, atom62.
not atom24 > atom24 :- atom1, atom62.
not atom63 > atom63 :- not atom6, atom62.
atom63 > not atom63 :- atom6, atom62.
atom54 > not atom54 :- not atom6, atom62.
not atom54 > atom54 :- atom6, atom62.
atom3 > not atom3 :- not atom2, atom62.
not atom3 > atom3 :- atom2, atom62.
atom57 > not atom57 :- not atom1, atom62.
not atom57 > atom57 :- atom1, atom62.
atom73 > not atom73 :- not atom1, atom62.
atom73 > not atom73 :- atom1, atom62.
not atom4 > atom4 :- not atom6, atom62.
atom4 > not atom4 :- atom6, atom62.
not atom15 > atom15 :- not atom1, atom62.
atom15 > not atom15 :- atom1, atom62.
atom74 > not atom74 :- not atom3, atom62.
atom74 > not atom74 :- atom3, atom62.
not atom52 > atom52 :- not atom1, atom62.
atom52 > not atom52 :- atom1, atom62.
atom65 > not atom65 :- not atom1, atom62.
atom65 > not atom65 :- atom1, atom62.
atom30 > not atom30 :- not atom1, atom62.
not atom30 > atom30 :- atom1, atom62.
not atom16 > atom16 :- not atom9, atom62.
atom16 > not atom16 :- atom9, atom62.
atom23 > not atom23 :- not atom3, atom62.
not atom23 > atom23 :- atom3, atom62.
atom17 > not atom17 :- not atom4, atom62.
atom17 > not atom17 :- atom4, atom62.
atom61 > not atom61 :- not atom4, atom62.
atom61 > not atom61 :- atom4, atom62.
not atom53 > atom53 :- not atom1, atom62.
not atom53 > atom53 :- atom1, atom62.
atom43 > not atom43 :- not atom1, atom62.
atom43 > not atom43 :- atom1, atom62.
atom50 > not atom50 :- not atom4, atom62.
not atom50 > atom50 :- atom4, atom62.
atom67 > not atom67 :- not atom1, atom62.
atom67 > not atom67 :- atom1, atom62.
atom56 > not atom56 :- not atom1, atom62.
not atom56 > atom56 :- atom1, atom62.
atom76 > not atom76 :- not atom1, atom62.
atom76 > not atom76 :- atom1, atom62.
not atom70 > atom70 :- not atom1, atom62.
atom70 > not atom70 :- atom1, atom62.
not atom48 > atom48 :- not atom2, atom62.
atom48 > not atom48 :- atom2, atom62.
not atom51 > atom51 :- not atom2, atom62.
not atom51 > atom51 :- atom2, atom62.
not atom10 > atom10 :- not atom2, atom62.
atom10 > not atom10 :- atom2, atom62.
not atom36 > atom36 :- not atom1, atom62.
atom36 > not atom36 :- atom1, atom62.
not atom55 > atom55 :- not atom8, atom62.
atom55 > not atom55 :- atom8, atom62.
atom22 > not atom22 :- not atom2, atom62.
not atom22 > atom22 :- atom2, atom62.
not atom21 > atom21 :- not atom1, atom62.
atom21 > not atom21 :- atom1, atom62.
atom25 > not atom25 :- not atom3, atom62.
atom25 > not atom25 :- atom3, atom62.
not atom5 > atom5 :- not atom2, atom62.
atom5 > not atom5 :- atom2, atom62.
not atom80 > atom80 :- not atom1, atom62.
not atom80 > atom80 :- atom1, atom62.
not atom60 > atom60 :- not atom2, atom62.
atom60 > not atom60 :- atom2, atom62.
atom47 > not atom47 :- not atom2, atom62.
not atom47 > atom47 :- atom2, atom62.
not atom7 > atom7 :- not atom2, atom62.
not atom7 > atom7 :- atom2, atom62.
not atom72 > atom72 :- not atom1, atom62.
not atom72 > atom72 :- atom1, atom62.
not atom39 > atom39 :- not atom2, atom62.
atom39 > not atom39 :- atom2, atom62.
atom35 > not atom35.
atom20 > not atom20 :- not atom35.
atom20 > not atom20 :- atom35.
not atom71 > atom71 :- not atom35.
not atom71 > atom71 :- atom35.
atom76 > not atom76 :- not atom35.
atom76 > not atom76 :- atom35.
not atom12 > atom12 :- not atom35.
not atom12 > atom12 :- atom35.
atom80 > not atom80 :- not atom20.
atom80 > not atom80 :- atom20.
atom78 > not atom78 :- not atom35.
atom78 > not atom78 :- atom35.
atom41 > not atom41 :- not atom76.
not atom41 > atom41 :- atom76.
not atom61 > atom61 :- not atom20.
not atom61 > atom61 :- atom20.
atom57 > not atom57 :- not atom20.
not atom57 > atom57 :- atom20.
not atom19 > atom19 :- not atom35.
not atom19 > atom19 :- atom35.
atom50 > not atom50 :- not atom19.
not atom50 > atom50 :- atom19.
not atom68 > atom68 :- not atom50.
not atom68 > atom68 :- atom50.
atom11 > not atom11 :- not atom12.
not atom11 > atom11 :- atom12.
not atom2 > atom2 :- not atom11.
not atom2 > atom2 :- atom11.
atom18 > not atom18 :- not atom2.
atom18 > not atom18 :- atom2.
not atom58 > atom58 :- not atom2.
atom58 > not atom58 :- atom2.
not atom17 > atom17 :- not atom11.
atom17 > not atom17 :- atom11.
atom69 > not atom69 :- not atom17.
atom69 > not atom69 :- atom17.
atom7 > not atom7 :- not atom2.
not atom7 > atom7 :- atom2.
atom22 > not atom22 :- not atom2.
atom22 > not atom22 :- atom2.
not atom6 > atom6 :- not atom2.
not atom6 > atom6 :- atom2.
atom44 > not atom44 :- not atom2.
not atom44 > atom44 :- atom2.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom13 > atom13 :- not atom11.
not atom13 > atom13 :- atom11.
atom65 > not atom65 :- not atom6.
not atom65 > atom65 :- atom6.
not atom67 > atom67 :- not atom2.
not atom67 > atom67 :- atom2.
atom1 > not atom1 :- not atom2.
not atom1 > atom1 :- atom2.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom64 > atom64 :- not atom2.
atom64 > not atom64 :- atom2.
not atom16 > atom16 :- not atom2.
not atom16 > atom16 :- atom2.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
atom38 > not atom38 :- not atom2.
atom38 > not atom38 :- atom2.
not atom72 > atom72 :- not atom1.
not atom72 > atom72 :- atom1.
atom39 > not atom39 :- not atom1.
not atom39 > atom39 :- atom1.
not atom62 > atom62 :- not atom2.
not atom62 > atom62 :- atom2.
not atom60 > atom60 :- not atom1.
not atom60 > atom60 :- atom1.
not atom79 > atom79 :- not atom2.
atom79 > not atom79 :- atom2.
atom37 > not atom37 :- not atom7.
atom37 > not atom37 :- atom7.
not atom43 > atom43 :- not atom1.
not atom43 > atom43 :- atom1.
atom29 > not atom29 :- not atom1.
atom29 > not atom29 :- atom1.
atom4 > not atom4 :- not atom11.
not atom4 > atom4 :- atom11.
not atom36 > atom36 :- not atom1.
not atom36 > atom36 :- atom1.
not atom52 > atom52 :- not atom2.
atom52 > not atom52 :- atom2.
not atom14 > atom14 :- not atom2.
atom14 > not atom14 :- atom2.
not atom55 > atom55 :- not atom7.
not atom55 > atom55 :- atom7.
atom46 > not atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom73 > atom73 :- not atom4.
not atom73 > atom73 :- atom4.
atom27 > not atom27 :- not atom2.
not atom27 > atom27 :- atom2.
not atom59 > atom59 :- not atom2.
atom59 > not atom59 :- atom2.
atom70 > not atom70 :- not atom1.
atom70 > not atom70 :- atom1.
atom26 > not atom26 :- not atom1.
atom26 > not atom26 :- atom1.
atom23 > not atom23 :- not atom1.
atom23 > not atom23 :- atom1.
not atom63 > atom63 :- not atom1.
atom63 > not atom63 :- atom1.
not atom30 > atom30 :- not atom7.
atom30 > not atom30 :- atom7.
not atom32 > atom32 :- not atom2.
not atom32 > atom32 :- atom2.
atom74 > not atom74 :- not atom4.
not atom74 > atom74 :- atom4.
not atom53 > atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom15 > not atom15 :- not atom4.
atom15 > not atom15 :- atom4.
atom56 > not atom56 :- not atom1.
not atom56 > atom56 :- atom1.
not atom5 > atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom25 > atom25 :- not atom2.
not atom25 > atom25 :- atom2.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
not atom33 > atom33 :- not atom4.
atom33 > not atom33 :- atom4.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
not atom77 > atom77 :- not atom2.
not atom77 > atom77 :- atom2.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
atom3 > not atom3 :- not atom4.
not atom3 > atom3 :- atom4.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom66 > not atom66 :- not atom1.
atom66 > not atom66 :- atom1.
atom8 > not atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom9 > not atom9 :- not atom2.
atom9 > not atom9 :- atom2.
not atom28 > atom28 :- not atom2.
atom28 > not atom28 :- atom2.
atom45 > not atom45 :- not atom2.
not atom45 > atom45 :- atom2.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
atom51 > not atom51 :- not atom1.
not atom51 > atom51 :- atom1.
