not atom11 > atom11.
not atom34 > atom34 :- not atom11.
atom34 > not atom34 :- atom11.
not atom15 > atom15 :- not atom34.
not atom15 > atom15 :- atom34.
atom27 > not atom27 :- not atom11, not atom15.
not atom8 > atom8 :- not atom1, not atom15.
atom8 > not atom8 :- atom1, not atom15.
atom33 > not atom33 :- not atom1, not atom15.
not atom33 > atom33 :- atom1, not atom15.
not atom4 > atom4 :- not atom2, not atom15.
not atom4 > atom4 :- atom2, not atom15.
not atom10 > atom10 :- not atom1, not atom15.
not atom10 > atom10 :- atom1, not atom15.
not atom35 > atom35 :- not atom1, not atom15.
atom35 > not atom35 :- atom1, not atom15.
atom7 > not atom7 :- not atom6, not atom15.
not atom7 > atom7 :- atom6, not atom15.
atom28 > not atom28 :- not atom5, not atom15.
atom28 > not atom28 :- atom5, not atom15.
not atom25 > atom25 :- not atom1, not atom15.
not atom25 > atom25 :- atom1, not atom15.
not atom40 > atom40 :- not atom2, not atom15.
not atom40 > atom40 :- atom2, not atom15.
not atom21 > atom21 :- not atom6, not atom15.
not atom21 > atom21 :- atom6, not atom15.
not atom39 > atom39 :- not atom1, not atom15.
atom39 > not atom39 :- atom1, not atom15.
not atom37 > atom37 :- not atom2, not atom15.
not atom37 > atom37 :- atom2, not atom15.
not atom18 > atom18 :- not atom2, not atom15.
not atom18 > atom18 :- atom2, not atom15.
atom22 > not atom22 :- not atom5, not atom15.
atom22 > not atom22 :- atom5, not atom15.
not atom38 > atom38 :- not atom1, not atom15.
atom38 > not atom38 :- atom1, not atom15.
atom3 > not atom3 :- not atom1, not atom15.
not atom3 > atom3 :- atom1, not atom15.
atom12 > not atom12 :- not atom11, atom15.
not atom12 > atom12 :- atom11, atom15.
atom5 > not atom5 :- not atom12, atom15.
not atom5 > atom5 :- atom12, atom15.
not atom40 > atom40 :- not atom11, atom15.
not atom40 > atom40 :- atom11, atom15.
atom24 > not atom24 :- not atom5, atom15.
atom24 > not atom24 :- atom5, atom15.
atom30 > not atom30 :- not atom11, atom15.
atom30 > not atom30 :- atom11, atom15.
not atom35 > atom35 :- not atom5, atom15.
atom35 > not atom35 :- atom5, atom15.
not atom19 > atom19 :- not atom12, atom15.
atom19 > not atom19 :- atom12, atom15.
atom21 > not atom21 :- not atom11, atom15.
not atom21 > atom21 :- atom11, atom15.
not atom13 > atom13 :- not atom35, atom15.
not atom13 > atom13 :- atom35, atom15.
not atom1 > atom1 :- not atom5, atom15.
not atom1 > atom1 :- atom5, atom15.
atom36 > not atom36 :- not atom5, atom15.
not atom36 > atom36 :- atom5, atom15.
not atom14 > atom14 :- not atom5, atom15.
not atom14 > atom14 :- atom5, atom15.
atom3 > not atom3 :- not atom5, atom15.
atom3 > not atom3 :- atom5, atom15.
atom6 > not atom6 :- not atom1, atom15.
not atom6 > atom6 :- atom1, atom15.
not atom22 > atom22 :- not atom1, atom15.
not atom22 > atom22 :- atom1, atom15.
not atom16 > atom16 :- not atom1, atom15.
atom16 > not atom16 :- atom1, atom15.
atom28 > not atom28 :- not atom1, atom15.
atom28 > not atom28 :- atom1, atom15.
atom31 > not atom31 :- not atom1, atom15.
atom31 > not atom31 :- atom1, atom15.
not atom2 > atom2 :- not atom3, atom15.
atom2 > not atom2 :- atom3, atom15.
atom18 > not atom18 :- not atom1, atom15.
atom18 > not atom18 :- atom1, atom15.
atom33 > not atom33 :- not atom2, atom15.
not atom33 > atom33 :- atom2, atom15.
atom9 > not atom9 :- not atom1, atom15.
not atom9 > atom9 :- atom1, atom15.
not atom17 > atom17 :- not atom2, atom15.
not atom17 > atom17 :- atom2, atom15.
atom25 > not atom25 :- not atom6, atom15.
not atom25 > atom25 :- atom6, atom15.
not atom32 > atom32 :- not atom1, atom15.
not atom32 > atom32 :- atom1, atom15.
not atom20 > atom20 :- not atom1, atom15.
not atom20 > atom20 :- atom1, atom15.
atom39 > not atom39 :- not atom1, atom15.
not atom39 > atom39 :- atom1, atom15.
atom7 > not atom7 :- not atom1, atom15.
atom7 > not atom7 :- atom1, atom15.
not atom4 > atom4 :- not atom1, atom15.
atom4 > not atom4 :- atom1, atom15.
atom38 > not atom38 :- not atom1, atom15.
not atom38 > atom38 :- atom1, atom15.
not atom23 > atom23 :- not atom1, atom15.
atom23 > not atom23 :- atom1, atom15.
atom27 > not atom27 :- not atom1, atom15.
atom27 > not atom27 :- atom1, atom15.
not atom10 > atom10 :- not atom1, atom15.
atom10 > not atom10 :- atom1, atom15.
atom26 > not atom26 :- not atom1, atom15.
not atom26 > atom26 :- atom1, atom15.
atom8 > not atom8 :- not atom1, atom15.
not atom8 > atom8 :- atom1, atom15.
atom37 > not atom37 :- not atom2, atom15.
not atom37 > atom37 :- atom2, atom15.
not atom29 > atom29 :- not atom1, atom15.
not atom29 > atom29 :- atom1, atom15.
atom11 > not atom11.
atom8 > not atom8 :- not atom11.
not atom8 > atom8 :- atom11.
atom36 > not atom36 :- not atom8.
atom36 > not atom36 :- atom8.
not atom28 > atom28 :- not atom8.
not atom28 > atom28 :- atom8.
not atom32 > atom32 :- not atom28.
not atom32 > atom32 :- atom28.
not atom34 > atom34 :- not atom36.
atom34 > not atom34 :- atom36.
atom39 > not atom39 :- not atom32.
atom39 > not atom39 :- atom32.
not atom21 > atom21 :- not atom11.
atom21 > not atom21 :- atom11.
atom4 > not atom4 :- not atom8.
atom4 > not atom4 :- atom8.
atom26 > not atom26 :- not atom4.
atom26 > not atom26 :- atom4.
atom13 > not atom13 :- not atom4.
atom13 > not atom13 :- atom4.
not atom12 > atom12 :- not atom11.
not atom12 > atom12 :- atom11.
not atom33 > atom33 :- not atom8.
not atom33 > atom33 :- atom8.
atom17 > not atom17 :- not atom4.
atom17 > not atom17 :- atom4.
not atom30 > atom30 :- not atom8.
atom30 > not atom30 :- atom8.
not atom10 > atom10 :- not atom8.
not atom10 > atom10 :- atom8.
not atom15 > atom15 :- not atom11.
not atom15 > atom15 :- atom11.
not atom37 > atom37 :- not atom4.
atom37 > not atom37 :- atom4.
not atom14 > atom14 :- not atom4.
not atom14 > atom14 :- atom4.
not atom20 > atom20 :- not atom4.
atom20 > not atom20 :- atom4.
not atom22 > atom22 :- not atom4.
not atom22 > atom22 :- atom4.
atom31 > not atom31 :- not atom4.
atom31 > not atom31 :- atom4.
atom9 > not atom9 :- not atom10.
not atom9 > atom9 :- atom10.
atom23 > not atom23 :- not atom8.
not atom23 > atom23 :- atom8.
atom18 > not atom18 :- not atom4.
atom18 > not atom18 :- atom4.
not atom3 > atom3 :- not atom4.
not atom3 > atom3 :- atom4.
atom16 > not atom16 :- not atom3.
atom16 > not atom16 :- atom3.
atom25 > not atom25 :- not atom4.
not atom25 > atom25 :- atom4.
not atom7 > atom7 :- not atom3.
atom7 > not atom7 :- atom3.
not atom19 > atom19 :- not atom3.
atom19 > not atom19 :- atom3.
atom35 > not atom35 :- not atom3.
atom35 > not atom35 :- atom3.
atom27 > not atom27 :- not atom3.
not atom27 > atom27 :- atom3.
atom38 > not atom38 :- not atom3.
atom38 > not atom38 :- atom3.
atom24 > not atom24 :- not atom3.
atom24 > not atom24 :- atom3.
not atom2 > atom2 :- not atom3.
atom2 > not atom2 :- atom3.
atom29 > not atom29 :- not atom2.
not atom29 > atom29 :- atom2.
atom40 > not atom40 :- not atom3.
not atom40 > atom40 :- atom3.
not atom1 > atom1 :- not atom2.
atom1 > not atom1 :- atom2.
not atom6 > atom6 :- not atom3.
atom6 > not atom6 :- atom3.
atom5 > not atom5 :- not atom1.
atom5 > not atom5 :- atom1.
