not atom46 > atom46.
not atom60 > atom60 :- not atom46.
not atom60 > atom60 :- atom46.
atom59 > not atom59 :- atom60.
not atom32 > atom32 :- not atom46, atom60.
atom59 > not atom59 :- not atom1, not atom60.
not atom59 > atom59 :- atom1, not atom60.
atom9 > not atom9 :- not atom2, not atom60.
atom9 > not atom9 :- atom2, not atom60.
atom64 > not atom64 :- not atom1, not atom60.
atom64 > not atom64 :- atom1, not atom60.
not atom7 > atom7 :- not atom1, not atom60.
not atom7 > atom7 :- atom1, not atom60.
not atom48 > atom48 :- not atom2, not atom60.
atom48 > not atom48 :- atom2, not atom60.
not atom38 > atom38 :- not atom3, not atom60.
not atom38 > atom38 :- atom3, not atom60.
atom30 > not atom30 :- not atom1, not atom60.
not atom30 > atom30 :- atom1, not atom60.
not atom25 > atom25 :- not atom4, not atom60.
not atom25 > atom25 :- atom4, not atom60.
atom29 > not atom29 :- not atom2, not atom60.
not atom29 > atom29 :- atom2, not atom60.
atom33 > not atom33 :- not atom1, not atom60.
not atom33 > atom33 :- atom1, not atom60.
atom58 > not atom58 :- not atom1, not atom60.
atom58 > not atom58 :- atom1, not atom60.
atom8 > not atom8 :- not atom1, not atom60.
not atom8 > atom8 :- atom1, not atom60.
not atom24 > atom24 :- not atom1, not atom60.
atom24 > not atom24 :- atom1, not atom60.
atom20 > not atom20 :- not atom1, not atom60.
atom20 > not atom20 :- atom1, not atom60.
not atom17 > atom17 :- not atom1, not atom60.
atom17 > not atom17 :- atom1, not atom60.
atom10 > not atom10 :- not atom1, not atom60.
not atom10 > atom10 :- atom1, not atom60.
not atom25 > atom25.
atom39 > not atom39 :- not atom25.
not atom39 > atom39 :- atom25.
not atom8 > atom8 :- not atom25.
not atom8 > atom8 :- atom25.
not atom35 > atom35 :- not atom25.
atom35 > not atom35 :- atom25.
not atom66 > atom66 :- not atom8.
not atom66 > atom66 :- atom8.
atom34 > not atom34 :- not atom8.
atom34 > not atom34 :- atom8.
atom78 > not atom78 :- not atom25.
not atom78 > atom78 :- atom25.
atom23 > not atom23 :- not atom39.
not atom23 > atom23 :- atom39.
not atom52 > atom52 :- not atom8.
atom52 > not atom52 :- atom8.
atom37 > not atom37 :- not atom23.
atom37 > not atom37 :- atom23.
not atom46 > atom46 :- not atom8.
not atom46 > atom46 :- atom8.
not atom22 > atom22 :- not atom8.
atom22 > not atom22 :- atom8.
not atom5 > atom5 :- not atom23.
not atom5 > atom5 :- atom23.
atom77 > not atom77 :- not atom5.
atom77 > not atom77 :- atom5.
atom49 > not atom49 :- not atom5.
atom49 > not atom49 :- atom5.
not atom51 > atom51 :- not atom22.
atom51 > not atom51 :- atom22.
atom57 > not atom57 :- not atom8.
not atom57 > atom57 :- atom8.
atom80 > not atom80 :- not atom5.
atom80 > not atom80 :- atom5.
atom10 > not atom10 :- not atom8.
not atom10 > atom10 :- atom8.
atom76 > not atom76 :- not atom8.
atom76 > not atom76 :- atom8.
atom50 > not atom50 :- not atom5.
atom50 > not atom50 :- atom5.
atom58 > not atom58 :- not atom5.
atom58 > not atom58 :- atom5.
not atom6 > atom6 :- not atom5.
not atom6 > atom6 :- atom5.
not atom69 > atom69 :- not atom5.
not atom69 > atom69 :- atom5.
atom71 > not atom71 :- not atom22.
not atom71 > atom71 :- atom22.
atom55 > not atom55 :- not atom6.
not atom55 > atom55 :- atom6.
atom62 > not atom62 :- not atom5.
not atom62 > atom62 :- atom5.
not atom18 > atom18 :- not atom6.
not atom18 > atom18 :- atom6.
not atom36 > atom36 :- not atom5.
atom36 > not atom36 :- atom5.
not atom14 > atom14 :- not atom5.
atom14 > not atom14 :- atom5.
atom2 > not atom2 :- not atom5.
atom2 > not atom2 :- atom5.
atom31 > not atom31 :- not atom25.
atom31 > not atom31 :- atom25.
atom72 > not atom72 :- not atom2.
not atom72 > atom72 :- atom2.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom38 > atom38 :- not atom2.
not atom38 > atom38 :- atom2.
atom15 > not atom15 :- not atom2.
atom15 > not atom15 :- atom2.
not atom48 > atom48 :- not atom2.
not atom48 > atom48 :- atom2.
not atom68 > atom68 :- not atom6.
atom68 > not atom68 :- atom6.
atom32 > not atom32 :- not atom6.
not atom32 > atom32 :- atom6.
not atom73 > atom73 :- not atom5.
atom73 > not atom73 :- atom5.
not atom20 > atom20 :- not atom10.
not atom20 > atom20 :- atom10.
not atom12 > atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom65 > not atom65 :- not atom6.
not atom65 > atom65 :- atom6.
not atom30 > atom30 :- not atom8.
not atom30 > atom30 :- atom8.
not atom60 > atom60 :- not atom6.
atom60 > not atom60 :- atom6.
atom41 > not atom41 :- not atom2.
atom41 > not atom41 :- atom2.
not atom67 > atom67 :- not atom6.
not atom67 > atom67 :- atom6.
not atom28 > atom28 :- not atom2.
atom28 > not atom28 :- atom2.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
not atom40 > atom40 :- not atom10.
atom40 > not atom40 :- atom10.
not atom13 > atom13 :- not atom2.
not atom13 > atom13 :- atom2.
not atom11 > atom11 :- not atom5.
not atom11 > atom11 :- atom5.
not atom70 > atom70 :- not atom2.
not atom70 > atom70 :- atom2.
atom56 > not atom56 :- not atom2.
atom56 > not atom56 :- atom2.
not atom44 > atom44 :- not atom10.
atom44 > not atom44 :- atom10.
not atom61 > atom61 :- not atom2.
atom61 > not atom61 :- atom2.
not atom59 > atom59 :- not atom5.
not atom59 > atom59 :- atom5.
not atom19 > atom19 :- not atom5.
not atom19 > atom19 :- atom5.
not atom42 > atom42 :- not atom5.
not atom42 > atom42 :- atom5.
not atom3 > atom3 :- not atom2.
atom3 > not atom3 :- atom2.
not atom43 > atom43 :- not atom2.
not atom43 > atom43 :- atom2.
not atom74 > atom74 :- not atom5.
not atom74 > atom74 :- atom5.
atom53 > not atom53 :- not atom2.
not atom53 > atom53 :- atom2.
atom4 > not atom4 :- not atom3.
not atom4 > atom4 :- atom3.
atom33 > not atom33 :- not atom3.
atom33 > not atom33 :- atom3.
not atom16 > atom16 :- not atom3.
not atom16 > atom16 :- atom3.
atom24 > not atom24 :- not atom3.
not atom24 > atom24 :- atom3.
not atom1 > atom1 :- not atom2.
not atom1 > atom1 :- atom2.
not atom29 > atom29 :- not atom2.
not atom29 > atom29 :- atom2.
not atom79 > atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom54 > atom54 :- not atom2.
atom54 > not atom54 :- atom2.
atom45 > not atom45 :- not atom1.
not atom45 > atom45 :- atom1.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
not atom17 > atom17 :- not atom2.
not atom17 > atom17 :- atom2.
atom47 > not atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom26 > not atom26 :- not atom2.
atom26 > not atom26 :- atom2.
atom64 > not atom64 :- not atom1.
not atom64 > atom64 :- atom1.
not atom9 > atom9 :- not atom3.
not atom9 > atom9 :- atom3.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
atom63 > not atom63 :- not atom1.
not atom63 > atom63 :- atom1.
