not atom52 > atom52.
not atom48 > atom48 :- atom52.
atom65 > not atom65 :- not atom48, atom52.
atom44 > not atom44 :- not atom10, atom52.
atom44 > not atom44 :- atom10, atom52.
atom51 > not atom51 :- not atom1, atom52.
atom51 > not atom51 :- atom1, atom52.
atom11 > not atom11 :- not atom10, atom52.
not atom11 > atom11 :- atom10, atom52.
atom27 > not atom27 :- not atom1, atom52.
not atom27 > atom27 :- atom1, atom52.
atom69 > not atom69 :- not atom1, atom52.
not atom69 > atom69 :- atom1, atom52.
not atom46 > atom46 :- not atom10, atom52.
atom46 > not atom46 :- atom10, atom52.
atom30 > not atom30 :- not atom1, atom52.
not atom30 > atom30 :- atom1, atom52.
atom35 > not atom35 :- not atom2, atom52.
atom35 > not atom35 :- atom2, atom52.
not atom39 > atom39 :- not atom13, atom52.
not atom39 > atom39 :- atom13, atom52.
not atom6 > atom6 :- not atom2, atom52.
not atom6 > atom6 :- atom2, atom52.
atom25 > not atom25 :- not atom2, atom52.
not atom25 > atom25 :- atom2, atom52.
atom24 > not atom24 :- not atom13, atom52.
atom24 > not atom24 :- atom13, atom52.
atom33 > not atom33 :- not atom1, atom52.
not atom33 > atom33 :- atom1, atom52.
atom41 > not atom41 :- not atom1, atom52.
not atom41 > atom41 :- atom1, atom52.
not atom16 > atom16 :- not atom1, atom52.
not atom16 > atom16 :- atom1, atom52.
atom34 > not atom34 :- not atom10, atom52.
atom34 > not atom34 :- atom10, atom52.
atom56 > not atom56 :- not atom11, atom52.
not atom56 > atom56 :- atom11, atom52.
not atom64 > atom64 :- not atom1, atom52.
atom64 > not atom64 :- atom1, atom52.
atom63 > not atom63 :- not atom1, atom52.
atom63 > not atom63 :- atom1, atom52.
not atom50 > atom50 :- not atom1, atom52.
not atom50 > atom50 :- atom1, atom52.
atom55 > not atom55 :- not atom6, atom52.
not atom55 > atom55 :- atom6, atom52.
not atom8 > atom8 :- not atom1, atom52.
not atom8 > atom8 :- atom1, atom52.
not atom45 > atom45 :- not atom1, atom52.
atom45 > not atom45 :- atom1, atom52.
atom66 > not atom66 :- not atom6, atom52.
not atom66 > atom66 :- atom6, atom52.
atom53 > not atom53 :- not atom1, atom52.
atom53 > not atom53 :- atom1, atom52.
atom9 > not atom9 :- not atom6, atom52.
not atom9 > atom9 :- atom6, atom52.
atom61 > not atom61 :- not atom1, atom52.
not atom61 > atom61 :- atom1, atom52.
not atom57 > atom57 :- not atom2, atom52.
not atom57 > atom57 :- atom2, atom52.
not atom4 > atom4 :- not atom1, atom52.
atom4 > not atom4 :- atom1, atom52.
not atom38 > atom38 :- not atom1, atom52.
atom38 > not atom38 :- atom1, atom52.
atom29 > not atom29 :- not atom2, atom52.
atom29 > not atom29 :- atom2, atom52.
atom21 > not atom21 :- not atom1, atom52.
atom21 > not atom21 :- atom1, atom52.
not atom7 > atom7 :- not atom2, atom52.
atom7 > not atom7 :- atom2, atom52.
not atom17 > atom17 :- not atom4, atom52.
not atom17 > atom17 :- atom4, atom52.
not atom3 > atom3 :- not atom1, atom52.
atom3 > not atom3 :- atom1, atom52.
not atom5 > atom5 :- not atom2, atom52.
not atom5 > atom5 :- atom2, atom52.
not atom32 > atom32 :- not atom1, atom52.
not atom32 > atom32 :- atom1, atom52.
not atom29 > atom29 :- not atom52.
not atom34 > atom34 :- not atom29, not atom52.
atom34 > not atom34 :- atom29, not atom52.
atom32 > not atom32 :- not atom34, not atom52.
atom32 > not atom32 :- atom34, not atom52.
atom1 > not atom1 :- not atom32, not atom52.
atom1 > not atom1 :- atom32, not atom52.
atom62 > not atom62 :- not atom1, not atom52.
not atom62 > atom62 :- atom1, not atom52.
not atom40 > atom40 :- not atom34, not atom52.
atom40 > not atom40 :- atom34, not atom52.
not atom23 > atom23 :- not atom32, not atom52.
not atom23 > atom23 :- atom32, not atom52.
not atom33 > atom33 :- not atom1, not atom52.
atom33 > not atom33 :- atom1, not atom52.
not atom16 > atom16 :- not atom1, not atom52.
not atom16 > atom16 :- atom1, not atom52.
atom60 > not atom60 :- not atom1, not atom52.
atom60 > not atom60 :- atom1, not atom52.
not atom43 > atom43 :- not atom16, not atom52.
not atom43 > atom43 :- atom16, not atom52.
not atom55 > atom55 :- not atom1, not atom52.
atom55 > not atom55 :- atom1, not atom52.
not atom31 > atom31 :- not atom16, not atom52.
not atom31 > atom31 :- atom16, not atom52.
not atom10 > atom10 :- not atom1, not atom52.
atom10 > not atom10 :- atom1, not atom52.
not atom9 > atom9 :- not atom10, not atom52.
atom9 > not atom9 :- atom10, not atom52.
not atom50 > atom50 :- not atom1, not atom52.
not atom50 > atom50 :- atom1, not atom52.
atom61 > not atom61 :- not atom16, not atom52.
not atom61 > atom61 :- atom16, not atom52.
not atom6 > atom6 :- not atom1, not atom52.
not atom6 > atom6 :- atom1, not atom52.
atom35 > not atom35 :- not atom6, not atom52.
atom35 > not atom35 :- atom6, not atom52.
atom5 > not atom5 :- not atom1, not atom52.
atom5 > not atom5 :- atom1, not atom52.
atom24 > not atom24 :- not atom5, not atom52.
not atom24 > atom24 :- atom5, not atom52.
not atom47 > atom47 :- not atom5, not atom52.
not atom47 > atom47 :- atom5, not atom52.
atom7 > not atom7 :- not atom5, not atom52.
not atom7 > atom7 :- atom5, not atom52.
atom20 > not atom20 :- not atom5, not atom52.
not atom20 > atom20 :- atom5, not atom52.
not atom12 > atom12 :- not atom1, not atom52.
atom12 > not atom12 :- atom1, not atom52.
atom19 > not atom19 :- not atom5, not atom52.
not atom19 > atom19 :- atom5, not atom52.
atom44 > not atom44 :- not atom1, not atom52.
atom44 > not atom44 :- atom1, not atom52.
atom11 > not atom11 :- not atom10, not atom52.
not atom11 > atom11 :- atom10, not atom52.
atom22 > not atom22 :- not atom7, not atom52.
not atom22 > atom22 :- atom7, not atom52.
not atom69 > atom69 :- not atom1, not atom52.
atom69 > not atom69 :- atom1, not atom52.
not atom56 > atom56 :- not atom1, not atom52.
atom56 > not atom56 :- atom1, not atom52.
not atom13 > atom13 :- not atom5, not atom52.
not atom13 > atom13 :- atom5, not atom52.
not atom38 > atom38 :- not atom1, not atom52.
atom38 > not atom38 :- atom1, not atom52.
atom48 > not atom48 :- not atom1, not atom52.
not atom48 > atom48 :- atom1, not atom52.
not atom17 > atom17 :- not atom9, not atom52.
atom17 > not atom17 :- atom9, not atom52.
atom54 > not atom54 :- not atom5, not atom52.
not atom54 > atom54 :- atom5, not atom52.
not atom68 > atom68 :- not atom5, not atom52.
not atom68 > atom68 :- atom5, not atom52.
not atom18 > atom18 :- not atom1, not atom52.
not atom18 > atom18 :- atom1, not atom52.
not atom46 > atom46 :- not atom1, not atom52.
atom46 > not atom46 :- atom1, not atom52.
not atom37 > atom37 :- not atom16, not atom52.
not atom37 > atom37 :- atom16, not atom52.
not atom39 > atom39 :- not atom1, not atom52.
not atom39 > atom39 :- atom1, not atom52.
atom42 > not atom42 :- not atom10, not atom52.
not atom42 > atom42 :- atom10, not atom52.
not atom57 > atom57 :- not atom1, not atom52.
atom57 > not atom57 :- atom1, not atom52.
not atom49 > atom49 :- not atom6, not atom52.
not atom49 > atom49 :- atom6, not atom52.
not atom58 > atom58 :- not atom6, not atom52.
not atom58 > atom58 :- atom6, not atom52.
atom41 > not atom41 :- not atom5, not atom52.
atom41 > not atom41 :- atom5, not atom52.
not atom51 > atom51 :- not atom1, not atom52.
not atom51 > atom51 :- atom1, not atom52.
atom70 > not atom70 :- not atom6, not atom52.
not atom70 > atom70 :- atom6, not atom52.
not atom26 > atom26 :- not atom5, not atom52.
not atom26 > atom26 :- atom5, not atom52.
not atom25 > atom25 :- not atom7, not atom52.
not atom25 > atom25 :- atom7, not atom52.
atom14 > not atom14 :- not atom1, not atom52.
not atom14 > atom14 :- atom1, not atom52.
not atom36 > atom36 :- not atom5, not atom52.
not atom36 > atom36 :- atom5, not atom52.
atom2 > not atom2 :- not atom5, not atom52.
atom2 > not atom2 :- atom5, not atom52.
atom30 > not atom30 :- not atom1, not atom52.
atom30 > not atom30 :- atom1, not atom52.
not atom45 > atom45 :- not atom1, not atom52.
not atom45 > atom45 :- atom1, not atom52.
not atom53 > atom53 :- not atom1, not atom52.
atom53 > not atom53 :- atom1, not atom52.
not atom66 > atom66 :- not atom1, not atom52.
not atom66 > atom66 :- atom1, not atom52.
atom28 > not atom28 :- not atom2, not atom52.
atom28 > not atom28 :- atom2, not atom52.
atom67 > not atom67 :- not atom5, not atom52.
not atom67 > atom67 :- atom5, not atom52.
not atom64 > atom64 :- not atom2, not atom52.
not atom64 > atom64 :- atom2, not atom52.
not atom8 > atom8 :- not atom2, not atom52.
not atom8 > atom8 :- atom2, not atom52.
atom59 > not atom59 :- not atom10, not atom52.
atom59 > not atom59 :- atom10, not atom52.
not atom3 > atom3 :- not atom1, not atom52.
not atom3 > atom3 :- atom1, not atom52.
not atom27 > atom27 :- not atom2, not atom52.
atom27 > not atom27 :- atom2, not atom52.
atom63 > not atom63 :- not atom2, not atom52.
atom63 > not atom63 :- atom2, not atom52.
not atom21 > atom21 :- not atom2, not atom52.
atom21 > not atom21 :- atom2, not atom52.
atom4 > not atom4 :- not atom1, not atom52.
not atom4 > atom4 :- atom1, not atom52.
atom65 > not atom65 :- not atom1, not atom52.
atom65 > not atom65 :- atom1, not atom52.
not atom15 > atom15 :- not atom1, not atom52.
not atom15 > atom15 :- atom1, not atom52.
not atom58 > atom58.
not atom2 > atom2 :- not atom58.
atom2 > not atom2 :- atom58.
not atom43 > atom43.
atom21 > not atom21 :- not atom43.
atom21 > not atom21 :- atom43.
atom59 > not atom59 :- not atom21.
atom59 > not atom59 :- atom21.
atom44 > not atom44 :- not atom21.
not atom44 > atom44 :- atom21.
atom67 > not atom67 :- not atom21.
not atom67 > atom67 :- atom21.
not atom31 > atom31 :- not atom43.
atom31 > not atom31 :- atom43.
not atom55 > atom55 :- not atom21.
atom55 > not atom55 :- atom21.
atom20 > not atom20 :- not atom21.
not atom20 > atom20 :- atom21.
atom46 > not atom46 :- not atom21.
not atom46 > atom46 :- atom21.
atom3 > not atom3 :- not atom31.
not atom3 > atom3 :- atom31.
atom45 > not atom45 :- not atom3.
not atom45 > atom45 :- atom3.
atom66 > not atom66 :- not atom2.
atom66 > not atom66 :- atom2.
not atom4 > atom4 :- not atom21.
atom4 > not atom4 :- atom21.
not atom39 > atom39 :- not atom4.
atom39 > not atom39 :- atom4.
atom23 > not atom23 :- not atom2.
atom23 > not atom23 :- atom2.
not atom40 > atom40 :- not atom2.
not atom40 > atom40 :- atom2.
not atom60 > atom60 :- not atom4.
not atom60 > atom60 :- atom4.
not atom19 > atom19 :- not atom20.
atom19 > not atom19 :- atom20.
not atom36 > atom36 :- not atom2.
atom36 > not atom36 :- atom2.
atom68 > not atom68 :- not atom2.
atom68 > not atom68 :- atom2.
atom17 > not atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom62 > not atom62 :- not atom4.
atom62 > not atom62 :- atom4.
atom47 > not atom47 :- not atom21.
not atom47 > atom47 :- atom21.
atom14 > not atom14 :- not atom2.
not atom14 > atom14 :- atom2.
atom53 > not atom53 :- not atom19.
atom53 > not atom53 :- atom19.
not atom57 > atom57 :- not atom2.
atom57 > not atom57 :- atom2.
atom8 > not atom8 :- not atom2.
not atom8 > atom8 :- atom2.
not atom42 > atom42 :- not atom3.
atom42 > not atom42 :- atom3.
atom6 > not atom6 :- not atom4.
atom6 > not atom6 :- atom4.
atom1 > not atom1 :- not atom2.
atom1 > not atom1 :- atom2.
atom70 > not atom70 :- not atom1.
not atom70 > atom70 :- atom1.
atom22 > not atom22 :- not atom2.
not atom22 > atom22 :- atom2.
atom64 > not atom64 :- not atom2.
atom64 > not atom64 :- atom2.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom37 > not atom37 :- not atom2.
not atom37 > atom37 :- atom2.
atom51 > not atom51 :- not atom1.
not atom51 > atom51 :- atom1.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom11 > not atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom61 > not atom61 :- not atom1.
not atom61 > atom61 :- atom1.
atom35 > not atom35 :- not atom4.
atom35 > not atom35 :- atom4.
atom27 > not atom27 :- not atom1.
not atom27 > atom27 :- atom1.
not atom49 > atom49 :- not atom1.
not atom49 > atom49 :- atom1.
atom34 > not atom34 :- not atom4.
atom34 > not atom34 :- atom4.
not atom15 > atom15 :- not atom1.
atom15 > not atom15 :- atom1.
not atom29 > atom29 :- not atom1.
atom29 > not atom29 :- atom1.
atom12 > not atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom65 > atom65 :- not atom3.
not atom65 > atom65 :- atom3.
not atom9 > atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom10 > not atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom41 > atom41 :- not atom2.
not atom41 > atom41 :- atom2.
atom18 > not atom18 :- not atom2.
not atom18 > atom18 :- atom2.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
atom5 > not atom5 :- not atom6.
not atom5 > atom5 :- atom6.
atom13 > not atom13 :- not atom1.
not atom13 > atom13 :- atom1.
atom26 > not atom26 :- not atom3.
atom26 > not atom26 :- atom3.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
atom25 > not atom25 :- not atom1.
not atom25 > atom25 :- atom1.
atom52 > not atom52 :- not atom2.
not atom52 > atom52 :- atom2.
atom63 > not atom63 :- not atom1.
not atom63 > atom63 :- atom1.
not atom48 > atom48 :- not atom2.
not atom48 > atom48 :- atom2.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom69 > atom69 :- not atom1.
not atom69 > atom69 :- atom1.
not atom24 > atom24 :- not atom2.
not atom24 > atom24 :- atom2.
not atom7 > atom7 :- not atom3.
atom7 > not atom7 :- atom3.
atom28 > not atom28 :- not atom5.
not atom28 > atom28 :- atom5.
atom30 > not atom30 :- not atom2.
atom30 > not atom30 :- atom2.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
not atom56 > atom56 :- not atom3.
not atom56 > atom56 :- atom3.
