atom82 > not atom82.
not atom15 > atom15.
atom13 > not atom13.
atom45 > not atom45.
atom29 > not atom29 :- not atom13.
not atom29 > atom29 :- atom13.
atom33 > not atom33 :- not atom13.
not atom33 > atom33 :- atom13.
not atom57 > atom57 :- not atom29, atom33.
not atom49 > atom49 :- not atom7, not atom33.
atom49 > not atom49 :- atom7, not atom33.
not atom17 > atom17 :- not atom4, not atom33.
not atom17 > atom17 :- atom4, not atom33.
not atom26 > atom26 :- not atom5, not atom33.
atom26 > not atom26 :- atom5, not atom33.
atom62 > not atom62 :- not atom4, not atom33.
atom62 > not atom62 :- atom4, not atom33.
not atom23 > atom23 :- not atom7, not atom33.
atom23 > not atom23 :- atom7, not atom33.
not atom42 > atom42 :- not atom5, not atom33.
atom42 > not atom42 :- atom5, not atom33.
atom14 > not atom14 :- not atom4, not atom33.
not atom14 > atom14 :- atom4, not atom33.
atom31 > not atom31 :- not atom5, not atom33.
not atom31 > atom31 :- atom5, not atom33.
not atom18 > atom18 :- not atom7, not atom33.
not atom18 > atom18 :- atom7, not atom33.
not atom81 > atom81 :- not atom5, not atom33.
not atom81 > atom81 :- atom5, not atom33.
not atom53 > atom53 :- not atom5, not atom33.
atom53 > not atom53 :- atom5, not atom33.
not atom8 > atom8 :- not atom12, not atom33.
atom8 > not atom8 :- atom12, not atom33.
not atom74 > atom74 :- not atom4, not atom33.
not atom74 > atom74 :- atom4, not atom33.
atom68 > not atom68 :- not atom7, not atom33.
not atom68 > atom68 :- atom7, not atom33.
atom46 > not atom46 :- not atom7, not atom33.
atom46 > not atom46 :- atom7, not atom33.
atom3 > not atom3 :- not atom4, not atom33.
not atom3 > atom3 :- atom4, not atom33.
atom2 > not atom2 :- not atom3, not atom33.
not atom2 > atom2 :- atom3, not atom33.
not atom50 > atom50 :- not atom3, not atom33.
not atom50 > atom50 :- atom3, not atom33.
atom89 > not atom89 :- not atom2, not atom33.
atom89 > not atom89 :- atom2, not atom33.
not atom64 > atom64 :- not atom2, not atom33.
not atom64 > atom64 :- atom2, not atom33.
atom77 > not atom77 :- not atom2, not atom33.
atom77 > not atom77 :- atom2, not atom33.
not atom59 > atom59 :- not atom2, not atom33.
not atom59 > atom59 :- atom2, not atom33.
atom66 > not atom66 :- not atom8, not atom33.
not atom66 > atom66 :- atom8, not atom33.
atom39 > not atom39 :- not atom3, not atom33.
atom39 > not atom39 :- atom3, not atom33.
atom47 > not atom47 :- not atom3, not atom33.
atom47 > not atom47 :- atom3, not atom33.
atom52 > not atom52 :- not atom3, not atom33.
not atom52 > atom52 :- atom3, not atom33.
not atom27 > atom27 :- not atom4, not atom33.
not atom27 > atom27 :- atom4, not atom33.
not atom88 > atom88 :- not atom2, not atom33.
not atom88 > atom88 :- atom2, not atom33.
not atom73 > atom73 :- not atom2, not atom33.
not atom73 > atom73 :- atom2, not atom33.
not atom56 > atom56 :- not atom4, not atom33.
atom56 > not atom56 :- atom4, not atom33.
not atom11 > atom11 :- not atom2, not atom33.
atom11 > not atom11 :- atom2, not atom33.
not atom44 > atom44 :- not atom7, not atom33.
atom44 > not atom44 :- atom7, not atom33.
not atom76 > atom76 :- not atom2, not atom33.
not atom76 > atom76 :- atom2, not atom33.
atom9 > not atom9 :- not atom2, not atom33.
not atom9 > atom9 :- atom2, not atom33.
not atom22 > atom22 :- not atom4, not atom33.
atom22 > not atom22 :- atom4, not atom33.
atom71 > not atom71 :- not atom2, not atom33.
atom71 > not atom71 :- atom2, not atom33.
atom72 > not atom72 :- not atom2, not atom33.
atom72 > not atom72 :- atom2, not atom33.
atom51 > not atom51 :- not atom2, not atom33.
not atom51 > atom51 :- atom2, not atom33.
atom65 > not atom65 :- not atom5, not atom33.
not atom65 > atom65 :- atom5, not atom33.
atom16 > not atom16 :- not atom2, not atom33.
not atom16 > atom16 :- atom2, not atom33.
atom84 > not atom84 :- not atom2, not atom33.
atom84 > not atom84 :- atom2, not atom33.
not atom40 > atom40 :- not atom2, not atom33.
not atom40 > atom40 :- atom2, not atom33.
not atom87 > atom87 :- not atom2, not atom33.
not atom87 > atom87 :- atom2, not atom33.
atom30 > not atom30 :- not atom3, not atom33.
not atom30 > atom30 :- atom3, not atom33.
atom21 > not atom21 :- not atom3, not atom33.
not atom21 > atom21 :- atom3, not atom33.
atom19 > not atom19 :- not atom2, not atom33.
atom19 > not atom19 :- atom2, not atom33.
atom80 > not atom80 :- not atom2, not atom33.
not atom80 > atom80 :- atom2, not atom33.
atom69 > not atom69 :- not atom3, not atom33.
not atom69 > atom69 :- atom3, not atom33.
not atom90 > atom90 :- not atom3, not atom33.
not atom90 > atom90 :- atom3, not atom33.
atom6 > not atom6 :- not atom2, not atom33.
atom6 > not atom6 :- atom2, not atom33.
atom1 > not atom1 :- not atom3, not atom33.
not atom1 > atom1 :- atom3, not atom33.
not atom32 > atom32 :- not atom1, not atom33.
not atom32 > atom32 :- atom1, not atom33.
not atom24 > atom24.
not atom30 > atom30.
not atom7 > atom7.
atom33 > not atom33 :- not atom7.
atom33 > not atom33 :- atom7.
not atom54 > atom54 :- not atom7.
not atom54 > atom54 :- atom7.
atom36 > not atom36 :- not atom7.
not atom36 > atom36 :- atom7.
not atom31 > atom31 :- not atom33.
atom31 > not atom31 :- atom33.
atom43 > not atom43 :- not atom30.
not atom43 > atom43 :- atom30.
atom18 > not atom18 :- not atom7.
atom18 > not atom18 :- atom7.
atom87 > not atom87 :- not atom7.
not atom87 > atom87 :- atom7.
not atom20 > atom20 :- not atom30.
not atom20 > atom20 :- atom30.
atom69 > not atom69 :- not atom20.
not atom69 > atom69 :- atom20.
atom79 > not atom79 :- not atom30.
not atom79 > atom79 :- atom30.
not atom35 > atom35 :- not atom18.
atom35 > not atom35 :- atom18.
atom85 > not atom85 :- not atom30.
not atom85 > atom85 :- atom30.
atom56 > not atom56 :- not atom20.
not atom56 > atom56 :- atom20.
atom53 > not atom53 :- not atom24.
not atom53 > atom53 :- atom24.
not atom29 > atom29 :- not atom18.
atom29 > not atom29 :- atom18.
atom64 > not atom64 :- not atom7.
not atom64 > atom64 :- atom7.
not atom26 > atom26 :- not atom7.
not atom26 > atom26 :- atom7.
atom9 > not atom9 :- not atom20.
atom9 > not atom9 :- atom20.
atom45 > not atom45 :- not atom18.
not atom45 > atom45 :- atom18.
atom11 > not atom11 :- not atom18.
atom11 > not atom11 :- atom18.
atom78 > not atom78 :- not atom7.
not atom78 > atom78 :- atom7.
atom28 > not atom28 :- not atom9.
not atom28 > atom28 :- atom9.
atom83 > not atom83 :- not atom24.
atom83 > not atom83 :- atom24.
atom73 > not atom73 :- not atom9.
atom73 > not atom73 :- atom9.
atom88 > not atom88 :- not atom7.
not atom88 > atom88 :- atom7.
not atom65 > atom65 :- not atom7.
not atom65 > atom65 :- atom7.
atom48 > not atom48 :- not atom26.
atom48 > not atom48 :- atom26.
not atom90 > atom90 :- not atom7.
atom90 > not atom90 :- atom7.
atom51 > not atom51 :- not atom7.
atom51 > not atom51 :- atom7.
not atom82 > atom82 :- not atom7.
not atom82 > atom82 :- atom7.
not atom50 > atom50 :- not atom7.
not atom50 > atom50 :- atom7.
not atom81 > atom81 :- not atom11.
not atom81 > atom81 :- atom11.
atom44 > not atom44 :- not atom7.
not atom44 > atom44 :- atom7.
atom3 > not atom3 :- not atom26.
not atom3 > atom3 :- atom26.
atom49 > not atom49 :- not atom3.
not atom49 > atom49 :- atom3.
atom19 > not atom19 :- not atom7.
not atom19 > atom19 :- atom7.
atom6 > not atom6 :- not atom9.
not atom6 > atom6 :- atom9.
not atom61 > atom61 :- not atom3.
atom61 > not atom61 :- atom3.
atom60 > not atom60 :- not atom3.
atom60 > not atom60 :- atom3.
not atom14 > atom14 :- not atom19.
not atom14 > atom14 :- atom19.
not atom86 > atom86 :- not atom3.
atom86 > not atom86 :- atom3.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
atom75 > not atom75 :- not atom1.
not atom75 > atom75 :- atom1.
atom80 > not atom80 :- not atom1.
atom80 > not atom80 :- atom1.
not atom59 > atom59 :- not atom1.
not atom59 > atom59 :- atom1.
not atom4 > atom4 :- not atom3.
atom4 > not atom4 :- atom3.
atom10 > not atom10 :- not atom6.
atom10 > not atom10 :- atom6.
atom77 > not atom77 :- not atom3.
atom77 > not atom77 :- atom3.
not atom55 > atom55 :- not atom3.
atom55 > not atom55 :- atom3.
atom46 > not atom46 :- not atom3.
atom46 > not atom46 :- atom3.
atom76 > not atom76 :- not atom3.
not atom76 > atom76 :- atom3.
not atom66 > atom66 :- not atom1.
atom66 > not atom66 :- atom1.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
atom41 > not atom41 :- not atom1.
not atom41 > atom41 :- atom1.
not atom13 > atom13 :- not atom4.
not atom13 > atom13 :- atom4.
not atom27 > atom27 :- not atom10.
atom27 > not atom27 :- atom10.
not atom8 > atom8 :- not atom7.
not atom8 > atom8 :- atom7.
atom58 > not atom58 :- not atom3.
not atom58 > atom58 :- atom3.
not atom39 > atom39 :- not atom1.
not atom39 > atom39 :- atom1.
not atom67 > atom67 :- not atom1.
not atom67 > atom67 :- atom1.
not atom15 > atom15 :- not atom1.
not atom15 > atom15 :- atom1.
not atom16 > atom16 :- not atom3.
not atom16 > atom16 :- atom3.
atom25 > not atom25 :- not atom6.
atom25 > not atom25 :- atom6.
not atom74 > atom74 :- not atom1.
not atom74 > atom74 :- atom1.
atom23 > not atom23 :- not atom1.
not atom23 > atom23 :- atom1.
not atom37 > atom37 :- not atom3.
not atom37 > atom37 :- atom3.
not atom72 > atom72 :- not atom8.
atom72 > not atom72 :- atom8.
not atom68 > atom68 :- not atom1.
not atom68 > atom68 :- atom1.
not atom63 > atom63 :- not atom4.
not atom63 > atom63 :- atom4.
not atom47 > atom47 :- not atom7.
not atom47 > atom47 :- atom7.
not atom70 > atom70 :- not atom6.
atom70 > not atom70 :- atom6.
atom84 > not atom84 :- not atom1.
not atom84 > atom84 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom71 > atom71 :- not atom3.
atom71 > not atom71 :- atom3.
not atom62 > atom62 :- not atom8.
not atom62 > atom62 :- atom8.
atom52 > not atom52 :- not atom6.
atom52 > not atom52 :- atom6.
not atom89 > atom89 :- not atom1.
not atom89 > atom89 :- atom1.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
not atom22 > atom22 :- not atom6.
not atom22 > atom22 :- atom6.
not atom2 > atom2 :- not atom4.
not atom2 > atom2 :- atom4.
atom5 > not atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom32 > atom32 :- not atom3.
atom32 > not atom32 :- atom3.
not atom34 > atom34 :- not atom1.
atom34 > not atom34 :- atom1.
not atom38 > atom38 :- not atom2.
not atom38 > atom38 :- atom2.
not atom17 > atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom40 > atom40 :- not atom1.
not atom40 > atom40 :- atom1.
