not atom67 > atom67.
atom20 > not atom20.
atom10 > not atom10 :- not atom67, not atom20.
not atom80 > atom80 :- atom1, not atom20.
atom36 > not atom36 :- not atom1, not atom20.
not atom36 > atom36 :- atom1, not atom20.
not atom90 > atom90 :- not atom4, not atom20.
not atom90 > atom90 :- atom4, not atom20.
atom9 > not atom9 :- not atom1, not atom20.
not atom9 > atom9 :- atom1, not atom20.
atom75 > not atom75 :- not atom4, not atom20.
atom75 > not atom75 :- atom4, not atom20.
atom46 > not atom46 :- not atom1, not atom20.
atom46 > not atom46 :- atom1, not atom20.
atom73 > not atom73 :- not atom8, not atom20.
atom73 > not atom73 :- atom8, not atom20.
atom60 > not atom60 :- not atom2, not atom20.
atom60 > not atom60 :- atom2, not atom20.
not atom86 > atom86 :- not atom2, not atom20.
not atom86 > atom86 :- atom2, not atom20.
atom57 > not atom57 :- not atom1, not atom20.
not atom57 > atom57 :- atom1, not atom20.
atom53 > not atom53 :- not atom1, not atom20.
not atom53 > atom53 :- atom1, not atom20.
not atom22 > atom22 :- not atom4, not atom20.
not atom22 > atom22 :- atom4, not atom20.
not atom51 > atom51 :- not atom6, not atom20.
not atom51 > atom51 :- atom6, not atom20.
not atom28 > atom28 :- not atom1, not atom20.
not atom28 > atom28 :- atom1, not atom20.
not atom71 > atom71 :- not atom4, not atom20.
not atom71 > atom71 :- atom4, not atom20.
atom43 > not atom43 :- not atom5, not atom20.
not atom43 > atom43 :- atom5, not atom20.
not atom31 > atom31 :- not atom1, not atom20.
atom31 > not atom31 :- atom1, not atom20.
not atom19 > atom19 :- not atom5, not atom20.
not atom19 > atom19 :- atom5, not atom20.
atom89 > not atom89 :- not atom1, not atom20.
atom89 > not atom89 :- atom1, not atom20.
not atom39 > atom39 :- not atom2, not atom20.
atom39 > not atom39 :- atom2, not atom20.
atom29 > not atom29 :- not atom2, not atom20.
not atom29 > atom29 :- atom2, not atom20.
not atom24 > atom24 :- not atom1, not atom20.
atom24 > not atom24 :- atom1, not atom20.
not atom3 > atom3 :- not atom1, not atom20.
not atom3 > atom3 :- atom1, not atom20.
not atom45 > atom45 :- not atom1, not atom20.
not atom45 > atom45 :- atom1, not atom20.
atom15 > not atom15 :- not atom1, not atom20.
not atom15 > atom15 :- atom1, not atom20.
not atom14 > atom14 :- not atom8, not atom20.
atom14 > not atom14 :- atom8, not atom20.
not atom38 > atom38 :- not atom5, not atom20.
atom38 > not atom38 :- atom5, not atom20.
not atom42 > atom42 :- not atom2, not atom20.
not atom42 > atom42 :- atom2, not atom20.
atom54 > not atom54 :- not atom1, not atom20.
not atom54 > atom54 :- atom1, not atom20.
not atom7 > atom7 :- not atom2, not atom20.
atom7 > not atom7 :- atom2, not atom20.
atom50 > not atom50 :- not atom2, not atom20.
atom50 > not atom50 :- atom2, not atom20.
not atom78 > atom78 :- not atom67, atom20.
atom78 > not atom78 :- atom67, atom20.
not atom25 > atom25 :- atom20.
not atom66 > atom66 :- not atom25, atom20.
atom66 > not atom66 :- atom25, atom20.
atom82 > not atom82 :- not atom66, atom20.
not atom82 > atom82 :- atom66, atom20.
not atom33 > atom33 :- not atom25, atom20.
not atom33 > atom33 :- atom25, atom20.
not atom36 > atom36 :- not atom25, atom20.
not atom36 > atom36 :- atom25, atom20.
not atom89 > atom89 :- not atom25, atom20.
not atom89 > atom89 :- atom25, atom20.
not atom58 > atom58 :- not atom33, atom20.
atom58 > not atom58 :- atom33, atom20.
atom40 > not atom40 :- not atom33, atom20.
atom40 > not atom40 :- atom33, atom20.
not atom27 > atom27 :- not atom25, atom20.
atom27 > not atom27 :- atom25, atom20.
not atom74 > atom74 :- not atom27, atom20.
not atom74 > atom74 :- atom27, atom20.
not atom14 > atom14 :- not atom40, atom20.
not atom14 > atom14 :- atom40, atom20.
atom13 > not atom13 :- not atom14, atom20.
not atom13 > atom13 :- atom14, atom20.
atom69 > not atom69 :- not atom13, atom20.
not atom69 > atom69 :- atom13, atom20.
atom37 > not atom37 :- not atom14, atom20.
not atom37 > atom37 :- atom14, atom20.
not atom49 > atom49 :- not atom13, atom20.
not atom49 > atom49 :- atom13, atom20.
atom87 > not atom87 :- not atom37, atom20.
not atom87 > atom87 :- atom37, atom20.
atom68 > not atom68 :- not atom13, atom20.
not atom68 > atom68 :- atom13, atom20.
not atom85 > atom85 :- not atom13, atom20.
atom85 > not atom85 :- atom13, atom20.
atom38 > not atom38 :- not atom13, atom20.
not atom38 > atom38 :- atom13, atom20.
not atom86 > atom86 :- not atom13, atom20.
atom86 > not atom86 :- atom13, atom20.
atom22 > not atom22 :- not atom13, atom20.
atom22 > not atom22 :- atom13, atom20.
not atom57 > atom57 :- not atom14, atom20.
atom57 > not atom57 :- atom14, atom20.
not atom28 > atom28 :- not atom14, atom20.
atom28 > not atom28 :- atom14, atom20.
atom72 > not atom72 :- not atom13, atom20.
not atom72 > atom72 :- atom13, atom20.
atom9 > not atom9 :- not atom13, atom20.
not atom9 > atom9 :- atom13, atom20.
atom35 > not atom35 :- not atom9, atom20.
not atom35 > atom35 :- atom9, atom20.
atom24 > not atom24 :- not atom28, atom20.
atom24 > not atom24 :- atom28, atom20.
atom44 > not atom44 :- not atom9, atom20.
not atom44 > atom44 :- atom9, atom20.
atom1 > not atom1 :- not atom13, atom20.
not atom1 > atom1 :- atom13, atom20.
not atom34 > atom34 :- not atom24, atom20.
not atom34 > atom34 :- atom24, atom20.
not atom41 > atom41 :- not atom13, atom20.
atom41 > not atom41 :- atom13, atom20.
not atom26 > atom26 :- not atom13, atom20.
not atom26 > atom26 :- atom13, atom20.
atom81 > not atom81 :- not atom1, atom20.
atom81 > not atom81 :- atom1, atom20.
not atom39 > atom39 :- not atom1, atom20.
not atom39 > atom39 :- atom1, atom20.
atom42 > not atom42 :- not atom13, atom20.
not atom42 > atom42 :- atom13, atom20.
not atom71 > atom71 :- not atom1, atom20.
not atom71 > atom71 :- atom1, atom20.
not atom31 > atom31 :- not atom9, atom20.
atom31 > not atom31 :- atom9, atom20.
not atom47 > atom47 :- not atom1, atom20.
atom47 > not atom47 :- atom1, atom20.
not atom60 > atom60 :- not atom1, atom20.
atom60 > not atom60 :- atom1, atom20.
atom10 > not atom10 :- not atom1, atom20.
atom10 > not atom10 :- atom1, atom20.
atom5 > not atom5 :- not atom10, atom20.
not atom5 > atom5 :- atom10, atom20.
atom19 > not atom19 :- not atom1, atom20.
not atom19 > atom19 :- atom1, atom20.
atom29 > not atom29 :- not atom1, atom20.
atom29 > not atom29 :- atom1, atom20.
not atom17 > atom17 :- not atom13, atom20.
atom17 > not atom17 :- atom13, atom20.
atom46 > not atom46 :- not atom5, atom20.
atom46 > not atom46 :- atom5, atom20.
atom30 > not atom30 :- not atom9, atom20.
atom30 > not atom30 :- atom9, atom20.
atom61 > not atom61 :- not atom5, atom20.
atom61 > not atom61 :- atom5, atom20.
atom63 > not atom63 :- not atom1, atom20.
atom63 > not atom63 :- atom1, atom20.
not atom11 > atom11 :- not atom5, atom20.
not atom11 > atom11 :- atom5, atom20.
atom79 > not atom79 :- not atom1, atom20.
not atom79 > atom79 :- atom1, atom20.
atom23 > not atom23 :- not atom5, atom20.
atom23 > not atom23 :- atom5, atom20.
not atom12 > atom12 :- not atom5, atom20.
atom12 > not atom12 :- atom5, atom20.
not atom76 > atom76 :- not atom1, atom20.
not atom76 > atom76 :- atom1, atom20.
not atom56 > atom56 :- not atom1, atom20.
atom56 > not atom56 :- atom1, atom20.
not atom45 > atom45 :- not atom9, atom20.
not atom45 > atom45 :- atom9, atom20.
atom90 > not atom90 :- not atom1, atom20.
atom90 > not atom90 :- atom1, atom20.
atom80 > not atom80 :- not atom9, atom20.
not atom80 > atom80 :- atom9, atom20.
not atom4 > atom4 :- not atom1, atom20.
not atom4 > atom4 :- atom1, atom20.
atom51 > not atom51 :- not atom1, atom20.
atom51 > not atom51 :- atom1, atom20.
not atom84 > atom84 :- not atom1, atom20.
not atom84 > atom84 :- atom1, atom20.
not atom48 > atom48 :- not atom1, atom20.
atom48 > not atom48 :- atom1, atom20.
atom75 > not atom75 :- not atom4, atom20.
not atom75 > atom75 :- atom4, atom20.
atom70 > not atom70 :- not atom1, atom20.
atom70 > not atom70 :- atom1, atom20.
not atom65 > atom65 :- not atom4, atom20.
not atom65 > atom65 :- atom4, atom20.
atom64 > not atom64 :- not atom1, atom20.
not atom64 > atom64 :- atom1, atom20.
not atom6 > atom6 :- not atom9, atom20.
atom6 > not atom6 :- atom9, atom20.
atom15 > not atom15 :- not atom1, atom20.
not atom15 > atom15 :- atom1, atom20.
atom83 > not atom83 :- not atom1, atom20.
atom83 > not atom83 :- atom1, atom20.
atom50 > not atom50 :- not atom1, atom20.
atom50 > not atom50 :- atom1, atom20.
not atom62 > atom62 :- not atom9, atom20.
not atom62 > atom62 :- atom9, atom20.
not atom55 > atom55 :- not atom9, atom20.
not atom55 > atom55 :- atom9, atom20.
not atom54 > atom54 :- not atom5, atom20.
not atom54 > atom54 :- atom5, atom20.
atom16 > not atom16 :- not atom4, atom20.
atom16 > not atom16 :- atom4, atom20.
atom43 > not atom43 :- not atom4, atom20.
atom43 > not atom43 :- atom4, atom20.
not atom52 > atom52 :- not atom1, atom20.
not atom52 > atom52 :- atom1, atom20.
atom53 > not atom53 :- not atom5, atom20.
not atom53 > atom53 :- atom5, atom20.
not atom7 > atom7 :- not atom4, atom20.
not atom7 > atom7 :- atom4, atom20.
not atom73 > atom73 :- not atom4, atom20.
atom73 > not atom73 :- atom4, atom20.
atom3 > not atom3 :- not atom1, atom20.
atom3 > not atom3 :- atom1, atom20.
not atom2 > atom2 :- not atom1, atom20.
atom2 > not atom2 :- atom1, atom20.
not atom18 > atom18 :- not atom3, atom20.
atom18 > not atom18 :- atom3, atom20.
not atom88 > atom88 :- not atom2, atom20.
not atom88 > atom88 :- atom2, atom20.
not atom21 > atom21 :- not atom1, atom20.
atom21 > not atom21 :- atom1, atom20.
not atom8 > atom8 :- not atom1, atom20.
not atom8 > atom8 :- atom1, atom20.
not atom32 > atom32 :- not atom1, atom20.
atom32 > not atom32 :- atom1, atom20.
not atom59 > atom59 :- not atom1, atom20.
not atom59 > atom59 :- atom1, atom20.
not atom77 > atom77 :- not atom3, atom20.
not atom77 > atom77 :- atom3, atom20.
not atom59 > atom59.
atom52 > not atom52 :- not atom59.
not atom52 > atom52 :- atom59.
not atom45 > atom45 :- not atom59.
atom45 > not atom45 :- atom59.
not atom24 > atom24 :- not atom45.
not atom24 > atom24 :- atom45.
not atom35 > atom35 :- not atom45.
atom35 > not atom35 :- atom45.
not atom27 > atom27 :- not atom24.
atom27 > not atom27 :- atom24.
not atom63 > atom63 :- not atom27.
atom63 > not atom63 :- atom27.
not atom77 > atom77 :- not atom24.
atom77 > not atom77 :- atom24.
not atom90 > atom90 :- not atom24.
not atom90 > atom90 :- atom24.
atom49 > not atom49 :- not atom27.
atom49 > not atom49 :- atom27.
atom12 > not atom12 :- not atom27.
not atom12 > atom12 :- atom27.
atom42 > not atom42 :- not atom27.
atom42 > not atom42 :- atom27.
not atom81 > atom81 :- not atom35.
atom81 > not atom81 :- atom35.
atom4 > not atom4 :- not atom35.
atom4 > not atom4 :- atom35.
atom46 > not atom46 :- not atom12.
atom46 > not atom46 :- atom12.
atom30 > not atom30 :- not atom4.
not atom30 > atom30 :- atom4.
not atom82 > atom82 :- not atom12.
not atom82 > atom82 :- atom12.
not atom15 > atom15 :- not atom24.
not atom15 > atom15 :- atom24.
atom44 > not atom44 :- not atom4.
atom44 > not atom44 :- atom4.
atom10 > not atom10 :- not atom24.
atom10 > not atom10 :- atom24.
not atom26 > atom26 :- not atom4.
not atom26 > atom26 :- atom4.
atom84 > not atom84 :- not atom24.
not atom84 > atom84 :- atom24.
atom65 > not atom65 :- not atom10.
not atom65 > atom65 :- atom10.
atom71 > not atom71 :- not atom4.
not atom71 > atom71 :- atom4.
atom17 > not atom17 :- not atom10.
not atom17 > atom17 :- atom10.
not atom14 > atom14 :- not atom4.
not atom14 > atom14 :- atom4.
atom34 > not atom34 :- not atom10.
not atom34 > atom34 :- atom10.
not atom60 > atom60 :- not atom12.
atom60 > not atom60 :- atom12.
atom51 > not atom51 :- not atom10.
not atom51 > atom51 :- atom10.
not atom78 > atom78 :- not atom4.
not atom78 > atom78 :- atom4.
not atom16 > atom16 :- not atom4.
not atom16 > atom16 :- atom4.
not atom6 > atom6 :- not atom14.
not atom6 > atom6 :- atom14.
atom33 > not atom33 :- not atom15.
not atom33 > atom33 :- atom15.
atom5 > not atom5 :- not atom6.
not atom5 > atom5 :- atom6.
atom83 > not atom83 :- not atom4.
not atom83 > atom83 :- atom4.
not atom75 > atom75 :- not atom4.
atom75 > not atom75 :- atom4.
atom11 > not atom11 :- not atom6.
not atom11 > atom11 :- atom6.
not atom66 > atom66 :- not atom5.
atom66 > not atom66 :- atom5.
atom50 > not atom50 :- not atom10.
atom50 > not atom50 :- atom10.
not atom38 > atom38 :- not atom4.
not atom38 > atom38 :- atom4.
atom9 > not atom9 :- not atom10.
not atom9 > atom9 :- atom10.
atom37 > not atom37 :- not atom6.
atom37 > not atom37 :- atom6.
atom28 > not atom28 :- not atom4.
not atom28 > atom28 :- atom4.
atom36 > not atom36 :- not atom4.
not atom36 > atom36 :- atom4.
atom87 > not atom87 :- not atom4.
atom87 > not atom87 :- atom4.
not atom22 > atom22 :- not atom11.
atom22 > not atom22 :- atom11.
atom31 > not atom31 :- not atom9.
atom31 > not atom31 :- atom9.
not atom80 > atom80 :- not atom4.
not atom80 > atom80 :- atom4.
not atom54 > atom54 :- not atom4.
atom54 > not atom54 :- atom4.
not atom23 > atom23 :- not atom4.
atom23 > not atom23 :- atom4.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
atom73 > not atom73 :- not atom5.
atom73 > not atom73 :- atom5.
atom85 > not atom85 :- not atom4.
not atom85 > atom85 :- atom4.
not atom88 > atom88 :- not atom4.
not atom88 > atom88 :- atom4.
not atom58 > atom58 :- not atom6.
atom58 > not atom58 :- atom6.
not atom53 > atom53 :- not atom5.
atom53 > not atom53 :- atom5.
atom67 > not atom67 :- not atom5.
atom67 > not atom67 :- atom5.
atom41 > not atom41 :- not atom5.
not atom41 > atom41 :- atom5.
not atom1 > atom1 :- not atom5.
atom1 > not atom1 :- atom5.
not atom39 > atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom57 > not atom57 :- not atom1.
not atom57 > atom57 :- atom1.
not atom32 > atom32 :- not atom1.
atom32 > not atom32 :- atom1.
not atom20 > atom20 :- not atom6.
not atom20 > atom20 :- atom6.
atom68 > not atom68 :- not atom4.
not atom68 > atom68 :- atom4.
atom79 > not atom79 :- not atom4.
atom79 > not atom79 :- atom4.
not atom62 > atom62 :- not atom5.
not atom62 > atom62 :- atom5.
atom13 > not atom13 :- not atom4.
not atom13 > atom13 :- atom4.
not atom40 > atom40 :- not atom1.
not atom40 > atom40 :- atom1.
atom70 > not atom70 :- not atom1.
not atom70 > atom70 :- atom1.
not atom7 > atom7 :- not atom5.
atom7 > not atom7 :- atom5.
not atom8 > atom8 :- not atom4.
not atom8 > atom8 :- atom4.
atom74 > not atom74 :- not atom4.
not atom74 > atom74 :- atom4.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom19 > not atom19 :- not atom5.
not atom19 > atom19 :- atom5.
atom64 > not atom64 :- not atom1.
atom64 > not atom64 :- atom1.
atom86 > not atom86 :- not atom1.
not atom86 > atom86 :- atom1.
atom29 > not atom29 :- not atom4.
not atom29 > atom29 :- atom4.
atom61 > not atom61 :- not atom1.
atom61 > not atom61 :- atom1.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom55 > not atom55 :- not atom1.
atom55 > not atom55 :- atom1.
not atom3 > atom3 :- not atom4.
atom3 > not atom3 :- atom4.
not atom89 > atom89 :- not atom3.
not atom89 > atom89 :- atom3.
atom56 > not atom56 :- not atom3.
atom56 > not atom56 :- atom3.
not atom72 > atom72 :- not atom1.
atom72 > not atom72 :- atom1.
atom76 > not atom76 :- not atom4.
not atom76 > atom76 :- atom4.
not atom69 > atom69 :- not atom4.
atom69 > not atom69 :- atom4.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom2 > not atom2 :- not atom3.
atom2 > not atom2 :- atom3.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
atom25 > not atom25 :- not atom1.
atom25 > not atom25 :- atom1.
