not atom14 > atom14.
not atom29 > atom29 :- not atom14.
atom38 > not atom38 :- not atom14.
not atom19 > atom19 :- not atom29, not atom14.
atom17 > not atom17 :- atom12, not atom14.
atom56 > not atom56 :- not atom3, not atom14.
not atom56 > atom56 :- atom3, not atom14.
not atom4 > atom4 :- not atom5, not atom14.
not atom4 > atom4 :- atom5, not atom14.
not atom50 > atom50 :- not atom3, not atom14.
atom50 > not atom50 :- atom3, not atom14.
atom1 > not atom1 :- not atom3, not atom14.
not atom1 > atom1 :- atom3, not atom14.
not atom52 > atom52 :- not atom1, not atom14.
not atom52 > atom52 :- atom1, not atom14.
atom11 > not atom11 :- not atom3, not atom14.
atom11 > not atom11 :- atom3, not atom14.
atom2 > not atom2 :- not atom1, not atom14.
atom2 > not atom2 :- atom1, not atom14.
atom27 > not atom27 :- not atom1, not atom14.
not atom27 > atom27 :- atom1, not atom14.
atom15 > not atom15 :- not atom4, not atom14.
not atom15 > atom15 :- atom4, not atom14.
not atom18 > atom18 :- not atom1, not atom14.
atom18 > not atom18 :- atom1, not atom14.
atom24 > not atom24 :- not atom1, not atom14.
atom24 > not atom24 :- atom1, not atom14.
not atom6 > atom6 :- not atom1, not atom14.
atom6 > not atom6 :- atom1, not atom14.
atom45 > not atom45 :- not atom2, not atom14.
not atom45 > atom45 :- atom2, not atom14.
atom59 > not atom59 :- not atom3, not atom14.
not atom59 > atom59 :- atom3, not atom14.
atom57 > not atom57 :- atom14.
atom60 > not atom60 :- atom14.
atom17 > not atom17 :- not atom57, atom14.
atom17 > not atom17 :- atom57, atom14.
not atom34 > atom34 :- not atom17, atom14.
not atom34 > atom34 :- atom17, atom14.
atom13 > not atom13 :- not atom17, atom14.
not atom13 > atom13 :- atom17, atom14.
atom49 > not atom49 :- not atom13, atom14.
atom49 > not atom49 :- atom13, atom14.
not atom6 > atom6 :- not atom13, atom14.
not atom6 > atom6 :- atom13, atom14.
not atom58 > atom58 :- not atom13, atom14.
not atom58 > atom58 :- atom13, atom14.
not atom3 > atom3 :- not atom6, atom14.
not atom3 > atom3 :- atom6, atom14.
not atom36 > atom36 :- not atom3, atom14.
not atom36 > atom36 :- atom3, atom14.
atom4 > not atom4 :- not atom3, atom14.
not atom4 > atom4 :- atom3, atom14.
not atom24 > atom24 :- not atom4, atom14.
not atom24 > atom24 :- atom4, atom14.
atom29 > not atom29 :- not atom3, atom14.
not atom29 > atom29 :- atom3, atom14.
not atom26 > atom26 :- not atom3, atom14.
not atom26 > atom26 :- atom3, atom14.
atom11 > not atom11 :- not atom3, atom14.
not atom11 > atom11 :- atom3, atom14.
atom52 > not atom52 :- not atom3, atom14.
atom52 > not atom52 :- atom3, atom14.
atom39 > not atom39 :- not atom3, atom14.
not atom39 > atom39 :- atom3, atom14.
not atom55 > atom55 :- not atom3, atom14.
atom55 > not atom55 :- atom3, atom14.
atom50 > not atom50 :- not atom13, atom14.
not atom50 > atom50 :- atom13, atom14.
not atom31 > atom31 :- not atom3, atom14.
atom31 > not atom31 :- atom3, atom14.
atom33 > not atom33 :- not atom24, atom14.
atom33 > not atom33 :- atom24, atom14.
atom54 > not atom54 :- not atom4, atom14.
not atom54 > atom54 :- atom4, atom14.
atom41 > not atom41 :- not atom17, atom14.
not atom41 > atom41 :- atom17, atom14.
not atom42 > atom42 :- not atom3, atom14.
not atom42 > atom42 :- atom3, atom14.
not atom21 > atom21 :- not atom4, atom14.
atom21 > not atom21 :- atom4, atom14.
atom23 > not atom23 :- not atom4, atom14.
atom23 > not atom23 :- atom4, atom14.
atom25 > not atom25 :- not atom3, atom14.
atom25 > not atom25 :- atom3, atom14.
not atom7 > atom7 :- not atom24, atom14.
atom7 > not atom7 :- atom24, atom14.
not atom28 > atom28 :- not atom3, atom14.
atom28 > not atom28 :- atom3, atom14.
not atom56 > atom56 :- not atom4, atom14.
not atom56 > atom56 :- atom4, atom14.
atom15 > not atom15 :- not atom3, atom14.
not atom15 > atom15 :- atom3, atom14.
atom18 > not atom18 :- not atom3, atom14.
atom18 > not atom18 :- atom3, atom14.
not atom47 > atom47 :- not atom13, atom14.
not atom47 > atom47 :- atom13, atom14.
atom1 > not atom1 :- not atom6, atom14.
atom1 > not atom1 :- atom6, atom14.
not atom2 > atom2 :- not atom1, atom14.
atom2 > not atom2 :- atom1, atom14.
atom10 > not atom10 :- not atom1, atom14.
not atom10 > atom10 :- atom1, atom14.
not atom27 > atom27 :- not atom2, atom14.
atom27 > not atom27 :- atom2, atom14.
not atom5 > atom5 :- not atom2, atom14.
atom5 > not atom5 :- atom2, atom14.
atom51 > not atom51 :- not atom1, atom14.
not atom51 > atom51 :- atom1, atom14.
atom45 > not atom45 :- not atom4, atom14.
atom45 > not atom45 :- atom4, atom14.
not atom19 > atom19 :- not atom3, atom14.
not atom19 > atom19 :- atom3, atom14.
not atom43 > atom43 :- not atom3, atom14.
not atom43 > atom43 :- atom3, atom14.
atom30 > not atom30 :- not atom6, atom14.
atom30 > not atom30 :- atom6, atom14.
not atom48 > atom48 :- not atom2, atom14.
atom48 > not atom48 :- atom2, atom14.
not atom40 > atom40 :- not atom1, atom14.
atom40 > not atom40 :- atom1, atom14.
atom8 > not atom8 :- not atom4, atom14.
atom8 > not atom8 :- atom4, atom14.
not atom37 > atom37 :- not atom5, atom14.
atom37 > not atom37 :- atom5, atom14.
not atom38 > atom38 :- not atom1, atom14.
atom38 > not atom38 :- atom1, atom14.
atom22 > not atom22 :- not atom2, atom14.
not atom22 > atom22 :- atom2, atom14.
atom20 > not atom20 :- not atom1, atom14.
atom20 > not atom20 :- atom1, atom14.
not atom32 > atom32 :- not atom1, atom14.
not atom32 > atom32 :- atom1, atom14.
atom9 > not atom9 :- not atom2, atom14.
atom9 > not atom9 :- atom2, atom14.
not atom46 > atom46 :- not atom3, atom14.
not atom46 > atom46 :- atom3, atom14.
atom16 > not atom16 :- not atom1, atom14.
atom16 > not atom16 :- atom1, atom14.
not atom12 > atom12 :- not atom1, atom14.
not atom12 > atom12 :- atom1, atom14.
not atom35 > atom35 :- not atom2, atom14.
not atom35 > atom35 :- atom2, atom14.
not atom59 > atom59 :- not atom1, atom14.
not atom59 > atom59 :- atom1, atom14.
not atom44 > atom44 :- not atom3, atom14.
not atom44 > atom44 :- atom3, atom14.
atom53 > not atom53 :- not atom1, atom14.
not atom53 > atom53 :- atom1, atom14.
atom23 > not atom23.
atom38 > not atom38 :- not atom23.
not atom38 > atom38 :- atom23.
not atom58 > atom58 :- not atom23.
atom58 > not atom58 :- atom23.
not atom25 > atom25 :- not atom23.
not atom25 > atom25 :- atom23.
not atom1 > atom1 :- not atom38.
not atom1 > atom1 :- atom38.
not atom53 > atom53 :- not atom23.
not atom53 > atom53 :- atom23.
not atom49 > atom49 :- not atom38.
atom49 > not atom49 :- atom38.
not atom52 > atom52 :- not atom53.
not atom52 > atom52 :- atom53.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
atom26 > not atom26 :- not atom23.
atom26 > not atom26 :- atom23.
not atom55 > atom55 :- not atom1.
atom55 > not atom55 :- atom1.
not atom42 > atom42 :- not atom25.
atom42 > not atom42 :- atom25.
not atom17 > atom17 :- not atom1.
not atom17 > atom17 :- atom1.
atom6 > not atom6 :- not atom17.
atom6 > not atom6 :- atom17.
atom13 > not atom13 :- not atom1.
atom13 > not atom13 :- atom1.
atom36 > not atom36 :- not atom1.
atom36 > not atom36 :- atom1.
atom46 > not atom46 :- not atom6.
not atom46 > atom46 :- atom6.
not atom56 > atom56 :- not atom1.
atom56 > not atom56 :- atom1.
not atom33 > atom33 :- not atom6.
not atom33 > atom33 :- atom6.
not atom4 > atom4 :- not atom1.
not atom4 > atom4 :- atom1.
atom15 > not atom15 :- not atom6.
not atom15 > atom15 :- atom6.
atom20 > not atom20 :- not atom1.
not atom20 > atom20 :- atom1.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom22 > not atom22 :- not atom17.
not atom22 > atom22 :- atom17.
not atom31 > atom31 :- not atom20.
atom31 > not atom31 :- atom20.
not atom32 > atom32 :- not atom4.
atom32 > not atom32 :- atom4.
atom51 > not atom51 :- not atom4.
not atom51 > atom51 :- atom4.
not atom30 > atom30 :- not atom1.
not atom30 > atom30 :- atom1.
not atom50 > atom50 :- not atom4.
not atom50 > atom50 :- atom4.
not atom45 > atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom37 > not atom37 :- not atom4.
atom37 > not atom37 :- atom4.
not atom3 > atom3 :- not atom1.
atom3 > not atom3 :- atom1.
not atom5 > atom5 :- not atom1.
not atom5 > atom5 :- atom1.
not atom44 > atom44 :- not atom1.
atom44 > not atom44 :- atom1.
atom59 > not atom59 :- not atom1.
atom59 > not atom59 :- atom1.
atom57 > not atom57 :- not atom1.
atom57 > not atom57 :- atom1.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
atom35 > not atom35 :- not atom1.
not atom35 > atom35 :- atom1.
not atom54 > atom54 :- not atom1.
atom54 > not atom54 :- atom1.
atom7 > not atom7 :- not atom3.
atom7 > not atom7 :- atom3.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom12 > not atom12 :- not atom3.
not atom12 > atom12 :- atom3.
not atom18 > atom18 :- not atom3.
atom18 > not atom18 :- atom3.
atom16 > not atom16 :- not atom3.
atom16 > not atom16 :- atom3.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
atom40 > not atom40 :- not atom4.
not atom40 > atom40 :- atom4.
not atom29 > atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom48 > atom48 :- not atom15.
not atom48 > atom48 :- atom15.
atom19 > not atom19 :- not atom3.
atom19 > not atom19 :- atom3.
atom14 > not atom14 :- not atom1.
atom14 > not atom14 :- atom1.
atom28 > not atom28 :- not atom4.
not atom28 > atom28 :- atom4.
atom9 > not atom9 :- not atom5.
atom9 > not atom9 :- atom5.
not atom2 > atom2 :- not atom5.
not atom2 > atom2 :- atom5.
not atom21 > atom21 :- not atom1.
atom21 > not atom21 :- atom1.
atom60 > not atom60 :- not atom1.
atom60 > not atom60 :- atom1.
atom41 > not atom41 :- not atom1.
not atom41 > atom41 :- atom1.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom27 > atom27 :- not atom1.
not atom27 > atom27 :- atom1.
atom11 > not atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom34 > atom34 :- not atom3.
not atom34 > atom34 :- atom3.
