atom60 > not atom60.
not atom35 > atom35.
atom25 > not atom25 :- not atom60.
atom25 > not atom25 :- atom60.
atom5 > not atom5.
atom9 > not atom9 :- not atom60, not atom5.
not atom68 > atom68 :- not atom3, not atom5.
not atom68 > atom68 :- atom3, not atom5.
not atom36 > atom36 :- not atom3, not atom5.
not atom36 > atom36 :- atom3, not atom5.
atom14 > not atom14 :- not atom3, not atom5.
not atom14 > atom14 :- atom3, not atom5.
not atom61 > atom61 :- not atom3, not atom5.
atom61 > not atom61 :- atom3, not atom5.
not atom46 > atom46 :- not atom3, not atom5.
not atom46 > atom46 :- atom3, not atom5.
not atom27 > atom27 :- not atom3, not atom5.
atom27 > not atom27 :- atom3, not atom5.
not atom6 > atom6 :- not atom16, not atom5.
not atom6 > atom6 :- atom16, not atom5.
not atom8 > atom8 :- not atom6, not atom5.
atom8 > not atom8 :- atom6, not atom5.
not atom45 > atom45 :- not atom3, not atom5.
atom45 > not atom45 :- atom3, not atom5.
atom7 > not atom7 :- not atom3, not atom5.
not atom7 > atom7 :- atom3, not atom5.
atom2 > not atom2 :- not atom3, not atom5.
not atom2 > atom2 :- atom3, not atom5.
not atom13 > atom13 :- not atom3, not atom5.
not atom13 > atom13 :- atom3, not atom5.
atom23 > not atom23 :- not atom2, not atom5.
atom23 > not atom23 :- atom2, not atom5.
not atom22 > atom22 :- not atom7, not atom5.
atom22 > not atom22 :- atom7, not atom5.
atom1 > not atom1 :- not atom2, not atom5.
not atom1 > atom1 :- atom2, not atom5.
atom40 > not atom40 :- not atom1, not atom5.
not atom40 > atom40 :- atom1, not atom5.
not atom30 > atom30 :- not atom1, not atom5.
atom30 > not atom30 :- atom1, not atom5.
atom64 > not atom64 :- not atom2, not atom5.
atom64 > not atom64 :- atom2, not atom5.
atom28 > not atom28 :- not atom7, not atom5.
not atom28 > atom28 :- atom7, not atom5.
atom19 > not atom19 :- not atom1, not atom5.
not atom19 > atom19 :- atom1, not atom5.
atom34 > not atom34 :- not atom1, not atom5.
atom34 > not atom34 :- atom1, not atom5.
atom11 > not atom11 :- not atom2, not atom5.
atom11 > not atom11 :- atom2, not atom5.
atom26 > not atom26 :- not atom1, not atom5.
atom26 > not atom26 :- atom1, not atom5.
atom37 > not atom37 :- not atom1, not atom5.
atom37 > not atom37 :- atom1, not atom5.
not atom29 > atom29 :- not atom2, not atom5.
not atom29 > atom29 :- atom2, not atom5.
not atom43 > atom43 :- not atom3, not atom5.
not atom43 > atom43 :- atom3, not atom5.
atom47 > not atom47 :- not atom3, not atom5.
atom47 > not atom47 :- atom3, not atom5.
not atom17 > atom17 :- not atom1, not atom5.
atom17 > not atom17 :- atom1, not atom5.
atom65 > not atom65 :- not atom1, not atom5.
atom65 > not atom65 :- atom1, not atom5.
not atom31 > atom31 :- not atom1, not atom5.
atom31 > not atom31 :- atom1, not atom5.
not atom4 > atom4 :- not atom1, not atom5.
atom4 > not atom4 :- atom1, not atom5.
not atom57 > atom57 :- not atom1, not atom5.
not atom57 > atom57 :- atom1, not atom5.
atom63 > not atom63 :- not atom3, not atom5.
not atom63 > atom63 :- atom3, not atom5.
atom8 > not atom8 :- not atom25, atom5.
atom8 > not atom8 :- atom25, atom5.
not atom34 > atom34 :- not atom25, atom5.
atom34 > not atom34 :- atom25, atom5.
atom41 > not atom41 :- not atom34, atom5.
atom41 > not atom41 :- atom34, atom5.
not atom40 > atom40 :- not atom35, atom5.
not atom40 > atom40 :- atom35, atom5.
not atom64 > atom64 :- not atom8, atom5.
not atom64 > atom64 :- atom8, atom5.
not atom58 > atom58 :- not atom8, atom5.
atom58 > not atom58 :- atom8, atom5.
not atom28 > atom28 :- not atom8, atom5.
atom28 > not atom28 :- atom8, atom5.
atom55 > not atom55 :- not atom8, atom5.
atom55 > not atom55 :- atom8, atom5.
atom37 > not atom37 :- not atom25, atom5.
atom37 > not atom37 :- atom25, atom5.
not atom43 > atom43 :- not atom28, atom5.
not atom43 > atom43 :- atom28, atom5.
not atom52 > atom52 :- not atom25, atom5.
atom52 > not atom52 :- atom25, atom5.
atom19 > not atom19 :- not atom28, atom5.
not atom19 > atom19 :- atom28, atom5.
not atom62 > atom62 :- not atom8, atom5.
not atom62 > atom62 :- atom8, atom5.
atom63 > not atom63 :- not atom8, atom5.
not atom63 > atom63 :- atom8, atom5.
not atom16 > atom16 :- not atom8, atom5.
not atom16 > atom16 :- atom8, atom5.
atom18 > not atom18 :- not atom8, atom5.
atom18 > not atom18 :- atom8, atom5.
atom50 > not atom50 :- not atom8, atom5.
not atom50 > atom50 :- atom8, atom5.
not atom2 > atom2 :- not atom16, atom5.
not atom2 > atom2 :- atom16, atom5.
not atom12 > atom12 :- not atom8, atom5.
not atom12 > atom12 :- atom8, atom5.
not atom7 > atom7 :- not atom2, atom5.
atom7 > not atom7 :- atom2, atom5.
atom6 > not atom6 :- not atom16, atom5.
atom6 > not atom6 :- atom16, atom5.
atom66 > not atom66 :- not atom2, atom5.
atom66 > not atom66 :- atom2, atom5.
atom65 > not atom65 :- not atom6, atom5.
not atom65 > atom65 :- atom6, atom5.
atom54 > not atom54 :- not atom12, atom5.
atom54 > not atom54 :- atom12, atom5.
atom48 > not atom48 :- not atom2, atom5.
atom48 > not atom48 :- atom2, atom5.
not atom29 > atom29 :- not atom2, atom5.
not atom29 > atom29 :- atom2, atom5.
not atom44 > atom44 :- not atom2, atom5.
not atom44 > atom44 :- atom2, atom5.
atom24 > not atom24 :- not atom2, atom5.
not atom24 > atom24 :- atom2, atom5.
not atom3 > atom3 :- not atom2, atom5.
not atom3 > atom3 :- atom2, atom5.
not atom27 > atom27 :- not atom6, atom5.
not atom27 > atom27 :- atom6, atom5.
atom13 > not atom13 :- not atom2, atom5.
not atom13 > atom13 :- atom2, atom5.
not atom67 > atom67 :- not atom8, atom5.
not atom67 > atom67 :- atom8, atom5.
atom49 > not atom49 :- not atom2, atom5.
not atom49 > atom49 :- atom2, atom5.
not atom59 > atom59 :- not atom2, atom5.
atom59 > not atom59 :- atom2, atom5.
atom56 > not atom56 :- not atom2, atom5.
atom56 > not atom56 :- atom2, atom5.
not atom46 > atom46 :- not atom7, atom5.
not atom46 > atom46 :- atom7, atom5.
not atom39 > atom39 :- not atom6, atom5.
not atom39 > atom39 :- atom6, atom5.
atom68 > not atom68 :- not atom2, atom5.
not atom68 > atom68 :- atom2, atom5.
atom45 > not atom45 :- not atom2, atom5.
atom45 > not atom45 :- atom2, atom5.
atom11 > not atom11 :- not atom2, atom5.
atom11 > not atom11 :- atom2, atom5.
not atom17 > atom17 :- not atom2, atom5.
atom17 > not atom17 :- atom2, atom5.
atom26 > not atom26 :- not atom11, atom5.
not atom26 > atom26 :- atom11, atom5.
not atom10 > atom10 :- not atom2, atom5.
not atom10 > atom10 :- atom2, atom5.
not atom21 > atom21 :- not atom2, atom5.
atom21 > not atom21 :- atom2, atom5.
atom61 > not atom61 :- not atom2, atom5.
atom61 > not atom61 :- atom2, atom5.
not atom33 > atom33 :- not atom3, atom5.
not atom33 > atom33 :- atom3, atom5.
not atom69 > atom69 :- not atom3, atom5.
not atom69 > atom69 :- atom3, atom5.
atom38 > not atom38 :- not atom6, atom5.
atom38 > not atom38 :- atom6, atom5.
not atom53 > atom53 :- not atom3, atom5.
not atom53 > atom53 :- atom3, atom5.
atom22 > not atom22 :- not atom3, atom5.
atom22 > not atom22 :- atom3, atom5.
not atom23 > atom23 :- not atom3, atom5.
not atom23 > atom23 :- atom3, atom5.
atom31 > not atom31 :- not atom3, atom5.
not atom31 > atom31 :- atom3, atom5.
atom51 > not atom51 :- not atom3, atom5.
atom51 > not atom51 :- atom3, atom5.
not atom1 > atom1 :- not atom10, atom5.
not atom1 > atom1 :- atom10, atom5.
not atom9 > atom9 :- not atom1, atom5.
not atom9 > atom9 :- atom1, atom5.
not atom15 > atom15 :- not atom2, atom5.
atom15 > not atom15 :- atom2, atom5.
not atom70 > atom70 :- not atom3, atom5.
not atom70 > atom70 :- atom3, atom5.
not atom20 > atom20 :- not atom3, atom5.
not atom20 > atom20 :- atom3, atom5.
not atom42 > atom42 :- not atom3, atom5.
atom42 > not atom42 :- atom3, atom5.
atom36 > not atom36 :- not atom1, atom5.
atom36 > not atom36 :- atom1, atom5.
atom32 > not atom32 :- not atom10, atom5.
not atom32 > atom32 :- atom10, atom5.
not atom4 > atom4 :- not atom2, atom5.
atom4 > not atom4 :- atom2, atom5.
not atom47 > atom47 :- not atom2, atom5.
atom47 > not atom47 :- atom2, atom5.
atom57 > not atom57 :- not atom4, atom5.
not atom57 > atom57 :- atom4, atom5.
not atom30 > atom30 :- not atom2, atom5.
not atom30 > atom30 :- atom2, atom5.
atom14 > not atom14 :- not atom2, atom5.
not atom14 > atom14 :- atom2, atom5.
not atom25 > atom25.
not atom17 > atom17.
atom62 > not atom62 :- not atom25.
atom62 > not atom62 :- atom25.
atom37 > not atom37 :- not atom62.
not atom37 > atom37 :- atom62.
not atom60 > atom60 :- not atom25.
not atom60 > atom60 :- atom25.
not atom59 > atom59 :- not atom37.
not atom59 > atom59 :- atom37.
atom45 > not atom45 :- not atom17.
atom45 > not atom45 :- atom17.
not atom55 > atom55 :- not atom17.
not atom55 > atom55 :- atom17.
not atom7 > atom7 :- not atom25.
atom7 > not atom7 :- atom25.
not atom58 > atom58 :- not atom17.
atom58 > not atom58 :- atom17.
not atom57 > atom57 :- not atom17.
not atom57 > atom57 :- atom17.
not atom51 > atom51 :- not atom17.
atom51 > not atom51 :- atom17.
not atom3 > atom3 :- not atom25.
not atom3 > atom3 :- atom25.
atom52 > not atom52 :- not atom3.
atom52 > not atom52 :- atom3.
atom49 > not atom49 :- not atom3.
atom49 > not atom49 :- atom3.
atom29 > not atom29 :- not atom17.
atom29 > not atom29 :- atom17.
not atom68 > atom68 :- not atom29.
not atom68 > atom68 :- atom29.
not atom1 > atom1 :- not atom17.
atom1 > not atom1 :- atom17.
atom10 > not atom10 :- not atom17.
atom10 > not atom10 :- atom17.
not atom6 > atom6 :- not atom1.
atom6 > not atom6 :- atom1.
atom8 > not atom8 :- not atom3.
not atom8 > atom8 :- atom3.
not atom47 > atom47 :- not atom3.
not atom47 > atom47 :- atom3.
not atom34 > atom34 :- not atom7.
not atom34 > atom34 :- atom7.
not atom64 > atom64 :- not atom3.
atom64 > not atom64 :- atom3.
not atom38 > atom38 :- not atom6.
atom38 > not atom38 :- atom6.
not atom61 > atom61 :- not atom10.
not atom61 > atom61 :- atom10.
atom66 > not atom66 :- not atom1.
not atom66 > atom66 :- atom1.
not atom12 > atom12 :- not atom1.
atom12 > not atom12 :- atom1.
atom22 > not atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom46 > atom46 :- not atom3.
atom46 > not atom46 :- atom3.
not atom23 > atom23 :- not atom10.
atom23 > not atom23 :- atom10.
not atom63 > atom63 :- not atom10.
atom63 > not atom63 :- atom10.
not atom30 > atom30 :- not atom6.
atom30 > not atom30 :- atom6.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
atom15 > not atom15 :- not atom1.
not atom15 > atom15 :- atom1.
atom42 > not atom42 :- not atom3.
not atom42 > atom42 :- atom3.
atom67 > not atom67 :- not atom1.
atom67 > not atom67 :- atom1.
atom43 > not atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom5 > not atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom24 > atom24 :- not atom5.
not atom24 > atom24 :- atom5.
atom70 > not atom70 :- not atom3.
atom70 > not atom70 :- atom3.
atom19 > not atom19 :- not atom3.
atom19 > not atom19 :- atom3.
not atom32 > atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom31 > not atom31 :- not atom3.
atom31 > not atom31 :- atom3.
atom40 > not atom40 :- not atom3.
atom40 > not atom40 :- atom3.
atom69 > not atom69 :- not atom5.
not atom69 > atom69 :- atom5.
atom44 > not atom44 :- not atom6.
not atom44 > atom44 :- atom6.
not atom9 > atom9 :- not atom3.
not atom9 > atom9 :- atom3.
not atom33 > atom33 :- not atom3.
not atom33 > atom33 :- atom3.
atom26 > not atom26 :- not atom1.
atom26 > not atom26 :- atom1.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
atom21 > not atom21 :- not atom1.
atom21 > not atom21 :- atom1.
atom13 > not atom13 :- not atom1.
atom13 > not atom13 :- atom1.
not atom4 > atom4 :- not atom5.
atom4 > not atom4 :- atom5.
atom2 > not atom2 :- not atom4.
atom2 > not atom2 :- atom4.
not atom20 > atom20 :- not atom2.
atom20 > not atom20 :- atom2.
not atom41 > atom41 :- not atom1.
atom41 > not atom41 :- atom1.
atom39 > not atom39 :- not atom1.
not atom39 > atom39 :- atom1.
atom65 > not atom65 :- not atom1.
atom65 > not atom65 :- atom1.
not atom54 > atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom53 > atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom16 > not atom16 :- not atom2.
atom16 > not atom16 :- atom2.
atom50 > not atom50 :- not atom2.
atom50 > not atom50 :- atom2.
atom27 > not atom27 :- not atom2.
not atom27 > atom27 :- atom2.
atom14 > not atom14 :- not atom1.
not atom14 > atom14 :- atom1.
atom36 > not atom36 :- not atom1.
not atom36 > atom36 :- atom1.
not atom28 > atom28 :- not atom3.
atom28 > not atom28 :- atom3.
not atom56 > atom56 :- not atom1.
not atom56 > atom56 :- atom1.
atom35 > not atom35 :- not atom1.
atom35 > not atom35 :- atom1.
atom48 > not atom48 :- not atom5.
not atom48 > atom48 :- atom5.
