atom43 > not atom43.
not atom10 > atom10 :- not atom43.
not atom10 > atom10 :- atom43.
atom25 > not atom25 :- not atom43, not atom10.
not atom49 > atom49 :- not atom16, atom10.
atom49 > not atom49 :- atom16, atom10.
atom23 > not atom23 :- not atom13, atom10.
not atom23 > atom23 :- atom13, atom10.
atom3 > not atom3 :- not atom1, atom10.
atom3 > not atom3 :- atom1, atom10.
atom8 > not atom8 :- not atom16, atom10.
atom8 > not atom8 :- atom16, atom10.
not atom5 > atom5 :- not atom19, atom10.
not atom5 > atom5 :- atom19, atom10.
atom31 > not atom31 :- not atom16, atom10.
atom31 > not atom31 :- atom16, atom10.
atom44 > not atom44 :- not atom1, atom10.
not atom44 > atom44 :- atom1, atom10.
atom21 > not atom21 :- not atom3, atom10.
not atom21 > atom21 :- atom3, atom10.
atom35 > not atom35 :- not atom3, atom10.
not atom35 > atom35 :- atom3, atom10.
not atom47 > atom47 :- not atom5, atom10.
atom47 > not atom47 :- atom5, atom10.
not atom42 > atom42 :- not atom13, atom10.
atom42 > not atom42 :- atom13, atom10.
atom38 > not atom38 :- not atom1, atom10.
not atom38 > atom38 :- atom1, atom10.
not atom34 > atom34 :- not atom5, atom10.
not atom34 > atom34 :- atom5, atom10.
not atom24 > atom24 :- not atom3, atom10.
not atom24 > atom24 :- atom3, atom10.
not atom39 > atom39 :- not atom1, atom10.
not atom39 > atom39 :- atom1, atom10.
atom32 > not atom32 :- not atom1, atom10.
atom32 > not atom32 :- atom1, atom10.
not atom25 > atom25 :- not atom1, atom10.
atom25 > not atom25 :- atom1, atom10.
atom11 > not atom11 :- not atom3, atom10.
not atom11 > atom11 :- atom3, atom10.
atom20 > not atom20 :- not atom3, atom10.
not atom20 > atom20 :- atom3, atom10.
not atom41 > atom41 :- not atom3, atom10.
not atom41 > atom41 :- atom3, atom10.
not atom14 > atom14 :- not atom3, atom10.
atom14 > not atom14 :- atom3, atom10.
not atom46 > atom46 :- not atom1, atom10.
not atom46 > atom46 :- atom1, atom10.
atom2 > not atom2 :- not atom5, atom10.
not atom2 > atom2 :- atom5, atom10.
not atom40 > atom40 :- not atom2, atom10.
not atom40 > atom40 :- atom2, atom10.
atom27 > not atom27 :- not atom1, atom10.
not atom27 > atom27 :- atom1, atom10.
atom12 > not atom12 :- not atom1, atom10.
atom12 > not atom12 :- atom1, atom10.
not atom33 > atom33 :- not atom1, atom10.
atom33 > not atom33 :- atom1, atom10.
atom50 > not atom50 :- not atom1, atom10.
not atom50 > atom50 :- atom1, atom10.
atom7 > not atom7 :- not atom1, atom10.
not atom7 > atom7 :- atom1, atom10.
atom26 > not atom26 :- not atom1, atom10.
not atom26 > atom26 :- atom1, atom10.
not atom29 > atom29 :- not atom3, atom10.
atom29 > not atom29 :- atom3, atom10.
atom6 > not atom6 :- not atom2, atom10.
atom6 > not atom6 :- atom2, atom10.
not atom9 > atom9 :- not atom3, atom10.
not atom9 > atom9 :- atom3, atom10.
atom4 > not atom4 :- not atom1, atom10.
not atom4 > atom4 :- atom1, atom10.
atom15 > not atom15 :- not atom1, atom10.
not atom15 > atom15 :- atom1, atom10.
not atom37 > atom37 :- not atom2, atom10.
not atom37 > atom37 :- atom2, atom10.
atom22 > not atom22 :- not atom1, atom10.
not atom22 > atom22 :- atom1, atom10.
not atom36 > atom36 :- not atom1, atom10.
not atom36 > atom36 :- atom1, atom10.
not atom19 > atom19.
atom21 > not atom21.
atom31 > not atom31 :- not atom19.
not atom31 > atom31 :- atom19.
atom45 > not atom45 :- not atom19.
atom45 > not atom45 :- atom19.
atom36 > not atom36 :- not atom19.
atom36 > not atom36 :- atom19.
not atom44 > atom44 :- not atom19.
atom44 > not atom44 :- atom19.
atom6 > not atom6 :- not atom36.
not atom6 > atom6 :- atom36.
atom25 > not atom25 :- not atom19.
not atom25 > atom25 :- atom19.
not atom41 > atom41 :- not atom31.
atom41 > not atom41 :- atom31.
atom40 > not atom40 :- not atom6.
not atom40 > atom40 :- atom6.
not atom1 > atom1 :- not atom19.
not atom1 > atom1 :- atom19.
atom16 > not atom16 :- not atom1.
not atom16 > atom16 :- atom1.
atom37 > not atom37 :- not atom16.
atom37 > not atom37 :- atom16.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
atom35 > not atom35 :- not atom21.
not atom35 > atom35 :- atom21.
not atom5 > atom5 :- not atom22.
not atom5 > atom5 :- atom22.
not atom34 > atom34 :- not atom5.
not atom34 > atom34 :- atom5.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
atom10 > not atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom15 > not atom15 :- not atom6.
atom15 > not atom15 :- atom6.
atom48 > not atom48 :- not atom15.
atom48 > not atom48 :- atom15.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom8 > atom8 :- not atom13.
not atom8 > atom8 :- atom13.
atom17 > not atom17 :- not atom6.
atom17 > not atom17 :- atom6.
not atom33 > atom33 :- not atom13.
not atom33 > atom33 :- atom13.
not atom24 > atom24 :- not atom1.
not atom24 > atom24 :- atom1.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom14 > not atom14 :- not atom5.
atom14 > not atom14 :- atom5.
not atom29 > atom29 :- not atom10.
atom29 > not atom29 :- atom10.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom7 > atom7 :- not atom15.
atom7 > not atom7 :- atom15.
atom26 > not atom26 :- not atom1.
not atom26 > atom26 :- atom1.
atom46 > not atom46 :- not atom5.
not atom46 > atom46 :- atom5.
not atom32 > atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom27 > not atom27 :- not atom13.
atom27 > not atom27 :- atom13.
atom39 > not atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom30 > not atom30 :- not atom1.
not atom30 > atom30 :- atom1.
atom12 > not atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom20 > atom20 :- not atom5.
atom20 > not atom20 :- atom5.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom18 > atom18 :- not atom5.
not atom18 > atom18 :- atom5.
not atom47 > atom47 :- not atom5.
atom47 > not atom47 :- atom5.
not atom42 > atom42 :- not atom5.
not atom42 > atom42 :- atom5.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom9 > atom9 :- not atom5.
atom9 > not atom9 :- atom5.
atom4 > not atom4 :- not atom1.
atom4 > not atom4 :- atom1.
not atom3 > atom3 :- not atom5.
atom3 > not atom3 :- atom5.
atom28 > not atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom23 > not atom23 :- not atom4.
not atom23 > atom23 :- atom4.
atom2 > not atom2 :- not atom4.
atom2 > not atom2 :- atom4.
