atom55 > not atom55.
atom44 > not atom44 :- atom55.
not atom23 > atom23 :- atom55.
not atom58 > atom58 :- not atom23, atom55.
atom56 > not atom56 :- not atom9, atom55.
not atom56 > atom56 :- atom9, atom55.
atom38 > not atom38 :- not atom1, atom55.
atom38 > not atom38 :- atom1, atom55.
atom79 > not atom79 :- not atom8, atom55.
not atom79 > atom79 :- atom8, atom55.
atom2 > not atom2 :- not atom9, atom55.
atom2 > not atom2 :- atom9, atom55.
not atom43 > atom43 :- not atom1, atom55.
not atom43 > atom43 :- atom1, atom55.
atom22 > not atom22 :- not atom1, atom55.
not atom22 > atom22 :- atom1, atom55.
not atom18 > atom18 :- not atom1, atom55.
atom18 > not atom18 :- atom1, atom55.
atom12 > not atom12 :- not atom1, atom55.
not atom12 > atom12 :- atom1, atom55.
atom65 > not atom65 :- not atom1, atom55.
atom65 > not atom65 :- atom1, atom55.
not atom45 > atom45 :- not atom2, atom55.
atom45 > not atom45 :- atom2, atom55.
atom13 > not atom13 :- not atom5, atom55.
not atom13 > atom13 :- atom5, atom55.
atom26 > not atom26 :- not atom1, atom55.
atom26 > not atom26 :- atom1, atom55.
atom50 > not atom50 :- not atom4, atom55.
not atom50 > atom50 :- atom4, atom55.
not atom34 > atom34 :- not atom2, atom55.
atom34 > not atom34 :- atom2, atom55.
not atom7 > atom7 :- not atom4, atom55.
atom7 > not atom7 :- atom4, atom55.
not atom10 > atom10 :- not atom1, atom55.
atom10 > not atom10 :- atom1, atom55.
not atom40 > atom40 :- not atom1, atom55.
not atom40 > atom40 :- atom1, atom55.
not atom39 > atom39 :- not atom2, atom55.
atom39 > not atom39 :- atom2, atom55.
not atom3 > atom3 :- not atom1, atom55.
atom3 > not atom3 :- atom1, atom55.
atom17 > not atom17 :- not atom3, atom55.
atom17 > not atom17 :- atom3, atom55.
atom36 > not atom36 :- not atom3, atom55.
not atom36 > atom36 :- atom3, atom55.
not atom80 > atom80 :- not atom1, atom55.
atom80 > not atom80 :- atom1, atom55.
atom24 > not atom24 :- not atom1, atom55.
not atom24 > atom24 :- atom1, atom55.
atom73 > not atom73 :- not atom1, atom55.
not atom73 > atom73 :- atom1, atom55.
not atom49 > atom49 :- not atom1, atom55.
not atom49 > atom49 :- atom1, atom55.
not atom72 > atom72 :- not atom1, atom55.
atom72 > not atom72 :- atom1, atom55.
atom66 > not atom66 :- not atom1, atom55.
not atom66 > atom66 :- atom1, atom55.
atom60 > not atom60 :- not atom1, atom55.
not atom60 > atom60 :- atom1, atom55.
not atom27 > atom27 :- not atom1, atom55.
not atom27 > atom27 :- atom1, atom55.
atom14 > not atom14 :- not atom1, atom55.
atom14 > not atom14 :- atom1, atom55.
atom77 > not atom77 :- not atom1, atom55.
not atom77 > atom77 :- atom1, atom55.
atom21 > not atom21 :- not atom1, atom55.
atom21 > not atom21 :- atom1, atom55.
not atom78 > atom78 :- not atom1, atom55.
atom78 > not atom78 :- atom1, atom55.
not atom6 > atom6 :- not atom1, atom55.
not atom6 > atom6 :- atom1, atom55.
not atom20 > atom20 :- not atom1, atom55.
atom20 > not atom20 :- atom1, atom55.
atom69 > not atom69 :- not atom1, atom55.
not atom69 > atom69 :- atom1, atom55.
atom25 > not atom25 :- not atom1, atom55.
not atom25 > atom25 :- atom1, atom55.
atom61 > not atom61 :- not atom2, atom55.
atom61 > not atom61 :- atom2, atom55.
not atom16 > atom16 :- not atom1, atom55.
not atom16 > atom16 :- atom1, atom55.
atom67 > not atom67 :- not atom1, atom55.
atom67 > not atom67 :- atom1, atom55.
atom11 > not atom11 :- not atom4, atom55.
atom11 > not atom11 :- atom4, atom55.
not atom56 > atom56 :- not atom55.
atom24 > not atom24 :- not atom56, not atom55.
atom24 > not atom24 :- atom56, not atom55.
not atom8 > atom8 :- not atom24, not atom55.
atom8 > not atom8 :- atom24, not atom55.
not atom76 > atom76 :- not atom8, not atom55.
not atom76 > atom76 :- atom8, not atom55.
atom7 > not atom7 :- not atom8, not atom55.
atom7 > not atom7 :- atom8, not atom55.
not atom66 > atom66 :- not atom7, not atom55.
not atom66 > atom66 :- atom7, not atom55.
not atom20 > atom20 :- not atom7, not atom55.
atom20 > not atom20 :- atom7, not atom55.
atom19 > not atom19 :- not atom7, not atom55.
atom19 > not atom19 :- atom7, not atom55.
atom50 > not atom50 :- not atom8, not atom55.
atom50 > not atom50 :- atom8, not atom55.
not atom12 > atom12 :- not atom7, not atom55.
atom12 > not atom12 :- atom7, not atom55.
not atom9 > atom9 :- not atom12, not atom55.
not atom9 > atom9 :- atom12, not atom55.
atom6 > not atom6 :- not atom8, not atom55.
atom6 > not atom6 :- atom8, not atom55.
not atom2 > atom2 :- not atom6, not atom55.
atom2 > not atom2 :- atom6, not atom55.
not atom27 > atom27 :- not atom2, not atom55.
not atom27 > atom27 :- atom2, not atom55.
atom58 > not atom58 :- not atom2, not atom55.
atom58 > not atom58 :- atom2, not atom55.
not atom47 > atom47 :- not atom6, not atom55.
not atom47 > atom47 :- atom6, not atom55.
not atom52 > atom52 :- not atom6, not atom55.
not atom52 > atom52 :- atom6, not atom55.
atom14 > not atom14 :- not atom2, not atom55.
atom14 > not atom14 :- atom2, not atom55.
not atom54 > atom54 :- not atom7, not atom55.
atom54 > not atom54 :- atom7, not atom55.
atom73 > not atom73 :- not atom7, not atom55.
not atom73 > atom73 :- atom7, not atom55.
not atom1 > atom1 :- not atom6, not atom55.
atom1 > not atom1 :- atom6, not atom55.
not atom10 > atom10 :- not atom1, not atom55.
not atom10 > atom10 :- atom1, not atom55.
atom63 > not atom63 :- not atom1, not atom55.
atom63 > not atom63 :- atom1, not atom55.
atom44 > not atom44 :- not atom1, not atom55.
atom44 > not atom44 :- atom1, not atom55.
not atom42 > atom42 :- not atom1, not atom55.
atom42 > not atom42 :- atom1, not atom55.
not atom36 > atom36 :- not atom6, not atom55.
not atom36 > atom36 :- atom6, not atom55.
not atom46 > atom46 :- not atom1, not atom55.
atom46 > not atom46 :- atom1, not atom55.
atom35 > not atom35 :- not atom1, not atom55.
not atom35 > atom35 :- atom1, not atom55.
not atom4 > atom4 :- not atom1, not atom55.
atom4 > not atom4 :- atom1, not atom55.
atom11 > not atom11 :- not atom4, not atom55.
atom11 > not atom11 :- atom4, not atom55.
not atom60 > atom60 :- not atom4, not atom55.
atom60 > not atom60 :- atom4, not atom55.
atom59 > not atom59 :- not atom1, not atom55.
atom59 > not atom59 :- atom1, not atom55.
not atom49 > atom49 :- not atom2, not atom55.
atom49 > not atom49 :- atom2, not atom55.
not atom38 > atom38 :- not atom2, not atom55.
atom38 > not atom38 :- atom2, not atom55.
atom48 > not atom48 :- not atom2, not atom55.
atom48 > not atom48 :- atom2, not atom55.
atom67 > not atom67 :- not atom4, not atom55.
not atom67 > atom67 :- atom4, not atom55.
atom80 > not atom80 :- not atom1, not atom55.
not atom80 > atom80 :- atom1, not atom55.
not atom23 > atom23 :- not atom2, not atom55.
not atom23 > atom23 :- atom2, not atom55.
not atom64 > atom64 :- not atom4, not atom55.
not atom64 > atom64 :- atom4, not atom55.
atom41 > not atom41 :- not atom4, not atom55.
not atom41 > atom41 :- atom4, not atom55.
not atom70 > atom70 :- not atom1, not atom55.
not atom70 > atom70 :- atom1, not atom55.
not atom69 > atom69 :- not atom1, not atom55.
not atom69 > atom69 :- atom1, not atom55.
atom39 > not atom39 :- not atom1, not atom55.
not atom39 > atom39 :- atom1, not atom55.
atom53 > not atom53 :- not atom6, not atom55.
not atom53 > atom53 :- atom6, not atom55.
atom31 > not atom31 :- not atom2, not atom55.
atom31 > not atom31 :- atom2, not atom55.
atom72 > not atom72 :- not atom4, not atom55.
not atom72 > atom72 :- atom4, not atom55.
atom28 > not atom28 :- not atom1, not atom55.
not atom28 > atom28 :- atom1, not atom55.
atom32 > not atom32 :- not atom11, not atom55.
not atom32 > atom32 :- atom11, not atom55.
not atom77 > atom77 :- not atom2, not atom55.
atom77 > not atom77 :- atom2, not atom55.
not atom16 > atom16 :- not atom1, not atom55.
atom16 > not atom16 :- atom1, not atom55.
not atom78 > atom78 :- not atom1, not atom55.
not atom78 > atom78 :- atom1, not atom55.
not atom25 > atom25 :- not atom4, not atom55.
not atom25 > atom25 :- atom4, not atom55.
atom57 > not atom57 :- not atom1, not atom55.
not atom57 > atom57 :- atom1, not atom55.
not atom61 > atom61 :- not atom2, not atom55.
not atom61 > atom61 :- atom2, not atom55.
not atom29 > atom29 :- not atom1, not atom55.
not atom29 > atom29 :- atom1, not atom55.
atom75 > not atom75 :- not atom1, not atom55.
atom75 > not atom75 :- atom1, not atom55.
atom71 > not atom71 :- not atom1, not atom55.
atom71 > not atom71 :- atom1, not atom55.
not atom21 > atom21 :- not atom6, not atom55.
atom21 > not atom21 :- atom6, not atom55.
atom22 > not atom22 :- not atom4, not atom55.
not atom22 > atom22 :- atom4, not atom55.
atom13 > not atom13 :- not atom1, not atom55.
not atom13 > atom13 :- atom1, not atom55.
not atom3 > atom3 :- not atom2, not atom55.
atom3 > not atom3 :- atom2, not atom55.
atom37 > not atom37 :- not atom2, not atom55.
not atom37 > atom37 :- atom2, not atom55.
not atom65 > atom65 :- not atom6, not atom55.
atom65 > not atom65 :- atom6, not atom55.
not atom45 > atom45 :- not atom1, not atom55.
not atom45 > atom45 :- atom1, not atom55.
not atom18 > atom18 :- not atom1, not atom55.
not atom18 > atom18 :- atom1, not atom55.
not atom33 > atom33 :- not atom3, not atom55.
not atom33 > atom33 :- atom3, not atom55.
not atom40 > atom40 :- not atom1, not atom55.
not atom40 > atom40 :- atom1, not atom55.
atom43 > not atom43 :- not atom2, not atom55.
atom43 > not atom43 :- atom2, not atom55.
atom62 > not atom62 :- not atom3, not atom55.
not atom62 > atom62 :- atom3, not atom55.
atom26 > not atom26 :- not atom2, not atom55.
not atom26 > atom26 :- atom2, not atom55.
not atom5 > atom5 :- not atom1, not atom55.
atom5 > not atom5 :- atom1, not atom55.
atom68 > not atom68 :- not atom2, not atom55.
not atom68 > atom68 :- atom2, not atom55.
not atom34 > atom34 :- not atom1, not atom55.
atom34 > not atom34 :- atom1, not atom55.
not atom79 > atom79 :- not atom2, not atom55.
not atom79 > atom79 :- atom2, not atom55.
not atom30 > atom30 :- not atom2, not atom55.
atom30 > not atom30 :- atom2, not atom55.
not atom51 > atom51 :- not atom1, not atom55.
atom51 > not atom51 :- atom1, not atom55.
not atom17 > atom17 :- not atom2, not atom55.
not atom17 > atom17 :- atom2, not atom55.
not atom15 > atom15 :- not atom2, not atom55.
atom15 > not atom15 :- atom2, not atom55.
atom74 > not atom74 :- not atom2, not atom55.
not atom74 > atom74 :- atom2, not atom55.
atom9 > not atom9.
not atom13 > atom13.
not atom12 > atom12 :- not atom9.
atom12 > not atom12 :- atom9.
atom46 > not atom46 :- not atom12.
not atom46 > atom46 :- atom12.
not atom39 > atom39 :- not atom13.
atom39 > not atom39 :- atom13.
not atom11 > atom11 :- not atom39.
not atom11 > atom11 :- atom39.
not atom21 > atom21 :- not atom11.
not atom21 > atom21 :- atom11.
atom74 > not atom74 :- not atom11.
not atom74 > atom74 :- atom11.
not atom77 > atom77 :- not atom9.
atom77 > not atom77 :- atom9.
not atom49 > atom49 :- not atom9.
atom49 > not atom49 :- atom9.
not atom5 > atom5 :- not atom11.
atom5 > not atom5 :- atom11.
atom63 > not atom63 :- not atom5.
not atom63 > atom63 :- atom5.
not atom25 > atom25 :- not atom5.
atom25 > not atom25 :- atom5.
not atom19 > atom19 :- not atom46.
atom19 > not atom19 :- atom46.
not atom48 > atom48 :- not atom12.
atom48 > not atom48 :- atom12.
not atom75 > atom75 :- not atom11.
not atom75 > atom75 :- atom11.
not atom44 > atom44 :- not atom9.
not atom44 > atom44 :- atom9.
not atom32 > atom32 :- not atom11.
not atom32 > atom32 :- atom11.
atom62 > not atom62 :- not atom5.
not atom62 > atom62 :- atom5.
not atom6 > atom6 :- not atom12.
atom6 > not atom6 :- atom12.
atom33 > not atom33 :- not atom9.
atom33 > not atom33 :- atom9.
atom31 > not atom31 :- not atom5.
not atom31 > atom31 :- atom5.
not atom52 > atom52 :- not atom6.
not atom52 > atom52 :- atom6.
atom80 > not atom80 :- not atom5.
not atom80 > atom80 :- atom5.
not atom59 > atom59 :- not atom6.
not atom59 > atom59 :- atom6.
atom26 > not atom26 :- not atom12.
atom26 > not atom26 :- atom12.
atom16 > not atom16 :- not atom5.
atom16 > not atom16 :- atom5.
atom69 > not atom69 :- not atom5.
not atom69 > atom69 :- atom5.
atom18 > not atom18 :- not atom5.
atom18 > not atom18 :- atom5.
not atom60 > atom60 :- not atom9.
not atom60 > atom60 :- atom9.
not atom56 > atom56 :- not atom6.
not atom56 > atom56 :- atom6.
atom53 > not atom53 :- not atom11.
not atom53 > atom53 :- atom11.
atom40 > not atom40 :- not atom5.
atom40 > not atom40 :- atom5.
not atom15 > atom15 :- not atom9.
not atom15 > atom15 :- atom9.
not atom17 > atom17 :- not atom5.
not atom17 > atom17 :- atom5.
not atom45 > atom45 :- not atom6.
not atom45 > atom45 :- atom6.
atom28 > not atom28 :- not atom6.
atom28 > not atom28 :- atom6.
atom34 > not atom34 :- not atom9.
atom34 > not atom34 :- atom9.
not atom29 > atom29 :- not atom5.
atom29 > not atom29 :- atom5.
atom10 > not atom10 :- not atom6.
not atom10 > atom10 :- atom6.
atom58 > not atom58 :- not atom6.
not atom58 > atom58 :- atom6.
not atom64 > atom64 :- not atom5.
not atom64 > atom64 :- atom5.
not atom1 > atom1 :- not atom5.
not atom1 > atom1 :- atom5.
not atom24 > atom24 :- not atom1.
atom24 > not atom24 :- atom1.
not atom73 > atom73 :- not atom1.
atom73 > not atom73 :- atom1.
atom54 > not atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom61 > atom61 :- not atom1.
not atom61 > atom61 :- atom1.
atom35 > not atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom67 > not atom67 :- not atom5.
not atom67 > atom67 :- atom5.
not atom7 > atom7 :- not atom5.
atom7 > not atom7 :- atom5.
atom23 > not atom23 :- not atom1.
atom23 > not atom23 :- atom1.
not atom22 > atom22 :- not atom7.
not atom22 > atom22 :- atom7.
atom36 > not atom36 :- not atom5.
atom36 > not atom36 :- atom5.
not atom2 > atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom79 > atom79 :- not atom1.
atom79 > not atom79 :- atom1.
not atom30 > atom30 :- not atom2.
atom30 > not atom30 :- atom2.
not atom14 > atom14 :- not atom1.
not atom14 > atom14 :- atom1.
atom3 > not atom3 :- not atom7.
atom3 > not atom3 :- atom7.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
atom20 > not atom20 :- not atom3.
atom20 > not atom20 :- atom3.
not atom27 > atom27 :- not atom3.
not atom27 > atom27 :- atom3.
atom71 > not atom71 :- not atom2.
not atom71 > atom71 :- atom2.
atom70 > not atom70 :- not atom3.
not atom70 > atom70 :- atom3.
atom4 > not atom4 :- not atom2.
atom4 > not atom4 :- atom2.
atom66 > not atom66 :- not atom1.
atom66 > not atom66 :- atom1.
not atom38 > atom38 :- not atom1.
not atom38 > atom38 :- atom1.
not atom57 > atom57 :- not atom1.
not atom57 > atom57 :- atom1.
atom78 > not atom78 :- not atom6.
atom78 > not atom78 :- atom6.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
atom50 > not atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom55 > atom55 :- not atom3.
not atom55 > atom55 :- atom3.
not atom41 > atom41 :- not atom2.
not atom41 > atom41 :- atom2.
atom47 > not atom47 :- not atom2.
not atom47 > atom47 :- atom2.
atom72 > not atom72 :- not atom1.
atom72 > not atom72 :- atom1.
not atom76 > atom76 :- not atom1.
not atom76 > atom76 :- atom1.
not atom51 > atom51 :- not atom1.
atom51 > not atom51 :- atom1.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom65 > atom65 :- not atom1.
not atom65 > atom65 :- atom1.
atom42 > not atom42 :- not atom2.
not atom42 > atom42 :- atom2.
not atom68 > atom68 :- not atom1.
not atom68 > atom68 :- atom1.
