not atom10 > atom10.
not atom7 > atom7 :- not atom10.
not atom7 > atom7 :- atom10.
atom18 > not atom18 :- not atom10, not atom7.
not atom35 > atom35 :- atom2, atom7.
atom19 > not atom19 :- not atom3, atom7.
not atom19 > atom19 :- atom3, atom7.
atom8 > not atom8 :- not atom2, atom7.
atom8 > not atom8 :- atom2, atom7.
atom32 > not atom32 :- not atom3, atom7.
not atom32 > atom32 :- atom3, atom7.
atom9 > not atom9 :- not atom2, atom7.
not atom9 > atom9 :- atom2, atom7.
not atom27 > atom27 :- not atom8, atom7.
atom27 > not atom27 :- atom8, atom7.
atom23 > not atom23 :- not atom8, atom7.
atom23 > not atom23 :- atom8, atom7.
not atom18 > atom18 :- not atom2, atom7.
not atom18 > atom18 :- atom2, atom7.
atom12 > not atom12 :- not atom2, atom7.
not atom12 > atom12 :- atom2, atom7.
atom34 > not atom34 :- not atom3, atom7.
atom34 > not atom34 :- atom3, atom7.
not atom28 > atom28 :- not atom10, atom7.
not atom28 > atom28 :- atom10, atom7.
not atom21 > atom21 :- not atom8, atom7.
not atom21 > atom21 :- atom8, atom7.
atom4 > not atom4 :- not atom9, atom7.
atom4 > not atom4 :- atom9, atom7.
atom36 > not atom36 :- not atom2, atom7.
atom36 > not atom36 :- atom2, atom7.
not atom33 > atom33 :- not atom2, atom7.
atom33 > not atom33 :- atom2, atom7.
not atom40 > atom40 :- not atom2, atom7.
atom40 > not atom40 :- atom2, atom7.
atom17 > not atom17 :- not atom2, atom7.
not atom17 > atom17 :- atom2, atom7.
atom31 > not atom31 :- not atom4, atom7.
not atom31 > atom31 :- atom4, atom7.
atom24 > not atom24 :- not atom2, atom7.
atom24 > not atom24 :- atom2, atom7.
not atom1 > atom1 :- not atom3, atom7.
not atom1 > atom1 :- atom3, atom7.
not atom20 > atom20 :- not atom1, atom7.
atom20 > not atom20 :- atom1, atom7.
not atom6 > atom6 :- not atom2, atom7.
atom6 > not atom6 :- atom2, atom7.
not atom5 > atom5 :- not atom1, atom7.
atom5 > not atom5 :- atom1, atom7.
atom11 > not atom11 :- not atom2, atom7.
not atom11 > atom11 :- atom2, atom7.
atom16 > not atom16 :- not atom2, atom7.
not atom16 > atom16 :- atom2, atom7.
not atom32 > atom32.
not atom2 > atom2 :- not atom32.
atom2 > not atom2 :- atom32.
not atom18 > atom18 :- not atom32.
atom18 > not atom18 :- atom32.
atom30 > not atom30 :- not atom18.
atom30 > not atom30 :- atom18.
not atom40 > atom40 :- not atom18.
atom40 > not atom40 :- atom18.
atom22 > not atom22 :- not atom2.
not atom22 > atom22 :- atom2.
not atom34 > atom34 :- not atom18.
atom34 > not atom34 :- atom18.
not atom16 > atom16 :- not atom34.
not atom16 > atom16 :- atom34.
atom37 > not atom37 :- not atom16.
atom37 > not atom37 :- atom16.
atom24 > not atom24 :- not atom2.
not atom24 > atom24 :- atom2.
not atom35 > atom35 :- not atom2.
not atom35 > atom35 :- atom2.
not atom11 > atom11 :- not atom2.
not atom11 > atom11 :- atom2.
atom29 > not atom29 :- not atom2.
not atom29 > atom29 :- atom2.
atom14 > not atom14 :- not atom2.
not atom14 > atom14 :- atom2.
atom1 > not atom1 :- not atom14.
not atom1 > atom1 :- atom14.
not atom33 > atom33 :- not atom1.
atom33 > not atom33 :- atom1.
not atom20 > atom20 :- not atom2.
atom20 > not atom20 :- atom2.
not atom5 > atom5 :- not atom1.
not atom5 > atom5 :- atom1.
not atom10 > atom10 :- not atom2.
not atom10 > atom10 :- atom2.
not atom26 > atom26 :- not atom1.
atom26 > not atom26 :- atom1.
atom23 > not atom23 :- not atom10.
not atom23 > atom23 :- atom10.
atom13 > not atom13 :- not atom1.
not atom13 > atom13 :- atom1.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom6 > not atom6 :- not atom2.
atom6 > not atom6 :- atom2.
not atom27 > atom27 :- not atom10.
not atom27 > atom27 :- atom10.
atom7 > not atom7 :- not atom2.
not atom7 > atom7 :- atom2.
atom28 > not atom28 :- not atom1.
not atom28 > atom28 :- atom1.
atom19 > not atom19 :- not atom1.
not atom19 > atom19 :- atom1.
atom39 > not atom39 :- not atom7.
not atom39 > atom39 :- atom7.
not atom4 > atom4 :- not atom6.
atom4 > not atom4 :- atom6.
not atom8 > atom8 :- not atom4.
atom8 > not atom8 :- atom4.
atom3 > not atom3 :- not atom2.
atom3 > not atom3 :- atom2.
not atom9 > atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom36 > not atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
not atom31 > atom31 :- not atom1.
atom31 > not atom31 :- atom1.
not atom15 > atom15 :- not atom1.
atom15 > not atom15 :- atom1.
not atom12 > atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom25 > not atom25 :- not atom2.
not atom25 > atom25 :- atom2.
not atom17 > atom17 :- not atom4.
atom17 > not atom17 :- atom4.
