not atom59 > atom59.
not atom12 > atom12.
atom58 > not atom58 :- not atom59.
not atom58 > atom58 :- atom59.
atom29 > not atom29 :- not atom12.
not atom29 > atom29 :- atom12.
not atom40 > atom40 :- not atom59, not atom29.
not atom10 > atom10 :- atom1.
atom5 > not atom5 :- not atom1.
atom5 > not atom5 :- atom1.
not atom59 > atom59 :- not atom1.
atom59 > not atom59 :- atom1.
not atom55 > atom55 :- not atom1.
not atom55 > atom55 :- atom1.
atom49 > not atom49 :- not atom3.
atom49 > not atom49 :- atom3.
atom36 > not atom36 :- not atom3.
atom36 > not atom36 :- atom3.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
atom38 > not atom38 :- not atom2.
not atom38 > atom38 :- atom2.
atom4 > not atom4 :- not atom1.
atom4 > not atom4 :- atom1.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
atom27 > not atom27 :- not atom1.
not atom27 > atom27 :- atom1.
atom48 > not atom48 :- not atom1.
atom48 > not atom48 :- atom1.
atom14 > not atom14 :- not atom5.
atom14 > not atom14 :- atom5.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
atom58 > not atom58 :- not atom1.
atom58 > not atom58 :- atom1.
not atom25 > atom25 :- not atom1.
not atom25 > atom25 :- atom1.
atom18 > not atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom26 > not atom26 :- not atom3.
not atom26 > atom26 :- atom3.
not atom51 > atom51 :- not atom1.
not atom51 > atom51 :- atom1.
atom56 > not atom56 :- not atom1.
atom56 > not atom56 :- atom1.
atom50 > not atom50 :- not atom3.
atom50 > not atom50 :- atom3.
