not atom30 > atom30.
atom19 > not atom19 :- not atom30.
not atom17 > atom17 :- not atom30.
not atom23 > atom23 :- not atom19, not atom30.
not atom21 > atom21 :- not atom3, atom30.
not atom21 > atom21 :- atom3, atom30.
atom8 > not atom8 :- not atom1, atom30.
atom8 > not atom8 :- atom1, atom30.
not atom34 > atom34 :- not atom1, atom30.
not atom34 > atom34 :- atom1, atom30.
not atom5 > atom5 :- not atom1, atom30.
not atom5 > atom5 :- atom1, atom30.
not atom2 > atom2.
not atom9 > atom9 :- not atom2.
atom9 > not atom9 :- atom2.
not atom16 > atom16 :- not atom2.
atom16 > not atom16 :- atom2.
not atom23 > atom23 :- not atom9.
not atom23 > atom23 :- atom9.
atom26 > not atom26 :- not atom2.
not atom26 > atom26 :- atom2.
not atom29 > atom29 :- not atom2.
not atom29 > atom29 :- atom2.
atom10 > not atom10 :- not atom16.
not atom10 > atom10 :- atom16.
atom40 > not atom40 :- not atom2.
atom40 > not atom40 :- atom2.
atom31 > not atom31 :- not atom10.
atom31 > not atom31 :- atom10.
atom20 > not atom20 :- not atom2.
not atom20 > atom20 :- atom2.
not atom15 > atom15 :- not atom16.
atom15 > not atom15 :- atom16.
atom3 > not atom3 :- not atom2.
atom3 > not atom3 :- atom2.
atom28 > not atom28 :- not atom2.
atom28 > not atom28 :- atom2.
atom39 > not atom39 :- not atom9.
atom39 > not atom39 :- atom9.
atom37 > not atom37 :- not atom9.
not atom37 > atom37 :- atom9.
not atom8 > atom8 :- not atom3.
atom8 > not atom8 :- atom3.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
not atom25 > atom25 :- not atom9.
atom25 > not atom25 :- atom9.
not atom12 > atom12 :- not atom2.
not atom12 > atom12 :- atom2.
not atom22 > atom22 :- not atom9.
atom22 > not atom22 :- atom9.
atom13 > not atom13 :- not atom3.
atom13 > not atom13 :- atom3.
not atom27 > atom27 :- not atom9.
not atom27 > atom27 :- atom9.
not atom32 > atom32 :- not atom3.
not atom32 > atom32 :- atom3.
not atom4 > atom4 :- not atom9.
not atom4 > atom4 :- atom9.
atom6 > not atom6 :- not atom2.
not atom6 > atom6 :- atom2.
atom24 > not atom24 :- not atom3.
atom24 > not atom24 :- atom3.
atom5 > not atom5 :- not atom2.
atom5 > not atom5 :- atom2.
atom33 > not atom33 :- not atom3.
not atom33 > atom33 :- atom3.
not atom18 > atom18 :- not atom4.
atom18 > not atom18 :- atom4.
atom17 > not atom17 :- not atom2.
not atom17 > atom17 :- atom2.
atom19 > not atom19 :- not atom5.
atom19 > not atom19 :- atom5.
atom36 > not atom36 :- not atom4.
not atom36 > atom36 :- atom4.
atom11 > not atom11 :- not atom3.
atom11 > not atom11 :- atom3.
atom30 > not atom30 :- not atom2.
not atom30 > atom30 :- atom2.
atom14 > not atom14 :- not atom4.
not atom14 > atom14 :- atom4.
not atom21 > atom21 :- not atom3.
atom21 > not atom21 :- atom3.
not atom35 > atom35 :- not atom2.
atom35 > not atom35 :- atom2.
atom1 > not atom1 :- not atom5.
not atom1 > atom1 :- atom5.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
atom7 > not atom7 :- not atom2.
atom7 > not atom7 :- atom2.
