atom36 > not atom36.
atom1 > not atom1 :- not atom36.
atom1 > not atom1 :- atom36.
atom15 > not atom15 :- not atom36.
not atom15 > atom15 :- atom36.
not atom4 > atom4 :- not atom36, not atom15.
atom22 > not atom22 :- not atom1, not atom15.
not atom22 > atom22 :- atom1, not atom15.
atom23 > not atom23 :- not atom2, not atom15.
not atom23 > atom23 :- atom2, not atom15.
atom49 > not atom49 :- not atom1, not atom15.
not atom49 > atom49 :- atom1, not atom15.
atom6 > not atom6 :- not atom3, not atom15.
atom6 > not atom6 :- atom3, not atom15.
atom54 > not atom54 :- not atom1, not atom15.
atom54 > not atom54 :- atom1, not atom15.
atom50 > not atom50 :- not atom2, not atom15.
not atom50 > atom50 :- atom2, not atom15.
atom48 > not atom48 :- not atom2, not atom15.
atom48 > not atom48 :- atom2, not atom15.
atom25 > not atom25 :- not atom3, not atom15.
not atom25 > atom25 :- atom3, not atom15.
not atom56 > atom56 :- not atom2, not atom15.
atom56 > not atom56 :- atom2, not atom15.
not atom14 > atom14 :- not atom4, not atom15.
atom14 > not atom14 :- atom4, not atom15.
atom17 > not atom17 :- not atom3, not atom15.
not atom17 > atom17 :- atom3, not atom15.
not atom29 > atom29 :- not atom1, not atom15.
not atom29 > atom29 :- atom1, not atom15.
atom46 > not atom46 :- not atom4, not atom15.
not atom46 > atom46 :- atom4, not atom15.
not atom16 > atom16 :- not atom1, not atom15.
not atom16 > atom16 :- atom1, not atom15.
not atom10 > atom10 :- not atom2, not atom15.
atom10 > not atom10 :- atom2, not atom15.
atom43 > not atom43 :- not atom1, not atom15.
atom43 > not atom43 :- atom1, not atom15.
not atom45 > atom45 :- not atom2, not atom15.
not atom45 > atom45 :- atom2, not atom15.
atom55 > not atom55 :- not atom2, not atom15.
not atom55 > atom55 :- atom2, not atom15.
not atom51 > atom51 :- not atom4, not atom15.
not atom51 > atom51 :- atom4, not atom15.
not atom2 > atom2 :- atom15.
atom53 > not atom53 :- not atom1, atom15.
not atom53 > atom53 :- atom1, atom15.
not atom7 > atom7 :- not atom2, atom15.
not atom7 > atom7 :- atom2, atom15.
not atom48 > atom48 :- not atom1, atom15.
not atom48 > atom48 :- atom1, atom15.
not atom35 > atom35 :- not atom1, atom15.
not atom35 > atom35 :- atom1, atom15.
not atom21 > atom21 :- not atom2, atom15.
not atom21 > atom21 :- atom2, atom15.
not atom49 > atom49 :- not atom2, atom15.
atom49 > not atom49 :- atom2, atom15.
atom37 > not atom37 :- not atom1, atom15.
atom37 > not atom37 :- atom1, atom15.
not atom27 > atom27 :- not atom1, atom15.
atom27 > not atom27 :- atom1, atom15.
not atom8 > atom8 :- not atom1, atom15.
not atom8 > atom8 :- atom1, atom15.
atom58 > not atom58 :- not atom2, atom15.
atom58 > not atom58 :- atom2, atom15.
not atom39 > atom39 :- not atom1, atom15.
not atom39 > atom39 :- atom1, atom15.
not atom47 > atom47 :- not atom1, atom15.
not atom47 > atom47 :- atom1, atom15.
atom54 > not atom54 :- not atom1, atom15.
not atom54 > atom54 :- atom1, atom15.
atom13 > not atom13 :- not atom2, atom15.
not atom13 > atom13 :- atom2, atom15.
atom43 > not atom43 :- not atom8, atom15.
atom43 > not atom43 :- atom8, atom15.
not atom55 > atom55 :- not atom1, atom15.
atom55 > not atom55 :- atom1, atom15.
atom19 > not atom19 :- not atom1, atom15.
atom19 > not atom19 :- atom1, atom15.
atom10 > not atom10 :- not atom8, atom15.
atom10 > not atom10 :- atom8, atom15.
atom28 > not atom28 :- not atom2, atom15.
not atom28 > atom28 :- atom2, atom15.
not atom57 > atom57 :- not atom1, atom15.
not atom57 > atom57 :- atom1, atom15.
not atom60 > atom60 :- not atom1, atom15.
atom60 > not atom60 :- atom1, atom15.
atom9 > not atom9 :- not atom1, atom15.
atom9 > not atom9 :- atom1, atom15.
atom52 > not atom52 :- not atom2, atom15.
atom52 > not atom52 :- atom2, atom15.
not atom23 > atom23 :- not atom2, atom15.
atom23 > not atom23 :- atom2, atom15.
atom42 > not atom42 :- not atom7, atom15.
atom42 > not atom42 :- atom7, atom15.
not atom24 > atom24 :- not atom1, atom15.
atom24 > not atom24 :- atom1, atom15.
not atom50 > atom50 :- not atom9, atom15.
not atom50 > atom50 :- atom9, atom15.
atom59 > not atom59 :- not atom1, atom15.
atom59 > not atom59 :- atom1, atom15.
atom18 > not atom18 :- not atom8, atom15.
not atom18 > atom18 :- atom8, atom15.
not atom16 > atom16 :- not atom1, atom15.
atom16 > not atom16 :- atom1, atom15.
atom32 > not atom32 :- not atom1, atom15.
not atom32 > atom32 :- atom1, atom15.
atom26 > not atom26 :- not atom1, atom15.
not atom26 > atom26 :- atom1, atom15.
not atom40 > atom40 :- not atom7, atom15.
atom40 > not atom40 :- atom7, atom15.
not atom44 > atom44 :- not atom10, atom15.
atom44 > not atom44 :- atom10, atom15.
atom4 > not atom4 :- not atom8, atom15.
atom4 > not atom4 :- atom8, atom15.
atom6 > not atom6 :- not atom1, atom15.
not atom6 > atom6 :- atom1, atom15.
not atom29 > atom29 :- not atom6, atom15.
atom29 > not atom29 :- atom6, atom15.
atom5 > not atom5 :- not atom8, atom15.
not atom5 > atom5 :- atom8, atom15.
atom41 > not atom41 :- not atom5, atom15.
not atom41 > atom41 :- atom5, atom15.
not atom45 > atom45 :- not atom1, atom15.
not atom45 > atom45 :- atom1, atom15.
not atom22 > atom22 :- not atom2, atom15.
atom22 > not atom22 :- atom2, atom15.
atom31 > not atom31 :- not atom1, atom15.
atom31 > not atom31 :- atom1, atom15.
not atom11 > atom11 :- not atom5, atom15.
not atom11 > atom11 :- atom5, atom15.
not atom46 > atom46 :- not atom5, atom15.
atom46 > not atom46 :- atom5, atom15.
not atom33 > atom33 :- not atom2, atom15.
not atom33 > atom33 :- atom2, atom15.
not atom30 > atom30 :- not atom2, atom15.
atom30 > not atom30 :- atom2, atom15.
not atom38 > atom38 :- not atom1, atom15.
not atom38 > atom38 :- atom1, atom15.
not atom14 > atom14 :- not atom4, atom15.
atom14 > not atom14 :- atom4, atom15.
not atom34 > atom34 :- not atom1, atom15.
not atom34 > atom34 :- atom1, atom15.
atom12 > not atom12 :- not atom1, atom15.
atom12 > not atom12 :- atom1, atom15.
not atom3 > atom3 :- not atom1, atom15.
atom3 > not atom3 :- atom1, atom15.
atom51 > not atom51 :- not atom1, atom15.
not atom51 > atom51 :- atom1, atom15.
atom25 > not atom25 :- not atom2, atom15.
atom25 > not atom25 :- atom2, atom15.
not atom20 > atom20 :- not atom1, atom15.
not atom20 > atom20 :- atom1, atom15.
atom56 > not atom56 :- not atom2, atom15.
atom56 > not atom56 :- atom2, atom15.
not atom17 > atom17 :- not atom4, atom15.
atom17 > not atom17 :- atom4, atom15.
atom3 > not atom3.
not atom30 > atom30.
atom48 > not atom48.
not atom34 > atom34 :- not atom3.
not atom34 > atom34 :- atom3.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
not atom39 > atom39 :- not atom4.
not atom39 > atom39 :- atom4.
atom14 > not atom14 :- not atom30.
atom14 > not atom14 :- atom30.
not atom54 > atom54 :- not atom3.
atom54 > not atom54 :- atom3.
not atom18 > atom18 :- not atom30.
not atom18 > atom18 :- atom30.
atom47 > not atom47 :- not atom4.
not atom47 > atom47 :- atom4.
atom22 > not atom22 :- not atom3.
not atom22 > atom22 :- atom3.
not atom42 > atom42 :- not atom4.
not atom42 > atom42 :- atom4.
atom17 > not atom17 :- not atom14.
atom17 > not atom17 :- atom14.
not atom43 > atom43 :- not atom14.
not atom43 > atom43 :- atom14.
atom56 > not atom56 :- not atom14.
atom56 > not atom56 :- atom14.
not atom46 > atom46 :- not atom14.
atom46 > not atom46 :- atom14.
not atom7 > atom7 :- not atom3.
atom7 > not atom7 :- atom3.
not atom19 > atom19 :- not atom3.
not atom19 > atom19 :- atom3.
not atom57 > atom57 :- not atom4.
not atom57 > atom57 :- atom4.
atom40 > not atom40 :- not atom14.
atom40 > not atom40 :- atom14.
not atom33 > atom33 :- not atom3.
not atom33 > atom33 :- atom3.
not atom55 > atom55 :- not atom14.
atom55 > not atom55 :- atom14.
atom35 > not atom35 :- not atom3.
not atom35 > atom35 :- atom3.
not atom1 > atom1 :- not atom3.
not atom1 > atom1 :- atom3.
atom11 > not atom11 :- not atom4.
atom11 > not atom11 :- atom4.
not atom12 > atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
not atom2 > atom2 :- not atom7.
not atom2 > atom2 :- atom7.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
atom53 > not atom53 :- not atom2.
atom53 > not atom53 :- atom2.
not atom44 > atom44 :- not atom2.
not atom44 > atom44 :- atom2.
atom21 > not atom21 :- not atom2.
not atom21 > atom21 :- atom2.
atom31 > not atom31 :- not atom1.
atom31 > not atom31 :- atom1.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
atom51 > not atom51 :- not atom1.
not atom51 > atom51 :- atom1.
not atom9 > atom9 :- not atom1.
atom9 > not atom9 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom59 > atom59 :- not atom1.
atom59 > not atom59 :- atom1.
atom23 > not atom23 :- not atom2.
atom23 > not atom23 :- atom2.
atom6 > not atom6 :- not atom3.
atom6 > not atom6 :- atom3.
not atom36 > atom36 :- not atom1.
atom36 > not atom36 :- atom1.
atom28 > not atom28 :- not atom2.
atom28 > not atom28 :- atom2.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom16 > atom16 :- not atom3.
atom16 > not atom16 :- atom3.
not atom24 > atom24 :- not atom1.
not atom24 > atom24 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom60 > atom60 :- not atom2.
not atom60 > atom60 :- atom2.
not atom29 > atom29 :- not atom2.
atom29 > not atom29 :- atom2.
not atom45 > atom45 :- not atom2.
atom45 > not atom45 :- atom2.
not atom50 > atom50 :- not atom2.
atom50 > not atom50 :- atom2.
atom49 > not atom49 :- not atom1.
not atom49 > atom49 :- atom1.
atom15 > not atom15 :- not atom1.
not atom15 > atom15 :- atom1.
atom37 > not atom37 :- not atom2.
not atom37 > atom37 :- atom2.
atom58 > not atom58 :- not atom1.
atom58 > not atom58 :- atom1.
atom41 > not atom41 :- not atom1.
atom41 > not atom41 :- atom1.
atom25 > not atom25 :- not atom3.
atom25 > not atom25 :- atom3.
not atom20 > atom20 :- not atom1.
atom20 > not atom20 :- atom1.
not atom10 > atom10 :- not atom1.
atom10 > not atom10 :- atom1.
not atom5 > atom5 :- not atom1.
not atom5 > atom5 :- atom1.
