atom44 > not atom44.
atom33 > not atom33.
atom66 > not atom66 :- not atom33.
not atom66 > atom66 :- atom33.
not atom18 > atom18 :- not atom44.
not atom18 > atom18 :- atom44.
not atom43 > atom43 :- not atom33, atom18.
not atom42 > atom42 :- atom10, atom18.
atom8 > not atom8 :- not atom1, atom18.
atom8 > not atom8 :- atom1, atom18.
atom58 > not atom58 :- not atom8, atom18.
atom58 > not atom58 :- atom8, atom18.
not atom32 > atom32 :- not atom1, atom18.
not atom32 > atom32 :- atom1, atom18.
atom13 > not atom13 :- not atom8, atom18.
atom13 > not atom13 :- atom8, atom18.
atom52 > not atom52 :- not atom1, atom18.
not atom52 > atom52 :- atom1, atom18.
not atom19 > atom19 :- not atom8, atom18.
atom19 > not atom19 :- atom8, atom18.
atom34 > not atom34 :- not atom8, atom18.
not atom34 > atom34 :- atom8, atom18.
atom23 > not atom23 :- not atom1, atom18.
not atom23 > atom23 :- atom1, atom18.
not atom27 > atom27 :- not atom1, atom18.
not atom27 > atom27 :- atom1, atom18.
atom49 > not atom49 :- not atom1, atom18.
atom49 > not atom49 :- atom1, atom18.
not atom56 > atom56 :- not atom1, atom18.
atom56 > not atom56 :- atom1, atom18.
atom39 > not atom39 :- not atom10, atom18.
not atom39 > atom39 :- atom10, atom18.
atom68 > not atom68 :- not atom9, atom18.
atom68 > not atom68 :- atom9, atom18.
not atom30 > atom30 :- not atom1, atom18.
atom30 > not atom30 :- atom1, atom18.
not atom11 > atom11 :- not atom9, atom18.
atom11 > not atom11 :- atom9, atom18.
not atom37 > atom37 :- not atom1, atom18.
atom37 > not atom37 :- atom1, atom18.
not atom3 > atom3 :- not atom1, atom18.
atom3 > not atom3 :- atom1, atom18.
not atom64 > atom64 :- not atom1, atom18.
not atom64 > atom64 :- atom1, atom18.
atom17 > not atom17 :- not atom1, atom18.
atom17 > not atom17 :- atom1, atom18.
atom67 > not atom67 :- not atom1, atom18.
not atom67 > atom67 :- atom1, atom18.
atom45 > not atom45 :- not atom9, atom18.
atom45 > not atom45 :- atom9, atom18.
not atom21 > atom21 :- not atom3, atom18.
atom21 > not atom21 :- atom3, atom18.
not atom20 > atom20 :- not atom1, atom18.
atom20 > not atom20 :- atom1, atom18.
not atom72 > atom72 :- not atom3, atom18.
atom72 > not atom72 :- atom3, atom18.
not atom14 > atom14 :- not atom3, atom18.
not atom14 > atom14 :- atom3, atom18.
not atom74 > atom74 :- not atom3, atom18.
not atom74 > atom74 :- atom3, atom18.
not atom71 > atom71 :- not atom1, atom18.
atom71 > not atom71 :- atom1, atom18.
atom5 > not atom5 :- not atom9, atom18.
atom5 > not atom5 :- atom9, atom18.
not atom48 > atom48 :- not atom1, atom18.
not atom48 > atom48 :- atom1, atom18.
atom2 > not atom2 :- not atom1, atom18.
atom2 > not atom2 :- atom1, atom18.
not atom25 > atom25 :- not atom3, atom18.
atom25 > not atom25 :- atom3, atom18.
not atom22 > atom22 :- not atom3, atom18.
atom22 > not atom22 :- atom3, atom18.
not atom7 > atom7 :- not atom1, atom18.
not atom7 > atom7 :- atom1, atom18.
not atom76 > atom76 :- not atom1, atom18.
not atom76 > atom76 :- atom1, atom18.
atom65 > not atom65 :- not atom1, atom18.
not atom65 > atom65 :- atom1, atom18.
atom46 > not atom46 :- not atom2, atom18.
atom46 > not atom46 :- atom2, atom18.
atom26 > not atom26 :- not atom7, atom18.
not atom26 > atom26 :- atom7, atom18.
atom80 > not atom80 :- not atom1, atom18.
atom80 > not atom80 :- atom1, atom18.
atom36 > not atom36 :- not atom5, atom18.
atom36 > not atom36 :- atom5, atom18.
not atom54 > atom54 :- not atom2, atom18.
not atom54 > atom54 :- atom2, atom18.
atom12 > not atom12 :- not atom1, atom18.
not atom12 > atom12 :- atom1, atom18.
not atom4 > atom4 :- not atom3, atom18.
not atom4 > atom4 :- atom3, atom18.
not atom69 > atom69 :- not atom1, atom18.
atom69 > not atom69 :- atom1, atom18.
not atom61 > atom61 :- not atom1, atom18.
atom61 > not atom61 :- atom1, atom18.
atom24 > not atom24 :- not atom2, atom18.
not atom24 > atom24 :- atom2, atom18.
not atom38 > atom38 :- not atom1, atom18.
atom38 > not atom38 :- atom1, atom18.
not atom59 > atom59 :- not atom7, atom18.
not atom59 > atom59 :- atom7, atom18.
not atom31 > atom31 :- not atom3, atom18.
atom31 > not atom31 :- atom3, atom18.
not atom6 > atom6 :- not atom2, atom18.
not atom6 > atom6 :- atom2, atom18.
not atom15 > atom15 :- not atom1, atom18.
not atom15 > atom15 :- atom1, atom18.
not atom35 > atom35 :- not atom1, atom18.
not atom35 > atom35 :- atom1, atom18.
not atom57 > atom57 :- not atom4, atom18.
atom57 > not atom57 :- atom4, atom18.
not atom79 > atom79 :- not atom2, atom18.
atom79 > not atom79 :- atom2, atom18.
not atom50 > atom50 :- not atom33, not atom18.
not atom50 > atom50 :- atom33, not atom18.
atom64 > not atom64 :- not atom33, not atom18.
atom64 > not atom64 :- atom33, not atom18.
atom28 > not atom28 :- not atom33, not atom18.
not atom28 > atom28 :- atom33, not atom18.
not atom63 > atom63 :- not atom28, not atom18.
not atom63 > atom63 :- atom28, not atom18.
atom13 > not atom13 :- not atom63, not atom18.
atom13 > not atom13 :- atom63, not atom18.
not atom61 > atom61 :- not atom28, not atom18.
not atom61 > atom61 :- atom28, not atom18.
atom45 > not atom45 :- not atom13, not atom18.
atom45 > not atom45 :- atom13, not atom18.
atom70 > not atom70 :- not atom13, not atom18.
atom70 > not atom70 :- atom13, not atom18.
atom36 > not atom36 :- not atom13, not atom18.
atom36 > not atom36 :- atom13, not atom18.
atom43 > not atom43 :- not atom13, not atom18.
not atom43 > atom43 :- atom13, not atom18.
atom58 > not atom58 :- not atom13, not atom18.
atom58 > not atom58 :- atom13, not atom18.
atom15 > not atom15 :- not atom13, not atom18.
atom15 > not atom15 :- atom13, not atom18.
not atom52 > atom52 :- not atom15, not atom18.
atom52 > not atom52 :- atom15, not atom18.
atom62 > not atom62 :- not atom13, not atom18.
atom62 > not atom62 :- atom13, not atom18.
not atom21 > atom21 :- not atom28, not atom18.
not atom21 > atom21 :- atom28, not atom18.
not atom12 > atom12 :- not atom13, not atom18.
atom12 > not atom12 :- atom13, not atom18.
atom6 > not atom6 :- not atom28, not atom18.
not atom6 > atom6 :- atom28, not atom18.
not atom16 > atom16 :- not atom6, not atom18.
atom16 > not atom16 :- atom6, not atom18.
atom2 > not atom2 :- not atom12, not atom18.
atom2 > not atom2 :- atom12, not atom18.
atom77 > not atom77 :- not atom2, not atom18.
atom77 > not atom77 :- atom2, not atom18.
not atom71 > atom71 :- not atom2, not atom18.
not atom71 > atom71 :- atom2, not atom18.
atom76 > not atom76 :- not atom6, not atom18.
not atom76 > atom76 :- atom6, not atom18.
atom17 > not atom17 :- not atom2, not atom18.
not atom17 > atom17 :- atom2, not atom18.
not atom31 > atom31 :- not atom6, not atom18.
not atom31 > atom31 :- atom6, not atom18.
not atom10 > atom10 :- not atom2, not atom18.
not atom10 > atom10 :- atom2, not atom18.
not atom11 > atom11 :- not atom2, not atom18.
atom11 > not atom11 :- atom2, not atom18.
not atom23 > atom23 :- not atom2, not atom18.
atom23 > not atom23 :- atom2, not atom18.
not atom9 > atom9 :- not atom6, not atom18.
atom9 > not atom9 :- atom6, not atom18.
atom1 > not atom1 :- not atom6, not atom18.
atom1 > not atom1 :- atom6, not atom18.
atom7 > not atom7 :- not atom1, not atom18.
not atom7 > atom7 :- atom1, not atom18.
not atom35 > atom35 :- not atom1, not atom18.
atom35 > not atom35 :- atom1, not atom18.
atom34 > not atom34 :- not atom1, not atom18.
atom34 > not atom34 :- atom1, not atom18.
atom14 > not atom14 :- not atom1, not atom18.
atom14 > not atom14 :- atom1, not atom18.
atom40 > not atom40 :- not atom1, not atom18.
atom40 > not atom40 :- atom1, not atom18.
atom19 > not atom19 :- not atom7, not atom18.
atom19 > not atom19 :- atom7, not atom18.
not atom75 > atom75 :- not atom1, not atom18.
atom75 > not atom75 :- atom1, not atom18.
not atom59 > atom59 :- not atom2, not atom18.
atom59 > not atom59 :- atom2, not atom18.
atom78 > not atom78 :- not atom1, not atom18.
atom78 > not atom78 :- atom1, not atom18.
atom24 > not atom24 :- not atom1, not atom18.
not atom24 > atom24 :- atom1, not atom18.
not atom46 > atom46 :- not atom2, not atom18.
not atom46 > atom46 :- atom2, not atom18.
atom47 > not atom47 :- not atom6, not atom18.
atom47 > not atom47 :- atom6, not atom18.
atom37 > not atom37 :- not atom6, not atom18.
not atom37 > atom37 :- atom6, not atom18.
not atom22 > atom22 :- not atom6, not atom18.
atom22 > not atom22 :- atom6, not atom18.
not atom56 > atom56 :- not atom6, not atom18.
not atom56 > atom56 :- atom6, not atom18.
atom55 > not atom55 :- not atom1, not atom18.
not atom55 > atom55 :- atom1, not atom18.
atom79 > not atom79 :- not atom6, not atom18.
not atom79 > atom79 :- atom6, not atom18.
not atom42 > atom42 :- not atom1, not atom18.
not atom42 > atom42 :- atom1, not atom18.
not atom53 > atom53 :- not atom9, not atom18.
atom53 > not atom53 :- atom9, not atom18.
atom39 > not atom39 :- not atom1, not atom18.
atom39 > not atom39 :- atom1, not atom18.
atom54 > not atom54 :- not atom2, not atom18.
atom54 > not atom54 :- atom2, not atom18.
atom73 > not atom73 :- not atom1, not atom18.
not atom73 > atom73 :- atom1, not atom18.
not atom80 > atom80 :- not atom2, not atom18.
not atom80 > atom80 :- atom2, not atom18.
not atom29 > atom29 :- not atom2, not atom18.
atom29 > not atom29 :- atom2, not atom18.
atom65 > not atom65 :- not atom2, not atom18.
atom65 > not atom65 :- atom2, not atom18.
atom27 > not atom27 :- not atom1, not atom18.
not atom27 > atom27 :- atom1, not atom18.
not atom49 > atom49 :- not atom1, not atom18.
atom49 > not atom49 :- atom1, not atom18.
not atom68 > atom68 :- not atom1, not atom18.
not atom68 > atom68 :- atom1, not atom18.
atom51 > not atom51 :- not atom1, not atom18.
not atom51 > atom51 :- atom1, not atom18.
atom32 > not atom32 :- not atom1, not atom18.
atom32 > not atom32 :- atom1, not atom18.
not atom60 > atom60 :- not atom1, not atom18.
not atom60 > atom60 :- atom1, not atom18.
atom26 > not atom26 :- not atom6, not atom18.
not atom26 > atom26 :- atom6, not atom18.
not atom72 > atom72 :- not atom6, not atom18.
not atom72 > atom72 :- atom6, not atom18.
not atom48 > atom48 :- not atom1, not atom18.
not atom48 > atom48 :- atom1, not atom18.
atom25 > not atom25 :- not atom1, not atom18.
atom25 > not atom25 :- atom1, not atom18.
atom69 > not atom69 :- not atom2, not atom18.
not atom69 > atom69 :- atom2, not atom18.
not atom74 > atom74 :- not atom2, not atom18.
not atom74 > atom74 :- atom2, not atom18.
atom57 > not atom57 :- not atom1, not atom18.
atom57 > not atom57 :- atom1, not atom18.
not atom30 > atom30 :- not atom1, not atom18.
atom30 > not atom30 :- atom1, not atom18.
not atom3 > atom3 :- not atom1, not atom18.
not atom3 > atom3 :- atom1, not atom18.
not atom20 > atom20 :- not atom1, not atom18.
not atom20 > atom20 :- atom1, not atom18.
atom38 > not atom38 :- not atom1, not atom18.
not atom38 > atom38 :- atom1, not atom18.
not atom41 > atom41 :- not atom2, not atom18.
not atom41 > atom41 :- atom2, not atom18.
atom67 > not atom67 :- not atom2, not atom18.
not atom67 > atom67 :- atom2, not atom18.
atom4 > not atom4 :- not atom3, not atom18.
atom4 > not atom4 :- atom3, not atom18.
atom5 > not atom5 :- not atom2, not atom18.
not atom5 > atom5 :- atom2, not atom18.
not atom8 > atom8 :- not atom1, not atom18.
not atom8 > atom8 :- atom1, not atom18.
not atom11 > atom11.
not atom7 > atom7.
atom78 > not atom78.
not atom62 > atom62 :- not atom7.
not atom62 > atom62 :- atom7.
not atom53 > atom53 :- not atom62.
not atom53 > atom53 :- atom62.
atom55 > not atom55 :- not atom11.
atom55 > not atom55 :- atom11.
atom28 > not atom28 :- not atom7.
not atom28 > atom28 :- atom7.
atom15 > not atom15 :- not atom62.
atom15 > not atom15 :- atom62.
atom73 > not atom73 :- not atom11.
not atom73 > atom73 :- atom11.
atom13 > not atom13 :- not atom15.
not atom13 > atom13 :- atom15.
atom60 > not atom60 :- not atom7.
not atom60 > atom60 :- atom7.
atom27 > not atom27 :- not atom11.
not atom27 > atom27 :- atom11.
atom43 > not atom43 :- not atom11.
atom43 > not atom43 :- atom11.
atom16 > not atom16 :- not atom13.
not atom16 > atom16 :- atom13.
not atom66 > atom66 :- not atom53.
not atom66 > atom66 :- atom53.
not atom8 > atom8 :- not atom7.
not atom8 > atom8 :- atom7.
not atom9 > atom9 :- not atom8.
atom9 > not atom9 :- atom8.
not atom76 > atom76 :- not atom7.
atom76 > not atom76 :- atom7.
atom71 > not atom71 :- not atom7.
atom71 > not atom71 :- atom7.
atom68 > not atom68 :- not atom7.
atom68 > not atom68 :- atom7.
atom80 > not atom80 :- not atom11.
atom80 > not atom80 :- atom11.
not atom75 > atom75 :- not atom11.
atom75 > not atom75 :- atom11.
not atom5 > atom5 :- not atom7.
not atom5 > atom5 :- atom7.
atom10 > not atom10 :- not atom5.
not atom10 > atom10 :- atom5.
not atom22 > atom22 :- not atom7.
not atom22 > atom22 :- atom7.
not atom77 > atom77 :- not atom7.
atom77 > not atom77 :- atom7.
not atom39 > atom39 :- not atom5.
not atom39 > atom39 :- atom5.
not atom47 > atom47 :- not atom5.
atom47 > not atom47 :- atom5.
atom69 > not atom69 :- not atom5.
atom69 > not atom69 :- atom5.
not atom52 > atom52 :- not atom7.
not atom52 > atom52 :- atom7.
atom74 > not atom74 :- not atom7.
atom74 > not atom74 :- atom7.
atom56 > not atom56 :- not atom5.
not atom56 > atom56 :- atom5.
atom18 > not atom18 :- not atom5.
atom18 > not atom18 :- atom5.
not atom57 > atom57 :- not atom5.
not atom57 > atom57 :- atom5.
not atom30 > atom30 :- not atom5.
not atom30 > atom30 :- atom5.
not atom63 > atom63 :- not atom5.
not atom63 > atom63 :- atom5.
atom64 > not atom64 :- not atom5.
atom64 > not atom64 :- atom5.
atom44 > not atom44 :- not atom5.
not atom44 > atom44 :- atom5.
atom3 > not atom3 :- not atom7.
atom3 > not atom3 :- atom7.
not atom29 > atom29 :- not atom8.
atom29 > not atom29 :- atom8.
atom19 > not atom19 :- not atom3.
not atom19 > atom19 :- atom3.
not atom33 > atom33 :- not atom3.
atom33 > not atom33 :- atom3.
atom72 > not atom72 :- not atom3.
atom72 > not atom72 :- atom3.
not atom61 > atom61 :- not atom3.
atom61 > not atom61 :- atom3.
atom36 > not atom36 :- not atom7.
atom36 > not atom36 :- atom7.
atom79 > not atom79 :- not atom3.
not atom79 > atom79 :- atom3.
atom54 > not atom54 :- not atom3.
not atom54 > atom54 :- atom3.
not atom12 > atom12 :- not atom3.
not atom12 > atom12 :- atom3.
atom58 > not atom58 :- not atom7.
not atom58 > atom58 :- atom7.
atom6 > not atom6 :- not atom5.
atom6 > not atom6 :- atom5.
atom59 > not atom59 :- not atom6.
atom59 > not atom59 :- atom6.
not atom45 > atom45 :- not atom3.
atom45 > not atom45 :- atom3.
atom1 > not atom1 :- not atom3.
not atom1 > atom1 :- atom3.
not atom4 > atom4 :- not atom3.
atom4 > not atom4 :- atom3.
not atom46 > atom46 :- not atom1.
atom46 > not atom46 :- atom1.
atom31 > not atom31 :- not atom7.
atom31 > not atom31 :- atom7.
not atom65 > atom65 :- not atom1.
not atom65 > atom65 :- atom1.
not atom48 > atom48 :- not atom1.
atom48 > not atom48 :- atom1.
not atom40 > atom40 :- not atom1.
not atom40 > atom40 :- atom1.
atom20 > not atom20 :- not atom1.
atom20 > not atom20 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom32 > atom32 :- not atom4.
not atom32 > atom32 :- atom4.
not atom34 > atom34 :- not atom3.
atom34 > not atom34 :- atom3.
not atom38 > atom38 :- not atom5.
not atom38 > atom38 :- atom5.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom41 > atom41 :- not atom2.
atom41 > not atom41 :- atom2.
atom17 > not atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom70 > atom70 :- not atom3.
atom70 > not atom70 :- atom3.
not atom51 > atom51 :- not atom1.
not atom51 > atom51 :- atom1.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
atom24 > not atom24 :- not atom1.
atom24 > not atom24 :- atom1.
atom14 > not atom14 :- not atom5.
atom14 > not atom14 :- atom5.
atom37 > not atom37 :- not atom1.
atom37 > not atom37 :- atom1.
atom49 > not atom49 :- not atom1.
not atom49 > atom49 :- atom1.
not atom42 > atom42 :- not atom1.
atom42 > not atom42 :- atom1.
not atom26 > atom26 :- not atom1.
atom26 > not atom26 :- atom1.
not atom25 > atom25 :- not atom4.
not atom25 > atom25 :- atom4.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
atom67 > not atom67 :- not atom1.
not atom67 > atom67 :- atom1.
not atom23 > atom23 :- not atom1.
not atom23 > atom23 :- atom1.
