not atom29 > atom29.
atom62 > not atom62 :- not atom29.
not atom62 > atom62 :- atom29.
not atom12 > atom12 :- not atom62.
atom74 > not atom74 :- not atom12, not atom62.
not atom25 > atom25 :- not atom3, not atom62.
atom25 > not atom25 :- atom3, not atom62.
atom38 > not atom38 :- not atom5, not atom62.
atom38 > not atom38 :- atom5, not atom62.
not atom14 > atom14 :- not atom1, not atom62.
not atom14 > atom14 :- atom1, not atom62.
not atom31 > atom31 :- not atom5, not atom62.
not atom31 > atom31 :- atom5, not atom62.
not atom58 > atom58 :- not atom3, not atom62.
not atom58 > atom58 :- atom3, not atom62.
atom68 > not atom68 :- not atom1, not atom62.
atom68 > not atom68 :- atom1, not atom62.
not atom46 > atom46 :- not atom1, not atom62.
atom46 > not atom46 :- atom1, not atom62.
not atom30 > atom30 :- not atom9, not atom62.
not atom30 > atom30 :- atom9, not atom62.
atom60 > not atom60 :- not atom1, not atom62.
not atom60 > atom60 :- atom1, not atom62.
not atom4 > atom4 :- not atom3, not atom62.
atom4 > not atom4 :- atom3, not atom62.
atom76 > not atom76 :- not atom1, not atom62.
not atom76 > atom76 :- atom1, not atom62.
not atom19 > atom19 :- not atom1, not atom62.
not atom19 > atom19 :- atom1, not atom62.
not atom11 > atom11 :- not atom5, not atom62.
atom11 > not atom11 :- atom5, not atom62.
not atom44 > atom44 :- not atom1, not atom62.
atom44 > not atom44 :- atom1, not atom62.
not atom90 > atom90 :- not atom4, not atom62.
atom90 > not atom90 :- atom4, not atom62.
atom83 > not atom83 :- not atom1, not atom62.
atom83 > not atom83 :- atom1, not atom62.
not atom8 > atom8 :- not atom1, not atom62.
atom8 > not atom8 :- atom1, not atom62.
not atom88 > atom88 :- not atom1, not atom62.
atom88 > not atom88 :- atom1, not atom62.
not atom71 > atom71 :- not atom1, not atom62.
not atom71 > atom71 :- atom1, not atom62.
not atom34 > atom34 :- not atom1, not atom62.
not atom34 > atom34 :- atom1, not atom62.
not atom2 > atom2 :- not atom1, not atom62.
not atom2 > atom2 :- atom1, not atom62.
atom81 > not atom81 :- not atom1, not atom62.
not atom81 > atom81 :- atom1, not atom62.
not atom20 > atom20 :- not atom2, not atom62.
atom20 > not atom20 :- atom2, not atom62.
not atom37 > atom37 :- not atom1, not atom62.
not atom37 > atom37 :- atom1, not atom62.
not atom69 > atom69 :- not atom1, not atom62.
atom69 > not atom69 :- atom1, not atom62.
atom28 > not atom28 :- not atom1, not atom62.
atom28 > not atom28 :- atom1, not atom62.
not atom23 > atom23 :- not atom2, not atom62.
not atom23 > atom23 :- atom2, not atom62.
not atom22 > atom22 :- not atom1, not atom62.
atom22 > not atom22 :- atom1, not atom62.
not atom86 > atom86 :- not atom1, not atom62.
not atom86 > atom86 :- atom1, not atom62.
atom55 > not atom55 :- not atom2, not atom62.
not atom55 > atom55 :- atom2, not atom62.
atom15 > not atom15 :- not atom2, not atom62.
not atom15 > atom15 :- atom2, not atom62.
atom89 > not atom89 :- not atom2, not atom62.
atom89 > not atom89 :- atom2, not atom62.
atom26 > not atom26 :- not atom1, not atom62.
atom26 > not atom26 :- atom1, not atom62.
not atom75 > atom75 :- not atom3, not atom62.
not atom75 > atom75 :- atom3, not atom62.
not atom41 > atom41 :- not atom1, not atom62.
atom41 > not atom41 :- atom1, not atom62.
atom54 > not atom54 :- not atom1, not atom62.
atom54 > not atom54 :- atom1, not atom62.
atom18 > not atom18 :- not atom3, not atom62.
atom18 > not atom18 :- atom3, not atom62.
atom70 > not atom70 :- not atom2, not atom62.
atom70 > not atom70 :- atom2, not atom62.
atom72 > not atom72 :- not atom1, not atom62.
atom72 > not atom72 :- atom1, not atom62.
not atom57 > atom57 :- not atom1, not atom62.
not atom57 > atom57 :- atom1, not atom62.
not atom73 > atom73 :- not atom2, not atom62.
not atom73 > atom73 :- atom2, not atom62.
atom61 > not atom61 :- not atom2, not atom62.
not atom61 > atom61 :- atom2, not atom62.
atom84 > not atom84 :- not atom1, not atom62.
not atom84 > atom84 :- atom1, not atom62.
not atom64 > atom64 :- not atom2, not atom62.
not atom64 > atom64 :- atom2, not atom62.
atom52 > not atom52 :- not atom3, not atom62.
atom52 > not atom52 :- atom3, not atom62.
atom16 > not atom16 :- not atom3, not atom62.
atom16 > not atom16 :- atom3, not atom62.
atom43 > not atom43 :- not atom2, not atom62.
atom43 > not atom43 :- atom2, not atom62.
not atom10 > atom10 :- not atom1, not atom62.
atom10 > not atom10 :- atom1, not atom62.
atom48 > not atom48 :- not atom5, not atom62.
not atom48 > atom48 :- atom5, not atom62.
atom6 > not atom6 :- not atom3, not atom62.
atom6 > not atom6 :- atom3, not atom62.
not atom87 > atom87 :- not atom1, not atom62.
not atom87 > atom87 :- atom1, not atom62.
not atom13 > atom13 :- not atom1, not atom62.
atom13 > not atom13 :- atom1, not atom62.
atom56 > not atom56 :- not atom2, not atom62.
not atom56 > atom56 :- atom2, not atom62.
not atom45 > atom45 :- not atom2, not atom62.
atom45 > not atom45 :- atom2, not atom62.
not atom47 > atom47 :- not atom1, not atom62.
not atom47 > atom47 :- atom1, not atom62.
not atom27 > atom27 :- not atom5, not atom62.
not atom27 > atom27 :- atom5, not atom62.
atom79 > not atom79 :- not atom3, not atom62.
atom79 > not atom79 :- atom3, not atom62.
atom66 > not atom66 :- not atom1, not atom62.
not atom66 > atom66 :- atom1, not atom62.
not atom65 > atom65 :- not atom1, not atom62.
atom65 > not atom65 :- atom1, not atom62.
atom77 > not atom77 :- not atom2, not atom62.
not atom77 > atom77 :- atom2, not atom62.
not atom40 > atom40 :- not atom1, not atom62.
not atom40 > atom40 :- atom1, not atom62.
atom32 > not atom32 :- not atom3, not atom62.
atom32 > not atom32 :- atom3, not atom62.
atom78 > not atom78 :- not atom2, not atom62.
atom78 > not atom78 :- atom2, not atom62.
not atom85 > atom85 :- not atom1, not atom62.
atom85 > not atom85 :- atom1, not atom62.
not atom67 > atom67 :- not atom1, not atom62.
atom67 > not atom67 :- atom1, not atom62.
atom6 > not atom6 :- atom62.
not atom18 > atom18 :- not atom6, atom62.
not atom18 > atom18 :- atom6, atom62.
not atom56 > atom56 :- not atom18, atom62.
atom56 > not atom56 :- atom18, atom62.
atom4 > not atom4 :- not atom6, atom62.
not atom4 > atom4 :- atom6, atom62.
atom20 > not atom20 :- not atom18, atom62.
not atom20 > atom20 :- atom18, atom62.
not atom22 > atom22 :- not atom6, atom62.
atom22 > not atom22 :- atom6, atom62.
atom71 > not atom71 :- not atom18, atom62.
not atom71 > atom71 :- atom18, atom62.
atom35 > not atom35 :- not atom29, atom62.
atom35 > not atom35 :- atom29, atom62.
atom58 > not atom58 :- not atom4, atom62.
atom58 > not atom58 :- atom4, atom62.
not atom37 > atom37 :- not atom22, atom62.
atom37 > not atom37 :- atom22, atom62.
not atom85 > atom85 :- not atom6, atom62.
not atom85 > atom85 :- atom6, atom62.
atom43 > not atom43 :- not atom4, atom62.
atom43 > not atom43 :- atom4, atom62.
atom13 > not atom13 :- not atom6, atom62.
not atom13 > atom13 :- atom6, atom62.
atom70 > not atom70 :- not atom4, atom62.
not atom70 > atom70 :- atom4, atom62.
not atom44 > atom44 :- not atom4, atom62.
atom44 > not atom44 :- atom4, atom62.
not atom61 > atom61 :- not atom20, atom62.
atom61 > not atom61 :- atom20, atom62.
not atom47 > atom47 :- not atom4, atom62.
atom47 > not atom47 :- atom4, atom62.
atom25 > not atom25 :- not atom4, atom62.
atom25 > not atom25 :- atom4, atom62.
atom60 > not atom60 :- not atom4, atom62.
atom60 > not atom60 :- atom4, atom62.
atom34 > not atom34 :- not atom18, atom62.
not atom34 > atom34 :- atom18, atom62.
not atom82 > atom82 :- not atom4, atom62.
atom82 > not atom82 :- atom4, atom62.
not atom89 > atom89 :- not atom4, atom62.
atom89 > not atom89 :- atom4, atom62.
atom27 > not atom27 :- not atom4, atom62.
atom27 > not atom27 :- atom4, atom62.
not atom68 > atom68 :- not atom4, atom62.
atom68 > not atom68 :- atom4, atom62.
atom19 > not atom19 :- not atom6, atom62.
atom19 > not atom19 :- atom6, atom62.
atom53 > not atom53 :- not atom13, atom62.
not atom53 > atom53 :- atom13, atom62.
atom66 > not atom66 :- not atom4, atom62.
atom66 > not atom66 :- atom4, atom62.
not atom42 > atom42 :- not atom4, atom62.
atom42 > not atom42 :- atom4, atom62.
not atom31 > atom31 :- not atom6, atom62.
atom31 > not atom31 :- atom6, atom62.
not atom72 > atom72 :- not atom6, atom62.
atom72 > not atom72 :- atom6, atom62.
atom78 > not atom78 :- not atom13, atom62.
atom78 > not atom78 :- atom13, atom62.
not atom75 > atom75 :- not atom4, atom62.
not atom75 > atom75 :- atom4, atom62.
atom64 > not atom64 :- not atom13, atom62.
not atom64 > atom64 :- atom13, atom62.
not atom5 > atom5 :- not atom4, atom62.
not atom5 > atom5 :- atom4, atom62.
not atom23 > atom23 :- not atom6, atom62.
not atom23 > atom23 :- atom6, atom62.
atom55 > not atom55 :- not atom4, atom62.
atom55 > not atom55 :- atom4, atom62.
not atom16 > atom16 :- not atom4, atom62.
atom16 > not atom16 :- atom4, atom62.
not atom69 > atom69 :- not atom6, atom62.
not atom69 > atom69 :- atom6, atom62.
not atom67 > atom67 :- not atom4, atom62.
atom67 > not atom67 :- atom4, atom62.
not atom63 > atom63 :- not atom5, atom62.
atom63 > not atom63 :- atom5, atom62.
not atom11 > atom11 :- not atom4, atom62.
not atom11 > atom11 :- atom4, atom62.
not atom83 > atom83 :- not atom4, atom62.
not atom83 > atom83 :- atom4, atom62.
atom9 > not atom9 :- not atom5, atom62.
not atom9 > atom9 :- atom5, atom62.
not atom49 > atom49 :- not atom5, atom62.
not atom49 > atom49 :- atom5, atom62.
not atom54 > atom54 :- not atom4, atom62.
atom54 > not atom54 :- atom4, atom62.
not atom57 > atom57 :- not atom11, atom62.
not atom57 > atom57 :- atom11, atom62.
atom28 > not atom28 :- not atom6, atom62.
not atom28 > atom28 :- atom6, atom62.
not atom74 > atom74 :- not atom5, atom62.
atom74 > not atom74 :- atom5, atom62.
atom14 > not atom14 :- not atom5, atom62.
not atom14 > atom14 :- atom5, atom62.
atom76 > not atom76 :- not atom5, atom62.
not atom76 > atom76 :- atom5, atom62.
not atom10 > atom10 :- not atom5, atom62.
not atom10 > atom10 :- atom5, atom62.
not atom40 > atom40 :- not atom4, atom62.
atom40 > not atom40 :- atom4, atom62.
atom50 > not atom50 :- not atom5, atom62.
not atom50 > atom50 :- atom5, atom62.
not atom81 > atom81 :- not atom4, atom62.
atom81 > not atom81 :- atom4, atom62.
not atom24 > atom24 :- not atom4, atom62.
not atom24 > atom24 :- atom4, atom62.
atom51 > not atom51 :- not atom4, atom62.
not atom51 > atom51 :- atom4, atom62.
atom77 > not atom77 :- not atom4, atom62.
atom77 > not atom77 :- atom4, atom62.
atom45 > not atom45 :- not atom6, atom62.
atom45 > not atom45 :- atom6, atom62.
atom30 > not atom30 :- not atom5, atom62.
atom30 > not atom30 :- atom5, atom62.
not atom86 > atom86 :- not atom5, atom62.
not atom86 > atom86 :- atom5, atom62.
atom32 > not atom32 :- not atom4, atom62.
atom32 > not atom32 :- atom4, atom62.
atom7 > not atom7 :- not atom4, atom62.
not atom7 > atom7 :- atom4, atom62.
not atom36 > atom36 :- not atom4, atom62.
not atom36 > atom36 :- atom4, atom62.
not atom79 > atom79 :- not atom9, atom62.
atom79 > not atom79 :- atom9, atom62.
atom33 > not atom33 :- not atom4, atom62.
atom33 > not atom33 :- atom4, atom62.
atom87 > not atom87 :- not atom4, atom62.
atom87 > not atom87 :- atom4, atom62.
atom26 > not atom26 :- not atom6, atom62.
atom26 > not atom26 :- atom6, atom62.
not atom48 > atom48 :- not atom4, atom62.
atom48 > not atom48 :- atom4, atom62.
not atom84 > atom84 :- not atom4, atom62.
atom84 > not atom84 :- atom4, atom62.
not atom90 > atom90 :- not atom4, atom62.
atom90 > not atom90 :- atom4, atom62.
atom52 > not atom52 :- not atom6, atom62.
atom52 > not atom52 :- atom6, atom62.
not atom38 > atom38 :- not atom4, atom62.
not atom38 > atom38 :- atom4, atom62.
atom39 > not atom39 :- not atom6, atom62.
atom39 > not atom39 :- atom6, atom62.
atom21 > not atom21 :- not atom4, atom62.
not atom21 > atom21 :- atom4, atom62.
atom46 > not atom46 :- not atom4, atom62.
not atom46 > atom46 :- atom4, atom62.
not atom2 > atom2 :- not atom4, atom62.
not atom2 > atom2 :- atom4, atom62.
atom17 > not atom17 :- not atom5, atom62.
atom17 > not atom17 :- atom5, atom62.
atom1 > not atom1 :- not atom4, atom62.
atom1 > not atom1 :- atom4, atom62.
atom59 > not atom59 :- not atom7, atom62.
atom59 > not atom59 :- atom7, atom62.
not atom65 > atom65 :- not atom1, atom62.
atom65 > not atom65 :- atom1, atom62.
atom12 > not atom12 :- not atom2, atom62.
atom12 > not atom12 :- atom2, atom62.
atom41 > not atom41 :- not atom1, atom62.
not atom41 > atom41 :- atom1, atom62.
not atom15 > atom15 :- not atom1, atom62.
atom15 > not atom15 :- atom1, atom62.
not atom88 > atom88 :- not atom1, atom62.
not atom88 > atom88 :- atom1, atom62.
atom80 > not atom80 :- not atom4, atom62.
not atom80 > atom80 :- atom4, atom62.
atom3 > not atom3 :- not atom1, atom62.
atom3 > not atom3 :- atom1, atom62.
atom8 > not atom8 :- not atom2, atom62.
atom8 > not atom8 :- atom2, atom62.
atom73 > not atom73 :- not atom3, atom62.
not atom73 > atom73 :- atom3, atom62.
not atom53 > atom53.
not atom69 > atom69 :- not atom53.
not atom69 > atom69 :- atom53.
atom14 > not atom14 :- not atom69.
not atom14 > atom14 :- atom69.
not atom56 > atom56 :- not atom69.
atom56 > not atom56 :- atom69.
atom45 > not atom45 :- not atom14.
not atom45 > atom45 :- atom14.
not atom18 > atom18 :- not atom14.
atom18 > not atom18 :- atom14.
not atom84 > atom84 :- not atom18.
not atom84 > atom84 :- atom18.
not atom82 > atom82 :- not atom14.
not atom82 > atom82 :- atom14.
not atom87 > atom87 :- not atom18.
not atom87 > atom87 :- atom18.
not atom24 > atom24 :- not atom14.
atom24 > not atom24 :- atom14.
atom16 > not atom16 :- not atom18.
atom16 > not atom16 :- atom18.
atom41 > not atom41 :- not atom16.
not atom41 > atom41 :- atom16.
atom52 > not atom52 :- not atom14.
atom52 > not atom52 :- atom14.
atom51 > not atom51 :- not atom16.
not atom51 > atom51 :- atom16.
not atom25 > atom25 :- not atom16.
atom25 > not atom25 :- atom16.
atom67 > not atom67 :- not atom14.
not atom67 > atom67 :- atom14.
atom72 > not atom72 :- not atom14.
not atom72 > atom72 :- atom14.
atom9 > not atom9 :- not atom41.
atom9 > not atom9 :- atom41.
not atom30 > atom30 :- not atom16.
atom30 > not atom30 :- atom16.
not atom60 > atom60 :- not atom14.
not atom60 > atom60 :- atom14.
not atom88 > atom88 :- not atom9.
atom88 > not atom88 :- atom9.
atom66 > not atom66 :- not atom9.
atom66 > not atom66 :- atom9.
not atom21 > atom21 :- not atom9.
atom21 > not atom21 :- atom9.
atom8 > not atom8 :- not atom21.
not atom8 > atom8 :- atom21.
not atom42 > atom42 :- not atom8.
atom42 > not atom42 :- atom8.
atom13 > not atom13 :- not atom30.
atom13 > not atom13 :- atom30.
atom54 > not atom54 :- not atom8.
not atom54 > atom54 :- atom8.
atom81 > not atom81 :- not atom8.
not atom81 > atom81 :- atom8.
not atom65 > atom65 :- not atom8.
atom65 > not atom65 :- atom8.
atom3 > not atom3 :- not atom8.
not atom3 > atom3 :- atom8.
atom58 > not atom58 :- not atom3.
not atom58 > atom58 :- atom3.
atom44 > not atom44 :- not atom3.
atom44 > not atom44 :- atom3.
atom68 > not atom68 :- not atom3.
not atom68 > atom68 :- atom3.
atom48 > not atom48 :- not atom9.
atom48 > not atom48 :- atom9.
not atom61 > atom61 :- not atom8.
not atom61 > atom61 :- atom8.
atom29 > not atom29 :- not atom9.
atom29 > not atom29 :- atom9.
atom80 > not atom80 :- not atom3.
atom80 > not atom80 :- atom3.
atom78 > not atom78 :- not atom13.
not atom78 > atom78 :- atom13.
atom55 > not atom55 :- not atom14.
atom55 > not atom55 :- atom14.
not atom49 > atom49 :- not atom8.
not atom49 > atom49 :- atom8.
not atom5 > atom5 :- not atom9.
atom5 > not atom5 :- atom9.
not atom75 > atom75 :- not atom5.
not atom75 > atom75 :- atom5.
not atom19 > atom19 :- not atom9.
not atom19 > atom19 :- atom9.
not atom31 > atom31 :- not atom5.
atom31 > not atom31 :- atom5.
not atom4 > atom4 :- not atom3.
not atom4 > atom4 :- atom3.
not atom37 > atom37 :- not atom4.
atom37 > not atom37 :- atom4.
atom79 > not atom79 :- not atom4.
not atom79 > atom79 :- atom4.
atom7 > not atom7 :- not atom4.
not atom7 > atom7 :- atom4.
atom15 > not atom15 :- not atom3.
not atom15 > atom15 :- atom3.
not atom47 > atom47 :- not atom4.
atom47 > not atom47 :- atom4.
not atom63 > atom63 :- not atom5.
not atom63 > atom63 :- atom5.
atom40 > not atom40 :- not atom3.
not atom40 > atom40 :- atom3.
atom26 > not atom26 :- not atom4.
atom26 > not atom26 :- atom4.
atom23 > not atom23 :- not atom3.
atom23 > not atom23 :- atom3.
not atom43 > atom43 :- not atom3.
not atom43 > atom43 :- atom3.
atom2 > not atom2 :- not atom4.
atom2 > not atom2 :- atom4.
atom12 > not atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom57 > not atom57 :- not atom2.
atom57 > not atom57 :- atom2.
atom64 > not atom64 :- not atom3.
atom64 > not atom64 :- atom3.
not atom33 > atom33 :- not atom2.
not atom33 > atom33 :- atom2.
atom89 > not atom89 :- not atom2.
not atom89 > atom89 :- atom2.
not atom50 > atom50 :- not atom2.
atom50 > not atom50 :- atom2.
atom90 > not atom90 :- not atom4.
atom90 > not atom90 :- atom4.
not atom73 > atom73 :- not atom2.
not atom73 > atom73 :- atom2.
atom32 > not atom32 :- not atom2.
not atom32 > atom32 :- atom2.
atom34 > not atom34 :- not atom7.
atom34 > not atom34 :- atom7.
not atom85 > atom85 :- not atom4.
not atom85 > atom85 :- atom4.
atom70 > not atom70 :- not atom2.
not atom70 > atom70 :- atom2.
atom10 > not atom10 :- not atom3.
atom10 > not atom10 :- atom3.
not atom36 > atom36 :- not atom4.
not atom36 > atom36 :- atom4.
not atom39 > atom39 :- not atom2.
not atom39 > atom39 :- atom2.
atom17 > not atom17 :- not atom2.
atom17 > not atom17 :- atom2.
atom28 > not atom28 :- not atom3.
atom28 > not atom28 :- atom3.
atom77 > not atom77 :- not atom3.
not atom77 > atom77 :- atom3.
atom46 > not atom46 :- not atom2.
not atom46 > atom46 :- atom2.
not atom22 > atom22 :- not atom2.
atom22 > not atom22 :- atom2.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
atom83 > not atom83 :- not atom2.
atom83 > not atom83 :- atom2.
atom38 > not atom38 :- not atom2.
atom38 > not atom38 :- atom2.
atom86 > not atom86 :- not atom7.
not atom86 > atom86 :- atom7.
not atom20 > atom20 :- not atom2.
atom20 > not atom20 :- atom2.
not atom62 > atom62 :- not atom2.
not atom62 > atom62 :- atom2.
not atom59 > atom59 :- not atom2.
not atom59 > atom59 :- atom2.
atom74 > not atom74 :- not atom2.
atom74 > not atom74 :- atom2.
atom76 > not atom76 :- not atom3.
atom76 > not atom76 :- atom3.
atom71 > not atom71 :- not atom2.
atom71 > not atom71 :- atom2.
atom1 > not atom1 :- not atom3.
atom1 > not atom1 :- atom3.
not atom6 > atom6 :- not atom1.
atom6 > not atom6 :- atom1.
not atom11 > atom11 :- not atom2.
atom11 > not atom11 :- atom2.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
