atom43 > not atom43.
atom18 > not atom18 :- not atom43.
atom18 > not atom18 :- atom43.
atom23 > not atom23 :- not atom43, atom18.
atom33 > not atom33 :- atom9, not atom18.
not atom8 > atom8 :- not atom6, not atom18.
not atom8 > atom8 :- atom6, not atom18.
atom38 > not atom38 :- not atom6, not atom18.
atom38 > not atom38 :- atom6, not atom18.
atom14 > not atom14 :- not atom6, not atom18.
atom14 > not atom14 :- atom6, not atom18.
not atom48 > atom48 :- not atom8, not atom18.
not atom48 > atom48 :- atom8, not atom18.
not atom49 > atom49 :- not atom6, not atom18.
not atom49 > atom49 :- atom6, not atom18.
atom17 > not atom17 :- not atom6, not atom18.
not atom17 > atom17 :- atom6, not atom18.
not atom44 > atom44 :- not atom6, not atom18.
atom44 > not atom44 :- atom6, not atom18.
not atom45 > atom45 :- not atom6, not atom18.
not atom45 > atom45 :- atom6, not atom18.
atom56 > not atom56 :- not atom6, not atom18.
not atom56 > atom56 :- atom6, not atom18.
not atom1 > atom1 :- not atom6, not atom18.
atom1 > not atom1 :- atom6, not atom18.
atom15 > not atom15 :- not atom8, not atom18.
atom15 > not atom15 :- atom8, not atom18.
atom55 > not atom55 :- not atom1, not atom18.
atom55 > not atom55 :- atom1, not atom18.
not atom26 > atom26 :- not atom15, not atom18.
not atom26 > atom26 :- atom15, not atom18.
atom52 > not atom52 :- not atom1, not atom18.
not atom52 > atom52 :- atom1, not atom18.
not atom4 > atom4 :- not atom1, not atom18.
not atom4 > atom4 :- atom1, not atom18.
atom31 > not atom31 :- not atom1, not atom18.
atom31 > not atom31 :- atom1, not atom18.
not atom20 > atom20 :- not atom7, not atom18.
not atom20 > atom20 :- atom7, not atom18.
atom2 > not atom2 :- not atom4, not atom18.
not atom2 > atom2 :- atom4, not atom18.
not atom11 > atom11 :- not atom2, not atom18.
atom11 > not atom11 :- atom2, not atom18.
not atom42 > atom42 :- not atom1, not atom18.
not atom42 > atom42 :- atom1, not atom18.
not atom27 > atom27 :- not atom2, not atom18.
not atom27 > atom27 :- atom2, not atom18.
atom54 > not atom54 :- not atom4, not atom18.
not atom54 > atom54 :- atom4, not atom18.
not atom50 > atom50 :- not atom1, not atom18.
atom50 > not atom50 :- atom1, not atom18.
not atom13 > atom13 :- not atom1, not atom18.
atom13 > not atom13 :- atom1, not atom18.
atom41 > not atom41 :- not atom1, not atom18.
not atom41 > atom41 :- atom1, not atom18.
not atom19 > atom19 :- not atom1, not atom18.
not atom19 > atom19 :- atom1, not atom18.
not atom23 > atom23 :- not atom6, not atom18.
not atom23 > atom23 :- atom6, not atom18.
not atom51 > atom51 :- not atom1, not atom18.
not atom51 > atom51 :- atom1, not atom18.
atom22 > not atom22 :- not atom1, not atom18.
not atom22 > atom22 :- atom1, not atom18.
atom40 > not atom40 :- not atom4, not atom18.
atom40 > not atom40 :- atom4, not atom18.
not atom3 > atom3 :- not atom1, not atom18.
atom3 > not atom3 :- atom1, not atom18.
atom58 > not atom58 :- not atom1, not atom18.
not atom58 > atom58 :- atom1, not atom18.
not atom10 > atom10 :- not atom2, not atom18.
atom10 > not atom10 :- atom2, not atom18.
atom32 > not atom32 :- not atom1, not atom18.
atom32 > not atom32 :- atom1, not atom18.
atom5 > not atom5 :- not atom3, not atom18.
not atom5 > atom5 :- atom3, not atom18.
not atom39 > atom39 :- not atom1, not atom18.
atom39 > not atom39 :- atom1, not atom18.
atom30 > not atom30 :- not atom1, not atom18.
not atom30 > atom30 :- atom1, not atom18.
not atom28 > atom28 :- not atom3, not atom18.
not atom28 > atom28 :- atom3, not atom18.
atom59 > not atom59 :- not atom2, not atom18.
not atom59 > atom59 :- atom2, not atom18.
not atom16 > atom16.
not atom12 > atom12 :- not atom16.
not atom12 > atom12 :- atom16.
atom29 > not atom29 :- not atom12.
not atom29 > atom29 :- atom12.
not atom43 > atom43 :- not atom16.
atom43 > not atom43 :- atom16.
atom18 > not atom18 :- not atom43.
not atom18 > atom18 :- atom43.
atom49 > not atom49 :- not atom12.
not atom49 > atom49 :- atom12.
atom40 > not atom40 :- not atom12.
atom40 > not atom40 :- atom12.
atom52 > not atom52 :- not atom12.
atom52 > not atom52 :- atom12.
atom6 > not atom6 :- not atom18.
not atom6 > atom6 :- atom18.
not atom47 > atom47 :- not atom12.
not atom47 > atom47 :- atom12.
not atom17 > atom17 :- not atom6.
not atom17 > atom17 :- atom6.
atom26 > not atom26 :- not atom18.
atom26 > not atom26 :- atom18.
atom37 > not atom37 :- not atom12.
not atom37 > atom37 :- atom12.
not atom19 > atom19 :- not atom12.
atom19 > not atom19 :- atom12.
not atom3 > atom3 :- not atom17.
atom3 > not atom3 :- atom17.
not atom41 > atom41 :- not atom3.
atom41 > not atom41 :- atom3.
not atom1 > atom1 :- not atom16.
atom1 > not atom1 :- atom16.
not atom28 > atom28 :- not atom1.
atom28 > not atom28 :- atom1.
atom14 > not atom14 :- not atom1.
atom14 > not atom14 :- atom1.
not atom56 > atom56 :- not atom1.
atom56 > not atom56 :- atom1.
atom20 > not atom20 :- not atom1.
atom20 > not atom20 :- atom1.
atom59 > not atom59 :- not atom12.
not atom59 > atom59 :- atom12.
not atom53 > atom53 :- not atom1.
not atom53 > atom53 :- atom1.
atom2 > not atom2 :- not atom6.
not atom2 > atom2 :- atom6.
not atom4 > atom4 :- not atom1.
atom4 > not atom4 :- atom1.
atom57 > not atom57 :- not atom1.
not atom57 > atom57 :- atom1.
not atom44 > atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom11 > atom11 :- not atom2.
not atom11 > atom11 :- atom2.
atom46 > not atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom30 > atom30 :- not atom3.
atom30 > not atom30 :- atom3.
atom24 > not atom24 :- not atom2.
not atom24 > atom24 :- atom2.
atom7 > not atom7 :- not atom1.
not atom7 > atom7 :- atom1.
not atom38 > atom38 :- not atom3.
atom38 > not atom38 :- atom3.
not atom51 > atom51 :- not atom2.
atom51 > not atom51 :- atom2.
atom25 > not atom25 :- not atom4.
atom25 > not atom25 :- atom4.
not atom50 > atom50 :- not atom2.
atom50 > not atom50 :- atom2.
not atom39 > atom39 :- not atom3.
not atom39 > atom39 :- atom3.
atom35 > not atom35 :- not atom1.
atom35 > not atom35 :- atom1.
not atom45 > atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom5 > not atom5 :- not atom3.
atom5 > not atom5 :- atom3.
not atom58 > atom58 :- not atom2.
atom58 > not atom58 :- atom2.
atom60 > not atom60 :- not atom2.
atom60 > not atom60 :- atom2.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
not atom10 > atom10 :- not atom3.
atom10 > not atom10 :- atom3.
atom9 > not atom9 :- not atom2.
not atom9 > atom9 :- atom2.
not atom55 > atom55 :- not atom2.
not atom55 > atom55 :- atom2.
atom48 > not atom48 :- not atom4.
not atom48 > atom48 :- atom4.
atom42 > not atom42 :- not atom1.
not atom42 > atom42 :- atom1.
not atom15 > atom15 :- not atom3.
not atom15 > atom15 :- atom3.
not atom34 > atom34 :- not atom1.
atom34 > not atom34 :- atom1.
not atom32 > atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom27 > atom27 :- not atom4.
not atom27 > atom27 :- atom4.
not atom31 > atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom54 > atom54 :- not atom1.
atom54 > not atom54 :- atom1.
not atom13 > atom13 :- not atom3.
atom13 > not atom13 :- atom3.
not atom8 > atom8 :- not atom4.
atom8 > not atom8 :- atom4.
atom33 > not atom33 :- not atom1.
atom33 > not atom33 :- atom1.
not atom36 > atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom23 > not atom23 :- not atom1.
not atom23 > atom23 :- atom1.
atom21 > not atom21 :- not atom2.
not atom21 > atom21 :- atom2.
