atom20 > not atom20.
not atom34 > atom34 :- not atom20.
atom34 > not atom34 :- atom20.
not atom2 > atom2 :- not atom20.
atom2 > not atom2 :- atom20.
not atom21 > atom21 :- not atom20.
not atom21 > atom21 :- atom20.
atom17 > not atom17 :- not atom21.
not atom12 > atom12 :- not atom2, not atom21.
atom9 > not atom9 :- not atom3.
atom9 > not atom9 :- atom3.
not atom20 > atom20 :- not atom9.
not atom20 > atom20 :- atom9.
atom7 > not atom7 :- not atom1.
not atom7 > atom7 :- atom1.
atom38 > not atom38 :- not atom1.
not atom38 > atom38 :- atom1.
atom5 > not atom5 :- not atom1.
not atom5 > atom5 :- atom1.
not atom18 > atom18 :- not atom5.
atom18 > not atom18 :- atom5.
atom2 > not atom2 :- not atom1.
not atom2 > atom2 :- atom1.
not atom4 > atom4 :- not atom1.
not atom4 > atom4 :- atom1.
not atom21 > atom21 :- not atom2.
not atom21 > atom21 :- atom2.
atom37 > not atom37 :- not atom7.
not atom37 > atom37 :- atom7.
not atom8 > atom8 :- not atom2.
atom8 > not atom8 :- atom2.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
not atom32 > atom32 :- not atom2.
not atom32 > atom32 :- atom2.
not atom24 > atom24 :- not atom1.
not atom24 > atom24 :- atom1.
not atom11 > atom11 :- not atom2.
not atom11 > atom11 :- atom2.
atom14 > not atom14 :- not atom2.
atom14 > not atom14 :- atom2.
atom28 > not atom28 :- not atom2.
atom28 > not atom28 :- atom2.
not atom15 > atom15 :- not atom4.
not atom15 > atom15 :- atom4.
atom34 > not atom34 :- not atom1.
atom34 > not atom34 :- atom1.
not atom36 > atom36 :- not atom1.
not atom36 > atom36 :- atom1.
atom22 > not atom22 :- not atom1.
not atom22 > atom22 :- atom1.
atom25 > not atom25 :- not atom1.
not atom25 > atom25 :- atom1.
not atom12 > atom12 :- not atom5.
atom12 > not atom12 :- atom5.
atom23 > not atom23 :- not atom4.
atom23 > not atom23 :- atom4.
not atom27 > atom27 :- not atom1.
atom27 > not atom27 :- atom1.
atom39 > not atom39 :- not atom2.
atom39 > not atom39 :- atom2.
