atom90 > not atom90.
atom64 > not atom64.
atom68 > not atom68 :- not atom90, atom64.
not atom50 > atom50 :- not atom8, atom64.
not atom50 > atom50 :- atom8, atom64.
atom73 > not atom73 :- not atom8, atom64.
atom73 > not atom73 :- atom8, atom64.
not atom22 > atom22 :- not atom4, atom64.
not atom22 > atom22 :- atom4, atom64.
not atom34 > atom34 :- not atom5, atom64.
not atom34 > atom34 :- atom5, atom64.
not atom89 > atom89 :- not atom4, atom64.
atom89 > not atom89 :- atom4, atom64.
not atom46 > atom46 :- not atom4, atom64.
not atom46 > atom46 :- atom4, atom64.
atom11 > not atom11 :- not atom8, atom64.
atom11 > not atom11 :- atom8, atom64.
not atom24 > atom24 :- not atom5, atom64.
atom24 > not atom24 :- atom5, atom64.
atom81 > not atom81 :- not atom4, atom64.
atom81 > not atom81 :- atom4, atom64.
not atom9 > atom9 :- not atom5, atom64.
atom9 > not atom9 :- atom5, atom64.
not atom52 > atom52 :- not atom5, atom64.
not atom52 > atom52 :- atom5, atom64.
atom78 > not atom78 :- not atom8, atom64.
not atom78 > atom78 :- atom8, atom64.
atom53 > not atom53 :- not atom4, atom64.
not atom53 > atom53 :- atom4, atom64.
not atom42 > atom42 :- not atom6, atom64.
not atom42 > atom42 :- atom6, atom64.
atom44 > not atom44 :- not atom8, atom64.
atom44 > not atom44 :- atom8, atom64.
atom1 > not atom1 :- not atom4, atom64.
not atom1 > atom1 :- atom4, atom64.
not atom12 > atom12 :- not atom4, atom64.
not atom12 > atom12 :- atom4, atom64.
atom23 > not atom23 :- not atom4, atom64.
not atom23 > atom23 :- atom4, atom64.
atom40 > not atom40 :- not atom1, atom64.
not atom40 > atom40 :- atom1, atom64.
atom43 > not atom43 :- not atom1, atom64.
atom43 > not atom43 :- atom1, atom64.
atom36 > not atom36 :- not atom5, atom64.
not atom36 > atom36 :- atom5, atom64.
atom65 > not atom65 :- not atom1, atom64.
atom65 > not atom65 :- atom1, atom64.
atom15 > not atom15 :- not atom1, atom64.
atom15 > not atom15 :- atom1, atom64.
atom16 > not atom16 :- not atom4, atom64.
atom16 > not atom16 :- atom4, atom64.
atom60 > not atom60 :- not atom1, atom64.
not atom60 > atom60 :- atom1, atom64.
not atom72 > atom72 :- not atom5, atom64.
atom72 > not atom72 :- atom5, atom64.
not atom71 > atom71 :- not atom1, atom64.
atom71 > not atom71 :- atom1, atom64.
atom26 > not atom26 :- not atom4, atom64.
not atom26 > atom26 :- atom4, atom64.
not atom62 > atom62 :- not atom1, atom64.
not atom62 > atom62 :- atom1, atom64.
not atom14 > atom14 :- not atom1, atom64.
not atom14 > atom14 :- atom1, atom64.
not atom3 > atom3 :- not atom1, atom64.
not atom3 > atom3 :- atom1, atom64.
not atom47 > atom47 :- not atom5, atom64.
not atom47 > atom47 :- atom5, atom64.
not atom70 > atom70 :- not atom1, atom64.
not atom70 > atom70 :- atom1, atom64.
not atom20 > atom20 :- not atom8, atom64.
atom20 > not atom20 :- atom8, atom64.
not atom84 > atom84 :- not atom1, atom64.
atom84 > not atom84 :- atom1, atom64.
atom31 > not atom31 :- not atom3, atom64.
atom31 > not atom31 :- atom3, atom64.
atom82 > not atom82 :- not atom1, atom64.
atom82 > not atom82 :- atom1, atom64.
atom66 > not atom66 :- not atom1, atom64.
atom66 > not atom66 :- atom1, atom64.
not atom49 > atom49 :- not atom3, atom64.
atom49 > not atom49 :- atom3, atom64.
not atom74 > atom74 :- not atom1, atom64.
atom74 > not atom74 :- atom1, atom64.
not atom37 > atom37 :- not atom1, atom64.
atom37 > not atom37 :- atom1, atom64.
atom2 > not atom2 :- not atom3, atom64.
atom2 > not atom2 :- atom3, atom64.
atom28 > not atom28 :- not atom3, atom64.
atom28 > not atom28 :- atom3, atom64.
atom7 > not atom7 :- not atom1, atom64.
not atom7 > atom7 :- atom1, atom64.
not atom56 > atom56 :- not atom3, atom64.
atom56 > not atom56 :- atom3, atom64.
not atom45 > atom45 :- not atom2, atom64.
atom45 > not atom45 :- atom2, atom64.
atom76 > not atom76 :- not atom3, atom64.
atom76 > not atom76 :- atom3, atom64.
not atom19 > atom19 :- not atom3, atom64.
not atom19 > atom19 :- atom3, atom64.
not atom54 > atom54 :- not atom1, atom64.
not atom54 > atom54 :- atom1, atom64.
atom38 > not atom38 :- not atom1, atom64.
atom38 > not atom38 :- atom1, atom64.
not atom18 > atom18 :- not atom2, atom64.
not atom18 > atom18 :- atom2, atom64.
not atom30 > atom30 :- not atom2, atom64.
not atom30 > atom30 :- atom2, atom64.
not atom25 > atom25 :- not atom1, atom64.
not atom25 > atom25 :- atom1, atom64.
atom21 > not atom21 :- not atom2, atom64.
not atom21 > atom21 :- atom2, atom64.
atom53 > not atom53 :- not atom64.
not atom47 > atom47 :- not atom90, not atom64.
atom47 > not atom47 :- atom90, not atom64.
atom28 > not atom28 :- not atom64.
not atom29 > atom29 :- not atom64.
atom77 > not atom77 :- not atom29, not atom64.
atom77 > not atom77 :- atom29, not atom64.
atom89 > not atom89 :- not atom28, not atom64.
atom89 > not atom89 :- atom28, not atom64.
not atom2 > atom2 :- not atom28, not atom64.
atom2 > not atom2 :- atom28, not atom64.
not atom56 > atom56 :- not atom2, not atom64.
atom56 > not atom56 :- atom2, not atom64.
not atom49 > atom49 :- not atom28, not atom64.
not atom49 > atom49 :- atom28, not atom64.
not atom30 > atom30 :- not atom2, not atom64.
not atom30 > atom30 :- atom2, not atom64.
atom36 > not atom36 :- not atom30, not atom64.
not atom36 > atom36 :- atom30, not atom64.
atom59 > not atom59 :- not atom2, not atom64.
not atom59 > atom59 :- atom2, not atom64.
atom43 > not atom43 :- not atom28, not atom64.
atom43 > not atom43 :- atom28, not atom64.
atom83 > not atom83 :- not atom2, not atom64.
atom83 > not atom83 :- atom2, not atom64.
not atom54 > atom54 :- not atom28, not atom64.
not atom54 > atom54 :- atom28, not atom64.
not atom87 > atom87 :- not atom2, not atom64.
atom87 > not atom87 :- atom2, not atom64.
not atom38 > atom38 :- not atom28, not atom64.
not atom38 > atom38 :- atom28, not atom64.
not atom22 > atom22 :- not atom2, not atom64.
atom22 > not atom22 :- atom2, not atom64.
not atom80 > atom80 :- not atom22, not atom64.
atom80 > not atom80 :- atom22, not atom64.
atom71 > not atom71 :- not atom22, not atom64.
not atom71 > atom71 :- atom22, not atom64.
atom61 > not atom61 :- not atom2, not atom64.
not atom61 > atom61 :- atom2, not atom64.
not atom17 > atom17 :- not atom30, not atom64.
not atom17 > atom17 :- atom30, not atom64.
not atom19 > atom19 :- not atom22, not atom64.
not atom19 > atom19 :- atom22, not atom64.
not atom11 > atom11 :- not atom2, not atom64.
not atom11 > atom11 :- atom2, not atom64.
not atom33 > atom33 :- not atom2, not atom64.
not atom33 > atom33 :- atom2, not atom64.
atom34 > not atom34 :- not atom19, not atom64.
atom34 > not atom34 :- atom19, not atom64.
not atom72 > atom72 :- not atom11, not atom64.
atom72 > not atom72 :- atom11, not atom64.
not atom75 > atom75 :- not atom2, not atom64.
not atom75 > atom75 :- atom2, not atom64.
atom12 > not atom12 :- not atom11, not atom64.
atom12 > not atom12 :- atom11, not atom64.
not atom81 > atom81 :- not atom2, not atom64.
not atom81 > atom81 :- atom2, not atom64.
atom27 > not atom27 :- not atom29, not atom64.
atom27 > not atom27 :- atom29, not atom64.
not atom32 > atom32 :- not atom11, not atom64.
atom32 > not atom32 :- atom11, not atom64.
atom66 > not atom66 :- not atom2, not atom64.
not atom66 > atom66 :- atom2, not atom64.
atom25 > not atom25 :- not atom12, not atom64.
atom25 > not atom25 :- atom12, not atom64.
not atom70 > atom70 :- not atom19, not atom64.
atom70 > not atom70 :- atom19, not atom64.
atom10 > not atom10 :- not atom12, not atom64.
not atom10 > atom10 :- atom12, not atom64.
atom4 > not atom4 :- not atom2, not atom64.
not atom4 > atom4 :- atom2, not atom64.
not atom18 > atom18 :- not atom2, not atom64.
not atom18 > atom18 :- atom2, not atom64.
not atom45 > atom45 :- not atom10, not atom64.
atom45 > not atom45 :- atom10, not atom64.
not atom31 > atom31 :- not atom2, not atom64.
atom31 > not atom31 :- atom2, not atom64.
atom69 > not atom69 :- not atom2, not atom64.
atom69 > not atom69 :- atom2, not atom64.
not atom26 > atom26 :- not atom4, not atom64.
not atom26 > atom26 :- atom4, not atom64.
atom65 > not atom65 :- not atom2, not atom64.
not atom65 > atom65 :- atom2, not atom64.
atom58 > not atom58 :- not atom10, not atom64.
not atom58 > atom58 :- atom10, not atom64.
not atom82 > atom82 :- not atom17, not atom64.
not atom82 > atom82 :- atom17, not atom64.
not atom62 > atom62 :- not atom10, not atom64.
not atom62 > atom62 :- atom10, not atom64.
not atom84 > atom84 :- not atom22, not atom64.
not atom84 > atom84 :- atom22, not atom64.
not atom76 > atom76 :- not atom2, not atom64.
not atom76 > atom76 :- atom2, not atom64.
not atom20 > atom20 :- not atom2, not atom64.
atom20 > not atom20 :- atom2, not atom64.
atom57 > not atom57 :- not atom4, not atom64.
not atom57 > atom57 :- atom4, not atom64.
atom78 > not atom78 :- not atom2, not atom64.
atom78 > not atom78 :- atom2, not atom64.
atom7 > not atom7 :- not atom2, not atom64.
not atom7 > atom7 :- atom2, not atom64.
not atom50 > atom50 :- not atom4, not atom64.
not atom50 > atom50 :- atom4, not atom64.
not atom39 > atom39 :- not atom2, not atom64.
not atom39 > atom39 :- atom2, not atom64.
atom5 > not atom5 :- not atom12, not atom64.
not atom5 > atom5 :- atom12, not atom64.
not atom74 > atom74 :- not atom27, not atom64.
atom74 > not atom74 :- atom27, not atom64.
not atom8 > atom8 :- not atom2, not atom64.
atom8 > not atom8 :- atom2, not atom64.
atom44 > not atom44 :- not atom4, not atom64.
not atom44 > atom44 :- atom4, not atom64.
atom51 > not atom51 :- not atom2, not atom64.
not atom51 > atom51 :- atom2, not atom64.
not atom9 > atom9 :- not atom8, not atom64.
not atom9 > atom9 :- atom8, not atom64.
not atom21 > atom21 :- not atom2, not atom64.
atom21 > not atom21 :- atom2, not atom64.
atom13 > not atom13 :- not atom5, not atom64.
not atom13 > atom13 :- atom5, not atom64.
not atom48 > atom48 :- not atom7, not atom64.
not atom48 > atom48 :- atom7, not atom64.
not atom41 > atom41 :- not atom7, not atom64.
not atom41 > atom41 :- atom7, not atom64.
not atom86 > atom86 :- not atom2, not atom64.
atom86 > not atom86 :- atom2, not atom64.
atom42 > not atom42 :- not atom2, not atom64.
not atom42 > atom42 :- atom2, not atom64.
atom46 > not atom46 :- not atom5, not atom64.
atom46 > not atom46 :- atom5, not atom64.
not atom85 > atom85 :- not atom4, not atom64.
atom85 > not atom85 :- atom4, not atom64.
not atom40 > atom40 :- not atom2, not atom64.
not atom40 > atom40 :- atom2, not atom64.
not atom63 > atom63 :- not atom2, not atom64.
not atom63 > atom63 :- atom2, not atom64.
atom23 > not atom23 :- not atom2, not atom64.
atom23 > not atom23 :- atom2, not atom64.
not atom79 > atom79 :- not atom4, not atom64.
not atom79 > atom79 :- atom4, not atom64.
atom24 > not atom24 :- not atom8, not atom64.
not atom24 > atom24 :- atom8, not atom64.
not atom60 > atom60 :- not atom2, not atom64.
atom60 > not atom60 :- atom2, not atom64.
atom16 > not atom16 :- not atom2, not atom64.
not atom16 > atom16 :- atom2, not atom64.
not atom73 > atom73 :- not atom2, not atom64.
atom73 > not atom73 :- atom2, not atom64.
atom52 > not atom52 :- not atom4, not atom64.
not atom52 > atom52 :- atom4, not atom64.
atom14 > not atom14 :- not atom2, not atom64.
not atom14 > atom14 :- atom2, not atom64.
not atom35 > atom35 :- not atom2, not atom64.
atom35 > not atom35 :- atom2, not atom64.
atom68 > not atom68 :- not atom7, not atom64.
not atom68 > atom68 :- atom7, not atom64.
atom1 > not atom1 :- not atom8, not atom64.
not atom1 > atom1 :- atom8, not atom64.
atom55 > not atom55 :- not atom1, not atom64.
not atom55 > atom55 :- atom1, not atom64.
not atom37 > atom37 :- not atom1, not atom64.
atom37 > not atom37 :- atom1, not atom64.
atom6 > not atom6 :- not atom7, not atom64.
atom6 > not atom6 :- atom7, not atom64.
not atom67 > atom67 :- not atom1, not atom64.
not atom67 > atom67 :- atom1, not atom64.
atom15 > not atom15 :- not atom1, not atom64.
not atom15 > atom15 :- atom1, not atom64.
atom88 > not atom88 :- not atom6, not atom64.
not atom88 > atom88 :- atom6, not atom64.
atom3 > not atom3 :- not atom4, not atom64.
atom3 > not atom3 :- atom4, not atom64.
not atom86 > atom86.
not atom44 > atom44 :- not atom86.
atom44 > not atom44 :- atom86.
atom18 > not atom18.
atom43 > not atom43 :- not atom18.
not atom43 > atom43 :- atom18.
atom47 > not atom47.
atom54 > not atom54 :- not atom43.
not atom54 > atom54 :- atom43.
not atom63 > atom63 :- not atom18.
not atom63 > atom63 :- atom18.
atom23 > not atom23 :- not atom63.
atom23 > not atom23 :- atom63.
not atom56 > atom56 :- not atom43.
not atom56 > atom56 :- atom43.
not atom32 > atom32 :- not atom18.
not atom32 > atom32 :- atom18.
atom22 > not atom22 :- not atom23.
atom22 > not atom22 :- atom23.
atom37 > not atom37 :- not atom32.
not atom37 > atom37 :- atom32.
atom21 > not atom21 :- not atom32.
not atom21 > atom21 :- atom32.
not atom5 > atom5 :- not atom18.
not atom5 > atom5 :- atom18.
not atom8 > atom8 :- not atom21.
not atom8 > atom8 :- atom21.
atom6 > not atom6 :- not atom21.
not atom6 > atom6 :- atom21.
not atom57 > atom57 :- not atom5.
atom57 > not atom57 :- atom5.
atom50 > not atom50 :- not atom5.
not atom50 > atom50 :- atom5.
atom34 > not atom34 :- not atom6.
not atom34 > atom34 :- atom6.
atom36 > not atom36 :- not atom23.
atom36 > not atom36 :- atom23.
atom24 > not atom24 :- not atom5.
not atom24 > atom24 :- atom5.
atom53 > not atom53 :- not atom6.
not atom53 > atom53 :- atom6.
not atom80 > atom80 :- not atom6.
atom80 > not atom80 :- atom6.
not atom85 > atom85 :- not atom6.
not atom85 > atom85 :- atom6.
not atom73 > atom73 :- not atom8.
not atom73 > atom73 :- atom8.
not atom67 > atom67 :- not atom5.
atom67 > not atom67 :- atom5.
atom28 > not atom28 :- not atom6.
atom28 > not atom28 :- atom6.
not atom70 > atom70 :- not atom5.
atom70 > not atom70 :- atom5.
not atom7 > atom7 :- not atom5.
atom7 > not atom7 :- atom5.
not atom17 > atom17 :- not atom5.
not atom17 > atom17 :- atom5.
atom13 > not atom13 :- not atom7.
not atom13 > atom13 :- atom7.
atom58 > not atom58 :- not atom5.
not atom58 > atom58 :- atom5.
atom84 > not atom84 :- not atom7.
atom84 > not atom84 :- atom7.
atom2 > not atom2 :- not atom5.
atom2 > not atom2 :- atom5.
not atom76 > atom76 :- not atom2.
atom76 > not atom76 :- atom2.
atom40 > not atom40 :- not atom2.
not atom40 > atom40 :- atom2.
atom65 > not atom65 :- not atom5.
atom65 > not atom65 :- atom5.
atom20 > not atom20 :- not atom2.
not atom20 > atom20 :- atom2.
not atom71 > atom71 :- not atom5.
not atom71 > atom71 :- atom5.
not atom46 > atom46 :- not atom6.
atom46 > not atom46 :- atom6.
atom45 > not atom45 :- not atom5.
atom45 > not atom45 :- atom5.
not atom74 > atom74 :- not atom2.
atom74 > not atom74 :- atom2.
not atom49 > atom49 :- not atom2.
atom49 > not atom49 :- atom2.
atom42 > not atom42 :- not atom5.
atom42 > not atom42 :- atom5.
not atom90 > atom90 :- not atom5.
atom90 > not atom90 :- atom5.
atom83 > not atom83 :- not atom2.
atom83 > not atom83 :- atom2.
not atom75 > atom75 :- not atom2.
atom75 > not atom75 :- atom2.
atom38 > not atom38 :- not atom2.
not atom38 > atom38 :- atom2.
not atom81 > atom81 :- not atom2.
atom81 > not atom81 :- atom2.
not atom25 > atom25 :- not atom2.
atom25 > not atom25 :- atom2.
atom4 > not atom4 :- not atom2.
atom4 > not atom4 :- atom2.
not atom66 > atom66 :- not atom2.
atom66 > not atom66 :- atom2.
not atom77 > atom77 :- not atom4.
atom77 > not atom77 :- atom4.
atom62 > not atom62 :- not atom2.
atom62 > not atom62 :- atom2.
atom31 > not atom31 :- not atom2.
not atom31 > atom31 :- atom2.
atom41 > not atom41 :- not atom4.
not atom41 > atom41 :- atom4.
atom55 > not atom55 :- not atom4.
atom55 > not atom55 :- atom4.
atom89 > not atom89 :- not atom5.
atom89 > not atom89 :- atom5.
not atom39 > atom39 :- not atom2.
atom39 > not atom39 :- atom2.
not atom9 > atom9 :- not atom2.
not atom9 > atom9 :- atom2.
atom60 > not atom60 :- not atom13.
atom60 > not atom60 :- atom13.
atom48 > not atom48 :- not atom4.
atom48 > not atom48 :- atom4.
atom64 > not atom64 :- not atom2.
not atom64 > atom64 :- atom2.
not atom14 > atom14 :- not atom2.
not atom14 > atom14 :- atom2.
not atom12 > atom12 :- not atom2.
not atom12 > atom12 :- atom2.
atom59 > not atom59 :- not atom2.
atom59 > not atom59 :- atom2.
not atom10 > atom10 :- not atom2.
not atom10 > atom10 :- atom2.
atom82 > not atom82 :- not atom4.
not atom82 > atom82 :- atom4.
atom68 > not atom68 :- not atom4.
atom68 > not atom68 :- atom4.
atom29 > not atom29 :- not atom2.
atom29 > not atom29 :- atom2.
not atom26 > atom26 :- not atom4.
atom26 > not atom26 :- atom4.
atom35 > not atom35 :- not atom6.
atom35 > not atom35 :- atom6.
atom51 > not atom51 :- not atom2.
atom51 > not atom51 :- atom2.
atom33 > not atom33 :- not atom5.
not atom33 > atom33 :- atom5.
atom27 > not atom27 :- not atom2.
not atom27 > atom27 :- atom2.
not atom87 > atom87 :- not atom2.
atom87 > not atom87 :- atom2.
atom3 > not atom3 :- not atom6.
not atom3 > atom3 :- atom6.
not atom69 > atom69 :- not atom3.
not atom69 > atom69 :- atom3.
not atom88 > atom88 :- not atom2.
atom88 > not atom88 :- atom2.
atom78 > not atom78 :- not atom2.
atom78 > not atom78 :- atom2.
not atom16 > atom16 :- not atom2.
not atom16 > atom16 :- atom2.
atom19 > not atom19 :- not atom2.
atom19 > not atom19 :- atom2.
atom61 > not atom61 :- not atom4.
atom61 > not atom61 :- atom4.
atom52 > not atom52 :- not atom6.
atom52 > not atom52 :- atom6.
atom1 > not atom1 :- not atom3.
not atom1 > atom1 :- atom3.
atom11 > not atom11 :- not atom8.
not atom11 > atom11 :- atom8.
atom72 > not atom72 :- not atom1.
not atom72 > atom72 :- atom1.
atom30 > not atom30 :- not atom2.
not atom30 > atom30 :- atom2.
atom79 > not atom79 :- not atom1.
not atom79 > atom79 :- atom1.
not atom15 > atom15 :- not atom3.
atom15 > not atom15 :- atom3.
