not atom40 > atom40.
not atom33 > atom33.
not atom21 > atom21 :- not atom40, not atom33.
not atom30 > atom30 :- atom2, not atom33.
atom23 > not atom23 :- not atom5, not atom33.
atom23 > not atom23 :- atom5, not atom33.
not atom7 > atom7 :- not atom1, not atom33.
not atom7 > atom7 :- atom1, not atom33.
atom35 > not atom35 :- not atom1, not atom33.
not atom35 > atom35 :- atom1, not atom33.
atom27 > not atom27 :- not atom1, not atom33.
atom27 > not atom27 :- atom1, not atom33.
atom12 > not atom12 :- not atom1, not atom33.
atom12 > not atom12 :- atom1, not atom33.
atom8 > not atom8 :- not atom40, atom33.
not atom8 > atom8 :- atom40, atom33.
atom15 > not atom15 :- atom33.
atom6 > not atom6 :- not atom8, atom33.
not atom6 > atom6 :- atom8, atom33.
not atom12 > atom12 :- not atom6, atom33.
atom12 > not atom12 :- atom6, atom33.
not atom23 > atom23 :- not atom6, atom33.
atom23 > not atom23 :- atom6, atom33.
atom37 > not atom37 :- atom33.
atom35 > not atom35 :- not atom6, atom33.
atom35 > not atom35 :- atom6, atom33.
not atom1 > atom1 :- not atom6, atom33.
atom1 > not atom1 :- atom6, atom33.
atom18 > not atom18 :- not atom6, atom33.
not atom18 > atom18 :- atom6, atom33.
atom17 > not atom17 :- not atom6, atom33.
atom17 > not atom17 :- atom6, atom33.
atom24 > not atom24 :- not atom1, atom33.
atom24 > not atom24 :- atom1, atom33.
not atom16 > atom16 :- not atom12, atom33.
atom16 > not atom16 :- atom12, atom33.
not atom13 > atom13 :- not atom6, atom33.
atom13 > not atom13 :- atom6, atom33.
not atom25 > atom25 :- not atom1, atom33.
not atom25 > atom25 :- atom1, atom33.
not atom31 > atom31 :- not atom1, atom33.
not atom31 > atom31 :- atom1, atom33.
atom26 > not atom26 :- not atom12, atom33.
not atom26 > atom26 :- atom12, atom33.
not atom10 > atom10 :- not atom6, atom33.
not atom10 > atom10 :- atom6, atom33.
atom14 > not atom14 :- not atom15, atom33.
not atom14 > atom14 :- atom15, atom33.
not atom38 > atom38 :- not atom1, atom33.
atom38 > not atom38 :- atom1, atom33.
atom20 > not atom20 :- not atom6, atom33.
atom20 > not atom20 :- atom6, atom33.
atom5 > not atom5 :- not atom1, atom33.
not atom5 > atom5 :- atom1, atom33.
not atom32 > atom32 :- not atom1, atom33.
atom32 > not atom32 :- atom1, atom33.
not atom27 > atom27 :- not atom1, atom33.
atom27 > not atom27 :- atom1, atom33.
atom7 > not atom7 :- not atom5, atom33.
atom7 > not atom7 :- atom5, atom33.
not atom39 > atom39 :- not atom1, atom33.
atom39 > not atom39 :- atom1, atom33.
atom28 > not atom28 :- not atom6, atom33.
atom28 > not atom28 :- atom6, atom33.
atom21 > not atom21 :- not atom6, atom33.
not atom21 > atom21 :- atom6, atom33.
atom2 > not atom2 :- not atom6, atom33.
atom2 > not atom2 :- atom6, atom33.
not atom3 > atom3 :- not atom2, atom33.
atom3 > not atom3 :- atom2, atom33.
not atom22 > atom22 :- not atom1, atom33.
atom22 > not atom22 :- atom1, atom33.
atom30 > not atom30 :- not atom1, atom33.
not atom30 > atom30 :- atom1, atom33.
atom29 > not atom29 :- not atom1, atom33.
atom29 > not atom29 :- atom1, atom33.
atom34 > not atom34 :- not atom1, atom33.
atom34 > not atom34 :- atom1, atom33.
not atom36 > atom36 :- not atom2, atom33.
not atom36 > atom36 :- atom2, atom33.
atom11 > not atom11 :- not atom1, atom33.
not atom11 > atom11 :- atom1, atom33.
not atom9 > atom9 :- not atom1, atom33.
not atom9 > atom9 :- atom1, atom33.
atom4 > not atom4 :- not atom2, atom33.
atom4 > not atom4 :- atom2, atom33.
atom19 > not atom19 :- not atom7, atom33.
not atom19 > atom19 :- atom7, atom33.
atom23 > not atom23.
not atom28 > atom28.
not atom32 > atom32.
atom17 > not atom17 :- not atom32.
not atom17 > atom17 :- atom32.
not atom33 > atom33 :- not atom17.
not atom33 > atom33 :- atom17.
atom16 > not atom16 :- not atom17.
not atom16 > atom16 :- atom17.
atom3 > not atom3 :- not atom17.
not atom3 > atom3 :- atom17.
not atom24 > atom24 :- not atom17.
not atom24 > atom24 :- atom17.
atom14 > not atom14 :- not atom3.
not atom14 > atom14 :- atom3.
atom5 > not atom5 :- not atom14.
atom5 > not atom5 :- atom14.
atom7 > not atom7 :- not atom14.
not atom7 > atom7 :- atom14.
not atom26 > atom26 :- not atom3.
not atom26 > atom26 :- atom3.
not atom15 > atom15 :- not atom5.
atom15 > not atom15 :- atom5.
atom2 > not atom2 :- not atom7.
not atom2 > atom2 :- atom7.
not atom1 > atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom4 > not atom4 :- not atom1.
atom4 > not atom4 :- atom1.
not atom30 > atom30 :- not atom2.
atom30 > not atom30 :- atom2.
atom29 > not atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom6 > atom6 :- not atom1.
not atom6 > atom6 :- atom1.
not atom8 > atom8 :- not atom2.
not atom8 > atom8 :- atom2.
atom12 > not atom12 :- not atom5.
atom12 > not atom12 :- atom5.
atom25 > not atom25 :- not atom3.
atom25 > not atom25 :- atom3.
not atom37 > atom37 :- not atom1.
not atom37 > atom37 :- atom1.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
not atom9 > atom9 :- not atom1.
atom9 > not atom9 :- atom1.
not atom34 > atom34 :- not atom2.
atom34 > not atom34 :- atom2.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom19 > atom19 :- not atom3.
atom19 > not atom19 :- atom3.
atom38 > not atom38 :- not atom1.
not atom38 > atom38 :- atom1.
not atom39 > atom39 :- not atom4.
atom39 > not atom39 :- atom4.
atom22 > not atom22 :- not atom3.
atom22 > not atom22 :- atom3.
not atom27 > atom27 :- not atom1.
not atom27 > atom27 :- atom1.
atom36 > not atom36 :- not atom3.
not atom36 > atom36 :- atom3.
atom31 > not atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom21 > atom21 :- not atom3.
atom21 > not atom21 :- atom3.
not atom13 > atom13 :- not atom1.
not atom13 > atom13 :- atom1.
atom20 > not atom20 :- not atom1.
not atom20 > atom20 :- atom1.
atom10 > not atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom40 > atom40 :- not atom4.
not atom40 > atom40 :- atom4.
