not atom21 > atom21.
not atom51 > atom51 :- atom21.
not atom14 > atom14 :- not atom51, atom21.
not atom29 > atom29 :- not atom4, not atom21.
atom29 > not atom29 :- atom4, not atom21.
not atom9 > atom9 :- not atom1, not atom21.
not atom9 > atom9 :- atom1, not atom21.
not atom75 > atom75 :- not atom50, not atom21.
not atom75 > atom75 :- atom50, not atom21.
not atom14 > atom14 :- not atom1, not atom21.
atom14 > not atom14 :- atom1, not atom21.
atom69 > not atom69 :- not atom1, not atom21.
not atom69 > atom69 :- atom1, not atom21.
atom83 > not atom83 :- not atom1, not atom21.
not atom83 > atom83 :- atom1, not atom21.
not atom79 > atom79 :- not atom11, not atom21.
not atom79 > atom79 :- atom11, not atom21.
atom81 > not atom81 :- not atom1, not atom21.
atom81 > not atom81 :- atom1, not atom21.
atom77 > not atom77 :- not atom1, not atom21.
atom77 > not atom77 :- atom1, not atom21.
not atom6 > atom6 :- not atom1, not atom21.
atom6 > not atom6 :- atom1, not atom21.
not atom26 > atom26 :- not atom1, not atom21.
not atom26 > atom26 :- atom1, not atom21.
atom60 > not atom60 :- not atom1, not atom21.
atom60 > not atom60 :- atom1, not atom21.
not atom43 > atom43 :- not atom11, not atom21.
atom43 > not atom43 :- atom11, not atom21.
not atom89 > atom89 :- not atom1, not atom21.
not atom89 > atom89 :- atom1, not atom21.
not atom90 > atom90 :- not atom1, not atom21.
atom90 > not atom90 :- atom1, not atom21.
not atom70 > atom70 :- not atom1, not atom21.
atom70 > not atom70 :- atom1, not atom21.
atom65 > not atom65 :- not atom4, not atom21.
not atom65 > atom65 :- atom4, not atom21.
atom76 > not atom76 :- not atom1, not atom21.
atom76 > not atom76 :- atom1, not atom21.
not atom36 > atom36 :- not atom1, not atom21.
atom36 > not atom36 :- atom1, not atom21.
not atom71 > atom71 :- not atom9, not atom21.
atom71 > not atom71 :- atom9, not atom21.
not atom51 > atom51 :- not atom11, not atom21.
not atom51 > atom51 :- atom11, not atom21.
atom55 > not atom55 :- not atom9, not atom21.
atom55 > not atom55 :- atom9, not atom21.
atom59 > not atom59 :- not atom1, not atom21.
atom59 > not atom59 :- atom1, not atom21.
not atom13 > atom13 :- not atom26, not atom21.
not atom13 > atom13 :- atom26, not atom21.
atom82 > not atom82 :- not atom4, not atom21.
not atom82 > atom82 :- atom4, not atom21.
not atom62 > atom62 :- not atom6, not atom21.
atom62 > not atom62 :- atom6, not atom21.
not atom68 > atom68 :- not atom1, not atom21.
atom68 > not atom68 :- atom1, not atom21.
not atom5 > atom5 :- not atom1, not atom21.
atom5 > not atom5 :- atom1, not atom21.
atom88 > not atom88 :- not atom4, not atom21.
atom88 > not atom88 :- atom4, not atom21.
atom37 > not atom37 :- not atom1, not atom21.
atom37 > not atom37 :- atom1, not atom21.
atom31 > not atom31 :- not atom14, not atom21.
not atom31 > atom31 :- atom14, not atom21.
not atom45 > atom45 :- not atom1, not atom21.
not atom45 > atom45 :- atom1, not atom21.
not atom42 > atom42 :- not atom1, not atom21.
atom42 > not atom42 :- atom1, not atom21.
atom40 > not atom40 :- not atom4, not atom21.
atom40 > not atom40 :- atom4, not atom21.
not atom16 > atom16 :- not atom5, not atom21.
atom16 > not atom16 :- atom5, not atom21.
not atom54 > atom54 :- not atom1, not atom21.
atom54 > not atom54 :- atom1, not atom21.
not atom48 > atom48 :- not atom1, not atom21.
not atom48 > atom48 :- atom1, not atom21.
not atom7 > atom7 :- not atom4, not atom21.
atom7 > not atom7 :- atom4, not atom21.
atom24 > not atom24 :- not atom1, not atom21.
atom24 > not atom24 :- atom1, not atom21.
not atom63 > atom63 :- not atom6, not atom21.
not atom63 > atom63 :- atom6, not atom21.
not atom49 > atom49 :- not atom5, not atom21.
atom49 > not atom49 :- atom5, not atom21.
atom12 > not atom12 :- not atom5, not atom21.
not atom12 > atom12 :- atom5, not atom21.
atom47 > not atom47 :- not atom7, not atom21.
atom47 > not atom47 :- atom7, not atom21.
not atom34 > atom34 :- not atom4, not atom21.
atom34 > not atom34 :- atom4, not atom21.
not atom3 > atom3 :- not atom4, not atom21.
not atom3 > atom3 :- atom4, not atom21.
not atom52 > atom52 :- not atom1, not atom21.
atom52 > not atom52 :- atom1, not atom21.
not atom41 > atom41 :- not atom3, not atom21.
atom41 > not atom41 :- atom3, not atom21.
atom17 > not atom17 :- not atom1, not atom21.
atom17 > not atom17 :- atom1, not atom21.
not atom44 > atom44 :- not atom9, not atom21.
not atom44 > atom44 :- atom9, not atom21.
not atom64 > atom64 :- not atom9, not atom21.
atom64 > not atom64 :- atom9, not atom21.
not atom8 > atom8 :- not atom1, not atom21.
not atom8 > atom8 :- atom1, not atom21.
atom39 > not atom39 :- not atom1, not atom21.
not atom39 > atom39 :- atom1, not atom21.
atom86 > not atom86 :- not atom1, not atom21.
not atom86 > atom86 :- atom1, not atom21.
atom23 > not atom23 :- not atom3, not atom21.
not atom23 > atom23 :- atom3, not atom21.
not atom19 > atom19 :- not atom4, not atom21.
atom19 > not atom19 :- atom4, not atom21.
not atom78 > atom78 :- not atom3, not atom21.
atom78 > not atom78 :- atom3, not atom21.
atom15 > not atom15 :- not atom3, not atom21.
atom15 > not atom15 :- atom3, not atom21.
not atom87 > atom87 :- not atom1, not atom21.
not atom87 > atom87 :- atom1, not atom21.
not atom66 > atom66 :- not atom1, not atom21.
not atom66 > atom66 :- atom1, not atom21.
not atom2 > atom2 :- not atom1, not atom21.
not atom2 > atom2 :- atom1, not atom21.
not atom20 > atom20 :- not atom1, not atom21.
not atom20 > atom20 :- atom1, not atom21.
not atom85 > atom85 :- not atom2, not atom21.
atom85 > not atom85 :- atom2, not atom21.
not atom84 > atom84 :- not atom3, not atom21.
atom84 > not atom84 :- atom3, not atom21.
atom22 > not atom22 :- not atom1, not atom21.
not atom22 > atom22 :- atom1, not atom21.
atom10 > not atom10 :- not atom2, not atom21.
atom10 > not atom10 :- atom2, not atom21.
not atom25 > atom25 :- not atom1, not atom21.
not atom25 > atom25 :- atom1, not atom21.
not atom35 > atom35 :- not atom4, not atom21.
not atom35 > atom35 :- atom4, not atom21.
atom38 > not atom38 :- not atom2, not atom21.
not atom38 > atom38 :- atom2, not atom21.
atom67 > not atom67 :- not atom1, not atom21.
atom67 > not atom67 :- atom1, not atom21.
atom56 > not atom56 :- not atom2, not atom21.
atom56 > not atom56 :- atom2, not atom21.
not atom73 > atom73 :- not atom1, not atom21.
atom73 > not atom73 :- atom1, not atom21.
atom61 > not atom61 :- not atom2, not atom21.
not atom61 > atom61 :- atom2, not atom21.
atom32 > not atom32 :- not atom3, not atom21.
atom32 > not atom32 :- atom3, not atom21.
not atom74 > atom74 :- not atom2, not atom21.
atom74 > not atom74 :- atom2, not atom21.
atom28 > not atom28 :- not atom1, not atom21.
atom28 > not atom28 :- atom1, not atom21.
atom18 > not atom18 :- not atom6, not atom21.
not atom18 > atom18 :- atom6, not atom21.
not atom58 > atom58 :- not atom4, not atom21.
not atom58 > atom58 :- atom4, not atom21.
atom57 > not atom57 :- not atom1, not atom21.
atom57 > not atom57 :- atom1, not atom21.
atom30 > not atom30 :- not atom1, not atom21.
atom30 > not atom30 :- atom1, not atom21.
not atom80 > atom80 :- not atom1, not atom21.
atom80 > not atom80 :- atom1, not atom21.
not atom79 > atom79.
not atom30 > atom30.
atom23 > not atom23.
atom13 > not atom13 :- not atom23.
not atom13 > atom13 :- atom23.
atom43 > not atom43 :- not atom30.
atom43 > not atom43 :- atom30.
atom51 > not atom51 :- not atom30.
atom51 > not atom51 :- atom30.
not atom86 > atom86 :- not atom13.
atom86 > not atom86 :- atom13.
not atom90 > atom90 :- not atom13.
not atom90 > atom90 :- atom13.
not atom24 > atom24 :- not atom13.
not atom24 > atom24 :- atom13.
not atom6 > atom6 :- not atom43.
atom6 > not atom6 :- atom43.
atom42 > not atom42 :- not atom23.
atom42 > not atom42 :- atom23.
not atom19 > atom19 :- not atom6.
not atom19 > atom19 :- atom6.
atom87 > not atom87 :- not atom6.
atom87 > not atom87 :- atom6.
not atom1 > atom1 :- not atom13.
atom1 > not atom1 :- atom13.
not atom18 > atom18 :- not atom1.
atom18 > not atom18 :- atom1.
atom20 > not atom20 :- not atom43.
not atom20 > atom20 :- atom43.
atom88 > not atom88 :- not atom1.
atom88 > not atom88 :- atom1.
atom14 > not atom14 :- not atom1.
atom14 > not atom14 :- atom1.
not atom9 > atom9 :- not atom13.
atom9 > not atom9 :- atom13.
atom40 > not atom40 :- not atom1.
atom40 > not atom40 :- atom1.
not atom83 > atom83 :- not atom1.
not atom83 > atom83 :- atom1.
atom34 > not atom34 :- not atom1.
not atom34 > atom34 :- atom1.
not atom15 > atom15 :- not atom1.
not atom15 > atom15 :- atom1.
not atom85 > atom85 :- not atom1.
not atom85 > atom85 :- atom1.
atom75 > not atom75 :- not atom6.
atom75 > not atom75 :- atom6.
not atom73 > atom73 :- not atom1.
atom73 > not atom73 :- atom1.
not atom58 > atom58 :- not atom6.
atom58 > not atom58 :- atom6.
not atom31 > atom31 :- not atom13.
not atom31 > atom31 :- atom13.
atom65 > not atom65 :- not atom1.
not atom65 > atom65 :- atom1.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
atom49 > not atom49 :- not atom9.
atom49 > not atom49 :- atom9.
atom46 > not atom46 :- not atom6.
atom46 > not atom46 :- atom6.
not atom7 > atom7 :- not atom1.
atom7 > not atom7 :- atom1.
atom53 > not atom53 :- not atom1.
not atom53 > atom53 :- atom1.
not atom22 > atom22 :- not atom7.
atom22 > not atom22 :- atom7.
atom54 > not atom54 :- not atom13.
not atom54 > atom54 :- atom13.
not atom61 > atom61 :- not atom1.
atom61 > not atom61 :- atom1.
atom44 > not atom44 :- not atom9.
atom44 > not atom44 :- atom9.
not atom62 > atom62 :- not atom1.
atom62 > not atom62 :- atom1.
atom55 > not atom55 :- not atom1.
not atom55 > atom55 :- atom1.
not atom36 > atom36 :- not atom7.
atom36 > not atom36 :- atom7.
atom59 > not atom59 :- not atom1.
not atom59 > atom59 :- atom1.
atom25 > not atom25 :- not atom6.
not atom25 > atom25 :- atom6.
atom76 > not atom76 :- not atom6.
atom76 > not atom76 :- atom6.
not atom47 > atom47 :- not atom1.
not atom47 > atom47 :- atom1.
not atom84 > atom84 :- not atom7.
atom84 > not atom84 :- atom7.
atom81 > not atom81 :- not atom1.
atom81 > not atom81 :- atom1.
not atom71 > atom71 :- not atom1.
not atom71 > atom71 :- atom1.
not atom8 > atom8 :- not atom6.
not atom8 > atom8 :- atom6.
atom66 > not atom66 :- not atom6.
atom66 > not atom66 :- atom6.
not atom80 > atom80 :- not atom7.
atom80 > not atom80 :- atom7.
atom5 > not atom5 :- not atom6.
atom5 > not atom5 :- atom6.
atom56 > not atom56 :- not atom1.
not atom56 > atom56 :- atom1.
atom72 > not atom72 :- not atom6.
not atom72 > atom72 :- atom6.
atom37 > not atom37 :- not atom8.
not atom37 > atom37 :- atom8.
not atom10 > atom10 :- not atom7.
atom10 > not atom10 :- atom7.
not atom63 > atom63 :- not atom1.
atom63 > not atom63 :- atom1.
atom45 > not atom45 :- not atom1.
atom45 > not atom45 :- atom1.
atom77 > not atom77 :- not atom5.
atom77 > not atom77 :- atom5.
not atom28 > atom28 :- not atom1.
not atom28 > atom28 :- atom1.
atom4 > not atom4 :- not atom9.
not atom4 > atom4 :- atom9.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
atom29 > not atom29 :- not atom1.
atom29 > not atom29 :- atom1.
not atom64 > atom64 :- not atom1.
not atom64 > atom64 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom3 > atom3 :- not atom5.
not atom3 > atom3 :- atom5.
not atom50 > atom50 :- not atom1.
atom50 > not atom50 :- atom1.
not atom78 > atom78 :- not atom3.
atom78 > not atom78 :- atom3.
atom68 > not atom68 :- not atom3.
not atom68 > atom68 :- atom3.
atom48 > not atom48 :- not atom1.
atom48 > not atom48 :- atom1.
atom67 > not atom67 :- not atom1.
atom67 > not atom67 :- atom1.
atom60 > not atom60 :- not atom1.
not atom60 > atom60 :- atom1.
not atom69 > atom69 :- not atom4.
not atom69 > atom69 :- atom4.
atom2 > not atom2 :- not atom1.
atom2 > not atom2 :- atom1.
not atom33 > atom33 :- not atom3.
atom33 > not atom33 :- atom3.
not atom89 > atom89 :- not atom2.
atom89 > not atom89 :- atom2.
not atom70 > atom70 :- not atom2.
not atom70 > atom70 :- atom2.
atom12 > not atom12 :- not atom1.
atom12 > not atom12 :- atom1.
atom11 > not atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
not atom17 > atom17 :- not atom1.
atom17 > not atom17 :- atom1.
not atom38 > atom38 :- not atom5.
atom38 > not atom38 :- atom5.
atom32 > not atom32 :- not atom1.
atom32 > not atom32 :- atom1.
atom41 > not atom41 :- not atom3.
atom41 > not atom41 :- atom3.
atom57 > not atom57 :- not atom3.
not atom57 > atom57 :- atom3.
not atom82 > atom82 :- not atom1.
atom82 > not atom82 :- atom1.
not atom39 > atom39 :- not atom1.
atom39 > not atom39 :- atom1.
atom27 > not atom27 :- not atom3.
atom27 > not atom27 :- atom3.
not atom74 > atom74 :- not atom1.
atom74 > not atom74 :- atom1.
