atom8 > not atom8.
atom36 > not atom36 :- atom8.
not atom38 > atom38 :- not atom36, atom8.
not atom14 > atom14 :- not atom2, atom8.
atom14 > not atom14 :- atom2, atom8.
not atom25 > atom25 :- not atom2, atom8.
atom25 > not atom25 :- atom2, atom8.
not atom3 > atom3 :- not atom8.
atom21 > not atom21 :- not atom8.
atom6 > not atom6 :- not atom3, not atom8.
not atom6 > atom6 :- atom3, not atom8.
not atom12 > atom12 :- not atom3, not atom8.
atom12 > not atom12 :- atom3, not atom8.
not atom19 > atom19 :- not atom3, not atom8.
not atom19 > atom19 :- atom3, not atom8.
not atom37 > atom37 :- not atom6, not atom8.
atom37 > not atom37 :- atom6, not atom8.
atom34 > not atom34 :- not atom6, not atom8.
atom34 > not atom34 :- atom6, not atom8.
atom40 > not atom40 :- not atom6, not atom8.
not atom40 > atom40 :- atom6, not atom8.
not atom17 > atom17 :- not atom3, not atom8.
atom17 > not atom17 :- atom3, not atom8.
not atom5 > atom5 :- not atom12, not atom8.
not atom5 > atom5 :- atom12, not atom8.
atom20 > not atom20 :- not atom3, not atom8.
atom20 > not atom20 :- atom3, not atom8.
not atom29 > atom29 :- not atom3, not atom8.
atom29 > not atom29 :- atom3, not atom8.
not atom15 > atom15 :- not atom5, not atom8.
not atom15 > atom15 :- atom5, not atom8.
atom11 > not atom11 :- not atom5, not atom8.
not atom11 > atom11 :- atom5, not atom8.
not atom32 > atom32 :- not atom3, not atom8.
atom32 > not atom32 :- atom3, not atom8.
atom10 > not atom10 :- not atom3, not atom8.
atom10 > not atom10 :- atom3, not atom8.
atom27 > not atom27 :- not atom10, not atom8.
not atom27 > atom27 :- atom10, not atom8.
atom35 > not atom35 :- not atom6, not atom8.
atom35 > not atom35 :- atom6, not atom8.
not atom9 > atom9 :- not atom3, not atom8.
not atom9 > atom9 :- atom3, not atom8.
not atom33 > atom33 :- not atom3, not atom8.
not atom33 > atom33 :- atom3, not atom8.
not atom26 > atom26 :- not atom5, not atom8.
atom26 > not atom26 :- atom5, not atom8.
atom38 > not atom38 :- not atom5, not atom8.
atom38 > not atom38 :- atom5, not atom8.
not atom14 > atom14 :- not atom3, not atom8.
not atom14 > atom14 :- atom3, not atom8.
not atom4 > atom4 :- not atom3, not atom8.
atom4 > not atom4 :- atom3, not atom8.
atom16 > not atom16 :- not atom3, not atom8.
atom16 > not atom16 :- atom3, not atom8.
not atom31 > atom31 :- not atom3, not atom8.
not atom31 > atom31 :- atom3, not atom8.
not atom36 > atom36 :- not atom3, not atom8.
not atom36 > atom36 :- atom3, not atom8.
not atom18 > atom18 :- not atom9, not atom8.
atom18 > not atom18 :- atom9, not atom8.
atom28 > not atom28 :- not atom4, not atom8.
not atom28 > atom28 :- atom4, not atom8.
atom23 > not atom23 :- not atom6, not atom8.
not atom23 > atom23 :- atom6, not atom8.
atom13 > not atom13 :- not atom5, not atom8.
atom13 > not atom13 :- atom5, not atom8.
not atom1 > atom1 :- not atom4, not atom8.
atom1 > not atom1 :- atom4, not atom8.
not atom30 > atom30 :- not atom4, not atom8.
not atom30 > atom30 :- atom4, not atom8.
not atom25 > atom25 :- not atom5, not atom8.
atom25 > not atom25 :- atom5, not atom8.
not atom22 > atom22 :- not atom1, not atom8.
not atom22 > atom22 :- atom1, not atom8.
atom24 > not atom24 :- not atom1, not atom8.
not atom24 > atom24 :- atom1, not atom8.
not atom7 > atom7 :- not atom1, not atom8.
atom7 > not atom7 :- atom1, not atom8.
not atom39 > atom39 :- not atom1, not atom8.
not atom39 > atom39 :- atom1, not atom8.
not atom2 > atom2 :- not atom1, not atom8.
atom2 > not atom2 :- atom1, not atom8.
atom32 > not atom32.
not atom37 > atom37 :- not atom32.
atom37 > not atom37 :- atom32.
atom12 > not atom12 :- not atom32.
not atom12 > atom12 :- atom32.
atom36 > not atom36 :- not atom12.
atom36 > not atom36 :- atom12.
not atom29 > atom29 :- not atom12.
not atom29 > atom29 :- atom12.
atom13 > not atom13 :- not atom12.
atom13 > not atom13 :- atom12.
atom25 > not atom25 :- not atom13.
atom25 > not atom25 :- atom13.
atom21 > not atom21 :- not atom12.
atom21 > not atom21 :- atom12.
not atom7 > atom7 :- not atom13.
atom7 > not atom7 :- atom13.
atom26 > not atom26 :- not atom7.
atom26 > not atom26 :- atom7.
atom4 > not atom4 :- not atom7.
atom4 > not atom4 :- atom7.
not atom22 > atom22 :- not atom4.
atom22 > not atom22 :- atom4.
atom40 > not atom40 :- not atom7.
atom40 > not atom40 :- atom7.
not atom2 > atom2 :- not atom4.
atom2 > not atom2 :- atom4.
atom34 > not atom34 :- not atom2.
not atom34 > atom34 :- atom2.
atom33 > not atom33 :- not atom2.
atom33 > not atom33 :- atom2.
not atom28 > atom28 :- not atom2.
atom28 > not atom28 :- atom2.
not atom8 > atom8 :- not atom4.
atom8 > not atom8 :- atom4.
not atom16 > atom16 :- not atom4.
atom16 > not atom16 :- atom4.
atom11 > not atom11 :- not atom2.
atom11 > not atom11 :- atom2.
not atom27 > atom27 :- not atom7.
not atom27 > atom27 :- atom7.
atom6 > not atom6 :- not atom4.
atom6 > not atom6 :- atom4.
atom5 > not atom5 :- not atom2.
atom5 > not atom5 :- atom2.
atom20 > not atom20 :- not atom2.
atom20 > not atom20 :- atom2.
not atom9 > atom9 :- not atom5.
not atom9 > atom9 :- atom5.
not atom30 > atom30 :- not atom2.
not atom30 > atom30 :- atom2.
atom19 > not atom19 :- not atom6.
atom19 > not atom19 :- atom6.
atom31 > not atom31 :- not atom4.
not atom31 > atom31 :- atom4.
not atom39 > atom39 :- not atom4.
atom39 > not atom39 :- atom4.
atom35 > not atom35 :- not atom2.
not atom35 > atom35 :- atom2.
not atom24 > atom24 :- not atom2.
atom24 > not atom24 :- atom2.
not atom3 > atom3 :- not atom2.
not atom3 > atom3 :- atom2.
atom18 > not atom18 :- not atom2.
not atom18 > atom18 :- atom2.
atom1 > not atom1 :- not atom2.
atom1 > not atom1 :- atom2.
atom15 > not atom15 :- not atom1.
not atom15 > atom15 :- atom1.
atom14 > not atom14 :- not atom4.
atom14 > not atom14 :- atom4.
atom23 > not atom23 :- not atom1.
not atom23 > atom23 :- atom1.
not atom17 > atom17 :- not atom1.
not atom17 > atom17 :- atom1.
not atom10 > atom10 :- not atom1.
not atom10 > atom10 :- atom1.
atom38 > not atom38 :- not atom1.
not atom38 > atom38 :- atom1.
